date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-17,,,,,,,,,66,50,75,66,50,75,66,50,75,2.59421760514,Algeria,ALL,
2020-02-18,,,,,,,,,66,50,75,131,100,150,131,100,150,2.59346237395,Algeria,ALL,
2020-02-19,,,,,,,,,66,50,75,197,150,225,197,150,225,2.5931946928,Algeria,ALL,
2020-02-20,,,,,,,,,66,50,75,263,200,300,263,200,300,2.59283166513,Algeria,ALL,
2020-02-21,,,,,,,,,66,50,75,328,250,375,328,250,375,2.59233901268,Algeria,ALL,
2020-02-22,,,,,,,,,66,50,75,394,300,450,394,300,450,2.59166995451,Algeria,ALL,
2020-02-23,,,,,,,,,66,50,75,460,350,525,460,350,525,2.59076055831,Algeria,ALL,
2020-02-24,,,,,,,,,66,50,75,525,400,600,525,400,600,2.58952332879,Algeria,ALL,
2020-02-25,,,,,,,,,66,50,75,591,450,675,591,450,675,2.58783835826,Algeria,ALL,
2020-02-26,,,,,,,,,235,159,300,826,609,975,826,609,975,2.58551834855,Algeria,ALL,
2020-02-27,,,,,,,,,234,159,300,1060,769,1275,1060,769,1275,2.58238003188,Algeria,ALL,
2020-02-28,,,,,,,,,255,170,332,1315,940,1606,1315,940,1606,2.57808549508,Algeria,ALL,
2020-02-29,,,,,,,,,298,194,399,1612,1134,2005,1612,1134,2005,2.57221561833,Algeria,ALL,
2020-03-01,,,,,,,,,387,242,537,1999,1377,2541,1999,1377,2541,2.56418436014,Algeria,ALL,
2020-03-02,,,,,,,,,526,319,757,2525,1696,3298,2525,1696,3298,2.55319186554,Algeria,ALL,
2020-03-03,,,,,,,,,643,381,948,3102,2028,4170,3168,2078,4245,2.53815521137,Algeria,ALL,
2020-03-04,,,,,,,,,759,440,1154,3796,2418,5249,3927,2518,5399,2.51763624991,Algeria,ALL,
2020-03-05,,,,,,,,,910,515,1434,4640,2884,6607,4837,3034,6832,2.4897935517,Algeria,ALL,
2020-03-06,,,,,,,,,1103,610,1807,5678,3445,8339,5940,3645,8639,2.4524079492,Algeria,ALL,
2020-03-07,,,,,,,,,1344,713,2288,6956,4108,10551,7284,4358,10926,2.40308496822,Algeria,ALL,
2020-03-08,,,,,,,,,1598,814,2824,8488,4873,13299,8882,5173,13749,2.33969269267,Algeria,ALL,
2020-03-09,,,,,,,,,1860,902,3403,10283,5725,16627,10742,6075,17152,2.26093281639,Algeria,ALL,
2020-03-10,,,,,,,,,2138,996,4024,12355,6671,20575,12880,7071,21175,2.16676899432,Algeria,ALL,
2020-03-11,,,,,,,,,2429,1086,4638,14718,7708,25138,15309,8158,25813,2.05851365257,Algeria,ALL,
2020-03-12,1,1,,,,,,,2719,1174,5162,17202,8722,29999,18028,9332,30974,1.93867643731,Algeria,ALL,
2020-03-13,1,2,,,,,,,2983,1324,5606,19951,9888,35305,21010,10657,36579,1.81076118535,Algeria,ALL,
2020-03-14,1,3,,,,,,,3203,1327,5812,22899,11045,40784,24213,11985,42390,1.6790400833,Algeria,ALL,
2020-03-15,1,4,,,,,,,3374,1314,6504,25975,12165,46889,27587,13299,48893,1.54822365881,Algeria,ALL,
