date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,126,65,177,126,65,177,126,65,177,2.27527370748,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,126,65,177,252,130,354,252,130,354,2.27526400967,2.09999232485,2.39999976021,US,,
2020-02-07,0,0,,,,,,,126,65,177,377,195,531,378,195,531,2.27526076366,2.09998966897,2.39999963522,US,,
2020-02-08,0,0,,,,,,,126,65,177,503,260,708,504,260,708,2.27525641749,2.09998611872,2.39999943666,US,,
2020-02-09,0,0,,,,,,,291,163,405,794,438,1100,795,423,1113,2.2752505928,2.09998129625,2.39999913833,US,,
2020-02-10,0,0,,,,,,,291,163,405,1085,607,1500,1086,586,1518,2.27524277893,2.09997479846,2.39999866942,US,,
2020-02-11,0,0,,,,,,,291,163,405,1375,773,1902,1377,749,1923,2.27523228569,2.09996604336,2.39999797003,US,,
2020-02-12,0,0,,,,,,,291,163,405,1666,938,2305,1668,912,2328,2.27521817906,2.09995424682,2.39999688868,US,,
2020-02-13,0,0,,,,,,,474,282,652,2140,1240,2938,2142,1194,2980,2.27519919319,2.09993835237,2.39999518757,US,,
2020-02-14,0,0,,,,,,,684,414,932,2824,1660,3864,2826,1608,3912,2.27514655826,2.09988840896,2.39997204294,US,,
2020-02-15,0,0,,,,,,,1164,715,1530,3987,2425,5364,3990,2323,5442,2.27510866143,2.09985544462,2.39996662388,US,,
2020-02-16,0,0,,,,,,,2181,1326,2783,6169,3867,8092,6171,3649,8225,2.27505097077,2.09980548712,2.3999530518,US,,
2020-02-17,0,0,,,,,,,3600,2336,4546,9769,6331,12551,9771,5985,12771,2.27497687061,2.09974167911,2.39993660311,US,,
2020-02-18,0,0,,,,,,,4020,2652,5086,13789,9024,17611,13791,8637,17857,2.27487956524,2.09965853826,2.39991485227,US,,
2020-02-19,0,0,,,,,,,4697,3153,5922,18486,12236,23498,18488,11790,23779,2.27475008353,2.09954890964,2.39988493617,US,,
2020-02-20,0,0,,,,,,,4837,3259,6112,23197,15441,29427,23325,15049,29891,2.27457548409,2.09940263493,2.39984249052,US,,
2020-02-21,0,0,,,,,,,5370,3675,6774,28442,19076,36004,28695,18724,36665,2.27433849851,2.09920641987,2.39978091497,US,,
2020-02-22,0,0,,,,,,,6455,4490,8152,34770,23546,43940,35150,23214,44817,2.27401914263,2.09894653339,2.39969314838,US,,
2020-02-23,0,0,,,,,,,7766,5498,9776,42411,29070,53470,42916,28712,54593,2.27358868581,2.09861112918,2.39957151148,US,,
2020-02-24,0,0,,,,,,,9851,6965,12447,51971,35951,65457,52767,35677,67040,2.27300604379,2.09817957687,2.39940171561,US,,
2020-02-25,0,0,,,,,,,15017,10219,19074,66697,46169,84012,67784,45896,86114,2.27221462953,2.09758711624,2.39914847443,US,,
2020-02-26,0,0,,,,,,,18253,12616,23199,84659,58664,106770,86037,58512,109313,2.27113635364,2.09678287257,2.3987836342,US,,
2020-02-27,0,0,,,,,,,19878,13679,25421,104247,72194,131775,105915,72191,134734,2.26966509932,2.09570791362,2.39824977438,US,,
2020-02-28,0,0,,,,,,,23992,16361,30951,127764,88270,162059,129907,88552,165685,2.26765450056,2.09429916335,2.39746576249,US,,
2020-02-29,1,1,,,,,,,29129,19357,38170,156210,107214,199243,159036,107909,203855,2.26490211901,2.0925201639,2.39630975976,US,,
2020-03-01,0,1,,,,,,,37591,24519,49889,192637,131069,247478,196627,132428,253744,2.26112914007,2.09014659864,2.39476047697,US,,
2020-03-02,5,6,,,,,,,46578,30178,62499,237034,160006,307043,243205,162606,316243,2.25595348732,2.08679090353,2.39260159498,US,,
2020-03-03,1,7,,,,,,,57589,37207,77804,291023,194955,380161,300794,199813,394047,2.24885541848,2.08206188319,2.38954157031,US,,
2020-03-04,4,11,,,,,,,70230,44874,95965,357234,237264,470887,371024,244687,490012,2.23913423655,2.07604936157,2.38503721787,US,,
2020-03-05,1,12,,,,,,,87176,55330,120808,439713,289528,585579,458200,300017,610820,2.22585868697,2.06807604482,2.37764395629,US,,
2020-03-06,2,14,,,,,,,105906,66524,148413,540781,352888,727657,564106,366541,759233,2.20781876084,2.0546475259,2.36737814158,US,,
2020-03-07,3,17,,,,,,,126944,79959,179102,662355,429228,899786,691050,446500,938335,2.18349521364,2.03439839772,2.35158964449,US,,
2020-03-08,4,21,,,,,,,149910,95454,211300,805811,520151,1102784,840960,541954,1149635,2.1510780344,2.0028778774,2.32874315551,US,,
2020-03-09,1,22,,,,,,,174351,113914,243431,972396,628424,1336400,1015311,655868,1393066,2.10858227852,1.94684706985,2.29468197905,US,,
2020-03-10,6,28,,,,,,,199830,133853,274680,1162375,755091,1598708,1215141,789721,1667746,2.05411797734,1.87262207356,2.26570350743,US,,
2020-03-11,5,33,,,,,,,223434,150168,300460,1370792,895029,1880085,1438575,939889,1968206,1.98634188661,1.78393958009,2.23635473429,US,,
2020-03-12,10,43,,,,,,,244170,164729,321175,1596709,1047044,2178127,1682745,1104618,2289381,1.90502379504,1.6884205,2.19064605038,US,,
2020-03-13,9,52,,,,,,,261850,176398,345482,1838681,1209702,2498227,1944595,1281016,2634863,1.81152139068,1.57897910249,2.12830671093,US,,
2020-03-14,6,58,,,,,,,275826,186415,364844,2090516,1379736,2832108,2220421,1467431,2999707,1.70889324577,1.46537091517,2.05749563213,US,,
2020-03-15,12,70,,,,,,,286809,195235,380027,2348195,1555655,3173877,2507230,1662666,3379734,1.60151322247,1.34304787835,1.99210904775,US,,
2020-03-16,27,97,,,,,,,294692,203417,392070,2605297,1734690,3515898,2801922,1866083,3771804,1.49431488371,1.22939457788,1.90999989534,US,,
2020-03-17,35,132,,,,,,,299986,210053,400165,2858705,1914797,3853385,3101908,2076136,4171969,1.39196549244,1.13407288463,1.80489420241,US,,
2020-03-18,59,191,,,,,,,303321,215447,404014,3104436,2093361,4179375,3405229,2291583,4575983,1.2982343242,1.06153257017,1.68717916355,US,,
2020-03-19,77,268,,,,,,,305123,220230,403445,3339329,2269140,4486529,3710352,2511813,4979428,1.2156622322,1.00876752299,1.56832189507,US,,
2020-03-20,99,367,,,,,,,305847,224185,405371,3558000,2438558,4770723,4016199,2735998,5384799,1.14549764425,0.971454254546,1.44185897252,US,,
2020-03-21,95,462,,,,,,,305630,227776,403888,3757724,2600473,5025813,4321829,2963774,5788687,1.08781789249,0.945050680052,1.33321327676,US,,
2020-03-22,148,610,,,,,,,304619,230180,399685,3935398,2751441,5246012,4626448,3193954,6188372,1.04177652559,0.925901450784,1.24564436759,US,,
2020-03-23,187,797,,,,,,,303002,231657,396348,4088490,2888440,5430812,4929450,3425611,6584720,1.00592815075,0.912811093015,1.16485259004,US,,
2020-03-24,242,1039,,,,,,,300874,232567,391126,4215013,3007893,5578315,5230324,3658178,6975846,0.978562547315,0.905053407736,1.10458649849,US,,
2020-03-25,316,1355,,,,,,,298317,233134,384723,4313500,3108087,5688172,5528641,3891312,7360569,0.957975948462,0.894120054181,1.05280199741,US,,
2020-03-26,422,1777,,,,,,,295363,232842,379247,4385428,3191665,5766758,5824004,4124154,7739816,0.942641587767,0.880207873021,1.01539386373,US,,
2020-03-27,561,2338,,,,,,,292028,232141,371703,4433287,3259935,5816906,6116032,4356295,8111519,0.931284886097,0.869301540131,0.994275211138,US,,
2020-03-28,654,2992,,,,,,,288347,231200,364255,4459784,3315382,5835303,6404379,4587495,8475774,0.92289218215,0.860352064097,0.975577163548,US,,
2020-03-29,634,3626,,,,,,,284383,229591,356608,4468341,3358882,5826637,6688762,4817086,8832382,0.916683739939,0.853684817546,0.965358714292,US,,
2020-03-30,834,4460,,,,,,,280101,226616,348851,4461633,3390292,5795182,6968863,5043702,9181233,0.912073277146,0.848999350948,0.956552020417,US,,
2020-03-31,1255,5715,,,,,,,275568,223535,339964,4442509,3410128,5742814,7244431,5267237,9521197,0.90862672136,0.846378490495,0.952256098412,US,,
2020-04-01,1268,6983,,,,,,,270817,219381,332938,4413339,3418770,5675544,7515248,5486618,9854135,0.906025984811,0.844425817822,0.949177012448,US,,
2020-04-02,1613,8596,,,,,,,265883,214976,326471,4375902,3417277,5598167,7781131,5701594,10180606,0.904039524872,0.84279075385,0.946665916838,US,,
2020-04-03,1337,9933,,,,,,,260803,210328,319681,4331582,3406225,5514599,8041934,5911922,10500287,0.902499490447,0.841346949279,0.944546383871,US,,
2020-04-04,1327,11260,,,,,,,255608,205971,313713,4281343,3386846,5423440,8297542,6117893,10814000,0.901284482332,0.840098619604,0.943025091423,US,,
2020-04-05,1502,12762,,,,,,,250333,201788,307773,4226046,3359755,5327948,8547875,6319681,11121773,0.900306786447,0.839354829572,0.941985055472,US,,
2020-04-06,1739,14501,,,,,,,245017,197002,301080,4166445,3325608,5229961,8792892,6516683,11422853,0.899503031874,0.838664289783,0.941158026942,US,,
2020-04-07,2379,16880,,,,,,,239692,192132,295108,4103134,3285270,5129469,9032584,6708815,11717961,0.898827407,0.837878555824,0.940453900042,US,,
2020-04-08,2182,19062,,,,,,,234388,187439,289228,4036649,3239477,5028263,9266972,6896254,12007189,0.898246756509,0.837355243314,0.93976376407,US,,
2020-04-09,2151,21213,,,,,,,229133,182876,282945,3967465,3188802,4927090,9496105,7079130,12290134,0.897737047602,0.836877145218,0.939339968362,US,,
2020-04-10,2146,23359,,,,,,,223948,178263,276405,3896050,3133980,4824841,9720053,7257393,12566539,0.897280826831,0.836411079079,0.938899856021,US,,
2020-04-11,2124,25483,,,,,,,218849,173835,270281,3822871,3075564,4723878,9938902,7431228,12836820,0.896859552944,0.835957345698,0.938563063823,US,,
2020-04-12,1853,27336,,,,,,,213848,169526,264711,3748371,3013846,4624622,10152750,7600754,13101531,0.896471945865,0.83556698642,0.938176490665,US,,
2020-04-13,1906,29242,,,,,,,208953,165259,259366,3672941,2949495,4527531,10361703,7766013,13360897,0.896111135516,0.835175110839,0.937833816481,US,,
2020-04-14,2457,31699,,,,,,,204169,160990,254245,3597009,2883840,4432982,10565872,7927003,13615142,0.895771369182,0.834775240247,0.937531656816,US,,
2020-04-15,2609,34308,,,,,,,199497,156764,248960,3520938,2817024,4341966,10765369,8083767,13864102,0.895455198443,0.834459737795,0.937174039469,US,,
2020-04-16,2175,36483,,,,,,,194938,152729,243943,3445059,2750332,4252937,10960307,8236496,14108045,0.895149498205,0.834158607617,0.936872932779,US,,
2020-04-17,2666,39149,,,,,,,190491,148855,239108,3369667,2684191,4165536,11150798,8385351,14347153,0.894858738089,0.833884369244,0.936592625084,US,,
2020-04-18,2445,41594,,,,,,,186153,144953,234599,3295016,2618809,4080436,11336951,8530304,14581752,0.894581400147,0.833680317642,0.93631434635,US,,
2020-04-19,1276,42870,,,,,,,181921,141164,230060,3221330,2554012,3996768,11518872,8671468,14811812,0.894316159249,0.833468746589,0.936044333901,US,,
2020-04-20,1834,44704,,,,,,,177793,137433,225538,3148790,2489671,3914531,11696665,8808901,15037350,0.894063672148,0.833315377711,0.935778068755,US,,
2020-04-21,2504,47208,,,,,,,173766,133759,221245,3077538,2426446,3834736,11870431,8942660,15258595,0.893822450799,0.833170580657,0.935504597215,US,,
2020-04-22,2431,49639,,,,,,,169836,130137,217026,3007683,2364473,3756696,12040267,9072797,15475621,0.893596048406,0.833133580945,0.935248562011,US,,
2020-04-23,2466,52105,,,,,,,166003,126626,212970,2939298,2303672,3680475,12206270,9199423,15688591,0.8933867619,0.83302489317,0.935007586117,US,,
2020-04-24,2154,54259,,,,,,,162267,123305,209157,2872431,2244109,3606733,12368537,9322728,15897748,0.893197618024,0.832983645968,0.934787086916,US,,
2020-04-25,1697,55956,,,,,,,158626,119944,205396,2807109,2185792,3535798,12527163,9442672,16103144,0.893033745005,0.833119585086,0.934544304894,US,,
2020-04-26,1330,57286,,,,,,,155077,116562,201719,2743338,2128512,3467327,12682240,9559234,16304863,0.892901701296,0.833055544698,0.934308835184,US,,
2020-04-27,1467,58753,,,,,,,151621,113404,198158,2681111,2072374,3400860,12833861,9672638,16503021,0.892811090428,0.832931155501,0.934071705542,US,,
2020-04-28,2241,60994,,,,,,,148257,110357,194689,2620415,2017448,3336264,12982118,9782995,16697710,0.892774696205,0.832832983926,0.933930956997,US,,
2020-04-29,2521,63515,,,,,,,144985,107357,191337,2561231,1963794,3273435,13127103,9890352,16889047,0.892809808578,0.83278835219,0.933943448092,US,,
2020-04-30,2324,65839,,,,,,,141807,104395,188068,2503540,1911408,3212618,13268910,9994747,17077115,0.892939671145,0.832892884947,0.933818730695,US,,
2020-05-01,1891,67730,,,,,,,138722,101532,184834,2447324,1860197,3153563,13407632,10096279,17261949,0.89319518324,0.832959462636,0.933744697268,US,,
