date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.29011300398,US,,
2020-02-06,0,0,,,,,,,101,50,150,202,99,300,202,100,300,2.28989638293,US,,
2020-02-07,0,0,,,,,,,101,50,150,303,150,450,303,150,450,2.28984833915,US,,
2020-02-08,0,0,,,,,,,101,50,150,404,199,600,404,200,600,2.28978962505,US,,
2020-02-09,0,0,,,,,,,237,114,386,640,332,968,641,314,986,2.28971786506,US,,
2020-02-10,0,0,,,,,,,237,114,386,877,452,1348,878,428,1372,2.28963015248,US,,
2020-02-11,0,0,,,,,,,237,114,386,1113,570,1730,1115,542,1758,2.28952293003,US,,
2020-02-12,0,0,,,,,,,237,114,386,1350,687,2113,1352,656,2144,2.28939184301,US,,
2020-02-13,0,0,,,,,,,379,190,610,1729,899,2701,1731,846,2754,2.28923155919,US,,
2020-02-14,0,0,,,,,,,535,284,835,2264,1190,3530,2266,1130,3589,2.28901961505,US,,
2020-02-15,0,0,,,,,,,731,417,1100,2995,1629,4608,2997,1547,4689,2.2887778828,US,,
2020-02-16,0,0,,,,,,,1371,774,1892,4367,2506,6485,4368,2321,6581,2.2884780932,US,,
2020-02-17,0,0,,,,,,,2179,1350,2994,6546,3946,9400,6547,3671,9575,2.28811276121,US,,
2020-02-18,0,0,,,,,,,2504,1560,3484,9050,5534,12858,9051,5231,13059,2.28766661928,US,,
2020-02-19,0,0,,,,,,,2991,1937,4067,12041,7504,16892,12042,7168,17126,2.2871210505,US,,
2020-02-20,0,0,,,,,,,3095,2007,4207,15035,9464,20943,15137,9175,21333,2.28645274469,US,,
2020-02-21,0,0,,,,,,,3524,2283,4715,18459,11716,25485,18661,11458,26048,2.28563320528,US,,
2020-02-22,0,0,,,,,,,4433,2919,5887,22791,14616,31188,23094,14377,31935,2.28462944421,US,,
2020-02-23,0,0,,,,,,,5265,3521,6927,27955,18146,37921,28359,17898,38862,2.28340027084,US,,
2020-02-24,0,0,,,,,,,6294,4251,8340,34013,22334,45842,34653,22149,47202,2.28189416329,US,,
2020-02-25,0,0,,,,,,,9449,6153,12363,43225,28444,57613,44102,28302,59565,2.28004767455,US,,
2020-02-26,0,0,,,,,,,11296,7533,14840,54285,35884,71998,55398,35835,74405,2.27778259495,US,,
2020-02-27,0,0,,,,,,,12217,8090,16157,66265,43858,87716,67615,43925,90562,2.27500346144,US,,
2020-02-28,0,0,,,,,,,14468,9574,19308,80354,53225,106347,82083,53499,109870,2.27159270351,US,,
2020-02-29,1,1,,,,,,,17102,11052,23240,96921,63969,128629,99185,64551,133110,2.26740506981,US,,
2020-03-01,0,1,,,,,,,21806,13893,30103,117996,77466,157462,120991,78444,163213,2.26226132309,US,,
2020-03-02,5,6,,,,,,,26863,17082,37375,143488,93832,192814,147854,95526,200588,2.25594051396,US,,
2020-03-03,1,7,,,,,,,32547,20621,45465,173856,113172,235185,180401,116147,246053,2.24817070025,US,,
2020-03-04,4,11,,,,,,,39054,24418,54676,210406,136096,286278,219455,140565,300729,2.23861724233,US,,
2020-03-05,1,12,,,,,,,47872,29668,66965,255288,163902,349110,267327,170233,367694,2.22686887255,US,,
2020-03-06,2,14,,,,,,,57746,35204,81362,309938,197209,426220,325073,205437,449056,2.21242219031,US,,
2020-03-07,3,17,,,,,,,69054,41987,97652,375468,237009,519146,394127,247424,546708,2.1946656894,US,,
2020-03-08,4,21,,,,,,,81776,50105,115782,452810,284244,629095,475903,297529,662490,2.17286633922,US,,
2020-03-09,1,22,,,,,,,96034,59709,137254,543579,340444,759509,571937,357238,799744,2.146164709,US,,
2020-03-10,6,28,,,,,,,112178,71356,161221,649463,407512,912502,684115,428594,960965,2.11358955265,US,,
2020-03-11,5,33,,,,,,,128503,83157,182971,768516,484559,1083088,812618,511751,1143936,2.07410806396,US,,
2020-03-12,10,43,,,,,,,144669,97200,198158,901889,574169,1266489,957287,608951,1342094,2.02673018343,US,,
2020-03-13,9,52,,,,,,,160316,108663,214137,1049987,674655,1464510,1117603,717614,1556231,1.97067855742,US,,
2020-03-14,6,58,,,,,,,174758,123280,225925,1210278,788253,1670990,1292361,840894,1782156,1.90561393556,US,,
2020-03-15,12,70,,,,,,,188136,136052,249250,1381311,913170,1896947,1480497,976946,2031406,1.83187122286,US,,
2020-03-16,27,97,,,,,,,200024,149229,257913,1559529,1048588,2124610,1680521,1126175,2289319,1.7506309055,US,,
2020-03-17,34,131,,,,,,,210450,158236,270232,1743115,1189992,2357357,1890971,1284411,2559551,1.66394827103,US,,
2020-03-18,57,188,,,,,,,219544,166014,283953,1930111,1335665,2595741,2110515,1450425,2843504,1.57459840368,US,,
2020-03-19,76,264,,,,,,,227415,172804,294409,2118472,1484332,2835343,2337930,1623229,3137913,1.48575203992,US,,
2020-03-20,97,361,,,,,,,234257,180835,301773,2304857,1635920,3070000,2572187,1804064,3439686,1.40055008719,US,,
2020-03-21,94,455,,,,,,,240093,187350,308526,2487205,1788587,3297038,2812280,1991414,3748212,1.32167712357,US,,
2020-03-22,145,600,,,,,,,244975,192433,314802,2663125,1939511,3514109,3057255,2183847,4063014,1.25103909659,US,,
2020-03-23,183,783,,,,,,,248992,196385,319332,2830342,2086231,3717581,3306247,2380232,4382346,1.18962121985,US,,
2020-03-24,237,1020,,,,,,,252207,199399,321116,2986515,2226155,3901363,3558454,2579631,4703462,1.13754192303,US,,
2020-03-25,312,1332,,,,,,,254692,201998,323885,3129029,2356827,4063980,3813146,2781629,5027347,1.09425263571,US,,
2020-03-26,413,1745,,,,,,,256489,203844,325013,3257015,2477376,4206033,4069635,2985473,5352360,1.05879615873,US,,
2020-03-27,552,2297,,,,,,,257626,205995,325678,3369972,2586035,4333476,4327261,3191468,5678038,1.03004374165,US,,
2020-03-28,634,2931,,,,,,,258137,207433,324059,3467794,2684530,4443294,4585398,3398901,6002097,1.00686703728,US,,
2020-03-29,627,3558,,,,,,,258071,208176,321675,3551106,2769380,4538887,4843469,3607077,6323772,0.988238197626,US,,
2020-03-30,820,4378,,,,,,,257422,208452,318992,3620393,2841734,4608608,5100891,3815529,6642764,0.973273037759,US,,
2020-03-31,1224,5602,,,,,,,256243,208181,316907,3676612,2900967,4667574,5357134,4023710,6959671,0.961237887081,US,,
2020-04-01,1241,6843,,,,,,,254570,207851,314082,3720733,2951026,4711571,5611704,4231561,7273753,0.951537439383,US,,
2020-04-02,1586,8429,,,,,,,252445,206316,309845,3753634,2991486,4737608,5864149,4437877,7583598,0.943695057711,US,,
2020-04-03,1315,9744,,,,,,,249915,203948,305197,3776134,3022388,4748524,6114064,4641825,7888795,0.937331917115,US,,
2020-04-04,1284,11028,,,,,,,247023,201749,300507,3788900,3042988,4747295,6361087,4843574,8189302,0.932147974024,US,,
2020-04-05,1439,12467,,,,,,,243819,198948,296491,3792626,3054286,4735376,6604906,5042522,8485793,0.927905816839,US,,
2020-04-06,1668,14135,,,,,,,240353,196453,292539,3788005,3057983,4713261,6845259,5238975,8778332,0.924417489661,US,,
2020-04-07,2309,16444,,,,,,,236673,193823,287476,3775686,3055169,4681629,7081932,5432798,9065808,0.921533974314,US,,
2020-04-08,2116,18560,,,,,,,232827,189881,282025,3756305,3045267,4642665,7314759,5622679,9347833,0.919136893147,US,,
2020-04-09,2075,20635,,,,,,,228858,186198,276669,3730472,3028986,4595561,7543617,5808877,9624502,0.917132001784,US,,
2020-04-10,2093,22728,,,,,,,224809,182636,270891,3698792,3007303,4541503,7768426,5991513,9895393,0.91544409699,US,,
2020-04-11,2046,24774,,,,,,,220713,179236,265780,3661879,2980218,4481707,7989139,6170749,10161173,0.914013032106,US,,
2020-04-12,1774,26548,,,,,,,216598,175725,260943,3620340,2948313,4418744,8205737,6346474,10422116,0.912790595286,US,,
2020-04-13,1828,28376,,,,,,,212485,172445,256047,3574754,2912505,4353253,8418222,6518919,10678163,0.91173805876,US,,
2020-04-14,2404,30780,,,,,,,208394,168916,251432,3525726,2872972,4285823,8626616,6687835,10929595,0.910824250125,US,,
2020-04-15,2549,33329,,,,,,,204340,165605,246808,3473823,2830414,4215863,8830956,6853440,11176403,0.90990633968,US,,
2020-04-16,2113,35442,,,,,,,200336,162416,242062,3419588,2784965,4144047,9031292,7015856,11418465,0.909128145981,US,,
2020-04-17,2614,38056,,,,,,,196389,159426,237191,3363532,2738047,4071540,9227681,7175282,11655656,0.908487288658,US,,
2020-04-18,2386,40442,,,,,,,192508,156331,232299,3306126,2690409,3998739,9420189,7331613,11887955,0.907977074638,US,,
2020-04-19,1229,41671,,,,,,,188697,153458,227555,3247800,2642101,3925810,9608886,7485071,12115510,0.907555276066,US,,
2020-04-20,1795,43466,,,,,,,184958,150543,223012,3188939,2593685,3852356,9793844,7635614,12338522,0.907174990138,US,,
2020-04-21,2453,45919,,,,,,,181293,147368,218460,3129878,2544584,3778296,9975137,7782982,12556982,0.906832641471,US,,
2020-04-22,2393,48312,,,,,,,177704,144326,213993,3070909,2495018,3704817,10152841,7927308,12770975,0.906504242918,US,,
2020-04-23,2434,50746,,,,,,,174193,141206,209974,3012274,2446266,3632768,10327034,8068514,12980949,0.906201603382,US,,
2020-04-24,2118,52864,,,,,,,170759,138158,206050,2954175,2398179,3562142,10497793,8206672,13186999,0.905959577484,US,,
2020-04-25,1650,54514,,,,,,,167403,135223,202108,2896768,2350735,3493341,10665196,8341895,13389107,0.905777679899,US,,
2020-04-26,1293,55807,,,,,,,164127,132383,198682,2840182,2303857,3426236,10829323,8474278,13587789,0.905650616024,US,,
2020-04-27,1423,57230,,,,,,,160932,129637,195370,2784517,2257747,3360652,10990255,8603915,13783159,0.905565317735,US,,
2020-04-28,2221,59451,,,,,,,157818,126843,191868,2729850,2212123,3296465,11148073,8730758,13975027,0.905527965617,US,,
2020-04-29,2501,61952,,,,,,,154789,124143,188363,2676245,2167340,3233398,11302862,8854901,14163390,0.90554608557,US,,
2020-04-30,2301,64253,,,,,,,151845,121391,184982,2623750,2123111,3171579,11454707,8976292,14348372,0.905620753955,US,,
2020-05-01,1869,66122,,,,,,,148988,118659,181658,2572402,2079337,3111184,11603695,9094951,14530030,0.905775973773,US,,
2020-05-02,1556,67678,,,,,,,146216,116213,178489,2522229,2036105,3052499,11749911,9211164,14708519,0.906023952227,US,,
2020-05-03,1096,68774,,,,,,,143534,113742,175498,2473256,1993487,2995712,11893445,9324906,14884017,0.906377233378,US,,
2020-05-04,1309,70083,,,,,,,140945,111412,172560,2425504,1951415,2940723,12034390,9436318,15056577,0.906847835476,US,,
2020-05-05,2307,72390,,,,,,,138450,109128,169853,2378995,1909976,2887571,12172840,9545446,15226430,0.907452626987,US,,
2020-05-06,2458,74848,,,,,,,136049,107042,167288,2333752,1869637,2836420,12308889,9652488,15393718,0.9082099156,US,,
2020-05-07,1919,76767,,,,,,,133747,105005,164770,2289795,1830310,2787224,12442636,9757493,15558488,0.909138362918,US,,
2020-05-08,1727,78494,,,,,,,131545,103061,162265,2247147,1792165,2739544,12574181,9860554,15720753,0.910256070963,US,,
2020-05-09,1479,79973,,,,,,,129444,101083,159865,2205833,1755093,2693380,12703625,9961637,15880618,0.911579411588,US,,
2020-05-10,879,80852,,,,,,,127448,99240,157734,2165878,1719117,2649019,12831073,10060877,16038352,0.913121667514,US,,
2020-05-11,1013,81865,,,,,,,125556,97507,155675,2127307,1684254,2606023,12956629,10158384,16194027,0.914891633806,US,,
2020-05-12,1612,83477,,,,,,,123771,95925,153886,2090147,1650562,2564545,13080400,10254309,16347913,0.916892413677,US,,
2020-05-13,1754,85231,,,,,,,122095,94390,152113,2054423,1618134,2524796,13202495,10348699,16500026,0.919120704674,US,,
2020-05-14,1774,87005,,,,,,,120529,92949,150466,2020163,1586963,2486904,13323024,10441648,16650492,0.921566876394,US,,
2020-05-15,1661,88666,,,,,,,119076,91604,148891,1987394,1557198,2450818,13442100,10533252,16799383,0.924216057667,US,,
2020-05-16,1223,89889,,,,,,,117734,90313,147410,1956140,1528871,2416574,13559834,10623565,16946793,0.927050263898,US,,
2020-05-17,752,90641,,,,,,,116505,89146,146099,1926429,1501820,2384182,13676339,10712711,17092892,0.930051364699,US,,
2020-05-18,770,91411,,,,,,,115391,88022,144783,1898286,1476114,2353464,13791730,10800733,17237675,0.933204431503,US,,
2020-05-19,1551,92962,,,,,,,114393,87145,143742,1871733,1451859,2324638,13906123,10887878,17381417,0.936500836737,US,,
2020-05-20,1563,94525,,,,,,,113514,86342,142770,1846798,1429081,2297543,14019637,10974220,17524187,0.939940488505,US,,
2020-05-21,1228,95753,,,,,,,112755,85534,141915,1823503,1407575,2272152,14132392,11059754,17666102,0.943532696778,US,,
2020-05-22,1269,97022,,,,,,,112118,84963,141344,1801874,1387534,2248706,14244510,11144717,17807446,0.947295409094,US,,
2020-05-23,1121,98143,,,,,,,111607,84489,140878,1781936,1368962,2227297,14356117,11229206,17948324,0.95125282257,US,,
2020-05-24,608,98751,,,,,,,111225,84003,140648,1763717,1351879,2208051,14467342,11313209,18088972,0.95543162794,US,,
2020-05-25,513,99264,,,,,,,110976,83703,140723,1747245,1336349,2191009,14578318,11396912,18229695,0.959856348127,US,,
2020-05-26,685,99949,,,,,,,110867,83449,140855,1732556,1322307,2176157,14689185,11480361,18370550,0.964544393181,US,,
2020-05-27,1509,101458,,,,,,,110898,83309,141132,1719682,1309713,2163369,14800083,11563670,18511682,0.969501570617,US,,
2020-05-28,1182,102640,,,,,,,111065,83157,141525,1708653,1298504,2152740,14911148,11646827,18653207,0.974718842168,US,,
2020-05-29,1166,103806,,,,,,,111377,83151,142241,1699501,1288729,2144463,15022525,11729978,18795448,0.980171053823,US,,
2020-05-30,964,104770,,,,,,,111837,83331,143261,1692263,1280483,2138771,15134362,11813309,18938709,0.985818134312,US,,
2020-05-31,591,105361,,,,,,,112450,83541,144470,1686978,1273739,2135766,15246812,11896850,19083179,0.991608842507,US,,
2020-06-01,772,106133,,,,,,,113210,83765,145703,1683683,1268389,2135308,15360022,11980615,19228882,0.997486610697,US,,
2020-06-02,1033,107166,,,,,,,114125,84164,147191,1682417,1264563,2137659,15474147,12064779,19376073,1.00339652019,US,,
2020-06-03,990,108156,,,,,,,115197,84657,149003,1683220,1262114,2142867,15589344,12149436,19525076,1.0092921277,US,,
2020-06-04,1009,109165,,,,,,,116419,85081,150958,1686126,1260894,2151007,15705763,12234517,19676034,1.01514085251,US,,
2020-06-05,970,110135,,,,,,,117800,85586,153304,1691171,1260988,2162354,15823563,12320103,19829338,1.02092693865,US,,
2020-06-06,680,110815,,,,,,,119339,86237,155850,1698392,1262305,2176830,15942902,12406340,19985188,1.02665151248,US,,
2020-06-07,451,111266,,,,,,,121038,86985,158647,1707823,1264851,2194594,16063940,12493325,20143835,1.03232980321,US,,
2020-06-08,505,111771,,,,,,,122891,87671,161675,1719489,1268566,2215622,16186831,12580996,20305510,1.03798604662,US,,
2020-06-09,940,112711,,,,,,,124903,88506,165069,1733416,1273409,2239968,16311734,12669502,20470579,1.04364689324,US,,
2020-06-10,917,113628,,,,,,,127078,89509,168804,1749626,1279506,2267924,16438812,12759011,20639383,1.04933430008,US,,
2020-06-11,881,114509,,,,,,,129417,90517,172772,1768146,1286738,2299581,16568229,12849528,20812155,1.05505893708,US,,
2020-06-12,822,115331,,,,,,,131821,91543,176863,1788902,1295141,2334946,16700050,12941071,20989018,1.06081510182,US,,
2020-06-13,750,116081,,,,,,,134332,92625,181185,1811856,1304626,2373928,16834382,13033696,21170203,1.06657798733,US,,
2020-06-14,298,116379,,,,,,,136990,93684,185765,1837009,1314984,2416480,16971372,13127380,21355968,1.07230384875,US,,
2020-06-15,391,116770,,,,,,,139787,94885,190562,1864347,1326326,2462621,17111159,13222265,21546530,1.07793315519,US,,
2020-06-16,839,117609,,,,,,,142695,96154,195816,1893832,1338705,2512794,17253854,13318419,21742346,1.08247342219,US,,
2020-06-17,751,118360,,,,,,,145704,97318,201264,1925411,1351838,2566932,17399558,13415737,21943610,1.08677934612,US,,
2020-06-18,704,119064,,,,,,,148795,98415,206753,1959010,1365578,2624746,17548353,13514152,22150363,1.09078318466,US,,
2020-06-19,672,119736,,,,,,,151968,99640,212501,1994559,1380118,2686345,17700321,13613792,22362864,1.09442777054,US,,
2020-06-20,610,120346,,,,,,,155240,100816,218512,2032000,1395323,2751602,17855561,13714608,22581376,1.09767124361,US,,
2020-06-21,255,120601,,,,,,,158599,101982,224552,2071259,1411042,2820347,18014160,13816590,22805928,1.10048907637,US,,
2020-06-22,406,121007,,,,,,,162022,103288,230891,2112243,1427319,2892629,18176182,13919878,23036819,1.10287385218,US,,
2020-06-23,837,121844,,,,,,,165498,104525,237263,2154851,1444147,2968250,18341680,14024403,23274082,1.10483327662,US,,
2020-06-24,757,122601,,,,,,,169034,105693,243536,2198981,1461297,3046739,18510714,14130096,23517618,1.10638706468,US,,
2020-06-25,2422,125023,,,,,,,172628,106893,250162,2244531,1478640,3128116,18683342,14236989,23767780,1.10756350278,US,,
2020-06-26,605,125628,,,,,,,176211,108039,256869,2291325,1496114,3212230,18859553,14345028,24024649,1.10839615418,US,,
2020-06-27,489,126117,,,,,,,179836,109172,263888,2339340,1513695,3299266,19039389,14454200,24288537,1.10892100714,US,,
2020-06-28,240,126357,,,,,,,183492,110217,270988,2388500,1531242,3389076,19222881,14564417,24559525,1.10917424462,US,,
2020-06-29,351,126708,,,,,,,187173,111253,278186,2438683,1548770,3481502,19410054,14675670,24837711,1.10919062159,US,,
2020-06-30,721,127429,,,,,,,190836,112248,285192,2489732,1566096,3576130,19600890,14787918,25122903,1.10900241613,US,,
2020-07-01,673,128102,,,,,,,194502,113228,292268,2541538,1583135,3672578,19795392,14901146,25415171,1.10684745409,US,,
2020-07-02,635,128737,,,,,,,198167,114290,299580,2594001,1600071,3770885,19993559,15015436,25714751,1.10455545463,US,,
2020-07-03,,,537,369,724,129274,129106,129461,201748,115237,306662,2646954,1616860,3870778,20195307,15130673,26021413,,US,,
2020-07-04,,,536,366,727,129810,129473,130187,205317,116171,314080,2700302,1633357,3972336,20400624,15246844,26335493,,US,,
2020-07-05,,,536,364,731,130346,129838,130918,208862,116994,321830,2753925,1649504,4075638,20609486,15363838,26657323,,US,,
2020-07-06,,,537,362,736,130883,130200,131653,212367,117788,329730,2807693,1665283,4180798,20821853,15481626,26987053,,US,,
2020-07-07,,,538,361,742,131421,130561,132395,215800,118611,337739,2861470,1680582,4287626,21037653,15600237,27324792,,US,,
2020-07-08,,,540,359,750,131960,130921,133144,219177,119254,345575,2915149,1695290,4395919,21256830,15719491,27670367,,US,,
2020-07-09,,,541,357,756,132501,131278,133900,222498,119732,353409,2968613,1709310,4505771,21479328,15839223,28023776,,US,,
2020-07-10,,,542,355,763,133043,131633,134662,225727,120256,361369,3021712,1722657,4616957,21705055,15959479,28385145,,US,,
2020-07-11,,,544,353,770,133587,131987,135431,228890,120645,369617,3074391,1735253,4729693,21933945,16080124,28754762,,US,,
2020-07-12,,,546,351,778,134132,132338,136209,231978,120976,377222,3126533,1747048,4843019,22165923,16201100,29131984,,US,,
2020-07-13,,,548,349,787,134681,132688,136995,234962,121335,384924,3178003,1758160,4956951,22400885,16322435,29516908,,US,,
2020-07-14,,,551,348,796,135231,133037,137790,237852,121630,392745,3228682,1768534,5071513,22638737,16444065,29909653,,US,,
2020-07-15,,,553,346,804,135785,133384,138594,240650,122021,401532,3278496,1778307,5187868,22879387,16566086,30311185,,US,,
2020-07-16,,,556,345,814,136341,133729,139406,243355,122325,409169,3327349,1787408,5304782,23122742,16688411,30720354,,US,,
2020-07-17,,,559,343,822,136900,134073,140228,245843,122510,416710,3375025,1795636,5421919,23368585,16810921,31137064,,US,,
2020-07-18,,,562,342,832,137462,134416,141058,248223,122699,424852,3421500,1803111,5540116,23616808,16933620,31561916,,US,,
2020-07-19,,,566,340,842,138028,134758,141899,250487,122703,431841,3466670,1809657,5657879,23867295,17056323,31993757,,US,,
