date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,46,30,50,46,30,50,46,30,50,1.82945007276,Canada,ALL,Alberta
2020-02-26,,,,,,,,,46,30,50,91,60,100,91,60,100,1.82552177216,Canada,ALL,Alberta
2020-02-27,,,,,,,,,46,30,50,137,90,150,137,90,150,1.82465174355,Canada,ALL,Alberta
2020-02-28,,,,,,,,,46,30,50,183,120,200,183,120,200,1.82358882738,Canada,ALL,Alberta
2020-02-29,,,,,,,,,46,30,50,229,150,250,229,150,250,1.82229009903,Canada,ALL,Alberta
2020-03-01,,,,,,,,,46,30,50,274,180,300,274,180,300,1.82070295525,Canada,ALL,Alberta
2020-03-02,,,,,,,,,46,30,50,320,210,350,320,210,350,1.81876283821,Canada,ALL,Alberta
2020-03-03,,,,,,,,,46,30,50,366,240,400,366,240,400,1.81639036127,Canada,ALL,Alberta
2020-03-04,,,,,,,,,46,30,50,412,270,450,412,270,450,1.81348764527,Canada,ALL,Alberta
2020-03-05,,,,,,,,,128,83,150,540,353,600,540,353,600,1.80985267157,Canada,ALL,Alberta
2020-03-06,,,,,,,,,127,83,150,667,437,750,667,437,750,1.80548701763,Canada,ALL,Alberta
2020-03-07,,,,,,,,,134,88,159,801,525,909,801,525,909,1.80011387071,Canada,ALL,Alberta
2020-03-08,,,,,,,,,148,97,179,949,623,1087,949,623,1087,1.79351681571,Canada,ALL,Alberta
2020-03-09,,,,,,,,,177,116,219,1126,740,1305,1126,740,1305,1.78539939065,Canada,ALL,Alberta
2020-03-10,,,,,,,,,222,147,281,1347,887,1586,1347,887,1586,1.77539094191,Canada,ALL,Alberta
2020-03-11,,,,,,,,,256,171,331,1557,1028,1866,1603,1058,1916,1.76303114466,Canada,ALL,Alberta
2020-03-12,,,,,,,,,285,188,377,1797,1187,2193,1888,1247,2293,1.74776435571,Canada,ALL,Alberta
2020-03-13,,,,,,,,,320,210,433,2071,1367,2576,2208,1457,2726,1.72895555185,Canada,ALL,Alberta
2020-03-14,,,,,,,,,360,238,503,2385,1575,3028,2568,1695,3228,1.70592532136,Canada,ALL,Alberta
2020-03-15,,,,,,,,,409,272,590,2748,1818,3568,2977,1968,3818,1.67803423936,Canada,ALL,Alberta
2020-03-16,,,,,,,,,458,308,681,3160,2097,4198,3434,2277,4498,1.64480686213,Canada,ALL,Alberta
2020-03-17,,,,,,,,,504,334,774,3618,2401,4922,3938,2611,5272,1.60605441494,Canada,ALL,Alberta
2020-03-18,,,,,,,,,549,355,871,4121,2727,5742,4487,2967,6142,1.5619500096,Canada,ALL,Alberta
