date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,57,32,74,57,32,74,57,32,74,1.75840959378,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,57,32,74,113,64,148,113,64,148,1.75751137476,1.19996216315,1.99994168183,Canada,ALL,Alberta
2020-02-27,,,,,,,,,57,32,74,170,96,222,170,96,222,1.75722721066,1.19994665337,1.99991498002,Canada,ALL,Alberta
2020-02-28,,,,,,,,,57,32,74,226,128,296,226,128,296,1.7568513507,1.19992472856,1.99987603603,Canada,ALL,Alberta
2020-02-29,,,,,,,,,57,32,74,283,160,370,283,160,370,1.75635365916,1.19989371432,1.99981923079,Canada,ALL,Alberta
2020-03-01,,,,,,,,,57,32,74,340,192,444,340,192,444,1.75569397632,1.19984981445,1.99973596581,Canada,ALL,Alberta
2020-03-02,,,,,,,,,57,32,74,396,224,518,396,224,518,1.75481879994,1.19978763919,1.99961247632,Canada,ALL,Alberta
2020-03-03,,,,,,,,,57,32,74,453,256,592,453,256,592,1.75365691951,1.19969953582,1.99945325523,Canada,ALL,Alberta
2020-03-04,,,,,,,,,57,32,74,509,288,666,509,288,666,1.75211372819,1.19957464094,1.99923410173,Canada,ALL,Alberta
2020-03-05,,,,,,,,,155,88,211,664,376,877,664,376,877,1.7499672314,1.19932063152,1.99879731066,Canada,ALL,Alberta
2020-03-06,,,,,,,,,154,88,210,818,465,1086,818,465,1086,1.74723369062,1.19905981254,1.99826291113,Canada,ALL,Alberta
2020-03-07,,,,,,,,,162,92,223,980,557,1309,980,557,1309,1.74359092305,1.1986825302,1.99754331192,Canada,ALL,Alberta
2020-03-08,,,,,,,,,178,100,250,1158,657,1558,1158,657,1558,1.7387802726,1.19815681672,1.99647125983,Canada,ALL,Alberta
2020-03-09,,,,,,,,,212,120,304,1370,778,1861,1370,778,1861,1.73244211861,1.19742082653,1.99493058937,Canada,ALL,Alberta
2020-03-10,,,,,,,,,264,152,388,1635,930,2249,1635,930,2249,1.72412728644,1.19638863321,1.99279152512,Canada,ALL,Alberta
2020-03-11,,,,,,,,,305,176,455,1883,1074,2629,1939,1106,2703,1.71328905551,1.19494123588,1.99017850996,Canada,ALL,Alberta
2020-03-12,,,,,,,,,339,194,511,2165,1237,3066,2278,1301,3214,1.699292049,1.19291739297,1.98661015857,Canada,ALL,Alberta
2020-03-13,,,,,,,,,378,212,580,2486,1418,3572,2656,1514,3794,1.68144829709,1.19010593318,1.98174956364,Canada,ALL,Alberta
2020-03-14,,,,,,,,,425,229,661,2854,1615,4159,3081,1743,4455,1.6590687979,1.18703222146,1.97460942715,Canada,ALL,Alberta
2020-03-15,,,,,,,,,481,248,771,3279,1832,4855,3561,1992,5225,1.6315528924,1.18170649539,1.96421170224,Canada,ALL,Alberta
2020-03-16,,,,,,,,,536,267,879,3758,2068,5659,4098,2260,6103,1.59849696385,1.15916841023,1.94947581554,Canada,ALL,Alberta
2020-03-17,,,,,,,,,589,288,980,4291,2324,6564,4687,2548,7082,1.55978535968,1.12459732615,1.92896800859,Canada,ALL,Alberta
2020-03-18,,,,,,,,,640,305,1072,4874,2598,7562,5326,2854,8154,1.51563798973,1.07518799548,1.90072570139,Canada,ALL,Alberta
2020-03-19,,,,,,,,,690,313,1191,5507,2879,8678,6017,3167,9344,1.46659909529,1.0477817968,1.86243234249,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,740,324,1300,6093,3115,9767,6757,3492,10643,1.41349414117,0.999762372689,1.81157137968,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,786,336,1390,6724,3363,10947,7543,3828,12033,1.35738312031,0.966428414771,1.75090555975,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,824,343,1498,7386,3615,12222,8367,4172,13530,1.29951655715,0.941561195528,1.68147972938,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,855,351,1592,8063,3865,13564,9221,4523,15122,1.24128086705,0.919650777428,1.61234806313,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,877,353,1651,8728,4098,14911,10099,4877,16772,1.18411870596,0.890633671196,1.5566080337,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,893,355,1722,9357,4301,16245,10991,5232,18494,1.12942875637,0.866042139375,1.49105046227,Canada,ALL,Alberta
2020-03-26,0,2,,,,,,,900,358,1753,9952,4483,17543,11892,5590,20246,1.07846256301,0.848066947487,1.41156873923,Canada,ALL,Alberta
2020-03-27,0,2,,,,,,,901,360,1776,10514,4648,18808,12792,5950,22022,1.03223221151,0.827350106464,1.32359490584,Canada,ALL,Alberta
2020-03-28,0,2,,,,,,,894,357,1788,11030,4793,20016,13686,6307,23809,0.991434351561,0.809287532014,1.24145011385,Canada,ALL,Alberta
2020-03-29,0,2,,,,,,,883,353,1777,11488,4917,21131,14569,6661,25586,0.956399572922,0.786866258505,1.16499024822,Canada,ALL,Alberta
2020-03-30,1,3,,,,,,,867,347,1717,11875,5016,22078,15436,7009,27302,0.927086172907,0.767537919858,1.10492266586,Canada,ALL,Alberta
2020-03-31,5,8,,,,,,,849,341,1646,12188,5090,22845,16286,7350,28948,0.903131308954,0.754409517495,1.04996864484,Canada,ALL,Alberta
2020-04-01,1,9,,,,,,,829,334,1574,12428,5136,23440,17115,7684,30521,0.883948333389,0.744276730977,1.00595561517,Canada,ALL,Alberta
2020-04-02,4,13,,,,,,,808,328,1483,12597,5159,23851,17923,8013,32004,0.868839312928,0.723309845731,0.969559631598,Canada,ALL,Alberta
2020-04-03,0,13,,,,,,,787,327,1408,12694,5173,24068,18710,8341,33411,0.857092179282,0.712493829958,0.948723847981,Canada,ALL,Alberta
2020-04-04,5,18,,,,,,,765,323,1332,12719,5172,24100,19475,8664,34743,0.848046807484,0.702482748095,0.935180875979,Canada,ALL,Alberta
2020-04-05,2,20,,,,,,,744,318,1285,12676,5154,23995,20219,8982,36027,0.841129528286,0.689228183655,0.926184645804,Canada,ALL,Alberta
2020-04-06,3,23,,,,,,,722,305,1231,12575,5116,23728,20941,9288,37258,0.835863736107,0.676596669337,0.917521999651,Canada,ALL,Alberta
2020-04-07,1,24,,,,,,,702,301,1176,12422,5066,23312,21643,9590,38433,0.831865825326,0.66845964021,0.913039678307,Canada,ALL,Alberta
2020-04-08,2,26,,,,,,,682,296,1137,12226,5009,22798,22325,9886,39569,0.828833895284,0.662641593102,0.909264947728,Canada,ALL,Alberta
2020-04-09,3,29,,,,,,,662,291,1075,11996,4945,22151,22987,10177,40644,0.826534086922,0.658530607599,0.906258242336,Canada,ALL,Alberta
2020-04-10,3,32,,,,,,,644,286,1045,11739,4873,21443,23631,10464,41688,0.824787255582,0.655842739852,0.903865514718,Canada,ALL,Alberta
2020-04-11,8,40,,,,,,,625,281,1022,11464,4794,20688,24256,10745,42709,0.823457228326,0.653868307003,0.902525637215,Canada,ALL,Alberta
2020-04-12,0,40,,,,,,,608,274,978,11178,4711,19878,24864,11019,43687,0.822441041163,0.652233117814,0.901504528007,Canada,ALL,Alberta
2020-04-13,6,46,,,,,,,591,264,946,10886,4622,19048,25456,11284,44633,0.821661111065,0.650904379977,0.900626532,Canada,ALL,Alberta
2020-04-14,2,48,,,,,,,575,260,918,10594,4535,18249,26031,11544,45550,0.821059105908,0.649792975638,0.899868294929,Canada,ALL,Alberta
2020-04-15,0,48,,,,,,,559,254,891,10304,4448,17493,26590,11799,46440,0.820591219625,0.649313497791,0.899310274199,Canada,ALL,Alberta
2020-04-16,0,48,,,,,,,544,245,878,10019,4359,16797,27134,12044,47318,0.820224569753,0.64929431288,0.898993020278,Canada,ALL,Alberta
2020-04-17,2,50,,,,,,,530,236,865,9741,4267,16178,27664,12280,48182,0.819934471137,0.649001743932,0.898771641583,Canada,ALL,Alberta
2020-04-18,1,51,,,,,,,516,230,852,9470,4169,15623,28180,12511,49034,0.81970238312,0.648648316603,0.898617106876,Canada,ALL,Alberta
2020-04-19,0,51,,,,,,,503,221,837,9208,4067,15128,28683,12732,49870,0.819514368806,0.64823269908,0.898562004025,Canada,ALL,Alberta
2020-04-20,8,59,,,,,,,490,212,824,8954,3962,14666,29173,12945,50693,0.819358034158,0.647911819334,0.898422295995,Canada,ALL,Alberta
2020-04-21,2,61,,,,,,,477,205,812,8708,3861,14247,29650,13150,51505,0.819227126734,0.647744287384,0.898355382346,Canada,ALL,Alberta
2020-04-22,5,66,,,,,,,465,198,800,8472,3759,13871,30115,13349,52304,0.819113162699,0.647647348894,0.898314685221,Canada,ALL,Alberta
2020-04-23,2,68,,,,,,,453,194,786,8243,3656,13520,30568,13543,53089,0.819019177667,0.647577299321,0.898272338871,Canada,ALL,Alberta
2020-04-24,4,72,,,,,,,442,187,771,8023,3552,13216,31010,13730,53860,0.818927041163,0.647508398376,0.89823610149,Canada,ALL,Alberta
2020-04-25,1,73,,,,,,,431,179,754,7811,3446,12926,31441,13910,54613,0.818852069986,0.647490775509,0.898199925283,Canada,ALL,Alberta
2020-04-26,0,73,,,,,,,420,173,738,7606,3338,12642,31862,14084,55351,0.818797838187,0.647500847082,0.898164672879,Canada,ALL,Alberta
2020-04-27,2,75,,,,,,,410,166,725,7408,3231,12389,32272,14250,56075,0.818748977213,0.647491602136,0.898129857193,Canada,ALL,Alberta
2020-04-28,5,80,,,,,,,400,159,712,7217,3125,12154,32672,14409,56786,0.818707849211,0.647489947014,0.898095536785,Canada,ALL,Alberta
2020-04-29,7,87,,,,,,,391,153,696,7032,3017,11933,33063,14562,57482,0.818674997893,0.647514131664,0.898061809878,Canada,ALL,Alberta
2020-04-30,3,90,,,,,,,381,147,681,6854,2910,11723,33444,14710,58163,0.818651267678,0.647586600235,0.89802879894,Canada,ALL,Alberta
