date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-05-10,,,9,3,17,682,616,789,558,193,1488,9559,3594,23307,84339,51381,136113,Austria,ALL
2020-05-11,,,8,3,17,690,619,806,548,188,1478,9381,3488,23167,84887,51569,137590,Austria,ALL
2020-05-12,,,8,3,17,698,623,823,538,183,1468,9208,3385,23026,85425,51752,139058,Austria,ALL
2020-05-13,,,8,3,17,706,627,839,528,178,1458,9038,3287,22884,85953,51931,140516,Austria,ALL
2020-05-14,,,8,3,17,714,630,856,518,173,1448,8872,3193,22741,86471,52104,141963,Austria,ALL
2020-05-15,,,8,3,17,722,633,872,509,168,1438,8710,3102,22596,86980,52273,143400,Austria,ALL
2020-05-16,,,8,3,17,730,637,889,500,164,1427,8551,3015,22450,87480,52437,144827,Austria,ALL
2020-05-17,,,7,3,17,737,640,905,491,159,1417,8395,2931,22303,87971,52597,146244,Austria,ALL
2020-05-18,,,7,2,17,744,643,921,482,155,1407,8242,2850,22154,88453,52753,147650,Austria,ALL
2020-05-19,,,7,2,17,751,645,937,473,151,1396,8092,2771,22004,88926,52904,149045,Austria,ALL
2020-05-20,,,7,2,16,758,648,953,464,147,1385,7945,2695,21853,89390,53051,150430,Austria,ALL
2020-05-21,,,7,2,16,765,651,969,456,143,1375,7800,2621,21701,89846,53194,151804,Austria,ALL
2020-05-22,,,7,2,16,772,654,985,447,139,1364,7658,2550,21548,90293,53333,153168,Austria,ALL
2020-05-23,,,7,2,16,779,656,1001,439,135,1353,7518,2480,21393,90732,53469,154520,Austria,ALL
2020-05-24,,,6,2,16,785,659,1017,431,131,1342,7381,2413,21237,91162,53600,155862,Austria,ALL
2020-05-25,,,6,2,16,791,661,1032,422,127,1331,7245,2347,21081,91585,53728,157193,Austria,ALL
2020-05-26,,,6,2,16,798,663,1048,414,124,1320,7112,2283,20923,91999,53853,158513,Austria,ALL
2020-05-27,,,6,2,16,804,665,1063,406,120,1309,6981,2221,20764,92405,53973,159821,Austria,ALL
2020-05-28,,,6,2,16,810,668,1078,398,117,1298,6851,2159,20604,92804,54091,161119,Austria,ALL
2020-05-29,,,6,2,16,816,670,1093,391,113,1287,6723,2100,20443,93194,54204,162405,Austria,ALL
2020-05-30,,,6,2,16,821,672,1108,383,110,1276,6597,2041,20281,93577,54315,163681,Austria,ALL
2020-05-31,,,6,1,15,827,674,1123,375,106,1264,6473,1984,20118,93953,54421,164944,Austria,ALL
2020-06-01,,,6,1,15,833,676,1138,402,105,1400,6384,1930,20101,94355,54527,166344,Austria,ALL
2020-06-02,,,5,1,15,838,678,1153,394,102,1387,6296,1876,20082,94749,54629,167731,Austria,ALL
2020-06-03,,,5,1,15,844,679,1168,387,98,1384,6210,1824,20069,95136,54728,169114,Austria,ALL
2020-06-04,,,5,1,15,849,681,1182,383,95,1390,6129,1772,20074,95519,54824,170503,Austria,ALL
2020-06-05,,,5,1,15,854,683,1197,382,92,1411,6055,1721,20109,95901,54916,171913,Austria,ALL
2020-06-06,,,5,1,15,859,685,1211,384,88,1441,5992,1671,20187,96285,55005,173354,Austria,ALL
2020-06-07,,,5,1,15,864,686,1225,384,85,1468,5937,1621,20301,96668,55091,174821,Austria,ALL
2020-06-08,,,5,1,15,869,688,1240,381,82,1481,5887,1572,20440,97050,55173,176302,Austria,ALL
2020-06-09,,,5,1,15,874,689,1254,379,79,1490,5844,1523,20599,97428,55252,177791,Austria,ALL
2020-06-10,,,5,1,14,879,691,1268,376,76,1500,5806,1475,20779,97805,55328,179291,Austria,ALL
2020-06-11,,,5,1,14,883,692,1281,375,72,1514,5775,1427,20984,98180,55401,180805,Austria,ALL
2020-06-12,,,5,1,14,888,694,1295,374,69,1529,5750,1380,21215,98554,55471,182333,Austria,ALL
2020-06-13,,,4,1,14,892,695,1309,372,66,1541,5732,1333,21469,98927,55538,183874,Austria,ALL
2020-06-14,,,4,1,14,897,697,1322,370,63,1552,5720,1286,21745,99297,55601,185425,Austria,ALL
2020-06-15,,,4,1,14,901,698,1336,368,60,1563,5713,1240,22044,99665,55662,186987,Austria,ALL
2020-06-16,,,4,1,14,905,699,1349,366,57,1575,5677,1192,22218,100032,55720,188562,Austria,ALL
2020-06-17,,,4,1,14,909,700,1362,365,54,1587,5648,1144,22418,100396,55774,190148,Austria,ALL
2020-06-18,,,4,1,14,913,702,1375,363,51,1599,5623,1097,22633,100759,55826,191746,Austria,ALL
2020-06-19,,,4,1,14,917,703,1388,361,48,1610,5600,1050,22853,101119,55874,193355,Austria,ALL
2020-06-20,,,4,1,14,921,704,1402,358,45,1621,5577,1003,23063,101478,55920,194975,Austria,ALL
2020-06-21,,,4,1,14,925,705,1415,356,42,1632,5549,957,23253,101834,55963,196607,Austria,ALL
2020-06-22,,,4,1,14,929,706,1428,354,39,1643,5520,911,23428,102188,56002,198249,Austria,ALL
2020-06-23,,,4,1,14,933,707,1441,352,36,1654,5490,866,23601,102540,56039,199902,Austria,ALL
2020-06-24,,,4,1,14,937,708,1455,350,33,1665,5461,820,23775,102889,56073,201566,Austria,ALL
2020-06-25,,,4,0,14,941,709,1469,348,31,1676,5433,776,23952,103238,56105,203242,Austria,ALL
2020-06-26,,,4,0,15,945,710,1483,347,29,1687,5405,733,24124,103585,56135,204928,Austria,ALL
2020-06-27,,,4,0,15,949,711,1497,346,27,1698,5376,691,24294,103931,56162,206626,Austria,ALL
2020-06-28,,,4,0,15,952,712,1511,345,25,1710,5349,650,24462,104275,56188,208336,Austria,ALL
2020-06-29,,,4,0,15,956,713,1526,344,23,1721,5322,610,24631,104619,56212,210056,Austria,ALL
2020-06-30,,,4,0,15,960,714,1541,343,22,1733,5297,572,24801,104962,56234,211788,Austria,ALL
2020-07-01,,,4,0,15,964,715,1556,342,20,1753,5273,535,24979,105304,56255,213540,Austria,ALL
2020-07-02,,,4,0,16,968,715,1571,342,19,1772,5250,500,25165,105646,56275,215312,Austria,ALL
2020-07-03,,,4,0,16,971,716,1586,342,18,1793,5229,466,25359,105988,56293,217105,Austria,ALL
2020-07-04,,,4,0,16,975,717,1601,342,16,1817,5210,435,25567,106330,56309,218921,Austria,ALL
2020-07-05,,,4,0,16,979,717,1616,342,15,1838,5194,405,25784,106671,56325,220759,Austria,ALL
2020-07-06,,,4,0,16,983,718,1632,342,14,1860,5179,377,26012,107013,56340,222618,Austria,ALL
2020-07-07,,,4,0,16,986,719,1648,342,13,1883,5167,350,26252,107355,56353,224501,Austria,ALL
2020-07-08,,,4,0,16,990,719,1663,342,12,1905,5158,326,26503,107698,56366,226405,Austria,ALL
2020-07-09,,,4,0,16,994,720,1679,343,11,1929,5151,304,26768,108041,56378,228334,Austria,ALL
2020-07-10,,,4,0,16,997,720,1695,344,10,1954,5147,283,27045,108384,56389,230287,Austria,ALL
2020-07-11,,,4,0,17,1001,721,1711,345,10,1967,5144,264,27325,108729,56399,232253,Austria,ALL
2020-07-12,,,4,0,17,1004,721,1727,346,9,1981,5144,246,27608,109074,56408,234234,Austria,ALL
2020-07-13,,,4,0,17,1008,722,1744,347,8,2008,5146,229,27906,109421,56417,236241,Austria,ALL
2020-07-14,,,4,0,17,1011,722,1760,348,8,2028,5150,213,28213,109769,56426,238268,Austria,ALL
2020-07-15,,,4,0,17,1015,722,1777,349,7,2047,5156,198,28527,110118,56433,240315,Austria,ALL
2020-07-16,,,4,0,17,1018,723,1793,351,7,2073,5164,185,28848,110469,56440,242388,Austria,ALL
2020-07-17,,,3,0,17,1022,723,1810,352,6,2101,5174,172,29176,110821,56447,244488,Austria,ALL
2020-07-18,,,3,0,17,1025,723,1827,354,6,2124,5187,160,29507,111175,56453,246611,Austria,ALL
2020-07-19,,,3,0,17,1029,724,1844,356,5,2149,5201,149,29839,111531,56459,248760,Austria,ALL
2020-07-20,,,3,0,18,1032,724,1861,358,5,2177,5217,139,30179,111888,56464,250937,Austria,ALL
2020-07-21,,,3,0,18,1036,724,1878,360,5,2203,5235,129,30521,112248,56469,253139,Austria,ALL
2020-07-22,,,3,0,18,1039,724,1896,362,4,2219,5255,120,30857,112610,56474,255358,Austria,ALL
2020-07-23,,,3,0,18,1043,725,1913,364,4,2231,5277,112,31183,112975,56478,257588,Austria,ALL
2020-07-24,,,3,0,18,1046,725,1931,367,4,2243,5301,104,31497,113342,56482,259830,Austria,ALL
2020-07-25,,,3,0,18,1050,725,1949,369,3,2255,5327,97,31798,113711,56486,262084,Austria,ALL
2020-07-26,,,3,0,19,1053,725,1967,372,3,2267,5354,90,32098,114083,56490,264351,Austria,ALL
2020-07-27,,,3,0,19,1056,725,1985,375,3,2279,5383,84,32396,114458,56493,266629,Austria,ALL
2020-07-28,,,3,0,19,1060,726,2004,378,3,2291,5415,78,32679,114836,56496,268919,Austria,ALL
2020-07-29,,,3,0,19,1063,726,2023,381,2,2320,5447,73,32971,115216,56499,271239,Austria,ALL
2020-07-30,,,3,0,20,1067,726,2042,384,2,2349,5482,68,33273,115600,56502,273587,Austria,ALL
2020-07-31,,,3,0,20,1070,726,2061,387,2,2379,5519,63,33578,115987,56504,275966,Austria,ALL
2020-08-01,,,3,0,20,1074,726,2081,390,2,2409,5557,59,33886,116378,56506,278374,Austria,ALL
2020-08-02,,,3,0,20,1077,726,2100,394,2,2439,5597,55,34202,116772,56508,280813,Austria,ALL
2020-08-03,,,3,0,20,1080,726,2120,398,1,2470,5639,51,34523,117169,56510,283282,Austria,ALL
2020-08-04,,,3,0,21,1084,726,2140,401,1,2501,5682,47,34846,117570,56512,285783,Austria,ALL
2020-02-14,,,,,,,,,332,100,500,332,100,500,332,100,500,Belgium,ALL
2020-02-15,,,,,,,,,332,100,500,665,200,1000,665,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,332,100,500,997,300,1500,997,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,332,100,500,1329,400,2000,1329,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,332,100,500,1662,500,2500,1662,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,332,100,500,1994,600,3000,1994,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,332,100,500,2326,700,3500,2326,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,332,100,500,2659,800,4000,2659,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,332,100,500,2991,900,4500,2991,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1023,359,1600,4014,1259,6100,4014,1259,6100,Belgium,ALL
2020-02-24,,,,,,,,,1020,359,1596,5035,1619,7696,5035,1619,7696,Belgium,ALL
2020-02-25,,,,,,,,,1090,392,1713,6125,2011,9408,6125,2011,9408,Belgium,ALL
2020-02-26,,,,,,,,,1233,458,1949,7358,2470,11356,7358,2470,11356,Belgium,ALL
2020-02-27,,,,,,,,,1528,597,2440,8886,3067,13796,8886,3067,13796,Belgium,ALL
2020-02-28,,,,,,,,,1991,815,3210,10877,3882,17005,10877,3882,17005,Belgium,ALL
2020-02-29,,,,,,,,,2370,1001,3841,12915,4784,20346,13247,4884,20846,Belgium,ALL
2020-03-01,,,,,,,,,2730,1192,4446,15312,5877,24291,15977,6077,25291,Belgium,ALL
2020-03-02,,,,,,,,,3186,1447,5216,18166,7224,29007,19163,7524,30507,Belgium,ALL
2020-03-03,,,,,,,,,3766,1783,6195,21600,8908,34701,22929,9308,36701,Belgium,ALL
2020-03-04,,,,,,,,,4512,2224,7449,25779,11032,41649,27441,11532,44149,Belgium,ALL
2020-03-05,,,,,,,,,5342,2733,8834,30789,13666,49983,32783,14266,52983,Belgium,ALL
2020-03-06,,,,,,,,,6262,3326,10348,36719,16892,59831,39045,17592,63331,Belgium,ALL
2020-03-07,,,,,,,,,7331,4047,12075,43717,20840,71406,46376,21640,75406,Belgium,ALL
2020-03-08,,,,,,,,,8599,4903,14207,51983,25644,85112,54974,26544,89612,Belgium,ALL
2020-03-09,,,,,,,,,10099,5581,16617,61059,30865,100129,65073,32125,106228,Belgium,ALL
2020-03-10,,,,,,,,,11818,6344,19242,71856,36850,117775,76891,38469,125470,Belgium,ALL
2020-03-11,3,3,,,,,,,13747,7191,22025,84513,43650,138087,90638,45661,147494,Belgium,ALL
2020-03-12,0,3,,,,,,,15894,8137,24817,99174,51329,160955,106532,53799,172311,Belgium,ALL
2020-03-13,0,3,,,,,,,18242,9608,27392,115888,60340,185907,124774,63408,199702,Belgium,ALL
2020-03-14,1,4,,,,,,,20736,11419,29912,134632,70944,212609,145510,74827,229614,Belgium,ALL
2020-03-15,0,4,,,,,,,23260,13591,32926,155523,83534,241694,168770,88418,262539,Belgium,ALL
2020-03-16,1,5,,,,,,,25669,16061,34819,178462,98402,272067,194439,104480,297358,Belgium,ALL
2020-03-17,5,10,,,,,,,27809,18810,35778,203084,115766,302629,222247,123290,333135,Belgium,ALL
2020-03-18,4,14,,,,,,,29543,21586,37505,228861,135568,333939,251791,144876,370639,Belgium,ALL
2020-03-19,7,21,,,,,,,30777,22935,39082,255126,156279,365571,282567,167812,409720,Belgium,ALL
2020-03-20,16,37,,,,,,,31473,23051,39502,281257,176597,396239,314040,190864,449221,Belgium,ALL
2020-03-21,30,67,,,,,,,31665,22958,39227,306660,196229,425118,345705,213822,488448,Belgium,ALL
2020-03-22,8,75,,,,,,,31432,23281,38869,330762,215464,451911,377137,237104,527316,Belgium,ALL
2020-03-23,13,88,,,,,,,30872,23218,38845,353035,233778,476549,408010,260323,566160,Belgium,ALL
2020-03-24,34,122,,,,,,,30080,23128,38764,373017,251326,498696,438090,283451,604924,Belgium,ALL
2020-03-25,56,178,,,,,,,29140,22589,37259,390339,267571,516713,467230,306041,642182,Belgium,ALL
2020-03-26,42,220,,,,,,,28117,21697,36351,404709,282077,531039,495347,327738,678533,Belgium,ALL
2020-03-27,69,289,,,,,,,27063,20724,35350,415878,294663,541572,522410,348463,713882,Belgium,ALL
2020-03-28,64,353,,,,,,,26007,19710,34120,423643,304765,548300,548417,368173,748001,Belgium,ALL
2020-03-29,78,431,,,,,,,24970,18453,32751,427877,311799,551138,573387,386626,780752,Belgium,ALL
2020-03-30,82,513,,,,,,,23961,17495,31488,428578,315703,549700,597348,404122,812239,Belgium,ALL
2020-03-31,192,705,,,,,,,22986,16435,30404,425896,316078,545286,620334,420558,842643,Belgium,ALL
2020-04-01,123,828,,,,,,,22050,15355,29641,420137,312622,539149,642384,435913,872284,Belgium,ALL
2020-04-02,183,1011,,,,,,,21154,14553,29215,411748,305589,530859,663538,450466,901498,Belgium,ALL
2020-04-03,132,1143,,,,,,,20297,13568,28701,401268,296222,520478,683835,464035,930198,Belgium,ALL
2020-04-04,140,1283,,,,,,,19479,12646,28009,389274,285817,508985,703314,476681,958206,Belgium,ALL
2020-04-05,164,1447,,,,,,,18698,11790,27657,376307,274648,497415,722012,488471,985863,Belgium,ALL
2020-04-06,185,1632,,,,,,,17954,11072,27284,362829,262439,485830,739966,499543,1013146,Belgium,ALL
2020-04-07,403,2035,,,,,,,17243,10430,26761,349200,249651,473746,757209,509974,1039906,Belgium,ALL
2020-04-08,205,2240,,,,,,,16566,9764,26393,335686,236286,461376,773776,519738,1066299,Belgium,ALL
2020-04-09,283,2523,,,,,,,15920,9117,26195,322466,222814,450312,789696,528855,1092494,Belgium,ALL
2020-04-10,496,3019,,,,,,,15304,8511,25816,309653,209628,439777,805000,537367,1118309,Belgium,ALL
2020-04-11,327,3346,,,,,,,14717,7906,25483,297307,196810,429910,819717,545273,1143792,Belgium,ALL
2020-04-12,254,3600,,,,,,,14156,7340,25344,285456,184440,421134,833873,552614,1169135,Belgium,ALL
2020-04-13,303,3903,,,,,,,13621,6816,25078,274107,172803,413461,847494,559430,1194212,Belgium,ALL
2020-04-14,254,4157,,,,,,,13110,6381,24907,263256,161689,406880,860604,565811,1219119,Belgium,ALL
2020-04-15,283,4440,,,,,,,12622,5960,24732,252892,151214,401207,873226,571772,1243850,Belgium,ALL
2020-04-16,417,4857,,,,,,,12156,5576,24501,242997,141435,396068,885382,577349,1268351,Belgium,ALL
2020-04-17,306,5163,,,,,,,11711,5219,24143,233554,132101,390996,897093,582568,1292493,Belgium,ALL
2020-04-18,290,5453,,,,,,,11285,4859,23789,224543,123393,386085,908378,587428,1316282,Belgium,ALL
2020-04-19,230,5683,,,,,,,10879,4509,23461,215942,115256,381537,919257,591938,1339742,Belgium,ALL
2020-04-20,145,5828,,,,,,,10489,4185,23271,207734,107651,377150,929746,596123,1363013,Belgium,ALL
2020-04-21,170,5998,,,,,,,10117,3884,23076,199897,100463,372943,939863,600007,1386088,Belgium,ALL
2020-04-22,264,6262,,,,,,,9761,3605,22878,192415,93638,369060,949624,603613,1408966,Belgium,ALL
2020-04-23,228,6490,,,,,,,9420,3347,22676,185269,87222,365343,959044,606961,1431641,Belgium,ALL
2020-04-24,189,6679,,,,,,,9093,3108,22471,178442,81214,361618,968138,610070,1454112,Belgium,ALL
2020-04-25,238,6917,,,,,,,8780,2887,22262,171918,75590,358064,976918,612957,1476373,Belgium,ALL
2020-04-26,177,7094,,,,,,,8481,2682,22050,165682,70366,354630,985399,615639,1498422,Belgium,ALL
2020-04-27,,,188,119,277,7282,7213,7371,8193,2506,21835,159719,65532,351121,993592,618146,1520256,Belgium,ALL
2020-04-28,,,181,111,273,7463,7325,7644,7917,2351,21617,154016,61067,347660,1001509,620498,1541872,Belgium,ALL
2020-04-29,,,173,105,268,7636,7431,7912,7653,2207,21396,148559,56893,344149,1009162,622705,1563267,Belgium,ALL
2020-04-30,,,167,99,264,7803,7530,8175,7399,2072,21173,143336,53005,340590,1016561,624778,1584440,Belgium,ALL
2020-05-01,,,160,92,262,7963,7623,8437,7155,1947,20947,138335,49377,337036,1023717,626726,1605386,Belgium,ALL
2020-05-02,,,154,86,259,8117,7709,8695,6921,1831,20719,133545,45989,333612,1030638,628557,1626105,Belgium,ALL
2020-05-03,,,148,80,255,8265,7790,8949,6696,1723,20489,128956,42852,330312,1037334,630281,1646594,Belgium,ALL
2020-05-04,,,142,74,254,8407,7864,9203,6480,1619,20258,124558,39962,327109,1043814,631900,1666851,Belgium,ALL
2020-05-05,,,137,69,251,8544,7934,9453,6272,1507,20024,120340,37285,323862,1050086,633408,1686874,Belgium,ALL
2020-05-06,,,132,64,249,8676,7999,9702,6072,1402,19789,116295,34803,320575,1056159,634810,1706663,Belgium,ALL
2020-05-07,,,127,60,248,8803,8059,9949,5880,1305,19552,112414,32503,317249,1062038,636116,1726214,Belgium,ALL
2020-05-08,,,122,56,246,8925,8116,10194,5695,1216,19314,108689,30371,313887,1067733,637332,1745528,Belgium,ALL
2020-05-09,,,118,53,242,9043,8169,10435,5516,1132,19075,105111,28395,310492,1073249,638465,1764603,Belgium,ALL
2020-05-10,,,113,49,238,9156,8218,10673,5344,1055,18835,101675,26563,307065,1078593,639521,1783437,Belgium,ALL
