date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,45,30,50,45,30,50,45,30,50,1.7975308642,Canada,ALL,Alberta
2020-02-26,,,,,,,,,45,30,50,89,60,100,89,60,100,1.7934381935,Canada,ALL,Alberta
2020-02-27,,,,,,,,,45,30,50,134,90,150,134,90,150,1.7925327878,Canada,ALL,Alberta
2020-02-28,,,,,,,,,45,30,50,179,120,200,179,120,200,1.7914271458,Canada,ALL,Alberta
2020-02-29,,,,,,,,,45,30,50,223,150,250,223,150,250,1.79007694176,Canada,ALL,Alberta
2020-03-01,,,,,,,,,45,30,50,268,180,300,268,180,300,1.78842796296,Canada,ALL,Alberta
2020-03-02,,,,,,,,,45,30,50,313,210,350,313,210,350,1.78641383081,Canada,ALL,Alberta
2020-03-03,,,,,,,,,45,30,50,358,240,400,358,240,400,1.78395313962,Canada,ALL,Alberta
2020-03-04,,,,,,,,,45,30,50,402,270,450,402,270,450,1.7809458303,Canada,ALL,Alberta
2020-03-05,,,,,,,,,123,83,150,526,353,600,526,353,600,1.77719108498,Canada,ALL,Alberta
2020-03-06,,,,,,,,,123,83,150,648,436,750,648,436,750,1.7726817508,Canada,ALL,Alberta
2020-03-07,,,,,,,,,129,87,159,777,524,908,777,524,908,1.76714318568,Canada,ALL,Alberta
2020-03-08,,,,,,,,,142,96,178,919,621,1086,919,621,1086,1.76035639467,Canada,ALL,Alberta
2020-03-09,,,,,,,,,169,115,218,1088,736,1304,1088,736,1304,1.75202461476,Canada,ALL,Alberta
2020-03-10,,,,,,,,,211,144,280,1299,881,1583,1299,881,1583,1.74177863443,Canada,ALL,Alberta
2020-03-11,,,,,,,,,243,167,329,1497,1019,1862,1542,1049,1912,1.72916262483,Canada,ALL,Alberta
2020-03-12,,,,,,,,,270,187,374,1722,1176,2185,1812,1236,2285,1.71363024997,Canada,ALL,Alberta
2020-03-13,,,,,,,,,301,209,427,1979,1356,2562,2113,1446,2712,1.69456304575,Canada,ALL,Alberta
2020-03-14,,,,,,,,,337,233,492,2272,1559,3004,2450,1679,3204,1.67131005983,Canada,ALL,Alberta
2020-03-15,,,,,,,,,382,266,572,2608,1796,3525,2832,1946,3775,1.64327684078,Canada,ALL,Alberta
2020-03-16,,,,,,,,,425,299,651,2989,2065,4126,3257,2245,4426,1.6100521629,Canada,ALL,Alberta
2020-03-17,,,,,,,,,466,332,725,3410,2367,4800,3723,2577,5150,1.571529234,Canada,ALL,Alberta
2020-03-18,,,,,,,,,505,352,795,3870,2689,5545,4227,2929,5945,1.52797448951,Canada,ALL,Alberta
2020-03-19,,,,,,,,,544,366,858,4369,3026,6353,4771,3296,6803,1.48001386845,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,582,380,912,4827,3323,7114,5353,3677,7714,1.42856355249,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,617,389,948,5322,3630,7913,5970,4067,8662,1.3747458382,Canada,ALL,Alberta
