date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,28,74,56,28,74,56,28,74,1.72609011821,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,28,74,112,57,148,112,57,148,1.72499945748,1.19948920852,1.99994207734,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,28,74,168,85,222,168,85,222,1.72466607018,1.19929166573,1.99991583222,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,28,74,225,114,296,225,114,296,1.72422924892,1.19903833581,1.99987753364,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,28,74,281,142,370,281,142,370,1.72365650038,1.19868434689,1.99982179707,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,28,74,337,171,444,337,171,444,1.72290507843,1.1981780224,1.99974067986,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,28,74,393,199,518,393,199,518,1.72191880242,1.19754096044,1.99962262258,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,28,74,449,228,592,449,228,592,1.72062395706,1.19672665802,1.99945080489,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,28,74,505,256,666,505,256,666,1.71892407025,1.1956462366,1.99920075812,Canada,ALL,Alberta
2020-03-05,,,,,,,,,152,80,210,657,337,876,657,337,876,1.7165993818,1.19423585881,1.99877299774,Canada,ALL,Alberta
2020-03-06,,,,,,,,,151,80,209,808,418,1085,808,418,1085,1.71366325207,1.19258805223,1.99829285965,Canada,ALL,Alberta
2020-03-07,,,,,,,,,158,85,222,966,503,1306,966,503,1306,1.70980324189,1.19046736643,1.99765167265,Canada,ALL,Alberta
2020-03-08,,,,,,,,,174,94,248,1140,597,1554,1140,597,1554,1.70477307316,1.18773304226,1.99677796019,Canada,ALL,Alberta
2020-03-09,,,,,,,,,206,112,302,1346,709,1855,1346,709,1855,1.69823640864,1.18405540637,1.99558246513,Canada,ALL,Alberta
2020-03-10,,,,,,,,,256,140,387,1602,850,2242,1602,850,2242,1.68978071198,1.17834120468,1.99394333681,Canada,ALL,Alberta
2020-03-11,,,,,,,,,294,160,453,1840,981,2620,1897,1010,2694,1.67891223644,1.17077285566,1.99150951521,Canada,ALL,Alberta
2020-03-12,,,,,,,,,326,177,508,2111,1130,3054,2223,1187,3202,1.66506526862,1.16152119329,1.98823783562,Canada,ALL,Alberta
2020-03-13,,,,,,,,,364,193,574,2418,1295,3554,2586,1381,3776,1.6476330866,1.15064034692,1.98364245512,Canada,ALL,Alberta
2020-03-14,,,,,,,,,407,210,658,2769,1477,4137,2993,1591,4433,1.62600733132,1.13653214619,1.97697194613,Canada,ALL,Alberta
2020-03-15,,,,,,,,,460,231,761,3172,1680,4824,3453,1822,5194,1.59964663695,1.11876146914,1.96763152555,Canada,ALL,Alberta
2020-03-16,,,,,,,,,512,243,867,3628,1895,5617,3965,2066,6061,1.56816160145,1.0908444124,1.95626478986,Canada,ALL,Alberta
2020-03-17,,,,,,,,,560,260,973,4132,2127,6516,4525,2326,7034,1.53139080243,1.04970355652,1.94108428293,Canada,ALL,Alberta
2020-03-18,,,,,,,,,608,281,1064,4683,2379,7505,5133,2608,8097,1.48945310699,1.03032787414,1.92017859811,Canada,ALL,Alberta
2020-03-19,,,,,,,,,654,290,1158,5282,2642,8588,5787,2898,9254,1.44276153278,1.01041709009,1.88755578683,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,700,295,1241,5830,2856,9619,6487,3194,10494,1.39201184241,0.990052148946,1.84316643273,Canada,ALL,Alberta
