date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,125,65,178,125,65,178,125,65,178,2.25178281263,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,125,65,178,250,130,356,250,130,356,2.25177351571,2.09998923456,2.39999963587,US,,
2020-02-07,0,0,,,,,,,125,65,178,375,194,534,375,195,534,2.25177036178,2.09998569691,2.3999994453,US,,
2020-02-08,0,0,,,,,,,125,65,178,499,260,712,500,260,712,2.25176612524,2.09998099569,2.39999915626,US,,
2020-02-09,0,0,,,,,,,288,163,406,788,438,1104,788,423,1118,2.25176042946,2.09997474784,2.399998741,US,,
2020-02-10,0,0,,,,,,,288,163,406,1076,607,1505,1076,586,1524,2.25175276476,2.09996642091,2.39999810732,US,,
2020-02-11,0,0,,,,,,,288,163,406,1365,773,1908,1364,749,1930,2.25174244059,2.09995531208,2.3999971094,US,,
2020-02-12,0,0,,,,,,,288,163,406,1653,938,2312,1652,912,2336,2.25172852024,2.09994033755,2.39999564532,US,,
2020-02-13,0,0,,,,,,,470,281,652,2123,1239,2944,2122,1193,2988,2.25170973146,2.09992000632,2.39999338052,US,,
2020-02-14,0,0,,,,,,,674,411,926,2797,1655,3864,2796,1604,3914,2.25165537133,2.09985997266,2.39996316102,US,,
2020-02-15,0,0,,,,,,,1206,750,1618,4003,2460,5442,4002,2354,5532,2.25161740785,2.09981886927,2.39995471136,US,,
2020-02-16,0,0,,,,,,,2401,1468,3089,6405,4057,8466,6403,3822,8621,2.25155913387,2.09975777251,2.39993538401,US,,
2020-02-17,0,0,,,,,,,3864,2493,4903,10269,6683,13276,10267,6315,13524,2.25148434468,2.0996798742,2.3999119992,US,,
2020-02-18,0,0,,,,,,,4279,2805,5433,14547,9529,18680,14546,9120,18957,2.25138612293,2.09957871397,2.39988139832,US,,
2020-02-19,0,0,,,,,,,5037,3365,6382,19584,12958,25020,19583,12485,25339,2.25125533887,2.09944624297,2.39983927114,US,,
2020-02-20,0,0,,,,,,,5173,3468,6572,24632,16373,31406,24756,15953,31911,2.25107879484,2.0992709367,2.39977843979,US,,
2020-02-21,0,0,,,,,,,5701,3883,7229,30208,20216,38439,30457,19836,39140,2.25083888933,2.09903740053,2.39968878815,US,,
2020-02-22,0,0,,,,,,,6777,4688,8601,36860,24885,46824,37234,24524,47741,2.25051536445,2.09872884226,2.39955938749,US,,
2020-02-23,0,0,,,,,,,8110,5699,10270,44846,30613,56840,45344,30223,58011,2.25007906201,2.09832181887,2.3993719449,US,,
2020-02-24,0,0,,,,,,,10289,7221,13100,54846,37749,69476,55633,37444,71111,2.24948825301,2.0977837185,2.39909872363,US,,
2020-02-25,0,0,,,,,,,16147,10793,20523,70705,48556,89482,71780,48237,91634,2.24868550566,2.09707116773,2.39872013561,US,,
2020-02-26,0,0,,,,,,,19445,13259,24765,89861,61697,113810,91225,61496,116399,2.24759164291,2.09613087455,2.39815781767,US,,
2020-02-27,0,0,,,,,,,21199,14358,27222,110772,75906,140614,112424,75854,143621,2.24609927775,2.09489134342,2.39733666615,US,,
2020-02-28,0,0,,,,,,,25785,17283,33449,136087,92907,173402,138209,93137,177070,2.24406058471,2.09323453374,2.39609197242,US,,
