date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,country,region
2020-02-26,1,2,,,,,,,France,ALL
2020-02-27,0,2,,,,,,,France,ALL
2020-02-28,0,2,,,,,,,France,ALL
2020-02-29,0,2,,,,,,,France,ALL
2020-03-01,0,2,,,,,,,France,ALL
2020-03-02,1,3,,,,,,,France,ALL
2020-03-03,1,4,,,,,,,France,ALL
2020-03-04,0,4,,,,,,,France,ALL
2020-03-05,2,6,,,,,,,France,ALL
2020-03-06,3,9,,,,,,,France,ALL
2020-03-07,2,11,,,,,,,France,ALL
2020-03-08,8,19,,,,,,,France,ALL
2020-03-09,0,19,,,,,,,France,ALL
2020-03-10,14,33,,,,,,,France,ALL
2020-03-11,15,48,,,,,,,France,ALL
2020-03-12,0,48,,,,,,,France,ALL
2020-03-13,31,79,,,,,,,France,ALL
2020-03-14,12,91,,,,,,,France,ALL
2020-03-15,0,91,,,,,,,France,ALL
2020-03-16,58,149,,,,,,,France,ALL
2020-03-17,0,149,,,,,,,France,ALL
2020-03-18,0,149,,,,,,,France,ALL
2020-03-19,95,244,,,,,,,France,ALL
2020-03-20,207,451,,,,,,,France,ALL
2020-03-21,112,563,,,,,,,France,ALL
2020-03-22,113,676,,,,,,,France,ALL
2020-03-23,186,862,,,,,,,France,ALL
2020-03-24,240,1102,,,,,,,France,ALL
2020-03-25,231,1333,,,,,,,France,ALL
2020-03-26,365,1698,,,,,,,France,ALL
2020-03-27,299,1997,,,,,,,France,ALL
2020-03-28,320,2317,,,,,,,France,ALL
2020-03-29,294,2611,,,,,,,France,ALL
2020-03-30,419,3030,,,,,,,France,ALL
2020-03-31,502,3532,,,,,,,France,ALL
2020-04-01,511,4043,,,,,,,France,ALL
2020-04-02,1355,5398,,,,,,,France,ALL
2020-04-03,1122,6520,,,,,,,France,ALL
2020-04-04,1054,7574,,,,,,,France,ALL
2020-04-05,519,8093,,,,,,,France,ALL
2020-04-06,833,8926,,,,,,,France,ALL
2020-04-07,,,922,443,1186,9848,9369,10112,France,ALL
2020-04-08,,,898,394,1202,10746,9763,11315,France,ALL
2020-04-09,,,869,344,1210,11615,10108,12524,France,ALL
2020-04-10,,,837,301,1213,12453,10409,13737,France,ALL
2020-04-11,,,802,258,1198,13255,10666,14935,France,ALL
2020-04-12,,,767,218,1188,14022,10884,16123,France,ALL
2020-04-13,,,730,182,1182,14751,11066,17306,France,ALL
2020-04-14,,,693,152,1162,15445,11218,18468,France,ALL
2020-04-15,,,657,129,1141,16101,11348,19608,France,ALL
2020-04-16,,,621,108,1122,16722,11455,20730,France,ALL
2020-04-17,,,586,90,1097,17308,11546,21827,France,ALL
2020-04-18,,,552,74,1076,17860,11619,22903,France,ALL
2020-04-19,,,519,62,1047,18378,11681,23950,France,ALL
2020-04-20,,,487,52,1012,18865,11733,24962,France,ALL
2020-04-21,,,456,43,985,19321,11777,25947,France,ALL
2020-04-22,,,427,36,955,19748,11812,26902,France,ALL
2020-04-23,,,399,30,924,20146,11842,27825,France,ALL
2020-04-24,,,372,24,892,20518,11866,28717,France,ALL
2020-04-25,,,347,19,856,20865,11885,29573,France,ALL
2020-04-26,,,322,16,812,21187,11901,30386,France,ALL
2020-04-27,,,300,13,764,21487,11914,31150,France,ALL
2020-04-28,,,278,10,717,21765,11925,31867,France,ALL
2020-04-29,,,258,8,670,22024,11933,32538,France,ALL
2020-04-30,,,240,7,625,22263,11940,33163,France,ALL
2020-05-01,,,222,5,582,22485,11945,33745,France,ALL
2020-05-02,,,206,4,543,22691,11950,34288,France,ALL
2020-05-03,,,190,4,507,22881,11954,34795,France,ALL
2020-05-04,,,176,3,473,23058,11956,35268,France,ALL
2020-05-05,,,163,3,444,23221,11960,35712,France,ALL
2020-05-06,,,151,3,419,23371,11962,36131,France,ALL
2020-05-07,,,140,2,393,23511,11964,36524,France,ALL
2020-05-08,,,129,2,370,23640,11966,36894,France,ALL
2020-05-09,,,119,2,348,23759,11968,37243,France,ALL
2020-05-10,,,110,1,327,23870,11970,37570,France,ALL
2020-05-11,,,102,1,307,23972,11970,37877,France,ALL
2020-05-12,,,94,1,288,24067,11972,38166,France,ALL
2020-05-13,,,87,1,270,24154,11972,38436,France,ALL
2020-05-14,,,81,1,253,24235,11974,38689,France,ALL
2020-05-15,,,75,0,238,24310,11974,38927,France,ALL
2020-05-16,,,69,0,223,24379,11974,39149,France,ALL
2020-05-17,,,64,0,209,24443,11974,39358,France,ALL
2020-05-18,,,59,0,196,24503,11974,39554,France,ALL
2020-05-19,,,55,0,183,24558,11974,39736,France,ALL
2020-05-20,,,51,0,171,24609,11974,39908,France,ALL
2020-05-21,,,47,0,160,24656,11974,40068,France,ALL
2020-05-22,,,44,0,150,24700,11974,40218,France,ALL
2020-05-23,,,41,0,140,24740,11974,40358,France,ALL
2020-05-24,,,38,0,132,24778,11974,40490,France,ALL
2020-05-25,,,35,0,123,24813,11974,40613,France,ALL
2020-05-26,,,33,0,115,24846,11974,40728,France,ALL
2020-05-27,,,30,0,108,24876,11974,40836,France,ALL
2020-05-28,,,28,0,101,24904,11974,40937,France,ALL
2020-05-29,,,26,0,94,24930,11974,41032,France,ALL
2020-05-30,,,24,0,88,24954,11974,41120,France,ALL
2020-05-31,,,23,0,82,24977,11974,41203,France,ALL
2020-06-01,,,21,0,77,24998,11974,41280,France,ALL
2020-06-02,,,19,0,72,25017,11974,41352,France,ALL
2020-06-03,,,18,0,68,25035,11974,41420,France,ALL
2020-06-04,,,17,0,63,25052,11974,41483,France,ALL
2020-06-05,,,16,0,59,25068,11974,41542,France,ALL
2020-06-06,,,15,0,55,25083,11974,41597,France,ALL
2020-06-07,,,14,0,52,25097,11974,41649,France,ALL
2020-06-08,,,13,0,49,25109,11974,41698,France,ALL
2020-06-09,,,12,0,46,25121,11974,41743,France,ALL
2020-06-10,,,11,0,43,25132,11974,41786,France,ALL
2020-06-11,,,10,0,40,25142,11974,41826,France,ALL
2020-06-12,,,10,0,37,25152,11974,41862,France,ALL
2020-06-13,,,9,0,35,25161,11974,41898,France,ALL
2020-06-14,,,8,0,33,25169,11974,41930,France,ALL
2020-06-15,,,8,0,31,25177,11974,41961,France,ALL
2020-06-16,,,7,0,29,25185,11974,41990,France,ALL
2020-06-17,,,7,0,27,25191,11974,42017,France,ALL
2020-06-18,,,6,0,25,25198,11974,42042,France,ALL
2020-06-19,,,6,0,24,25204,11974,42066,France,ALL
2020-06-20,,,6,0,22,25209,11974,42088,France,ALL
2020-06-21,,,5,0,21,25215,11974,42109,France,ALL
2020-06-22,,,5,0,20,25219,11974,42128,France,ALL
2020-06-23,,,5,0,18,25224,11974,42146,France,ALL
2020-06-24,,,4,0,17,25228,11974,42163,France,ALL
2020-06-25,,,4,0,16,25232,11974,42179,France,ALL
2020-06-26,,,4,0,15,25236,11974,42194,France,ALL
2020-06-27,,,3,0,14,25239,11974,42208,France,ALL
2020-06-28,,,3,0,13,25242,11974,42221,France,ALL
2020-06-29,,,3,0,12,25245,11974,42233,France,ALL
2020-06-30,,,3,0,11,25248,11974,42244,France,ALL
2020-02-16,,,,,,,,,Germany,ALL
2020-02-17,,,,,,,,,Germany,ALL
2020-02-18,,,,,,,,,Germany,ALL
2020-02-19,,,,,,,,,Germany,ALL
2020-02-20,,,,,,,,,Germany,ALL
2020-02-21,,,,,,,,,Germany,ALL
2020-02-22,,,,,,,,,Germany,ALL
2020-02-23,,,,,,,,,Germany,ALL
2020-02-24,,,,,,,,,Germany,ALL
2020-02-25,,,,,,,,,Germany,ALL
2020-02-26,,,,,,,,,Germany,ALL
2020-02-27,,,,,,,,,Germany,ALL
2020-02-28,,,,,,,,,Germany,ALL
2020-02-29,,,,,,,,,Germany,ALL
2020-03-01,,,,,,,,,Germany,ALL
2020-03-02,,,,,,,,,Germany,ALL
2020-03-03,,,,,,,,,Germany,ALL
2020-03-04,,,,,,,,,Germany,ALL
2020-03-05,,,,,,,,,Germany,ALL
2020-03-06,,,,,,,,,Germany,ALL
2020-03-07,,,,,,,,,Germany,ALL
2020-03-08,,,,,,,,,Germany,ALL
2020-03-09,2,2,,,,,,,Germany,ALL
2020-03-10,0,2,,,,,,,Germany,ALL
2020-03-11,1,3,,,,,,,Germany,ALL
2020-03-12,0,3,,,,,,,Germany,ALL
2020-03-13,4,7,,,,,,,Germany,ALL
2020-03-14,2,9,,,,,,,Germany,ALL
2020-03-15,2,11,,,,,,,Germany,ALL
2020-03-16,6,17,,,,,,,Germany,ALL
2020-03-17,7,24,,,,,,,Germany,ALL
2020-03-18,4,28,,,,,,,Germany,ALL
2020-03-19,16,44,,,,,,,Germany,ALL
2020-03-20,23,67,,,,,,,Germany,ALL
2020-03-21,17,84,,,,,,,Germany,ALL
2020-03-22,10,94,,,,,,,Germany,ALL
2020-03-23,29,123,,,,,,,Germany,ALL
2020-03-24,34,157,,,,,,,Germany,ALL
2020-03-25,49,206,,,,,,,Germany,ALL
2020-03-26,61,267,,,,,,,Germany,ALL
2020-03-27,75,342,,,,,,,Germany,ALL
2020-03-28,91,433,,,,,,,Germany,ALL
2020-03-29,100,533,,,,,,,Germany,ALL
2020-03-30,112,645,,,,,,,Germany,ALL
2020-03-31,130,775,,,,,,,Germany,ALL
2020-04-01,145,920,,,,,,,Germany,ALL
2020-04-02,187,1107,,,,,,,Germany,ALL
2020-04-03,168,1275,,,,,,,Germany,ALL
2020-04-04,169,1444,,,,,,,Germany,ALL
2020-04-05,140,1584,,,,,,,Germany,ALL
2020-04-06,226,1810,,,,,,,Germany,ALL
2020-04-07,,,191,126,220,2001,1936,2030,Germany,ALL
2020-04-08,,,190,120,231,2191,2056,2261,Germany,ALL
2020-04-09,,,188,110,238,2379,2166,2499,Germany,ALL
2020-04-10,,,184,97,242,2563,2263,2741,Germany,ALL
2020-04-11,,,178,85,246,2741,2348,2987,Germany,ALL
2020-04-12,,,171,75,253,2912,2423,3240,Germany,ALL
2020-04-13,,,164,67,260,3076,2490,3500,Germany,ALL
2020-04-14,,,156,60,265,3232,2550,3765,Germany,ALL
2020-04-15,,,148,54,269,3380,2604,4034,Germany,ALL
2020-04-16,,,141,47,272,3521,2651,4306,Germany,ALL
2020-04-17,,,133,41,271,3654,2692,4577,Germany,ALL
2020-04-18,,,125,36,267,3779,2728,4844,Germany,ALL
2020-04-19,,,118,32,262,3897,2760,5106,Germany,ALL
2020-04-20,,,111,27,256,4008,2787,5362,Germany,ALL
2020-04-21,,,105,23,249,4113,2810,5611,Germany,ALL
2020-04-22,,,98,20,241,4211,2830,5852,Germany,ALL
2020-04-23,,,92,17,232,4304,2847,6084,Germany,ALL
2020-04-24,,,87,15,222,4390,2862,6306,Germany,ALL
2020-04-25,,,81,13,215,4471,2875,6521,Germany,ALL
2020-04-26,,,76,11,208,4548,2886,6729,Germany,ALL
2020-04-27,,,71,10,200,4619,2896,6929,Germany,ALL
2020-04-28,,,67,9,192,4685,2905,7121,Germany,ALL
2020-04-29,,,62,8,185,4748,2913,7306,Germany,ALL
2020-04-30,,,58,7,177,4806,2920,7483,Germany,ALL
2020-05-01,,,55,6,169,4861,2926,7652,Germany,ALL
2020-05-02,,,51,6,161,4912,2932,7813,Germany,ALL
2020-05-03,,,48,5,153,4960,2937,7966,Germany,ALL
2020-05-04,,,45,5,146,5005,2942,8112,Germany,ALL
2020-05-05,,,42,4,139,5046,2946,8251,Germany,ALL
2020-05-06,,,39,4,132,5086,2950,8383,Germany,ALL
2020-05-07,,,37,4,125,5122,2954,8508,Germany,ALL
2020-05-08,,,34,3,118,5157,2957,8626,Germany,ALL
2020-05-09,,,32,3,112,5189,2960,8738,Germany,ALL
2020-05-10,,,30,3,106,5219,2963,8844,Germany,ALL
2020-05-11,,,28,3,100,5247,2966,8944,Germany,ALL
2020-05-12,,,26,3,94,5274,2969,9038,Germany,ALL
2020-05-13,,,25,3,89,5298,2972,9127,Germany,ALL
2020-05-14,,,23,2,84,5322,2974,9211,Germany,ALL
2020-05-15,,,22,2,79,5344,2976,9290,Germany,ALL
2020-05-16,,,21,2,75,5364,2978,9365,Germany,ALL
2020-05-17,,,19,2,70,5384,2980,9435,Germany,ALL
2020-05-18,,,18,2,66,5402,2982,9501,Germany,ALL
2020-05-19,,,17,2,63,5419,2984,9564,Germany,ALL
2020-05-20,,,16,2,59,5435,2986,9623,Germany,ALL
2020-05-21,,,15,2,56,5451,2988,9679,Germany,ALL
2020-05-22,,,14,2,52,5465,2990,9731,Germany,ALL
2020-05-23,,,14,2,49,5478,2992,9780,Germany,ALL
2020-05-24,,,13,2,47,5491,2994,9827,Germany,ALL
2020-05-25,,,12,2,44,5504,2996,9871,Germany,ALL
2020-05-26,,,12,2,41,5515,2998,9912,Germany,ALL
2020-05-27,,,11,2,39,5526,3000,9951,Germany,ALL
2020-05-28,,,10,2,37,5536,3002,9988,Germany,ALL
2020-05-29,,,10,2,35,5546,3004,10023,Germany,ALL
2020-05-30,,,9,2,33,5555,3006,10056,Germany,ALL
2020-05-31,,,9,1,31,5564,3007,10087,Germany,ALL
2020-06-01,,,8,1,29,5573,3008,10116,Germany,ALL
2020-06-02,,,8,1,28,5581,3009,10144,Germany,ALL
2020-06-03,,,8,1,26,5588,3010,10170,Germany,ALL
2020-06-04,,,7,1,25,5596,3011,10195,Germany,ALL
2020-06-05,,,7,1,23,5603,3012,10218,Germany,ALL
2020-06-06,,,7,1,22,5609,3013,10240,Germany,ALL
2020-06-07,,,6,1,21,5616,3014,10261,Germany,ALL
2020-06-08,,,6,1,20,5622,3015,10281,Germany,ALL
2020-06-09,,,6,1,19,5627,3016,10300,Germany,ALL
2020-06-10,,,6,1,18,5633,3017,10318,Germany,ALL
2020-06-11,,,5,1,17,5638,3018,10335,Germany,ALL
2020-06-12,,,5,1,16,5643,3019,10351,Germany,ALL
2020-06-13,,,5,1,15,5648,3020,10366,Germany,ALL
2020-06-14,,,5,1,14,5653,3021,10380,Germany,ALL
2020-06-15,,,4,1,14,5657,3022,10394,Germany,ALL
2020-06-16,,,4,1,13,5661,3023,10407,Germany,ALL
2020-06-17,,,4,1,12,5665,3024,10419,Germany,ALL
2020-06-18,,,4,1,12,5669,3025,10431,Germany,ALL
2020-06-19,,,4,1,11,5673,3026,10442,Germany,ALL
2020-06-20,,,4,1,11,5676,3027,10453,Germany,ALL
2020-06-21,,,3,1,10,5680,3028,10463,Germany,ALL
2020-06-22,,,3,1,10,5683,3029,10473,Germany,ALL
2020-06-23,,,3,1,9,5686,3030,10482,Germany,ALL
2020-06-24,,,3,1,9,5689,3031,10491,Germany,ALL
2020-06-25,,,3,1,8,5692,3032,10499,Germany,ALL
2020-06-26,,,3,0,8,5695,3032,10507,Germany,ALL
2020-06-27,,,3,0,7,5697,3032,10514,Germany,ALL
2020-06-28,,,2,0,7,5700,3032,10521,Germany,ALL
2020-06-29,,,2,0,7,5702,3032,10528,Germany,ALL
2020-06-30,,,2,0,6,5704,3032,10534,Germany,ALL
2020-01-28,,,,,,,,,Iran,ALL
2020-01-29,,,,,,,,,Iran,ALL
2020-01-30,,,,,,,,,Iran,ALL
2020-01-31,,,,,,,,,Iran,ALL
2020-02-01,,,,,,,,,Iran,ALL
2020-02-02,,,,,,,,,Iran,ALL
2020-02-03,,,,,,,,,Iran,ALL
2020-02-04,,,,,,,,,Iran,ALL
2020-02-05,,,,,,,,,Iran,ALL
2020-02-06,,,,,,,,,Iran,ALL
2020-02-07,,,,,,,,,Iran,ALL
2020-02-08,,,,,,,,,Iran,ALL
2020-02-09,,,,,,,,,Iran,ALL
2020-02-10,,,,,,,,,Iran,ALL
2020-02-11,,,,,,,,,Iran,ALL
2020-02-12,,,,,,,,,Iran,ALL
2020-02-13,,,,,,,,,Iran,ALL
2020-02-14,,,,,,,,,Iran,ALL
2020-02-15,,,,,,,,,Iran,ALL
2020-02-16,,,,,,,,,Iran,ALL
2020-02-17,,,,,,,,,Iran,ALL
2020-02-18,,,,,,,,,Iran,ALL
2020-02-19,2,2,,,,,,,Iran,ALL
2020-02-20,0,2,,,,,,,Iran,ALL
2020-02-21,2,4,,,,,,,Iran,ALL
2020-02-22,1,5,,,,,,,Iran,ALL
2020-02-23,3,8,,,,,,,Iran,ALL
2020-02-24,4,12,,,,,,,Iran,ALL
2020-02-25,4,16,,,,,,,Iran,ALL
2020-02-26,3,19,,,,,,,Iran,ALL
2020-02-27,7,26,,,,,,,Iran,ALL
2020-02-28,8,34,,,,,,,Iran,ALL
2020-02-29,9,43,,,,,,,Iran,ALL
2020-03-01,11,54,,,,,,,Iran,ALL
2020-03-02,12,66,,,,,,,Iran,ALL
2020-03-03,11,77,,,,,,,Iran,ALL
2020-03-04,15,92,,,,,,,Iran,ALL
2020-03-05,15,107,,,,,,,Iran,ALL
2020-03-06,17,124,,,,,,,Iran,ALL
2020-03-07,21,145,,,,,,,Iran,ALL
2020-03-08,49,194,,,,,,,Iran,ALL
2020-03-09,43,237,,,,,,,Iran,ALL
2020-03-10,54,291,,,,,,,Iran,ALL
2020-03-11,63,354,,,,,,,Iran,ALL
2020-03-12,75,429,,,,,,,Iran,ALL
2020-03-13,85,514,,,,,,,Iran,ALL
2020-03-14,97,611,,,,,,,Iran,ALL
2020-03-15,113,724,,,,,,,Iran,ALL
2020-03-16,129,853,,,,,,,Iran,ALL
2020-03-17,135,988,,,,,,,Iran,ALL
2020-03-18,147,1135,,,,,,,Iran,ALL
2020-03-19,149,1284,,,,,,,Iran,ALL
2020-03-20,149,1433,,,,,,,Iran,ALL
2020-03-21,123,1556,,,,,,,Iran,ALL
2020-03-22,129,1685,,,,,,,Iran,ALL
2020-03-23,127,1812,,,,,,,Iran,ALL
2020-03-24,122,1934,,,,,,,Iran,ALL
2020-03-25,143,2077,,,,,,,Iran,ALL
2020-03-26,157,2234,,,,,,,Iran,ALL
2020-03-27,144,2378,,,,,,,Iran,ALL
2020-03-28,139,2517,,,,,,,Iran,ALL
2020-03-29,123,2640,,,,,,,Iran,ALL
2020-03-30,117,2757,,,,,,,Iran,ALL
2020-03-31,141,2898,,,,,,,Iran,ALL
