date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,44,30,50,44,30,50,44,30,50,1.42345679012,Canada,ALL,Alberta
2020-02-26,,,,,,,,,44,30,50,88,60,100,88,60,100,1.41996589501,Canada,ALL,Alberta
2020-02-27,,,,,,,,,44,30,50,131,90,150,131,90,150,1.41919693632,Canada,ALL,Alberta
2020-02-28,,,,,,,,,44,30,50,175,120,200,175,120,200,1.4182595462,Canada,ALL,Alberta
2020-02-29,,,,,,,,,44,30,50,219,150,250,219,150,250,1.41711723611,Canada,ALL,Alberta
2020-03-01,,,,,,,,,44,30,50,263,180,300,263,180,300,1.41572576414,Canada,ALL,Alberta
2020-03-02,,,,,,,,,44,30,50,307,210,350,307,210,350,1.41403152811,Canada,ALL,Alberta
2020-03-03,,,,,,,,,44,30,50,351,240,400,351,240,400,1.4119696235,Canada,ALL,Alberta
2020-03-04,,,,,,,,,44,30,50,394,270,450,394,270,450,1.40946148404,Canada,ALL,Alberta
2020-03-05,,,,,,,,,104,71,130,499,341,580,499,341,580,1.4063523749,Canada,ALL,Alberta
2020-03-06,,,,,,,,,104,71,129,603,413,709,603,413,709,1.40263904202,Canada,ALL,Alberta
2020-03-07,,,,,,,,,107,73,135,710,487,844,710,487,844,1.398119118,Canada,ALL,Alberta
2020-03-08,,,,,,,,,115,79,147,825,566,990,825,566,990,1.39263368372,Canada,ALL,Alberta
2020-03-09,,,,,,,,,131,90,171,956,656,1160,956,656,1160,1.38597644576,Canada,ALL,Alberta
2020-03-10,,,,,,,,,156,107,208,1112,764,1368,1112,764,1368,1.37789851445,Canada,ALL,Alberta
2020-03-11,,,,,,,,,174,120,235,1242,855,1552,1286,885,1602,1.36810262034,Canada,ALL,Alberta
2020-03-12,,,,,,,,,188,131,256,1386,956,1757,1474,1016,1857,1.35624444099,Canada,ALL,Alberta
2020-03-13,,,,,,,,,203,142,277,1545,1069,1984,1677,1159,2134,1.34194874439,Canada,ALL,Alberta
2020-03-14,,,,,,,,,219,155,299,1720,1194,2233,1896,1314,2433,1.32484229924,Canada,ALL,Alberta
2020-03-15,,,,,,,,,238,170,324,1915,1334,2506,2134,1484,2756,1.30461859372,Canada,ALL,Alberta
2020-03-16,,,,,,,,,256,185,343,2127,1490,2799,2390,1670,3099,1.28112661656,Canada,ALL,Alberta
2020-03-17,,,,,,,,,272,200,355,2355,1661,3103,2662,1871,3453,1.2544537411,Canada,ALL,Alberta
2020-03-18,,,,,,,,,286,214,362,2597,1846,3415,2948,2086,3815,1.22496531223,Canada,ALL,Alberta
2020-03-19,,,,,,,,,298,229,372,2852,2045,3736,3246,2315,4186,1.193273317,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,310,244,384,3058,2217,3990,3556,2559,4569,1.16014576653,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,320,258,393,3274,2404,4253,3877,2818,4962,1.12639330594,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,328,272,399,3495,2603,4517,4205,3090,5360,1.09277193043,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,334,275,403,3714,2799,4772,4539,3365,5762,1.05992711562,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,338,280,410,3921,2989,5012,4878,3646,6172,1.02838503628,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,341,288,411,4106,3169,5215,5218,3934,6582,0.998578494819,Canada,ALL,Alberta
2020-03-26,0,2,,,,,,,341,288,416,4274,3336,5396,5560,4222,6998,0.97088096279,Canada,ALL,Alberta
2020-03-27,0,2,,,,,,,341,286,422,4427,3492,5563,5901,4509,7419,0.945618654802,Canada,ALL,Alberta
2020-03-28,0,2,,,,,,,339,284,422,4563,3634,5707,6240,4794,7841,0.923045335867,Canada,ALL,Alberta
2020-03-29,0,2,,,,,,,336,282,420,4680,3761,5828,6576,5076,8260,0.903294077797,Canada,ALL,Alberta
2020-03-30,1,3,,,,,,,332,278,416,4774,3870,5920,6908,5355,8676,0.88634274012,Canada,ALL,Alberta
2020-03-31,5,8,,,,,,,328,275,412,4846,3959,5989,7236,5630,9087,0.872021399643,Canada,ALL,Alberta
2020-04-01,1,9,,,,,,,323,272,407,4897,4031,6041,7559,5902,9493,0.860057907574,Canada,ALL,Alberta
2020-04-02,4,13,,,,,,,318,268,400,4929,4084,6079,7877,6171,9893,0.850135434027,Canada,ALL,Alberta
2020-04-03,0,13,,,,,,,312,264,393,4943,4120,6100,8189,6435,10286,0.841938734131,Canada,ALL,Alberta
2020-04-04,5,18,,,,,,,307,260,386,4939,4136,6103,8496,6696,10672,0.835180958485,Canada,ALL,Alberta
2020-04-05,2,20,,,,,,,301,253,378,4920,4131,6088,8797,6949,11049,0.829614102253,Canada,ALL,Alberta
2020-04-06,3,23,,,,,,,295,246,371,4886,4105,6060,9091,7195,11420,0.825029593624,Canada,ALL,Alberta
2020-04-07,1,24,,,,,,,289,239,363,4841,4069,6020,9381,7435,11782,0.821254379198,Canada,ALL,Alberta
2020-04-08,2,26,,,,,,,283,232,355,4786,4022,5964,9664,7668,12136,0.818145673796,Canada,ALL,Alberta
2020-04-09,3,29,,,,,,,277,226,346,4723,3960,5900,9941,7894,12482,0.815585854106,Canada,ALL,Alberta
2020-04-10,3,32,,,,,,,272,220,338,4653,3892,5822,10213,8115,12820,0.813478019763,Canada,ALL,Alberta
2020-04-11,8,40,,,,,,,266,214,331,4578,3820,5731,10478,8329,13150,0.811742305008,Canada,ALL,Alberta
2020-04-12,0,40,,,,,,,260,208,323,4499,3744,5632,10739,8538,13472,0.810312861697,Canada,ALL,Alberta
2020-04-13,6,46,,,,,,,255,203,315,4418,3665,5527,10993,8741,13786,0.809135396715,Canada,ALL,Alberta
2020-04-14,2,48,,,,,,,249,197,307,4335,3584,5417,11243,8939,14092,0.80816515523,Canada,ALL,Alberta
2020-04-15,0,48,,,,,,,244,192,300,4251,3501,5305,11487,9132,14392,0.807365261683,Canada,ALL,Alberta
2020-04-16,0,48,,,,,,,239,187,293,4167,3417,5191,11725,9319,14684,0.80670535006,Canada,ALL,Alberta
2020-04-17,2,50,,,,,,,234,181,286,4082,3330,5077,11959,9501,14969,0.806160430456,Canada,ALL,Alberta
2020-04-18,1,51,,,,,,,229,176,279,3999,3242,4962,12188,9677,15247,0.805709950209,Canada,ALL,Alberta
2020-04-19,0,51,,,,,,,224,170,273,3916,3151,4849,12412,9848,15520,0.805337016148,Canada,ALL,Alberta
2020-04-20,8,59,,,,,,,219,164,270,3834,3062,4740,12631,10012,15789,0.804943369393,Canada,ALL,Alberta
2020-04-21,2,61,,,,,,,214,158,266,3753,2974,4636,12845,10170,16055,0.804600721792,Canada,ALL,Alberta
2020-04-22,5,66,,,,,,,210,152,262,3674,2887,4535,13055,10322,16316,0.804314699575,Canada,ALL,Alberta
2020-04-23,2,68,,,,,,,205,147,258,3596,2801,4439,13260,10470,16574,0.804048736587,Canada,ALL,Alberta
2020-04-24,4,72,,,,,,,201,141,255,3519,2717,4347,13460,10611,16828,0.803808556236,Canada,ALL,Alberta
2020-04-25,1,73,,,,,,,196,136,251,3444,2633,4259,13657,10748,17078,0.803625635559,Canada,ALL,Alberta
2020-04-26,0,73,,,,,,,192,131,247,3370,2550,4176,13849,10880,17325,0.803606090418,Canada,ALL,Alberta
2020-04-27,2,75,,,,,,,188,127,243,3298,2469,4096,14037,11007,17568,0.803587209789,Canada,ALL,Alberta
2020-04-28,5,80,,,,,,,184,122,240,3227,2388,4021,14220,11130,17807,0.80356909858,Canada,ALL,Alberta
2020-04-29,7,87,,,,,,,180,118,236,3157,2308,3950,14400,11248,18042,0.803551922039,Canada,ALL,Alberta
2020-04-30,3,90,,,,,,,176,114,232,3089,2230,3882,14576,11362,18274,0.803535930108,Canada,ALL,Alberta
2020-05-01,2,92,,,,,,,172,110,228,3022,2153,3818,14748,11473,18501,0.803521499005,Canada,ALL,Alberta
2020-05-02,2,94,,,,,,,168,106,225,2957,2079,3757,14916,11580,18725,0.803509193143,Canada,ALL,Alberta
2020-05-03,1,95,,,,,,,164,103,221,2892,2005,3699,15080,11683,18946,0.803499857694,Canada,ALL,Alberta
2020-05-04,9,104,,,,,,,161,99,217,2829,1935,3643,15240,11783,19163,0.803494756831,Canada,ALL,Alberta
2020-05-05,2,106,,,,,,,157,96,213,2767,1867,3587,15397,11879,19375,0.803495778885,Canada,ALL,Alberta
2020-05-06,6,112,,,,,,,153,93,210,2706,1802,3531,15551,11973,19585,0.803505741734,Canada,ALL,Alberta
2020-05-07,2,114,,,,,,,150,90,206,2646,1740,3475,15700,12063,19790,0.803528847138,Canada,ALL,Alberta
2020-05-08,1,115,,,,,,,146,87,202,2587,1680,3419,15846,12150,19992,0.803571355247,Canada,ALL,Alberta
2020-05-09,1,116,,,,,,,143,84,199,2529,1622,3363,15989,12234,20190,0.803642583815,Canada,ALL,Alberta
2020-05-10,1,117,,,,,,,139,81,195,2472,1567,3307,16128,12316,20385,0.803756382772,Canada,ALL,Alberta
2020-05-11,0,117,,,,,,,136,78,191,2416,1514,3251,16264,12394,20575,0.803933298639,Canada,ALL,Alberta
2020-05-12,1,118,,,,,,,133,75,188,2360,1463,3196,16397,12470,20763,0.80420372566,Canada,ALL,Alberta
2020-05-13,2,120,,,,,,,129,73,184,2306,1413,3140,16526,12543,20946,0.804612436198,Canada,ALL,Alberta
2020-05-14,1,121,,,,,,,126,70,181,2252,1365,3085,16652,12614,21127,0.805224968183,Canada,ALL,Alberta
2020-05-15,4,125,,,,,,,123,68,177,2200,1319,3030,16776,12682,21303,0.806136355383,Canada,ALL,Alberta
2020-05-16,1,126,,,,,,,120,65,174,2148,1275,2976,16896,12748,21477,0.807482461056,Canada,ALL,Alberta
2020-05-17,1,127,,,,,,,117,63,171,2097,1231,2922,17013,12812,21647,0.809453397503,Canada,ALL,Alberta
2020-05-18,1,128,,,,,,,114,61,168,2047,1190,2870,17127,12873,21815,0.812306619475,Canada,ALL,Alberta
2020-05-19,0,128,,,,,,,112,59,166,1999,1150,2818,17239,12933,21980,0.81637350311,Canada,ALL,Alberta
2020-05-20,0,128,,,,,,,110,58,163,1951,1111,2768,17349,12991,22143,0.822047147771,Canada,ALL,Alberta
2020-05-21,4,132,,,,,,,107,56,161,1905,1075,2719,17456,13048,22303,0.829732483193,Canada,ALL,Alberta
2020-05-22,2,134,,,,,,,106,55,160,1862,1040,2673,17562,13103,22462,0.839739690931,Canada,ALL,Alberta
2020-05-23,1,135,,,,,,,104,54,158,1820,1007,2628,17666,13158,22620,0.852122585354,Canada,ALL,Alberta
2020-05-24,0,135,,,,,,,103,53,159,1781,977,2589,17770,13212,22778,0.866514956955,Canada,ALL,Alberta
2020-05-25,3,138,,,,,,,103,53,160,1744,949,2554,17872,13265,22938,0.882074820695,Canada,ALL,Alberta
2020-05-26,1,139,,,,,,,102,53,161,1710,924,2523,17974,13318,23098,0.89380898852,Canada,ALL,Alberta
2020-05-27,2,141,,,,,,,101,53,163,1678,901,2499,18075,13372,23261,0.905033511416,Canada,ALL,Alberta
2020-05-28,2,143,,,,,,,101,53,166,1650,881,2481,18177,13425,23427,0.915323717407,Canada,ALL,Alberta
2020-05-29,0,143,,,,,,,101,53,169,1625,864,2470,18278,13478,23596,0.924396000673,Canada,ALL,Alberta
2020-05-30,0,143,,,,,,,101,53,173,1604,849,2465,18379,13531,23768,0.932122960455,Canada,ALL,Alberta
2020-05-31,0,143,,,,,,,101,53,176,1585,837,2467,18480,13585,23943,0.938512576434,Canada,ALL,Alberta
2020-06-01,0,143,,,,,,,102,54,180,1569,827,2476,18582,13640,24122,0.943668230776,Canada,ALL,Alberta
2020-06-02,0,143,,,,,,,102,54,183,1557,820,2491,18684,13694,24305,0.947746167985,Canada,ALL,Alberta
2020-06-03,2,145,,,,,,,102,53,187,1547,814,2512,18786,13747,24492,0.950920798625,Canada,ALL,Alberta
2020-06-04,1,146,,,,,,,103,52,191,1540,808,2541,18889,13800,24683,0.953361413941,Canada,ALL,Alberta
2020-06-05,0,146,,,,,,,103,51,196,1536,804,2575,18992,13852,24878,0.955219336759,Canada,ALL,Alberta
2020-06-06,0,146,,,,,,,103,51,200,1533,799,2616,19095,13903,25077,0.956622732843,Canada,ALL,Alberta
2020-06-07,0,146,,,,,,,104,50,204,1532,795,2662,19199,13954,25281,0.957676206234,Canada,ALL,Alberta
2020-06-08,3,149,,,,,,,104,49,209,1533,791,2712,19303,14003,25489,0.958462917841,Canada,ALL,Alberta
2020-06-09,2,151,,,,,,,105,49,213,1536,787,2765,19408,14053,25702,0.959047746037,Canada,ALL,Alberta
2020-06-10,0,151,,,,,,,105,48,218,1539,782,2822,19513,14101,25920,0.959480617742,Canada,ALL,Alberta
2020-06-11,-2,149,,,,,,,106,47,223,1544,777,2881,19619,14149,26142,0.959799571332,Canada,ALL,Alberta
2020-06-12,0,149,,,,,,,107,47,228,1549,771,2943,19726,14196,26369,0.960033375457,Canada,ALL,Alberta
2020-06-13,1,150,,,,,,,107,46,233,1555,765,3006,19833,14243,26601,0.960203670177,Canada,ALL,Alberta
2020-06-14,0,150,,,,,,,108,46,238,1561,757,3071,19940,14289,26839,0.960326668225,Canada,ALL,Alberta
2020-06-15,1,151,,,,,,,108,45,243,1568,749,3138,20049,14335,27081,0.960414480412,Canada,ALL,Alberta
2020-06-16,0,151,,,,,,,109,45,248,1576,740,3206,20158,14380,27328,0.960476133701,Canada,ALL,Alberta
2020-06-17,,,1,0,1,152,151,152,110,44,253,1584,730,3276,20268,14425,27581,,Canada,ALL,Alberta
2020-06-18,,,1,0,1,152,151,153,110,44,259,1592,721,3348,20378,14469,27839,,Canada,ALL,Alberta
2020-06-19,,,1,0,1,153,151,154,111,43,264,1600,712,3421,20489,14512,28103,,Canada,ALL,Alberta
2020-06-20,,,1,0,1,153,152,155,112,43,270,1609,703,3495,20601,14556,28372,,Canada,ALL,Alberta
2020-06-21,,,1,0,2,154,152,156,113,42,275,1618,695,3570,20713,14598,28647,,Canada,ALL,Alberta
2020-06-22,,,1,0,2,154,152,157,113,42,281,1628,687,3647,20827,14641,28928,,Canada,ALL,Alberta
2020-06-23,,,1,0,2,155,153,158,114,41,287,1638,679,3726,20941,14683,29215,,Canada,ALL,Alberta
2020-06-24,,,1,0,2,156,153,160,115,41,293,1648,671,3805,21056,14724,29507,,Canada,ALL,Alberta
2020-06-25,,,1,0,2,156,153,161,115,41,299,1658,664,3886,21171,14765,29805,,Canada,ALL,Alberta
2020-06-26,,,1,0,2,157,154,162,116,40,304,1668,656,3967,21287,14806,30109,,Canada,ALL,Alberta
2020-06-27,,,1,0,2,158,154,163,117,40,310,1678,649,4049,21404,14846,30418,,Canada,ALL,Alberta
2020-06-28,,,1,0,2,158,154,165,117,39,315,1688,643,4131,21521,14886,30732,,Canada,ALL,Alberta
2020-06-29,,,1,0,2,159,155,166,118,39,320,1698,636,4214,21638,14926,31052,,Canada,ALL,Alberta
2020-06-30,,,1,0,2,160,155,168,118,39,325,1707,629,4296,21756,14965,31377,,Canada,ALL,Alberta
2020-07-01,,,1,0,2,161,155,169,118,38,329,1716,623,4378,21874,15003,31706,,Canada,ALL,Alberta
2020-07-02,,,1,0,2,161,156,171,119,38,334,1725,616,4459,21993,15041,32039,,Canada,ALL,Alberta
2020-07-03,,,1,0,2,162,156,172,119,37,339,1734,610,4539,22112,15079,32378,,Canada,ALL,Alberta
2020-07-04,,,1,0,2,163,156,174,119,37,343,1742,604,4618,22231,15116,32720,,Canada,ALL,Alberta
2020-07-05,,,1,0,2,164,157,176,119,36,347,1749,597,4695,22350,15153,33067,,Canada,ALL,Alberta
2020-07-06,,,1,0,2,165,157,177,119,36,351,1756,590,4771,22470,15189,33418,,Canada,ALL,Alberta
2020-07-07,,,1,0,2,165,157,179,120,35,355,1763,583,4845,22589,15225,33772,,Canada,ALL,Alberta
2020-07-08,,,1,0,2,166,158,181,120,35,359,1768,577,4916,22709,15260,34130,,Canada,ALL,Alberta
2020-07-09,,,1,0,2,167,158,183,120,34,363,1773,570,4986,22829,15294,34493,,Canada,ALL,Alberta
2020-07-10,,,1,0,2,168,158,184,120,33,368,1777,562,5055,22948,15328,34860,,Canada,ALL,Alberta
2020-07-11,,,1,0,2,168,159,186,120,32,373,1781,554,5124,23068,15361,35232,,Canada,ALL,Alberta
2020-07-12,,,1,0,2,169,159,188,119,32,378,1784,546,5192,23187,15393,35609,,Canada,ALL,Alberta
2020-07-13,,,1,0,2,170,159,190,119,31,382,1786,538,5259,23307,15425,35991,,Canada,ALL,Alberta
2020-07-14,,,1,0,3,171,160,192,119,30,387,1788,529,5326,23426,15455,36378,,Canada,ALL,Alberta
2020-07-15,,,1,0,3,172,160,194,119,30,391,1789,521,5392,23545,15486,36768,,Canada,ALL,Alberta
2020-07-16,,,1,0,3,172,160,196,119,29,396,1789,512,5458,23663,15515,37164,,Canada,ALL,Alberta
2020-07-17,,,1,0,3,173,161,198,118,29,399,1789,503,5523,23782,15545,37562,,Canada,ALL,Alberta
2020-07-18,,,1,0,3,174,161,201,118,28,402,1788,494,5587,23900,15573,37964,,Canada,ALL,Alberta
2020-07-19,,,1,0,3,175,161,203,118,28,405,1786,485,5648,24017,15601,38368,,Canada,ALL,Alberta
2020-07-20,,,1,0,3,176,161,205,117,27,408,1784,476,5709,24134,15629,38775,,Canada,ALL,Alberta
2020-07-21,,,1,0,3,177,162,207,117,27,410,1781,467,5768,24251,15657,39185,,Canada,ALL,Alberta
2020-07-22,,,1,0,3,177,162,210,116,26,412,1778,458,5825,24367,15684,39597,,Canada,ALL,Alberta
2020-07-23,,,1,0,3,178,162,212,116,26,415,1774,450,5881,24483,15710,40011,,Canada,ALL,Alberta
2020-07-24,,,1,0,3,179,162,214,115,26,416,1769,442,5935,24598,15736,40427,,Canada,ALL,Alberta
2020-07-25,,,1,0,3,180,163,217,115,25,418,1765,433,5985,24713,15762,40844,,Canada,ALL,Alberta
2020-07-26,,,1,0,3,181,163,219,114,25,420,1759,426,6032,24827,15787,41264,,Canada,ALL,Alberta
2020-07-27,,,1,0,3,182,163,222,114,24,421,1753,418,6075,24941,15812,41684,,Canada,ALL,Alberta
2020-07-28,,,1,0,3,183,164,224,113,24,422,1747,411,6115,25054,15836,42106,,Canada,ALL,Alberta
2020-07-29,,,1,0,3,183,164,227,112,23,422,1740,403,6150,25166,15859,42527,,Canada,ALL,Alberta
2020-07-30,,,1,0,3,184,164,229,112,23,423,1733,396,6182,25278,15883,42950,,Canada,ALL,Alberta
2020-07-31,,,1,0,3,185,164,232,111,22,423,1726,389,6209,25389,15905,43372,,Canada,ALL,Alberta
2020-08-01,,,1,0,3,186,165,235,111,22,423,1718,383,6232,25500,15928,43794,,Canada,ALL,Alberta
2020-08-02,,,1,0,3,187,165,237,110,22,422,1710,376,6253,25610,15950,44216,,Canada,ALL,Alberta
2020-08-03,,,1,0,3,188,165,240,109,21,422,1702,369,6270,25719,15971,44637,,Canada,ALL,Alberta
2020-08-04,,,1,0,3,188,165,243,109,21,421,1694,363,6283,25828,15993,45058,,Canada,ALL,Alberta
2020-08-05,,,1,0,3,189,165,245,108,20,420,1685,357,6293,25936,16014,45477,,Canada,ALL,Alberta
2020-08-06,,,1,0,3,190,166,248,108,20,419,1677,350,6300,26044,16034,45896,,Canada,ALL,Alberta
2020-08-07,,,1,0,3,191,166,251,107,20,418,1668,344,6304,26151,16055,46314,,Canada,ALL,Alberta
2020-08-08,,,1,0,3,192,166,254,106,20,418,1659,338,6305,26257,16075,46731,,Canada,ALL,Alberta
2020-08-09,,,1,0,3,193,166,257,106,20,417,1650,333,6304,26362,16095,47148,,Canada,ALL,Alberta
2020-08-10,,,1,0,3,194,166,260,105,19,416,1640,327,6301,26467,16115,47564,,Canada,ALL,Alberta
2020-08-11,,,1,0,3,194,167,262,104,19,416,1631,323,6295,26572,16135,47979,,Canada,ALL,Alberta
2020-08-12,,,1,0,3,195,167,265,104,19,415,1622,318,6288,26675,16154,48394,,Canada,ALL,Alberta
2020-08-13,,,1,0,3,196,167,268,103,19,414,1612,313,6280,26778,16173,48807,,Canada,ALL,Alberta
2020-08-14,,,1,0,3,197,167,271,102,18,413,1603,309,6271,26881,16192,49220,,Canada,ALL,Alberta
2020-08-15,,,1,0,3,198,167,274,102,18,413,1593,305,6261,26983,16211,49632,,Canada,ALL,Alberta
2020-08-16,,,1,0,3,198,168,277,101,18,413,1584,301,6251,27084,16230,50044,,Canada,ALL,Alberta
2020-08-17,,,1,0,3,199,168,280,100,18,413,1574,298,6241,27184,16248,50457,,Canada,ALL,Alberta
2020-08-18,,,1,0,3,200,168,283,100,18,413,1565,294,6233,27284,16266,50870,,Canada,ALL,Alberta
2020-08-19,,,1,0,3,201,168,286,99,17,413,1555,291,6225,27383,16284,51283,,Canada,ALL,Alberta
2020-08-20,,,1,0,4,202,168,289,99,17,413,1546,288,6218,27482,16302,51695,,Canada,ALL,Alberta
2020-08-21,,,1,0,4,203,168,292,98,17,412,1536,285,6211,27580,16320,52107,,Canada,ALL,Alberta
2020-08-22,,,1,0,4,203,169,295,97,17,411,1527,282,6204,27677,16337,52518,,Canada,ALL,Alberta
2020-08-23,,,1,0,4,204,169,298,97,17,411,1517,279,6197,27774,16354,52928,,Canada,ALL,Alberta
2020-08-24,,,1,0,4,205,169,301,96,17,410,1508,276,6190,27871,16371,53337,,Canada,ALL,Alberta
2020-08-25,,,1,0,3,206,169,304,96,17,409,1499,273,6183,27966,16389,53746,,Canada,ALL,Alberta
2020-08-26,,,1,0,3,206,169,307,95,16,408,1490,270,6175,28062,16405,54154,,Canada,ALL,Alberta
2020-08-27,,,1,0,3,207,169,310,95,16,408,1481,268,6168,28156,16422,54561,,Canada,ALL,Alberta
2020-08-28,,,1,0,3,208,170,313,94,16,407,1472,265,6160,28250,16439,54967,,Canada,ALL,Alberta
2020-08-29,,,1,0,3,209,170,316,94,16,406,1463,262,6153,28344,16455,55373,,Canada,ALL,Alberta
2020-08-30,,,1,0,3,209,170,319,93,16,405,1454,260,6145,28437,16472,55777,,Canada,ALL,Alberta
2020-08-31,,,1,0,3,210,170,322,93,16,404,1446,258,6137,28529,16488,56181,,Canada,ALL,Alberta
2020-09-01,,,1,0,3,211,170,325,92,16,404,1437,256,6128,28621,16504,56584,,Canada,ALL,Alberta
2020-09-02,,,1,0,3,212,170,328,92,16,403,1429,254,6117,28713,16520,56987,,Canada,ALL,Alberta
2020-09-03,,,1,0,3,212,170,331,91,15,402,1421,252,6106,28804,16536,57388,,Canada,ALL,Alberta
2020-09-04,,,1,0,3,213,171,334,91,15,401,1413,250,6094,28894,16552,57789,,Canada,ALL,Alberta
2020-09-05,,,1,0,3,214,171,337,90,15,400,1405,248,6082,28984,16568,58188,,Canada,ALL,Alberta
2020-09-06,,,1,0,3,215,171,340,90,15,399,1397,246,6070,29074,16584,58587,,Canada,ALL,Alberta
2020-09-07,,,1,0,3,215,171,343,89,15,398,1389,245,6057,29163,16599,58984,,Canada,ALL,Alberta
2020-09-08,,,1,0,3,216,171,346,89,15,397,1381,243,6044,29252,16615,59380,,Canada,ALL,Alberta
2020-09-09,,,1,0,3,217,171,349,88,15,396,1374,241,6030,29340,16630,59776,,Canada,ALL,Alberta
2020-09-10,,,1,0,3,217,171,351,88,15,394,1367,240,6016,29428,16646,60169,,Canada,ALL,Alberta
2020-09-11,,,1,0,3,218,171,354,87,15,393,1359,239,6002,29515,16661,60562,,Canada,ALL,Alberta
2020-09-12,,,1,0,3,219,172,357,87,15,392,1352,237,5987,29603,16677,60954,,Canada,ALL,Alberta
2020-09-13,,,1,0,3,220,172,360,87,15,391,1345,236,5972,29689,16692,61344,,Canada,ALL,Alberta
2020-09-14,,,1,0,3,220,172,363,86,15,390,1338,235,5957,29775,16707,61734,,Canada,ALL,Alberta
2020-09-15,,,1,0,3,221,172,366,86,15,389,1332,234,5941,29861,16722,62122,,Canada,ALL,Alberta
2020-09-16,,,1,0,3,222,172,369,85,15,388,1325,233,5925,29947,16737,62509,,Canada,ALL,Alberta
2020-09-17,,,1,0,3,222,172,372,85,15,387,1319,232,5909,30032,16752,62895,,Canada,ALL,Alberta
2020-09-18,,,1,0,3,223,172,375,85,15,386,1312,231,5893,30116,16767,63281,,Canada,ALL,Alberta
2020-09-19,,,1,0,3,224,172,378,84,14,385,1306,230,5877,30201,16782,63665,,Canada,ALL,Alberta
2020-09-20,,,1,0,3,224,173,381,84,14,384,1300,229,5861,30285,16797,64049,,Canada,ALL,Alberta
2020-09-21,,,1,0,3,225,173,383,84,14,384,1294,228,5846,30368,16812,64432,,Canada,ALL,Alberta
2020-09-22,,,1,0,3,226,173,386,83,14,383,1288,227,5831,30451,16827,64814,,Canada,ALL,Alberta
2020-09-23,,,1,0,3,226,173,389,83,14,382,1282,226,5816,30534,16842,65196,,Canada,ALL,Alberta
2020-09-24,,,1,0,3,227,173,392,83,14,381,1277,226,5801,30617,16857,65576,,Canada,ALL,Alberta
2020-09-25,,,1,0,3,228,173,395,82,14,380,1271,225,5787,30699,16871,65956,,Canada,ALL,Alberta
2020-09-26,,,1,0,3,228,173,398,82,14,379,1266,224,5773,30781,16886,66335,,Canada,ALL,Alberta
2020-09-27,,,1,0,3,229,173,401,82,14,379,1260,224,5760,30863,16901,66713,,Canada,ALL,Alberta
2020-09-28,,,1,0,3,230,173,403,81,14,378,1255,223,5747,30944,16915,67091,,Canada,ALL,Alberta
2020-09-29,,,1,0,3,230,174,406,81,14,377,1250,222,5734,31025,16930,67467,,Canada,ALL,Alberta
2020-09-30,,,1,0,3,231,174,409,81,14,376,1244,222,5722,31106,16945,67843,,Canada,ALL,Alberta
2020-10-01,,,1,0,3,231,174,412,80,14,376,1239,221,5710,31186,16959,68218,,Canada,ALL,Alberta
2020-02-14,,,,,,,,,41,30,50,41,30,50,41,30,50,1.17037037037,Canada,ALL,British Columbia
2020-02-15,,,,,,,,,41,30,50,82,60,100,82,60,100,1.1701920426,Canada,ALL,British Columbia
2020-02-16,,,,,,,,,41,30,50,123,90,150,123,90,150,1.17015257362,Canada,ALL,British Columbia
2020-02-17,,,,,,,,,41,30,50,164,120,200,164,120,200,1.17010437257,Canada,ALL,British Columbia
2020-02-18,,,,,,,,,41,30,50,206,150,250,206,150,250,1.17004550929,Canada,ALL,British Columbia
2020-02-19,,,,,,,,,41,30,50,247,180,300,247,180,300,1.16997362779,Canada,ALL,British Columbia
2020-02-20,,,,,,,,,41,30,50,288,210,350,288,210,350,1.16988585265,Canada,ALL,British Columbia
2020-02-21,,,,,,,,,41,30,50,329,240,400,329,240,400,1.1697786751,Canada,ALL,British Columbia
