date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,55,28,74,55,28,74,55,28,74,1.65392156863,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,55,28,74,110,56,148,110,56,148,1.65298071893,1.19963503354,1.99987689182,Canada,ALL,Alberta
2020-02-27,,,,,,,,,55,28,74,165,84,222,165,84,222,1.65268622494,1.19950306884,1.99982668127,Canada,ALL,Alberta
2020-02-28,,,,,,,,,55,28,74,221,112,296,221,112,296,1.65229786305,1.19931540796,1.99975592112,Canada,ALL,Alberta
2020-02-29,,,,,,,,,55,28,74,276,140,370,276,140,370,1.65178522398,1.19905598707,1.99965467176,Canada,ALL,Alberta
2020-03-01,,,,,,,,,55,28,74,331,169,444,331,169,444,1.65110795852,1.19869726465,1.99950557788,Canada,ALL,Alberta
2020-03-02,,,,,,,,,55,28,74,386,197,518,386,197,518,1.65021256204,1.19820124458,1.99929382942,Canada,ALL,Alberta
2020-03-03,,,,,,,,,55,28,74,441,225,592,441,225,592,1.64902818065,1.19762650009,1.99899130749,Canada,ALL,Alberta
2020-03-04,,,,,,,,,55,28,74,496,253,666,496,253,666,1.64746120319,1.19685506391,1.99855910846,Canada,ALL,Alberta
2020-03-05,,,,,,,,,145,77,208,641,331,874,641,331,874,1.64530017996,1.19576956119,1.99787990066,Canada,ALL,Alberta
2020-03-06,,,,,,,,,144,77,207,785,409,1080,785,409,1080,1.64254937298,1.19440749988,1.99701305993,Canada,ALL,Alberta
2020-03-07,,,,,,,,,151,81,218,936,490,1298,936,490,1298,1.63890365541,1.19259923655,1.99577305841,Canada,ALL,Alberta
2020-03-08,,,,,,,,,165,89,242,1100,579,1539,1100,579,1539,1.6341126145,1.19021876861,1.9940284394,Canada,ALL,Alberta
2020-03-09,,,,,,,,,194,106,295,1294,685,1834,1294,685,1834,1.62783491015,1.18716911847,1.99157086366,Canada,ALL,Alberta
2020-03-10,,,,,,,,,238,126,371,1532,812,2204,1532,812,2204,1.61964954654,1.18345173064,1.98818968996,Canada,ALL,Alberta
2020-03-11,,,,,,,,,272,141,429,1749,925,2559,1805,953,2633,1.6090522047,1.17828447961,1.98348467191,Canada,ALL,Alberta
2020-03-12,,,,,,,,,300,154,478,1995,1052,2962,2105,1108,3110,1.59546819781,1.17009331175,1.97692757481,Canada,ALL,Alberta
2020-03-13,,,,,,,,,332,167,535,2272,1191,3423,2437,1276,3645,1.57829112189,1.15911076482,1.96841169269,Canada,ALL,Alberta
2020-03-14,,,,,,,,,369,180,604,2586,1343,3952,2806,1456,4248,1.55693756722,1.14456060497,1.95676983064,Canada,ALL,Alberta
2020-03-15,,,,,,,,,413,198,683,2944,1514,4561,3220,1655,4931,1.53093469913,1.12551005186,1.93913441262,Canada,ALL,Alberta
2020-03-16,,,,,,,,,456,216,763,3345,1702,5250,3676,1871,5694,1.50002247978,1.10185652661,1.91361490773,Canada,ALL,Alberta
2020-03-17,,,,,,,,,496,235,828,3786,1909,6003,4172,2107,6521,1.46423586959,1.07904241364,1.87967435348,Canada,ALL,Alberta
2020-03-18,,,,,,,,,533,246,897,4264,2128,6825,4705,2353,7417,1.42394159142,1.06267301563,1.83849907387,Canada,ALL,Alberta
2020-03-19,,,,,,,,,569,256,984,4778,2356,7734,5274,2610,8400,1.37981335121,1.04240430831,1.78224981779,Canada,ALL,Alberta
