date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-22,,,,,,,,,146,100,200,146,100,200,146,100,200,1.74143607958,Canada,ALL,Ontario
2020-02-23,,,,,,,,,146,100,200,293,200,400,293,200,400,1.74080527933,Canada,ALL,Ontario
2020-02-24,,,,,,,,,146,100,200,439,300,600,439,300,600,1.74066576133,Canada,ALL,Ontario
2020-02-25,,,,,,,,,146,100,200,586,400,800,586,400,800,1.74049542362,Canada,ALL,Ontario
2020-02-26,,,,,,,,,146,100,200,732,500,1000,732,500,1000,1.74028747678,Canada,ALL,Ontario
2020-02-27,,,,,,,,,146,100,200,879,600,1200,879,600,1200,1.74003364472,Canada,ALL,Ontario
2020-02-28,,,,,,,,,146,100,200,1025,700,1400,1025,700,1400,1.73972384359,Canada,ALL,Ontario
2020-02-29,,,,,,,,,146,100,200,1171,800,1600,1171,800,1600,1.73934579321,Canada,ALL,Ontario
2020-03-01,,,,,,,,,146,100,200,1318,900,1800,1318,900,1800,1.73888454803,Canada,ALL,Ontario
2020-03-02,,,,,,,,,396,279,558,1714,1179,2358,1714,1179,2358,1.73832193239,Canada,ALL,Ontario
2020-03-03,,,,,,,,,395,278,556,2109,1458,2914,2109,1458,2914,1.73763586211,Canada,ALL,Ontario
2020-03-04,,,,,,,,,415,293,585,2524,1751,3498,2524,1751,3498,1.73679953267,Canada,ALL,Ontario
2020-03-05,,,,,,,,,456,324,645,2979,2075,4143,2979,2075,4143,1.73578045127,Canada,ALL,Ontario
2020-03-06,,,,,,,,,541,388,771,3520,2464,4914,3520,2464,4914,1.73453928777,Canada,ALL,Ontario
2020-03-07,,,,,,,,,674,488,967,4194,2952,5881,4194,2952,5881,1.73302851735,Canada,ALL,Ontario
2020-03-08,,,,,,,,,778,567,1120,4826,3419,6800,4973,3519,7000,1.73119082538,Canada,ALL,Ontario
2020-03-09,,,,,,,,,868,636,1252,5548,3955,7851,5841,4155,8251,1.72895724267,Canada,ALL,Ontario
2020-03-10,,,,,,,,,976,719,1409,6378,4575,9059,6817,4875,9659,1.72624497601,Canada,ALL,Ontario
2020-03-11,,,,,,,,,1106,820,1597,7337,5295,10456,7923,5695,11256,1.72295489353,Canada,ALL,Ontario
2020-03-12,,,,,,,,,1269,947,1832,8459,6143,12087,9191,6643,13087,1.71896861548,Canada,ALL,Ontario
2020-03-13,,,,,,,,,1441,1082,2076,9754,7125,13962,10633,7725,15162,1.71414514729,Canada,ALL,Ontario
2020-03-14,,,,,,,,,1620,1223,2322,11228,8249,16083,12253,8949,17483,1.70831697684,Canada,ALL,Ontario
2020-03-15,,,,,,,,,1813,1376,2582,12895,9526,18464,14066,10326,20064,1.70128555889,Canada,ALL,Ontario
2020-03-16,,,,,,,,,2029,1548,2897,14778,10975,21161,16096,11875,22961,1.69281617594,Canada,ALL,Ontario
2020-03-17,1,1,,,,,,,2272,1743,3239,16654,12438,23842,18368,13618,26200,1.68263241082,Canada,ALL,Ontario
2020-03-18,0,1,,,,,,,2537,1955,3579,18796,14115,26866,20905,15573,29779,1.67041110733,Canada,ALL,Ontario
2020-03-19,0,1,,,,,,,2817,2164,3952,21198,15987,30233,23722,17738,33730,1.65578003157,Canada,ALL,Ontario
2020-03-20,1,2,,,,,,,3114,2343,4319,23856,18006,33907,26836,20082,38049,1.63832265572,Canada,ALL,Ontario
2020-03-21,1,3,,,,,,,3427,2532,4682,26742,20151,37818,30263,22615,42731,1.61759700883,Canada,ALL,Ontario
2020-03-22,2,5,,,,,,,3755,2763,5061,29823,22426,41911,34018,25378,47791,1.5931761575,Canada,ALL,Ontario
2020-03-23,1,6,,,,,,,4092,2997,5505,33138,24856,46296,38110,28376,53296,1.5647127685,Canada,ALL,Ontario
2020-03-24,1,7,,,,,,,4429,3229,5968,36698,27449,51013,42540,31605,59264,1.53201743557,Canada,ALL,Ontario
2020-03-25,1,8,,,,,,,4759,3454,6390,40482,30184,55995,47299,35059,65653,1.495126215,Canada,ALL,Ontario
2020-03-26,5,13,,,,,,,5075,3669,6744,44451,33033,61142,52373,38728,72397,1.45433108962,Canada,ALL,Ontario
2020-03-27,5,18,,,,,,,5369,3915,6993,48551,36001,66304,57742,42644,79390,1.41016534375,Canada,ALL,Ontario
2020-03-28,0,18,,,,,,,5635,4172,7248,52744,39091,71477,63377,46817,86638,1.36336182414,Canada,ALL,Ontario
2020-03-29,3,21,,,,,,,5865,4390,7482,56989,42258,76637,69242,51207,94120,1.31481292123,Canada,ALL,Ontario
2020-03-30,10,31,,,,,,,6053,4548,7760,61229,45429,81815,75295,55756,101879,1.26554602063,Canada,ALL,Ontario
2020-03-31,2,33,,,,,,,6197,4672,8089,65397,48553,87006,81492,60428,109967,1.21669969708,Canada,ALL,Ontario
2020-04-01,4,37,,,,,,,6296,4738,8098,69421,51548,91865,87789,65167,118064,1.16946992005,Canada,ALL,Ontario
2020-04-02,16,53,,,,,,,6352,4801,8047,73236,54395,96333,94141,69969,126111,1.12500775165,Canada,ALL,Ontario
2020-04-03,14,67,,,,,,,6369,4824,8059,76789,57055,100440,100511,74794,134169,1.08428231721,Canada,ALL,Ontario
2020-04-04,27,94,,,,,,,6352,4830,8143,80027,59541,104263,106863,79624,142312,1.04795279916,Canada,ALL,Ontario
2020-04-05,25,119,,,,,,,6307,4803,8038,82907,61812,107619,113170,84427,150350,1.01630054891,Canada,ALL,Ontario
2020-04-06,31,150,,,,,,,6238,4778,8066,85390,63828,110625,119408,89206,158415,0.98924865525,Canada,ALL,Ontario
2020-04-07,3,153,,,,,,,6151,4736,7836,87449,65567,112956,125559,93943,166251,0.966454059005,Canada,ALL,Ontario
2020-04-08,0,153,,,,,,,6049,4671,7654,89069,67010,114641,131609,98615,173904,0.947427086413,Canada,ALL,Ontario
2020-04-09,47,200,,,,,,,5936,4599,7518,90246,68155,115769,137545,103215,181422,0.931634899409,Canada,ALL,Ontario
2020-04-10,22,222,,,,,,,5815,4481,7331,90986,68967,116356,143359,107696,188753,0.91856856217,Canada,ALL,Ontario
2020-04-11,31,253,,,,,,,5687,4422,7163,91304,69474,116526,149046,112119,195916,0.907775433923,Canada,ALL,Ontario
2020-04-12,21,274,,,,,,,5555,4339,6971,91225,69641,116249,154602,116458,202886,0.898868263409,Canada,ALL,Ontario
2020-04-13,17,291,,,,,,,5422,4181,6760,90782,69433,115526,160023,120640,209645,0.891522190863,Canada,ALL,Ontario
2020-04-14,43,334,,,,,,,5287,4078,6552,90015,68962,114319,165310,124718,216197,0.885467073921,Canada,ALL,Ontario
2020-04-15,51,385,,,,,,,5152,3953,6386,88970,68243,112616,170463,128672,222583,0.880478976514,Canada,ALL,Ontario
