date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,125,65,178,125,65,178,125,65,178,2.25144317925,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,125,65,178,249,130,356,250,130,356,2.25143384918,2.09998916239,2.39999963661,US,,
2020-02-07,0,0,,,,,,,125,65,178,374,195,534,375,195,534,2.25143068593,2.09998562828,2.39999944711,US,,
2020-02-08,0,0,,,,,,,125,65,178,499,260,712,500,260,712,2.25142643748,2.09998094068,2.39999915877,US,,
2020-02-09,0,0,,,,,,,288,163,406,787,438,1104,788,423,1118,2.25142072645,2.09997472276,2.3999987427,US,,
2020-02-10,0,0,,,,,,,288,163,406,1075,607,1504,1076,586,1524,2.25141304223,2.09996639067,2.39999811313,US,,
2020-02-11,0,0,,,,,,,288,163,406,1363,774,1907,1364,749,1930,2.25140269309,2.09995518774,2.39999711859,US,,
2020-02-12,0,0,,,,,,,288,163,406,1651,940,2311,1652,912,2336,2.25138874077,2.09994013206,2.3999956611,US,,
2020-02-13,0,0,,,,,,,470,281,651,2121,1241,2942,2122,1193,2987,2.25136991104,2.09991988485,2.3999934152,US,,
2020-02-14,0,0,,,,,,,674,409,926,2795,1656,3862,2796,1602,3913,2.25131545521,2.09986185986,2.39996400231,US,,
2020-02-15,0,0,,,,,,,1206,749,1618,4001,2459,5439,4002,2351,5531,2.25127741908,2.09982117335,2.39995604517,US,,
2020-02-16,0,0,,,,,,,2401,1468,3088,6401,4056,8463,6403,3819,8619,2.25121904174,2.09976084141,2.39993736438,US,,
2020-02-17,0,0,,,,,,,3864,2492,4902,10265,6681,13272,10267,6311,13521,2.25114412481,2.09968381264,2.39991486036,US,,
2020-02-18,0,0,,,,,,,4278,2803,5433,14543,9525,18676,14545,9114,18954,2.25104574262,2.09958372216,2.39988464573,US,,
2020-02-19,0,0,,,,,,,5036,3365,6385,19580,12954,25018,19581,12479,25339,2.25091475512,2.09945232556,2.39984278235,US,,
2020-02-20,0,0,,,,,,,5172,3467,6577,24627,16368,31410,24753,15946,31916,2.25073795031,2.09927823769,2.39978210421,US,,
2020-02-21,0,0,,,,,,,5700,3879,7235,30203,20208,38448,30453,19825,39151,2.25049770876,2.09904654213,2.39969245664,US,,
2020-02-22,0,0,,,,,,,6778,4689,8607,36856,24878,46839,37231,24514,47758,2.25017375482,2.09874019713,2.3995625425,US,,
2020-02-23,0,0,,,,,,,8111,5702,10275,44843,30610,56861,45342,30216,58033,2.24973690615,2.09833584749,2.39937362487,US,,
2020-02-24,0,0,,,,,,,10291,7225,13106,54846,37751,69503,55633,37441,71139,2.24914540129,2.09780082346,2.39910128297,US,,
2020-02-25,0,0,,,,,,,16149,10800,20535,70707,48565,89523,71782,48241,91674,2.24834176813,2.09709159839,2.39873633527,US,,
2020-02-26,0,0,,,,,,,19451,13265,24792,89870,61711,113878,91233,61506,116466,2.24724678058,2.09615011295,2.39821118738,US,,
2020-02-27,0,0,,,,,,,21207,14365,27241,110789,75927,140702,112440,75871,143707,2.24575299627,2.09491225357,2.39745253419,US,,
2020-02-28,0,0,,,,,,,25794,17293,33476,136113,92937,173517,138234,93164,177183,2.24371252912,2.09325496578,2.39622221427,US,,
2020-02-29,1,1,,,,,,,31518,20594,41550,166957,113134,214098,169752,113758,218733,2.24092133482,2.09105587247,2.39439800472,US,,
2020-03-01,0,1,,,,,,,40900,26159,54506,206651,138613,266878,210652,139917,273239,2.23709924004,2.0881387842,2.39204138653,US,,
2020-03-02,5,6,,,,,,,50796,32124,68149,255046,169384,331799,261448,172041,341388,2.23186374503,2.08427225869,2.38843943905,US,,
2020-03-03,1,7,,,,,,,62938,39616,84643,314120,206605,411414,324386,211657,426031,2.22469693553,2.07915142496,2.38388510635,US,,
2020-03-04,4,11,,,,,,,77086,47898,103948,386927,251791,509784,401472,259555,529979,2.21490449067,2.07239581961,2.37732647602,US,,
2020-03-05,1,12,,,,,,,96146,59322,130187,478038,307838,633433,497618,318877,660166,2.20156989247,2.06280718313,2.36763586709,US,,
2020-03-06,2,14,,,,,,,117364,71864,159229,590229,376324,785926,614982,390741,819395,2.18351209337,2.04745201405,2.35524084446,US,,
2020-03-07,3,17,,,,,,,141051,86671,193249,725580,459151,971727,756033,477412,1012644,2.15926297973,2.02550356834,2.33772727454,US,,
2020-03-08,4,21,,,,,,,166553,104524,228961,885355,558931,1191923,922586,581936,1241605,2.12709432756,1.986322475,2.31047158163,US,,
2020-03-09,1,22,,,,,,,193072,125317,263274,1070315,678390,1444896,1115658,707253,1504879,2.08513779725,1.92726437103,2.27481373894,US,,
2020-03-10,6,28,,,,,,,219654,148723,297813,1279679,819618,1729648,1335312,855976,1802692,2.03164534514,1.86167497919,2.23948082418,US,,
2020-03-11,5,33,,,,,,,242910,169291,323229,1506440,978067,2032333,1578222,1025267,2125921,1.96540713656,1.77861726848,2.19567216153,US,,
2020-03-12,10,43,,,,,,,261774,184063,342864,1748763,1148745,2350460,1839996,1209330,2468785,1.88625917603,1.67753376115,2.14275520972,US,,
2020-03-13,9,52,,,,,,,276464,195109,364125,2004021,1329400,2687350,2116460,1404439,2832910,1.79549856868,1.57071510755,2.09430583434,US,,
2020-03-14,6,58,,,,,,,286904,203693,380320,2265131,1515764,3034158,2403364,1608132,3213230,1.69597886652,1.45089798589,2.04331539987,US,,
2020-03-15,12,70,,,,,,,294323,210673,394893,2527937,1705964,3387388,2697687,1818805,3608123,1.59177409268,1.32850411149,1.97766558256,US,,
2020-03-16,27,97,,,,,,,298926,216128,404703,2785963,1896226,3737462,2996613,2034933,4012826,1.48751725767,1.2189961093,1.89426827307,US,,
2020-03-17,35,132,,,,,,,301373,221396,406924,3036540,2085992,4076097,3297986,2256329,4419750,1.38765940907,1.12804732752,1.79178945928,US,,
2020-03-18,59,191,,,,,,,302344,225155,406346,3275946,2272225,4397612,3600330,2481484,4826096,1.29587270431,1.0576499011,1.67268262901,US,,
2020-03-19,77,268,,,,,,,302253,227758,404214,3501114,2452931,4697587,3902583,2709242,5230310,1.21470138053,1.00501791169,1.54472813193,US,,
2020-03-20,99,367,,,,,,,301511,230006,401119,3706479,2624654,4968055,4204094,2939248,5631429,1.14545533814,0.967090960146,1.43383154049,US,,
2020-03-21,95,462,,,,,,,300194,231118,396041,3889309,2784999,5204198,4504288,3170366,6027470,1.08829702636,0.94131276288,1.33302086632,US,,
2020-03-22,148,610,,,,,,,298381,231668,391684,4046639,2931001,5401860,4802669,3402034,6419154,1.04247139448,0.92368326213,1.24881226244,US,,
2020-03-23,187,797,,,,,,,296203,232126,386995,4176289,3059555,5559159,5098872,3634160,6806149,1.00662207505,0.909898128763,1.17221409942,US,,
2020-03-24,242,1039,,,,,,,293710,232171,379376,4276926,3167248,5674317,5392582,3866331,7185525,0.979118268468,0.892329921104,1.11016506979,US,,
2020-03-25,316,1355,,,,,,,290950,231843,372565,4348222,3251317,5748141,5683532,4098174,7558090,0.958320212832,0.878165885588,1.06142446951,US,,
2020-03-26,422,1777,,,,,,,287931,230819,366263,4393242,3313536,5789954,5971463,4328993,7924353,0.942747409223,0.867764334678,1.02420201066,US,,
2020-03-27,561,2338,,,,,,,284647,228383,359881,4416116,3358204,5805649,6256110,4557376,8284234,0.931155106516,0.859480128594,0.999675523069,US,,
2020-03-28,654,2992,,,,,,,281111,224982,354263,4420762,3387913,5794735,6537221,4782358,8638497,0.922546433508,0.85309779614,0.980730024415,US,,
2020-03-29,634,3626,,,,,,,277362,222332,348618,4411220,3406054,5762391,6814583,5004690,8987115,0.916149282139,0.849214192801,0.969404518069,US,,
2020-03-30,834,4460,,,,,,,273352,219549,342375,4390248,3414176,5709761,7087935,5224239,9329490,0.911379201607,0.845543678766,0.96173121916,US,,
2020-03-31,1255,5715,,,,,,,269132,215474,335814,4360455,3412444,5641330,7357067,5439713,9665304,0.907800665443,0.84380739467,0.95631564734,US,,
2020-04-01,1268,6983,,,,,,,264720,211273,329334,4323802,3401107,5564458,7621787,5650986,9994638,0.905092533074,0.842198812993,0.952208118543,US,,
2020-04-02,1613,8596,,,,,,,260141,206737,323052,4281598,3381402,5482020,7881928,5857723,10317690,0.903019650308,0.84092478441,0.948948772113,US,,
2020-04-03,1337,9933,,,,,,,255421,202164,316986,4234766,3354624,5395812,8137349,6059887,10634676,0.901410583393,0.839762109581,0.946474486686,US,,
2020-04-04,1327,11260,,,,,,,250584,198000,311262,4183839,3321626,5307125,8387933,6257887,10945938,0.900140675018,0.839005038845,0.944412235753,US,,
2020-04-05,1502,12762,,,,,,,245663,193637,305362,4129308,3283392,5217589,8633596,6451524,11251300,0.899119396715,0.838359835441,0.942798841419,US,,
2020-04-06,1739,14501,,,,,,,240691,189397,299216,4071618,3240517,5126281,8874287,6640921,11550516,0.898281026655,0.837731675588,0.94167415612,US,,
2020-04-07,2379,16880,,,,,,,235698,185036,292965,4011113,3193031,5033449,9109985,6825957,11843481,0.897577834538,0.83713380213,0.940811839874,US,,
2020-04-08,2182,19062,,,,,,,230714,180630,287007,3948117,3141259,4941981,9340699,7006587,12130488,0.896975125167,0.836657954005,0.94016397919,US,,
2020-04-09,2151,21213,,,,,,,225764,176370,281204,3882931,3085674,4851321,9566463,7182957,12411692,0.896447645253,0.836238591835,0.939592716565,US,,
2020-04-10,2146,23359,,,,,,,220870,172038,275568,3815871,3026809,4761112,9787333,7354995,12687260,0.895976983184,0.835765265129,0.939136233432,US,,
2020-04-11,2124,25483,,,,,,,216048,167968,269710,3747271,2966301,4671280,10003381,7522963,12956970,0.895546560774,0.8354112394,0.938689897506,US,,
2020-04-12,1853,27336,,,,,,,211311,164015,263809,3677471,2905255,4581059,10214692,7686978,13220779,0.895151620359,0.834956888753,0.9383678496,US,,
2020-04-13,1906,29242,,,,,,,206666,160019,258341,3606775,2842865,4490928,10421358,7846997,13479120,0.894781460904,0.834692262471,0.937969474355,US,,
2020-04-14,2457,31699,,,,,,,202119,156239,252894,3535541,2779469,4401505,10623477,8003236,13732014,0.894435025823,0.834106141661,0.937575282261,US,,
2020-04-15,2609,34308,,,,,,,197672,152535,247718,3464081,2716466,4313413,10821149,8155771,13979732,0.894111265405,0.833800769012,0.937233074577,US,,
2020-04-16,2175,36483,,,,,,,193326,148881,242547,3392688,2654052,4226609,11014475,8304652,14222279,0.893801758551,0.833572092989,0.936866773491,US,,
2020-04-17,2666,39149,,,,,,,189081,145202,237470,3321628,2592530,4141034,11203556,8449854,14459749,0.89350761032,0.833350616794,0.936556020619,US,,
2020-04-18,2445,41594,,,,,,,184935,141672,232532,3251142,2532062,4056611,11388491,8591526,14692281,0.89322604255,0.833074248551,0.936271140789,US,,
2020-04-19,1276,42870,,,,,,,180885,138185,227799,3181442,2472276,3973198,11569376,8729711,14920080,0.892959187043,0.832873704173,0.936003447056,US,,
2020-04-20,1834,44704,,,,,,,176929,134851,223287,3112708,2413515,3891197,11746305,8864562,15143367,0.892706174695,0.832695340747,0.935747652128,US,,
2020-04-21,2504,47208,,,,,,,173066,131585,218979,3045083,2355718,3811044,11919371,8996147,15362346,0.892466664199,0.832561257059,0.935481311164,US,,
2020-04-22,2431,49639,,,,,,,169292,128467,214821,2978677,2299154,3732987,12088663,9124614,15577167,0.892242681107,0.832370021201,0.935223044465,US,,
2020-04-23,2466,52105,,,,,,,165607,125272,210738,2913570,2243782,3656797,12254270,9249886,15787905,0.892036997729,0.832245303784,0.935020867895,US,,
2020-04-24,2154,54259,,,,,,,162009,122191,206876,2849815,2189580,3582552,12416279,9372077,15994781,0.891853507017,0.832085693368,0.934836628188,US,,
2020-04-25,1697,55956,,,,,,,158499,119128,203075,2787444,2136643,3510138,12574778,9491205,16197856,0.891697644479,0.831984927649,0.934632222838,US,,
2020-04-26,1330,57286,,,,,,,155075,116003,199343,2726470,2084650,3439844,12729853,9607208,16397199,0.891576964528,0.831883588421,0.934505635197,US,,
2020-04-27,1467,58753,,,,,,,151735,113073,195745,2666895,2033678,3371835,12881588,9720281,16592944,0.891501457199,0.831968005397,0.934259720553,US,,
2020-04-28,2241,60994,,,,,,,148480,110276,192237,2608709,1983909,3305774,13030068,9830557,16785181,0.891484758314,0.831953734984,0.934032895807,US,,
2020-04-29,2521,63515,,,,,,,145309,107521,188821,2551899,1935169,3241730,13175377,9938078,16974002,0.891545137053,0.832154502971,0.933949798832,US,,
2020-04-30,2324,65839,,,,,,,142224,104737,185478,2496451,1887356,3179510,13317601,10042815,17159480,0.891706773091,0.832244813779,0.933763598855,US,,
2020-05-01,1891,67730,,,,,,,139227,102030,182121,2442352,1840493,3119099,13456828,10144845,17341601,0.892001430851,0.83219330772,0.933737401129,US,,
2020-05-02,1692,69422,,,,,,,136317,99426,178968,2389588,1794708,3060605,13593145,10244271,17520569,0.892470252085,0.832110842991,0.933771415487,US,,
2020-05-03,1121,70543,,,,,,,133496,96892,175972,2338149,1749924,3004051,13726641,10341163,17696541,0.893165496543,0.832116307563,0.93433315822,US,,
2020-05-04,1333,71876,,,,,,,130770,94441,173020,2288035,1706180,2949275,13857411,10435604,17869561,0.894151765919,0.832001811335,0.934767371702,US,,
2020-05-05,2318,74194,,,,,,,128142,92044,170225,2239247,1663372,2896208,13985553,10527648,18039786,0.895505896868,0.83226459912,0.93599761077,US,,
2020-05-06,2363,76557,,,,,,,125615,89707,167525,2191797,1621493,2844744,14111168,10617355,18207311,0.897314345869,0.832462681993,0.940113440203,US,,
2020-05-07,1936,78493,,,,,,,123196,87403,164911,2145701,1580430,2794823,14234364,10704758,18372222,0.89966677964,0.832972857209,0.953108246648,US,,
2020-05-08,1747,80240,,,,,,,120892,85332,162432,2100986,1540493,2746507,14355256,10790090,18534654,0.902645297206,0.83358784552,0.969359771025,US,,
2020-05-09,1488,81728,,,,,,,118712,83338,160077,2057690,1501641,2699697,14473968,10873428,18694731,0.906310877025,0.834667896299,0.988256788914,US,,
2020-05-10,894,82622,,,,,,,116667,81399,157844,2015857,1463910,2654457,14590635,10954827,18852575,0.910692026654,0.836344542661,1.01438765297,US,,
2020-05-11,1015,83637,,,,,,,114767,79656,155834,1975550,1427562,2610936,14705402,11034483,19008409,0.9157827514,0.838077916618,1.04828090747,US,,
2020-05-12,1626,85263,,,,,,,113026,78069,153952,1936841,1392558,2569134,14818428,11112552,19162361,0.921553852951,0.84052723853,1.07536447984,US,,
2020-05-13,1763,87026,,,,,,,111459,76584,152415,1899820,1358867,2529304,14929887,11189136,19314776,0.927972747146,0.843504636295,1.09785961133,US,,
2020-05-14,1783,88809,,,,,,,110080,75323,151186,1864591,1326670,2491661,15039967,11264459,19465962,0.935019868209,0.848745859777,1.12305891113,US,,
2020-05-15,1681,90490,,,,,,,108905,74163,150069,1831271,1296099,2456246,15148872,11338622,19616031,0.942693040211,0.855914890052,1.14483906977,US,,
2020-05-16,1216,91706,,,,,,,107949,73182,149290,1799993,1267255,2423405,15256821,11411804,19765321,0.951002212492,0.865597444155,1.16206005857,US,,
2020-05-17,758,92464,,,,,,,107226,72412,148745,1770902,1240251,2393172,15364047,11484216,19914066,0.959962548716,0.875058258989,1.17550571696,US,,
2020-05-18,776,93240,,,,,,,106751,71799,148381,1744158,1215172,2365567,15470798,11556015,20062447,0.969587574855,0.875676894326,1.19126886031,US,,
2020-05-19,1555,94795,,,,,,,106538,71343,148127,1719926,1192093,2340659,15577336,11627358,20210574,0.979875458828,0.875590294297,1.20139666201,US,,
2020-05-20,1579,96374,,,,,,,106600,71249,148380,1698384,1171324,2318794,15683936,11698607,20358954,0.990784927793,0.875823045557,1.21129165996,US,,
2020-05-21,1234,97608,,,,,,,106947,71296,149044,1679716,1152942,2300284,15790883,11769903,20507998,1.00221171207,0.876421315926,1.22480731578,US,,
2020-05-22,1273,98881,,,,,,,107591,71605,150133,1664111,1137181,2285470,15898474,11841508,20658131,1.01398557154,0.877353013699,1.24389207621,US,,
2020-05-23,1130,100011,,,,,,,108544,72245,151455,1651762,1124140,2274458,16007018,11913753,20809586,1.02589904065,0.878241373961,1.25164395399,US,,
2020-05-24,614,100625,,,,,,,109815,73048,152953,1642865,1113904,2267302,16116833,11986801,20962539,1.03775748808,0.878598758891,1.25501440858,US,,
2020-05-25,523,101148,,,,,,,111416,74130,155102,1637614,1106694,2264524,16228249,12060931,21117641,1.04942393807,0.878940961754,1.26340339757,US,,
2020-05-26,695,101843,,,,,,,113365,75500,157397,1636212,1102598,2266055,16341614,12136431,21275038,1.06083487545,0.879988582331,1.26451703007,US,,
2020-05-27,1518,103361,,,,,,,115673,77237,160286,1638859,1101828,2272367,16457287,12213668,21435324,1.07198362264,0.881042290809,1.27812672648,US,,
2020-05-28,1192,104553,,,,,,,118348,79290,163441,1645747,1104599,2283384,16575635,12292958,21598765,1.08288451791,0.882313455829,1.29813834417,US,,
2020-05-29,1171,105724,,,,,,,121401,81557,167347,1657069,1110896,2299524,16697036,12374515,21766112,1.09355564209,0.884739650248,1.30772076032,US,,
2020-05-30,979,106703,,,,,,,124850,84239,171640,1673014,1121025,2321070,16821886,12458754,21937752,1.1040300193,0.888089021235,1.31163050795,US,,
2020-05-31,591,107294,,,,,,,128711,87095,176453,1693777,1134984,2348195,16950597,12545849,22114205,1.11432680377,0.892919476535,1.31215460869,US,,
2020-06-01,777,108071,,,,,,,133006,90417,181795,1719556,1153030,2381204,17083603,12636266,22296000,1.12445683309,0.899904033982,1.31288114351,US,,
2020-06-02,1043,109114,,,,,,,137750,94165,187777,1750555,1175419,2420545,17221353,12730431,22483777,1.1343692273,0.909279267604,1.31332163807,US,,
2020-06-03,1011,110125,,,,,,,142964,98263,194506,1786981,1202352,2466860,17364317,12828694,22678283,1.14396102337,0.922442652545,1.31595750666,US,,
2020-06-04,1023,111148,,,,,,,148670,102710,201720,1829051,1233819,2520129,17512987,12931404,22880003,1.15306510176,0.930850512844,1.32717702523,US,,
2020-06-05,949,112097,,,,,,,154885,107581,209932,1876988,1270107,2580923,17667872,13038985,23089935,1.16153072565,0.936457795242,1.33670532241,US,,
2020-06-06,687,112784,,,,,,,161629,112795,218657,1931026,1311294,2649346,17829501,13151780,23308592,1.16924380154,0.940950317111,1.34340136916,US,,
2020-06-07,447,113231,,,,,,,168924,118224,228099,1991407,1357272,2725891,17998425,13270004,23536691,1.17611217192,0.948695506239,1.34849129662,US,,
2020-06-08,513,113744,,,,,,,176786,124236,238024,2058378,1408455,2810883,18175211,13394240,23774715,1.1821055393,0.958183567611,1.34800855909,US,,
2020-06-09,945,114689,,,,,,,185229,130826,248617,2132191,1465147,2904334,18360440,13525066,24023332,1.18718584858,0.971693181434,1.35081810678,US,,
2020-06-10,918,115607,,,,,,,194261,137992,260379,2213088,1527618,3007255,18554701,13663058,24283711,1.19136540242,0.988374323445,1.3520551336,US,,
2020-06-11,888,116495,,,,,,,203883,145633,272681,2301297,1595993,3119624,18758584,13808691,24556392,1.19466217855,1.0099479234,1.35180398391,US,,
2020-06-12,832,117327,,,,,,,214087,153652,285543,2397036,1670327,3241735,18972671,13962343,24841935,1.19708860027,1.03625669319,1.35375759574,US,,
2020-06-13,763,118090,,,,,,,224856,162326,299618,2500491,1751069,3374028,19197527,14124669,25141553,1.19867052662,1.05353330414,1.35564100692,US,,
2020-06-14,308,118398,,,,,,,236157,171223,313820,2611798,1838034,3516255,19433684,14295892,25455373,1.1993845538,1.04906111879,1.35459740708,US,,
2020-06-15,391,118789,,,,,,,247946,180590,328594,2731033,1931526,3668473,19681630,14476482,25783967,1.19924056809,1.04642995261,1.35613791268,US,,
2020-06-16,843,119632,,,,,,,260160,190382,342896,2858187,2031496,3829684,19941790,14666864,26126863,1.19821533935,1.03310689006,1.35597679839,US,,
2020-06-17,752,120384,,,,,,,272720,200089,358197,2993157,2137426,4000201,20214510,14866953,26485060,1.19630193781,1.02266631782,1.35694284449,US,,
