date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,97,50,150,97,50,150,97,50,150,2.26563298078,US,,
2020-02-06,0,0,,,,,,,97,50,150,194,100,300,194,100,300,2.26406483055,US,,
2020-02-07,0,0,,,,,,,97,50,150,291,150,450,291,150,450,2.26381171809,US,,
2020-02-08,0,0,,,,,,,97,50,150,388,200,600,388,200,600,2.26351786909,US,,
2020-02-09,0,0,,,,,,,233,100,400,622,300,1000,622,300,1000,2.26317676647,US,,
2020-02-10,0,0,,,,,,,233,100,400,854,400,1400,854,400,1400,2.26278086334,US,,
2020-02-11,0,0,,,,,,,233,100,400,1087,500,1800,1087,500,1800,2.26232142432,US,,
2020-02-12,0,0,,,,,,,233,100,400,1320,600,2200,1320,600,2200,2.26178834375,US,,
2020-02-13,0,0,,,,,,,360,150,650,1679,750,2850,1679,750,2850,2.26116993759,US,,
2020-02-14,0,0,,,,,,,504,229,860,2184,979,3710,2184,979,3710,2.26045270582,US,,
2020-02-15,0,0,,,,,,,696,329,1159,2879,1309,4869,2879,1309,4869,2.25962106164,US,,
2020-02-16,0,0,,,,,,,722,345,1197,3602,1654,6065,3602,1654,6065,2.25865702344,US,,
2020-02-17,0,0,,,,,,,851,407,1374,4452,2061,7439,4452,2061,7439,2.25753986519,US,,
2020-02-18,0,0,,,,,,,1145,546,1857,5599,2608,9296,5599,2608,9296,2.25624572033,US,,
2020-02-19,0,0,,,,,,,2412,1186,3545,8011,3795,12841,8011,3795,12841,2.25474713383,US,,
2020-02-20,0,0,,,,,,,2506,1233,3674,10419,4980,16364,10516,5030,16514,2.25301255596,US,,
2020-02-21,0,0,,,,,,,2910,1400,4251,13235,6330,20464,13430,6430,20764,2.25100577028,US,,
2020-02-22,0,0,,,,,,,3751,1851,5458,16887,8133,25771,17178,8283,26221,2.248685246,US,,
2020-02-23,0,0,,,,,,,3903,1938,5677,20695,10022,31296,21083,10222,31896,2.24600340188,US,,
2020-02-24,0,0,,,,,,,5981,2893,8645,26440,12817,39541,27062,13117,40541,2.24290576281,US,,
2020-02-25,0,0,,,,,,,6975,3497,9955,33185,16216,49094,34039,16616,50494,2.23932998217,US,,
