date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,104,50,150,104,50,150,104,50,150,2.2524817413,US,,
2020-02-06,0,0,,,,,,,104,50,150,209,99,300,208,100,300,2.25226154702,US,,
2020-02-07,0,0,,,,,,,104,50,150,313,150,450,312,150,450,2.25221280102,US,,
2020-02-08,0,0,,,,,,,104,50,150,417,199,600,416,200,600,2.25215326527,US,,
2020-02-09,0,0,,,,,,,250,114,386,667,332,968,666,314,986,2.25208055224,US,,
2020-02-10,0,0,,,,,,,250,114,386,917,452,1348,916,428,1372,2.25199174645,US,,
2020-02-11,0,0,,,,,,,250,114,386,1168,570,1730,1166,542,1758,2.25188328791,US,,
2020-02-12,0,0,,,,,,,250,114,386,1418,687,2113,1416,656,2144,2.25175082988,US,,
2020-02-13,0,0,,,,,,,399,190,610,1817,899,2701,1815,846,2754,2.25158906539,US,,
2020-02-14,0,0,,,,,,,566,293,836,2383,1198,3530,2381,1139,3590,2.25137470556,US,,
2020-02-15,0,0,,,,,,,755,425,1101,3138,1646,4609,3136,1564,4691,2.25113136302,US,,
2020-02-16,0,0,,,,,,,1392,791,1899,4531,2542,6496,4528,2355,6590,2.25082996403,US,,
2020-02-17,0,0,,,,,,,2219,1369,3002,6750,4002,9420,6747,3724,9592,2.250463466,US,,
2020-02-18,0,0,,,,,,,2562,1584,3494,9312,5615,12888,9309,5308,13086,2.25001696854,US,,
2020-02-19,0,0,,,,,,,3063,1969,4078,12376,7617,16933,12372,7277,17164,2.24947241476,US,,
2020-02-20,0,0,,,,,,,3175,2045,4220,15446,9616,20996,15547,9322,21384,2.24880731396,US,,
2020-02-21,0,0,,,,,,,3610,2340,4745,18952,11929,25571,19157,11662,26129,2.24799437741,US,,
2020-02-22,0,0,,,,,,,4523,2986,5939,23370,14899,31327,23680,14648,32068,2.24700242899,US,,
2020-02-23,0,0,,,,,,,5391,3599,6984,28657,18507,38116,29071,18247,39052,2.24579284758,US,,
2020-02-24,0,0,,,,,,,6413,4329,8388,34821,22772,46084,35484,22576,47440,2.24431772188,US,,
2020-02-25,0,0,,,,,,,9560,6256,12401,44131,28980,57893,45044,28832,59841,2.24251867261,US,,
2020-02-26,0,0,,,,,,,11457,7682,14945,55338,36562,72378,56501,36514,74786,2.24032453813,US,,
2020-02-27,0,0,,,,,,,12399,8252,16265,67487,44694,88205,68900,44766,91051,2.23764960332,US,,
2020-02-28,0,0,,,,,,,14722,9786,19489,81810,54277,107021,83622,54552,110540,2.23438963429,US,,
2020-02-29,1,1,,,,,,,17362,11297,23291,98606,65259,129376,100984,65849,133831,2.23041742544,US,,
2020-03-01,0,1,,,,,,,22112,14174,29941,119963,79022,158068,123096,80023,163772,2.22557785946,US,,
2020-03-02,5,6,,,,,,,27177,17394,36968,145748,95665,193016,150273,97417,200740,2.21968174117,US,,
2020-03-03,1,7,,,,,,,32991,21059,45219,176519,115404,235125,183264,118476,245959,2.21249813019,US,,
2020-03-04,4,11,,,,,,,39648,25102,55145,213604,138966,286661,222912,143578,301104,2.20374395818,US,,
2020-03-05,1,12,,,,,,,48560,30684,68484,259101,167729,350943,271472,174262,369588,2.19307046675,US,,
2020-03-06,2,14,,,,,,,58511,36735,83880,314438,202478,430466,329983,210997,453468,2.1800459665,US,,
2020-03-07,3,17,,,,,,,69891,43942,99870,380718,244128,525551,399874,254939,553338,2.16413421192,US,,
2020-03-08,4,21,,,,,,,82681,52488,116184,458876,293650,635887,482555,307427,669522,2.14466896684,US,,
2020-03-09,1,22,,,,,,,96988,62687,132423,550472,352720,761506,579543,370114,801945,2.12082824646,US,,
2020-03-10,6,28,,,,,,,113115,75129,151732,657174,423452,905049,692658,445243,953677,2.09161835542,US,,
2020-03-11,5,33,,,,,,,129410,88971,171164,777024,506184,1063795,822068,534214,1124841,2.055888197,US,,
2020-03-12,10,43,,,,,,,145552,103722,188649,911119,602164,1237459,967620,637936,1313490,2.01240543913,US,,
2020-03-13,9,52,,,,,,,161236,116992,205645,1059955,710835,1426673,1128856,754928,1519135,1.96002839531,US,,
2020-03-14,6,58,,,,,,,175672,131373,223649,1220905,832389,1630688,1304528,886301,1742784,1.89798498748,US,,
2020-03-15,12,70,,,,,,,188964,143007,241360,1392507,964137,1848549,1493492,1029308,1984144,1.8262159562,US,,
2020-03-16,27,97,,,,,,,200648,153254,258360,1571043,1103308,2076767,1694140,1182562,2242504,1.74567573353,US,,
2020-03-17,34,131,,,,,,,210759,162090,274465,1754625,1248147,2314054,1904899,1344652,2516969,1.65845710657,US,,
2020-03-18,57,188,,,,,,,219473,169081,287041,1941107,1396338,2555659,2124372,1513733,2804010,1.56764669496,US,,
2020-03-19,76,264,,,,,,,226944,175365,297430,2128404,1546799,2797727,2351316,1689098,3101440,1.47691667166,US,,
2020-03-20,97,361,,,,,,,233435,181217,306427,2313279,1697612,3035504,2584751,1870315,3407867,1.38996138233,US,,
2020-03-21,94,455,,,,,,,239005,186709,313669,2493773,1847880,3265288,2823756,2057024,3721536,1.30993560923,US,,
2020-03-22,145,600,,,,,,,243746,191814,318442,2667628,1996050,3483933,3067502,2248838,4039978,1.2390347123,US,,
2020-03-23,183,783,,,,,,,247768,195973,321352,2832716,2139820,3689178,3315270,2444811,4361330,1.17830764287,US,,
2020-03-24,237,1020,,,,,,,251122,199516,322816,2986851,2276922,3879520,3566392,2644327,4684146,1.12772864213,US,,
2020-03-25,312,1332,,,,,,,253858,202275,326257,3127594,2404257,4053952,3820250,2846602,5010403,1.0864731712,US,,
2020-03-26,413,1745,,,,,,,255988,204458,326021,3254171,2519804,4208601,4076238,3051060,5336424,1.05327716748,US,,
2020-03-27,552,2297,,,,,,,257509,206787,324661,3366128,2622888,4344255,4333747,3257847,5661085,1.02675462458,US,,
2020-03-28,634,2931,,,,,,,258425,208254,324446,3463317,2714068,4462663,4592172,3466101,5985531,1.00560621236,US,,
2020-03-29,627,3558,,,,,,,258767,208803,323273,3546412,2791524,4561937,4850939,3674904,6308804,0.98871794879,US,,
2020-03-30,820,4378,,,,,,,258495,208748,321076,3615944,2857271,4641222,5109434,3883652,6629880,0.975183517794,US,,
2020-03-31,1224,5602,,,,,,,257664,208660,318435,3672960,2912643,4700902,5367098,4092312,6948315,0.964286726071,US,,
2020-04-01,1241,6843,,,,,,,256305,207770,316211,3718506,2958278,4742451,5623403,4300082,7264526,0.955469475006,US,,
2020-04-02,1586,8429,,,,,,,254460,206978,312784,3753493,2996045,4768175,5877863,4507060,7577310,0.948298738361,US,,
2020-04-03,1315,9744,,,,,,,252175,205424,310015,3778723,3025879,4780933,6130038,4712484,7887325,0.942438040664,US,,
2020-04-04,1284,11028,,,,,,,249494,203813,306433,3794782,3048233,4781331,6379532,4916297,8193758,0.937624730363,US,,
2020-04-05,1439,12467,,,,,,,246470,201996,302470,3802247,3063276,4770739,6626002,5118293,8496228,0.933652565444,US,,
2020-04-06,1668,14135,,,,,,,243151,199787,298127,3801652,3071008,4751110,6869153,5318080,8794355,0.930358596121,US,,
2020-04-07,2309,16444,,,,,,,239589,196759,293275,3793472,3071577,4723650,7108742,5514839,9087630,0.927613327122,US,,
2020-04-08,2116,18560,,,,,,,235831,194195,288441,3778181,3066102,4689674,7344573,5709034,9376071,0.925313316367,US,,
2020-04-09,2075,20635,,,,,,,231924,189980,283131,3756248,3053602,4646972,7576497,5899014,9659202,0.923375566061,US,,
2020-04-10,2093,22728,,,,,,,227910,186337,278725,3728170,3035289,4599991,7804407,6085351,9937927,0.921733233323,US,,
2020-04-11,2046,24774,,,,,,,223826,182738,273670,3694487,3011075,4549208,8028233,6268089,10211597,0.920332318807,US,,
2020-04-12,1774,26548,,,,,,,219701,179572,268803,3655763,2982261,4493759,8247934,6447661,10480400,0.919129087363,US,,
2020-04-13,1828,28376,,,,,,,215560,175734,263387,3612557,2949107,4434070,8463494,6623395,10743787,0.918088042566,US,,
2020-04-14,2404,30780,,,,,,,211422,172398,258041,3565483,2912693,4371165,8674916,6795793,11001828,0.917180324787,US,,
2020-04-15,2549,33329,,,,,,,207302,168602,252600,3515121,2872626,4305408,8882218,6964395,11254428,0.916261126344,US,,
2020-04-16,2113,35442,,,,,,,203214,164805,247307,3462030,2829672,4236581,9085432,7129200,11501735,0.915432318756,US,,
2020-04-17,2614,38056,,,,,,,199165,161109,242375,3406736,2783818,4166235,9284597,7290309,11744110,0.914779140433,US,,
2020-04-18,2386,40442,,,,,,,195167,157815,237724,3349727,2736227,4093992,9479764,7448124,11981834,0.914236747529,US,,
