date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-07-13,,,2,0,6,845,693,1095,97,5,532,1738,129,8070,89710,50269,149127,Austria,ALL
2020-07-14,,,2,0,6,847,693,1101,94,4,531,1694,121,8055,89804,50274,149657,Austria,ALL
2020-07-15,,,2,0,6,849,693,1106,92,4,530,1651,113,8041,89897,50279,150186,Austria,ALL
2020-07-16,,,2,0,6,850,693,1112,90,4,529,1611,106,8026,89987,50283,150714,Austria,ALL
2020-07-17,,,2,0,6,852,693,1117,88,3,528,1571,99,8011,90075,50287,151241,Austria,ALL
2020-07-18,,,2,0,6,853,694,1123,86,3,527,1534,92,7997,90162,50291,151768,Austria,ALL
2020-07-19,,,1,0,6,855,694,1128,85,3,524,1497,86,7980,90246,50294,152291,Austria,ALL
2020-07-20,,,1,0,6,856,694,1133,83,3,519,1462,80,7960,90329,50297,152810,Austria,ALL
2020-07-21,,,1,0,6,858,694,1139,81,3,514,1429,75,7935,90410,50300,153323,Austria,ALL
2020-07-22,,,1,0,6,859,694,1144,79,2,509,1396,70,7907,90489,50303,153832,Austria,ALL
2020-07-23,,,1,0,6,860,694,1150,78,2,504,1365,66,7874,90567,50306,154335,Austria,ALL
2020-07-24,,,1,0,6,862,694,1155,76,2,499,1334,61,7837,90643,50308,154833,Austria,ALL
2020-07-25,,,1,0,6,863,694,1161,75,2,494,1305,57,7796,90718,50311,155326,Austria,ALL
2020-07-26,,,1,0,6,864,695,1166,73,2,490,1277,54,7752,90791,50313,155816,Austria,ALL
2020-07-27,,,1,0,6,865,695,1171,72,1,485,1250,50,7705,90863,50315,156300,Austria,ALL
2020-07-28,,,1,0,6,866,695,1177,70,1,480,1223,47,7654,90933,50316,156780,Austria,ALL
2020-07-29,,,1,0,6,867,695,1182,69,1,475,1198,43,7598,91002,50318,157255,Austria,ALL
2020-07-30,,,1,0,6,869,695,1187,68,1,471,1173,40,7539,91070,50320,157725,Austria,ALL
2020-07-31,,,1,0,6,870,695,1193,67,1,466,1150,38,7477,91137,50321,158191,Austria,ALL
2020-08-01,,,1,0,6,871,695,1198,65,1,462,1127,35,7411,91202,50322,158652,Austria,ALL
2020-08-02,,,1,0,6,872,695,1203,64,1,458,1104,32,7342,91266,50324,159109,Austria,ALL
2020-08-03,,,1,0,6,873,695,1209,63,1,453,1083,30,7271,91329,50325,159561,Austria,ALL
2020-08-04,,,1,0,6,874,695,1214,62,0,448,1062,28,7200,91391,50326,160009,Austria,ALL
2020-02-14,,,,,,,,,340,100,500,340,100,500,340,100,500,Belgium,ALL
2020-02-15,,,,,,,,,340,100,500,680,200,1000,680,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,340,100,500,1019,300,1500,1019,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,340,100,500,1359,400,2000,1359,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,340,100,500,1699,500,2500,1699,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,340,100,500,2039,600,3000,2039,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,340,100,500,2378,700,3500,2378,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,340,100,500,2718,800,4000,2718,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,340,100,500,3058,900,4500,3058,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1054,339,1600,4112,1239,6100,4112,1239,6100,Belgium,ALL
2020-02-24,,,,,,,,,1052,339,1596,5164,1579,7696,5164,1579,7696,Belgium,ALL
2020-02-25,,,,,,,,,1125,367,1713,6289,1946,9408,6289,1946,9408,Belgium,ALL
2020-02-26,,,,,,,,,1274,423,1950,7563,2370,11357,7563,2370,11357,Belgium,ALL
2020-02-27,,,,,,,,,1583,541,2441,9146,2911,13797,9146,2911,13797,Belgium,ALL
2020-02-28,,,,,,,,,2068,726,3211,11213,3637,17008,11213,3637,17008,Belgium,ALL
2020-02-29,,,,,,,,,2464,881,3844,13337,4418,20351,13677,4518,20851,Belgium,ALL
2020-03-01,,,,,,,,,2842,1035,4451,15839,5353,24302,16518,5553,25302,Belgium,ALL
2020-03-02,,,,,,,,,3321,1236,5226,18820,6490,29027,19839,6790,30527,Belgium,ALL
2020-03-03,,,,,,,,,3930,1498,6213,22410,7888,34739,23769,8288,36739,Belgium,ALL
2020-03-04,,,,,,,,,4711,1839,7483,26781,9627,41721,28480,10127,44221,Belgium,ALL
2020-03-05,,,,,,,,,5578,2226,8893,32020,11754,50113,34058,12354,53113,Belgium,ALL
2020-03-06,,,,,,,,,6533,2669,10449,38213,14323,60061,40591,15023,63561,Belgium,ALL
2020-03-07,,,,,,,,,7636,3199,12244,45509,17423,71805,48227,18223,75805,Belgium,ALL
2020-03-08,,,,,,,,,8933,3847,14433,54102,21170,85737,57160,22070,90237,Belgium,ALL
2020-03-09,,,,,,,,,10449,4637,17071,63497,25468,101209,67609,26708,107308,Belgium,ALL
2020-03-10,,,,,,,,,12160,5579,20004,74606,30709,119617,79770,32288,127312,Belgium,ALL
2020-03-11,3,3,,,,,,,14045,6694,23221,87526,37036,141125,93814,38982,150532,Belgium,ALL
2020-03-12,0,3,,,,,,,16096,8014,26367,102348,44627,165542,109911,46997,176899,Belgium,ALL
2020-03-13,0,3,,,,,,,18292,9569,29046,119057,53655,192148,128203,56566,205944,Belgium,ALL
2020-03-14,1,4,,,,,,,20573,11334,31698,137563,64263,220635,148776,67901,237642,Belgium,ALL
2020-03-15,0,4,,,,,,,22842,13417,34103,157941,76800,250894,171618,81318,271745,Belgium,ALL
2020-03-16,1,5,,,,,,,24984,15745,35552,180084,91510,281995,196602,97064,307296,Belgium,ALL
2020-03-17,5,10,,,,,,,26889,18207,36723,203652,108481,313493,223492,115271,344019,Belgium,ALL
2020-03-18,4,14,,,,,,,28460,19799,38113,228183,126782,345393,251952,135071,382132,Belgium,ALL
2020-03-19,7,21,,,,,,,29624,20462,39536,253096,145406,377447,281576,155534,421667,Belgium,ALL
2020-03-20,16,37,,,,,,,30346,20600,40536,277864,163780,409090,311923,176135,462202,Belgium,ALL
2020-03-21,30,67,,,,,,,30635,20842,40034,301966,181953,438675,342558,196977,502236,Belgium,ALL
2020-03-22,8,75,,,,,,,30537,20958,40007,324867,199712,466438,373095,217935,542242,Belgium,ALL
2020-03-23,13,88,,,,,,,30118,20790,40392,346053,216655,492397,403213,238726,582634,Belgium,ALL
2020-03-24,34,122,,,,,,,29455,20808,40241,365058,232826,515567,432668,259535,622875,Belgium,ALL
2020-03-25,56,178,,,,,,,28618,20240,38669,381516,247486,534231,461286,279775,661543,Belgium,ALL
2020-03-26,42,220,,,,,,,27673,19706,37281,395145,260498,548292,488959,299481,698824,Belgium,ALL
2020-03-27,69,289,,,,,,,26667,19149,35772,405715,271633,557697,515626,318631,734595,Belgium,ALL
2020-03-28,64,353,,,,,,,25633,18534,34134,413057,280598,562784,541260,337165,768728,Belgium,ALL
2020-03-29,78,431,,,,,,,24594,18055,32720,417078,287319,563807,565854,355220,801448,Belgium,ALL
2020-03-30,82,513,,,,,,,23564,17353,31164,417799,291255,560867,589418,372574,832611,Belgium,ALL
2020-03-31,192,705,,,,,,,22555,16705,29813,415370,292215,555128,611972,389279,862424,Belgium,ALL
2020-04-01,123,828,,,,,,,21574,16060,28242,410055,290068,546647,633546,405339,890665,Belgium,ALL
2020-04-02,183,1011,,,,,,,20626,15368,26920,402221,285637,535454,654173,420708,917585,Belgium,ALL
2020-04-03,132,1143,,,,,,,19714,14795,25805,392311,279970,521723,673887,435504,943390,Belgium,ALL
2020-04-04,140,1283,,,,,,,18839,14041,24959,380804,273411,506147,692726,449546,968349,Belgium,ALL
2020-04-05,164,1447,,,,,,,18001,13225,24196,368169,265794,490309,710727,462771,992544,Belgium,ALL
2020-04-06,185,1632,,,,,,,17199,12538,23290,354831,257374,473592,727926,475310,1015834,Belgium,ALL
2020-04-07,403,2035,,,,,,,16433,11953,22674,341146,248537,455873,744359,487263,1038507,Belgium,ALL
2020-04-08,205,2240,,,,,,,15702,11474,22194,327393,239203,437827,760061,498738,1060701,Belgium,ALL
2020-04-09,283,2523,,,,,,,15005,10876,21581,313780,229840,420738,775066,509615,1082281,Belgium,ALL
2020-04-10,496,3019,,,,,,,14340,10254,21217,300447,220388,404674,789407,519869,1103497,Belgium,ALL
2020-04-11,327,3346,,,,,,,13707,9644,20735,287487,210883,389637,803114,529514,1124232,Belgium,ALL
2020-04-12,254,3600,,,,,,,13104,9072,20259,274958,201421,375762,816217,538586,1144490,Belgium,ALL
2020-04-13,303,3903,,,,,,,12529,8552,19787,262893,191919,362829,828746,547139,1164277,Belgium,ALL
2020-04-14,254,4157,,,,,,,11981,8066,19322,251310,182631,350987,840727,555206,1183598,Belgium,ALL
2020-04-15,283,4440,,,,,,,11460,7594,19036,240215,173521,340210,852187,562800,1202633,Belgium,ALL
2020-04-16,417,4857,,,,,,,10963,7098,18657,229603,164559,330625,863150,569899,1221290,Belgium,ALL
2020-04-17,306,5163,,,,,,,10489,6679,18113,219466,155870,321818,873639,576579,1239403,Belgium,ALL
2020-04-18,290,5453,,,,,,,10038,6168,17549,209790,147243,313562,883677,582748,1256951,Belgium,ALL
2020-04-19,230,5683,,,,,,,9609,5695,17161,200560,138897,305763,893286,588443,1274112,Belgium,ALL
2020-04-20,145,5828,,,,,,,9200,5339,16984,191759,131011,298551,902486,593782,1291095,Belgium,ALL
2020-04-21,170,5998,,,,,,,8810,4987,16610,183369,123460,291872,911295,598770,1307705,Belgium,ALL
2020-04-22,264,6262,,,,,,,8438,4682,16202,175374,116189,285400,919733,603453,1323906,Belgium,ALL
2020-04-23,228,6490,,,,,,,8084,4325,15805,167756,109040,279011,927817,607778,1339711,Belgium,ALL
2020-04-24,189,6679,,,,,,,7746,4025,15415,160497,102188,272845,935563,611804,1355126,Belgium,ALL
2020-04-25,238,6917,,,,,,,7424,3741,15032,153580,95676,266660,942987,615546,1370157,Belgium,ALL
2020-04-26,177,7094,,,,,,,7117,3487,14676,146990,89519,260601,950103,619033,1384832,Belgium,ALL
2020-04-27,113,7207,,,,,,,6824,3262,14307,140710,83709,254650,956927,622296,1399139,Belgium,ALL
2020-04-28,124,7331,,,,,,,6545,3032,13946,134726,78188,248808,963472,625328,1413084,Belgium,ALL
2020-04-29,170,7501,,,,,,,6278,2816,13591,129022,72938,243077,969750,628144,1426674,Belgium,ALL
2020-04-30,93,7594,,,,,,,6024,2636,13243,123586,67980,237284,975773,630781,1439917,Belgium,ALL
2020-05-01,109,7703,,,,,,,5781,2471,12904,118404,63354,231531,981554,633253,1452820,Belgium,ALL
2020-05-02,62,7765,,,,,,,5549,2319,12571,113464,58993,225989,987103,635573,1465391,Belgium,ALL
2020-05-03,79,7844,,,,,,,5327,2177,12248,108753,55002,220688,992430,637750,1477639,Belgium,ALL
2020-05-04,80,7924,,,,,,,5116,2046,11925,104260,51353,215452,997546,639797,1489563,Belgium,ALL
2020-05-05,92,8016,,,,,,,4914,1912,11640,99974,47926,210108,1002460,641709,1501203,Belgium,ALL
2020-05-06,323,8339,,,,,,,4721,1764,11316,95885,44703,204814,1007180,643474,1512518,Belgium,ALL
2020-05-07,76,8415,,,,,,,4536,1629,10999,91983,41650,199611,1011716,645103,1523517,Belgium,ALL
2020-05-08,,,110,71,187,8525,8486,8602,4359,1504,10724,88259,38829,194530,1016075,646608,1534240,Belgium,ALL
2020-05-09,,,105,66,181,8630,8552,8782,4190,1412,10492,84703,36217,189606,1020266,648021,1544732,Belgium,ALL
2020-05-10,,,100,62,176,8730,8615,8958,4029,1323,10221,81308,33798,184796,1024295,649344,1554952,Belgium,ALL
2020-05-11,,,96,57,172,8826,8672,9129,3874,1240,9953,78065,31551,180073,1028169,650585,1564904,Belgium,ALL
2020-05-12,,,92,53,170,8918,8726,9298,3726,1163,9690,74968,29452,175456,1031895,651748,1574594,Belgium,ALL
2020-05-13,,,88,50,166,9007,8776,9464,3584,1092,9433,72007,27513,170943,1035479,652841,1584027,Belgium,ALL
2020-05-14,,,84,46,162,9091,8823,9626,3449,1028,9174,69178,25725,166526,1038928,653869,1593200,Belgium,ALL
2020-05-15,,,81,43,158,9172,8867,9783,3479,1046,9560,66634,24134,162843,1042407,654916,1602760,Belgium,ALL
