date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-04-30,,,6,2,12,557,427,762,206,86,534,4262,1665,9980,Austria,ALL
2020-05-01,,,5,2,12,563,429,774,198,83,519,4072,1603,9677,Austria,ALL
2020-05-02,,,5,2,11,568,431,785,190,80,505,3894,1545,9385,Austria,ALL
2020-05-03,,,5,1,11,573,432,796,182,77,491,3727,1489,9103,Austria,ALL
2020-05-04,,,4,1,10,577,433,806,175,75,478,3569,1437,8829,Austria,ALL
2020-05-05,,,4,1,9,581,434,815,169,73,464,3420,1388,8564,Austria,ALL
2020-05-06,,,4,1,9,585,435,824,162,70,451,3279,1341,8305,Austria,ALL
2020-05-07,,,4,1,8,588,436,832,156,68,438,3146,1296,8060,Austria,ALL
2020-05-08,,,3,1,8,592,437,840,150,66,426,3019,1253,7835,Austria,ALL
2020-05-09,,,3,1,7,595,438,847,144,63,413,2898,1212,7620,Austria,ALL
2020-05-10,,,3,1,7,598,439,854,139,61,401,2783,1172,7409,Austria,ALL
2020-05-11,,,3,1,7,601,440,861,133,59,388,2674,1133,7202,Austria,ALL
2020-05-12,,,3,1,7,604,441,868,128,57,376,2569,1096,6998,Austria,ALL
2020-05-13,,,3,1,7,606,442,875,123,55,365,2468,1060,6799,Austria,ALL
2020-05-14,,,2,1,6,609,443,881,118,52,353,2372,1024,6603,Austria,ALL
2020-05-15,,,2,1,6,611,444,887,113,50,341,2279,988,6410,Austria,ALL
2020-05-16,,,2,1,6,614,445,893,108,48,329,2190,953,6219,Austria,ALL
2020-05-17,,,2,1,6,616,446,899,104,46,318,2103,919,6031,Austria,ALL
2020-05-18,,,2,0,5,618,446,905,99,44,306,2020,886,5846,Austria,ALL
2020-05-19,,,2,0,5,619,446,910,95,42,295,1939,853,5662,Austria,ALL
2020-05-20,,,2,0,5,621,446,915,90,40,283,1861,820,5481,Austria,ALL
2020-05-21,,,2,0,5,623,446,920,86,38,272,1785,788,5302,Austria,ALL
2020-05-22,,,1,0,5,624,446,925,82,36,261,1711,756,5125,Austria,ALL
2020-05-23,,,1,0,5,626,446,930,78,34,250,1639,725,4950,Austria,ALL
2020-05-24,,,1,0,5,627,446,935,74,32,239,1569,694,4776,Austria,ALL
2020-05-25,,,1,0,4,628,446,939,70,30,228,1501,663,4604,Austria,ALL
2020-05-26,,,1,0,4,630,446,943,66,28,217,1434,632,4433,Austria,ALL
2020-05-27,,,1,0,4,631,446,947,62,26,206,1368,601,4263,Austria,ALL
2020-05-28,,,1,0,4,632,446,951,58,24,196,1304,570,4095,Austria,ALL
2020-05-29,,,1,0,4,633,446,955,55,22,185,1240,540,3927,Austria,ALL
2020-05-30,,,1,0,4,634,446,959,51,20,174,1178,510,3761,Austria,ALL
2020-05-31,,,1,0,4,635,446,963,47,18,164,1117,480,3597,Austria,ALL
2020-06-01,,,1,0,4,636,446,967,44,16,153,1057,450,3432,Austria,ALL
2020-06-02,,,1,0,3,637,446,970,40,14,143,998,420,3269,Austria,ALL
2020-06-03,,,1,0,3,637,446,973,36,12,132,940,390,3107,Austria,ALL
2020-06-04,,,1,0,3,638,446,976,33,10,122,882,360,2945,Austria,ALL
2020-06-05,,,1,0,3,638,446,979,30,9,114,826,331,2787,Austria,ALL
2020-06-06,,,1,0,3,639,446,982,28,8,107,772,303,2633,Austria,ALL
2020-06-07,,,1,0,3,639,446,985,26,7,100,720,276,2483,Austria,ALL
2020-06-08,,,1,0,3,640,446,988,24,6,92,670,250,2336,Austria,ALL
2020-06-09,,,1,0,3,640,446,991,21,5,86,621,225,2193,Austria,ALL
2020-06-10,,,1,0,2,641,446,993,20,4,80,575,201,2056,Austria,ALL
2020-06-11,,,0,0,2,641,446,995,18,4,75,531,179,1925,Austria,ALL
2020-06-12,,,0,0,2,642,446,997,17,3,69,489,158,1798,Austria,ALL
2020-06-13,,,0,0,2,642,446,999,15,3,65,450,139,1678,Austria,ALL
2020-06-14,,,0,0,2,643,446,1001,14,2,60,413,121,1564,Austria,ALL
2020-06-15,,,0,0,2,643,446,1003,13,2,56,378,105,1456,Austria,ALL
2020-06-16,,,0,0,2,643,446,1005,12,1,52,346,90,1354,Austria,ALL
2020-06-17,,,0,0,2,643,446,1007,11,1,48,317,77,1260,Austria,ALL
2020-06-18,,,0,0,2,643,446,1009,10,1,45,290,66,1172,Austria,ALL
2020-06-19,,,0,0,1,644,446,1010,9,1,42,267,57,1092,Austria,ALL
2020-06-20,,,0,0,1,644,446,1011,8,0,39,244,48,1017,Austria,ALL
2020-06-21,,,0,0,1,644,446,1012,7,0,36,224,40,946,Austria,ALL
2020-06-22,,,0,0,1,644,446,1013,7,0,33,204,33,879,Austria,ALL
2020-06-23,,,0,0,1,644,446,1014,6,0,31,187,27,818,Austria,ALL
2020-06-24,,,0,0,1,644,446,1015,6,0,29,171,22,761,Austria,ALL
2020-06-25,,,0,0,1,644,446,1016,5,0,27,157,18,708,Austria,ALL
2020-06-26,,,0,0,1,644,446,1017,5,0,25,143,14,658,Austria,ALL
2020-06-27,,,0,0,1,644,446,1018,4,0,23,131,11,612,Austria,ALL
2020-06-28,,,0,0,1,644,446,1019,4,0,21,120,8,568,Austria,ALL
2020-06-29,,,0,0,1,644,446,1020,4,0,20,109,6,528,Austria,ALL
2020-06-30,,,0,0,0,644,446,1020,3,0,18,100,4,490,Austria,ALL
2020-02-14,,,,,,,,,340,100,500,340,100,500,Belgium,ALL
2020-02-15,,,,,,,,,340,100,500,680,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,340,100,500,1020,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,340,100,500,1360,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,340,100,500,1700,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,340,100,500,2040,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,340,100,500,2380,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,340,100,500,2720,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,340,100,500,3060,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1016,319,1499,4076,1219,5999,Belgium,ALL
2020-02-24,,,,,,,,,1013,319,1495,5089,1538,7494,Belgium,ALL
2020-02-25,,,,,,,,,1078,342,1590,6167,1880,9084,Belgium,ALL
2020-02-26,,,,,,,,,1210,389,1784,7378,2269,10868,Belgium,ALL
2020-02-27,,,,,,,,,1485,487,2187,8863,2756,13055,Belgium,ALL
2020-02-28,,,,,,,,,1916,640,2818,10779,3396,15873,Belgium,ALL
2020-02-29,,,,,,,,,2264,767,3327,12703,4063,18700,Belgium,ALL
2020-03-01,,,,,,,,,2588,888,3799,14951,4851,21999,Belgium,ALL
2020-03-02,,,,,,,,,2994,1043,4384,17605,5794,25884,Belgium,ALL
2020-03-03,,,,,,,,,3503,1241,5117,20768,6935,30501,Belgium,ALL
2020-03-04,,,,,,,,,4155,1496,6054,24583,8331,36055,Belgium,ALL
2020-03-05,,,,,,,,,4873,1782,7081,29117,10013,42637,Belgium,ALL
2020-03-06,,,,,,,,,5658,2100,8195,34435,12013,50332,Belgium,ALL
2020-03-07,,,,,,,,,6559,2473,9462,40654,14386,59294,Belgium,ALL
2020-03-08,,,,,,,,,7618,2919,10942,47932,17204,69736,Belgium,ALL
2020-03-09,,,,,,,,,8866,3454,12670,55782,20340,80907,Belgium,ALL
2020-03-10,,,,,,,,,10296,4080,14628,65064,24101,94040,Belgium,ALL
2020-03-11,3,3,,,,,,,11912,4805,16802,75898,28564,109253,Belgium,ALL
2020-03-12,0,3,,,,,,,13741,5650,19206,88429,33825,126674,Belgium,ALL
2020-03-13,0,3,,,,,,,15812,6640,21895,102756,39978,146382,Belgium,ALL
2020-03-14,1,4,,,,,,,18137,7798,24780,118977,47136,168344,Belgium,ALL
2020-03-15,0,4,,,,,,,20696,9144,27739,137409,55513,192756,Belgium,ALL
2020-03-16,1,5,,,,,,,23444,10694,31667,158264,65320,220624,Belgium,ALL
2020-03-17,5,10,,,,,,,26307,12470,35169,181577,76746,251409,Belgium,ALL
2020-03-18,4,14,,,,,,,29175,14489,38804,207250,89994,285095,Belgium,ALL
2020-03-19,7,21,,,,,,,31895,16618,42150,234989,105117,321190,Belgium,ALL
2020-03-20,16,37,,,,,,,34280,18770,45690,264396,122105,359799,Belgium,ALL
2020-03-21,30,67,,,,,,,36150,20554,48886,294888,140559,400490,Belgium,ALL
2020-03-22,8,75,,,,,,,37369,22532,50340,325697,160618,441368,Belgium,ALL
2020-03-23,13,88,,,,,,,37867,24235,52495,355947,181935,482921,Belgium,ALL
2020-03-24,34,122,,,,,,,37650,25801,53482,384730,204281,523733,Belgium,ALL
2020-03-25,56,178,,,,,,,36784,25334,53682,411218,225535,562786,Belgium,ALL
2020-03-26,42,220,,,,,,,35380,22652,54358,434686,243382,600342,Belgium,ALL
2020-03-27,69,289,,,,,,,33573,20223,52799,454517,257955,633935,Belgium,ALL
2020-03-28,64,353,,,,,,,31499,18081,51916,470204,269396,663957,Belgium,ALL
2020-03-29,78,431,,,,,,,29283,16050,50602,481350,277648,689779,Belgium,ALL
2020-03-30,82,513,,,,,,,27024,14190,47761,487678,282693,709801,Belgium,ALL
2020-03-31,192,705,,,,,,,24796,12535,45272,489031,284534,723406,Belgium,ALL
2020-04-01,123,828,,,,,,,22654,11079,44076,485378,283144,732313,Belgium,ALL
2020-04-02,183,1011,,,,,,,20631,9791,41546,476834,278445,735056,Belgium,ALL
2020-04-03,132,1143,,,,,,,18744,8653,38098,463683,270480,731004,Belgium,ALL
2020-04-04,140,1283,,,,,,,17001,7649,34799,446404,259359,720112,Belgium,ALL
2020-04-05,164,1447,,,,,,,15402,6765,31461,425656,245570,702687,Belgium,ALL
2020-04-06,185,1632,,,,,,,13943,5982,28721,402231,229020,681068,Belgium,ALL
2020-04-07,403,2035,,,,,,,12618,5282,26836,376982,210067,655409,Belgium,ALL
2020-04-08,205,2240,,,,,,,11417,4668,24698,350749,188934,626625,Belgium,ALL
2020-04-09,,,283,150,368,2523,2390,2608,10332,4130,22627,324298,167730,595570,Belgium,ALL
2020-04-10,,,306,169,397,2829,2559,3006,9353,3663,20644,298271,148741,561856,Belgium,ALL
2020-04-11,,,325,188,425,3153,2747,3431,8470,3257,18922,273168,131774,527979,Belgium,ALL
2020-04-12,,,340,207,443,3493,2954,3874,7675,2901,17667,249344,116595,493730,Belgium,ALL
2020-04-13,,,350,222,463,3843,3176,4337,6960,2576,16407,227021,103120,459536,Belgium,ALL
2020-04-14,,,355,238,473,4199,3414,4810,6316,2287,15340,206313,91218,427114,Belgium,ALL
2020-04-15,,,355,253,487,4554,3667,5297,5737,2035,14173,187254,80718,396015,Belgium,ALL
2020-04-16,,,350,249,488,4904,3916,5785,5215,1813,12911,169814,71451,364850,Belgium,ALL
2020-04-17,,,340,230,487,5245,4146,6272,4746,1618,11846,153929,63278,335149,Belgium,ALL
2020-04-18,,,327,209,495,5572,4355,6767,4323,1431,10999,139508,56056,308050,Belgium,ALL
2020-04-19,,,310,187,483,5882,4542,7250,3942,1297,10300,126449,49704,283552,Belgium,ALL
2020-04-20,,,292,167,472,6173,4709,7721,3599,1166,9649,114646,44104,261739,Belgium,ALL
2020-04-21,,,272,149,449,6445,4858,8170,3289,1050,9040,103991,39173,242059,Belgium,ALL
2020-04-22,,,251,133,429,6696,4991,8599,3009,949,8472,94383,34840,223694,Belgium,ALL
2020-04-23,,,231,117,422,6927,5108,9021,2757,858,7941,85722,31030,206938,Belgium,ALL
2020-04-24,,,212,104,412,7139,5211,9434,2528,778,7445,77918,27678,191756,Belgium,ALL
2020-04-25,,,193,92,386,7332,5303,9819,2321,709,6981,70887,24724,178093,Belgium,ALL
2020-04-26,,,176,81,356,7508,5384,10175,2134,644,6547,64551,22111,165718,Belgium,ALL
2020-04-27,,,160,72,326,7668,5455,10501,1964,578,6132,58840,19789,154183,Belgium,ALL
2020-04-28,,,145,64,294,7812,5519,10795,1810,514,5744,53690,17727,143520,Belgium,ALL
2020-04-29,,,131,56,270,7944,5575,11065,1670,458,5382,49045,15898,133562,Belgium,ALL
2020-04-30,,,119,50,251,8062,5624,11316,1543,415,5043,44851,14278,124433,Belgium,ALL
2020-05-01,,,107,44,232,8170,5668,11547,1427,375,4728,41063,12840,116249,Belgium,ALL
2020-05-02,,,97,39,213,8267,5707,11760,1321,346,4422,37639,11568,108826,Belgium,ALL
2020-05-03,,,88,34,195,8355,5741,11955,1225,320,4138,34541,10456,101965,Belgium,ALL
2020-05-04,,,80,31,180,8435,5772,12134,1137,292,3872,31735,9452,95537,Belgium,ALL
2020-05-05,,,72,27,167,8507,5799,12302,1056,263,3623,29192,8549,89511,Belgium,ALL
2020-05-06,,,65,24,156,8572,5823,12458,982,236,3391,26885,7734,83862,Belgium,ALL
2020-05-07,,,59,21,145,8632,5844,12603,914,212,3173,24790,6997,78563,Belgium,ALL
2020-05-08,,,54,19,134,8686,5863,12737,852,192,2970,22885,6331,73592,Belgium,ALL
2020-05-09,,,49,17,121,8735,5879,12858,794,173,2781,21151,5726,68928,Belgium,ALL
2020-05-10,,,45,15,112,8779,5894,12970,741,157,2604,19571,5174,64551,Belgium,ALL
2020-05-11,,,41,13,105,8820,5907,13075,692,142,2451,18129,4673,60455,Belgium,ALL
2020-05-12,,,37,12,98,8857,5919,13173,647,130,2305,16812,4224,56628,Belgium,ALL
2020-05-13,,,34,11,92,8891,5930,13265,605,118,2168,15606,3829,53051,Belgium,ALL
2020-05-14,,,31,10,86,8922,5940,13351,566,108,2039,14502,3478,49708,Belgium,ALL
2020-05-15,,,28,9,81,8950,5948,13432,530,98,1917,13489,3162,46582,Belgium,ALL
2020-05-16,,,26,8,76,8975,5956,13508,496,90,1804,12558,2877,43658,Belgium,ALL
2020-05-17,,,24,7,71,8999,5963,13578,465,83,1696,11702,2614,40932,Belgium,ALL
2020-05-18,,,22,6,67,9021,5969,13645,435,76,1596,10912,2371,38390,Belgium,ALL
2020-05-19,,,20,6,62,9040,5975,13707,408,69,1500,10183,2148,36018,Belgium,ALL
2020-05-20,,,18,5,58,9059,5980,13766,382,64,1411,9509,1949,33806,Belgium,ALL
2020-05-21,,,17,4,54,9076,5984,13820,357,59,1326,8885,1772,31742,Belgium,ALL
2020-05-22,,,15,4,51,9091,5988,13871,334,54,1247,8305,1614,29816,Belgium,ALL
2020-05-23,,,14,3,48,9105,5991,13919,313,49,1172,7766,1471,28017,Belgium,ALL
2020-05-24,,,13,3,45,9118,5994,13964,292,45,1101,7264,1343,26337,Belgium,ALL
2020-05-25,,,12,3,42,9130,5997,14006,273,41,1034,6795,1228,24766,Belgium,ALL
2020-05-26,,,11,3,39,9142,6000,14045,254,38,969,6357,1123,23285,Belgium,ALL
2020-05-27,,,10,2,36,9152,6002,14081,236,34,908,5946,1027,21888,Belgium,ALL
2020-05-28,,,10,2,34,9162,6004,14116,219,31,851,5560,940,20571,Belgium,ALL
2020-05-29,,,9,2,32,9171,6006,14148,203,28,796,5197,861,19328,Belgium,ALL
2020-05-30,,,8,2,30,9179,6008,14178,188,26,744,4855,788,18155,Belgium,ALL
2020-05-31,,,8,1,28,9186,6009,14205,173,23,695,4531,720,17046,Belgium,ALL
2020-06-01,,,7,1,26,9193,6010,14232,158,20,649,4225,657,15999,Belgium,ALL
2020-06-02,,,7,1,25,9200,6011,14256,145,17,604,3934,598,15008,Belgium,ALL
2020-06-03,,,6,1,23,9206,6012,14279,131,15,562,3658,544,14069,Belgium,ALL
2020-06-04,,,6,1,21,9212,6013,14301,118,13,523,3394,493,13181,Belgium,ALL
2020-06-05,,,5,1,20,9217,6014,14321,109,11,488,3146,445,12343,Belgium,ALL
2020-06-06,,,5,1,19,9222,6014,14340,100,10,455,2912,400,11551,Belgium,ALL
2020-06-07,,,5,0,18,9227,6014,14358,92,8,425,2691,359,10804,Belgium,ALL
2020-06-08,,,4,0,17,9231,6014,14375,84,7,395,2483,321,10098,Belgium,ALL
2020-06-09,,,4,0,16,9235,6014,14391,77,6,368,2287,286,9433,Belgium,ALL
2020-06-10,,,4,0,15,9239,6014,14406,70,5,343,2103,253,8807,Belgium,ALL
2020-06-11,,,3,0,14,9242,6014,14420,64,4,319,1931,223,8218,Belgium,ALL
2020-06-12,,,3,0,13,9245,6014,14433,59,4,298,1771,195,7665,Belgium,ALL
2020-06-13,,,3,0,12,9248,6014,14445,54,3,278,1622,170,7147,Belgium,ALL
2020-06-14,,,3,0,11,9251,6014,14457,50,3,259,1484,147,6661,Belgium,ALL
2020-06-15,,,3,0,11,9253,6014,14468,46,2,241,1357,127,6207,Belgium,ALL
2020-06-16,,,2,0,10,9256,6014,14478,42,2,225,1240,109,5783,Belgium,ALL
2020-06-17,,,2,0,9,9258,6014,14487,38,1,209,1134,93,5388,Belgium,ALL
2020-06-18,,,2,0,9,9259,6014,14496,35,1,195,1038,79,5021,Belgium,ALL
2020-06-19,,,2,0,8,9261,6014,14504,32,1,182,952,68,4680,Belgium,ALL
2020-06-20,,,2,0,8,9263,6014,14512,30,1,169,873,58,4361,Belgium,ALL
2020-06-21,,,1,0,7,9264,6014,14519,27,0,158,800,48,4064,Belgium,ALL
2020-06-22,,,1,0,7,9265,6014,14526,25,0,147,733,40,3786,Belgium,ALL
2020-06-23,,,1,0,6,9267,6014,14532,23,0,137,672,33,3527,Belgium,ALL
2020-06-24,,,1,0,6,9267,6014,14538,21,0,127,617,27,3286,Belgium,ALL
2020-06-25,,,1,0,5,9268,6014,14543,19,0,118,566,22,3061,Belgium,ALL
2020-06-26,,,1,0,5,9269,6014,14548,18,0,110,520,18,2852,Belgium,ALL
2020-06-27,,,1,0,4,9270,6014,14552,16,0,103,477,14,2657,Belgium,ALL
2020-06-28,,,1,0,4,9271,6014,14556,15,0,95,438,11,2474,Belgium,ALL
2020-06-29,,,1,0,4,9271,6014,14560,14,0,89,402,8,2304,Belgium,ALL
2020-06-30,,,0,0,4,9271,6014,14564,13,0,83,369,6,2146,Belgium,ALL
2020-02-22,,,,,,,,,394,250,500,394,250,500,Brazil,ALL
2020-02-23,,,,,,,,,394,250,500,787,500,1000,Brazil,ALL
2020-02-24,,,,,,,,,394,250,500,1181,750,1500,Brazil,ALL
2020-02-25,,,,,,,,,394,250,500,1575,1000,2000,Brazil,ALL
2020-02-26,,,,,,,,,394,250,500,1968,1250,2500,Brazil,ALL
2020-02-27,,,,,,,,,394,250,500,2362,1500,3000,Brazil,ALL
2020-02-28,,,,,,,,,394,250,500,2756,1750,3500,Brazil,ALL
2020-02-29,,,,,,,,,394,250,500,3150,2000,4000,Brazil,ALL
2020-03-01,,,,,,,,,394,250,500,3543,2250,4500,Brazil,ALL
2020-03-02,,,,,,,,,1223,849,1499,4767,3099,5999,Brazil,ALL
2020-03-03,,,,,,,,,1220,847,1494,5986,3946,7493,Brazil,ALL
2020-03-04,,,,,,,,,1304,916,1589,7290,4862,9082,Brazil,ALL
2020-03-05,,,,,,,,,1475,1057,1783,8765,5919,10865,Brazil,ALL
2020-03-06,,,,,,,,,1832,1349,2186,10597,7268,13051,Brazil,ALL
2020-03-07,,,,,,,,,2391,1810,2816,12988,9078,15867,Brazil,ALL
2020-03-08,,,,,,,,,2847,2195,3325,15442,11023,18692,Brazil,ALL
2020-03-09,,,,,,,,,3281,2577,3795,18329,13350,21987,Brazil,ALL
2020-03-10,,,,,,,,,3830,3076,4382,21765,16176,25869,Brazil,ALL
2020-03-11,,,,,,,,,4528,3724,5115,25899,19650,30484,Brazil,ALL
2020-03-12,,,,,,,,,5426,4568,6054,30932,23968,36038,Brazil,ALL
2020-03-13,,,,,,,,,6424,5524,7084,36962,29243,42622,Brazil,ALL
2020-03-14,,,,,,,,,7529,6612,8206,44098,35605,50328,Brazil,ALL
2020-03-15,,,,,,,,,8815,7911,9490,52518,43266,59318,Brazil,ALL
2020-03-16,,,,,,,,,10345,9488,10998,62470,52504,69816,Brazil,ALL
2020-03-17,1,1,,,,,,,12169,11390,12778,73415,63045,81095,Brazil,ALL
2020-03-18,2,3,,,,,,,14286,13380,14828,86481,75578,94429,Brazil,ALL
2020-03-19,3,6,,,,,,,16718,15134,17162,101896,89797,110002,Brazil,ALL
2020-03-20,5,11,,,,,,,19524,17019,20062,119945,105759,128281,Brazil,ALL
2020-03-21,4,15,,,,,,,22772,19036,24086,140885,123446,150181,Brazil,ALL
2020-03-22,10,25,,,,,,,26517,21170,28929,165011,142806,176294,Brazil,ALL
2020-03-23,9,34,,,,,,,30782,23377,34718,192947,163989,207686,Brazil,ALL
2020-03-24,12,46,,,,,,,35570,25596,41623,225236,187008,245514,Brazil,ALL
2020-03-25,13,59,,,,,,,40865,27767,49869,262271,211699,291002,Brazil,ALL
2020-03-26,18,77,,,,,,,46614,29830,59688,304357,237805,345575,Brazil,ALL
2020-03-27,15,92,,,,,,,52703,31444,71325,351634,264681,410846,Brazil,ALL
2020-03-28,19,111,,,,,,,58949,31955,85007,404159,291112,488768,Brazil,ALL
2020-03-29,25,136,,,,,,,65120,32679,100924,461750,317178,581486,Brazil,ALL
2020-03-30,23,159,,,,,,,70957,31133,119066,523892,340401,691062,Brazil,ALL
2020-03-31,42,201,,,,,,,76189,30572,139115,589736,361484,819179,Brazil,ALL
