date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,57,32,74,57,32,74,57,32,74,1.76449840253,1.4,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,57,32,74,114,64,148,114,64,148,1.76359949815,1.35420945235,1.99994327324,Canada,ALL,Alberta
2020-02-27,,,,,,,,,57,32,74,171,96,222,171,96,222,1.76331524906,1.35345055873,1.99991894252,Canada,ALL,Alberta
2020-02-28,,,,,,,,,57,32,74,227,128,296,227,128,296,1.76293935268,1.35248171213,1.99988405692,Canada,ALL,Alberta
2020-02-29,,,,,,,,,57,32,74,284,160,370,284,160,370,1.76244172603,1.35124633354,1.99983314924,Canada,ALL,Alberta
2020-03-01,,,,,,,,,57,32,74,341,192,444,341,192,444,1.76178229587,1.34967354628,1.99975919853,Canada,ALL,Alberta
2020-03-02,,,,,,,,,57,32,74,398,224,518,398,224,518,1.76090769807,1.34767515742,1.99964817956,Canada,ALL,Alberta
2020-03-03,,,,,,,,,57,32,74,455,256,592,455,256,592,1.75974693789,1.34514237804,1.99948320284,Canada,ALL,Alberta
2020-03-04,,,,,,,,,57,32,74,512,288,666,512,288,666,1.75820573923,1.34194252331,1.99924091639,Canada,ALL,Alberta
2020-03-05,,,,,,,,,156,88,211,668,376,877,668,376,877,1.75606180388,1.33783608131,1.99883786386,Canada,ALL,Alberta
2020-03-06,,,,,,,,,155,88,210,823,465,1086,823,465,1086,1.75333363134,1.33278558191,1.99835032125,Canada,ALL,Alberta
2020-03-07,,,,,,,,,163,91,223,986,557,1309,986,557,1309,1.74969915541,1.35913854045,1.99765673901,Canada,ALL,Alberta
2020-03-08,,,,,,,,,180,100,250,1165,657,1558,1165,657,1558,1.74490145999,1.3488639271,1.99677129936,Canada,ALL,Alberta
2020-03-09,,,,,,,,,214,120,304,1379,778,1862,1379,778,1862,1.73858292985,1.33617290088,1.9955540111,Canada,ALL,Alberta
2020-03-10,,,,,,,,,267,152,388,1646,930,2249,1646,930,2249,1.73029699906,1.32068409475,1.9937813839,Canada,ALL,Alberta
2020-03-11,,,,,,,,,307,176,455,1897,1074,2630,1953,1106,2704,1.71950007764,1.30205550152,1.99118904208,Canada,ALL,Alberta
2020-03-12,,,,,,,,,342,195,513,2182,1237,3069,2295,1301,3217,1.70556016975,1.28004238205,1.98749495805,Canada,ALL,Alberta
2020-03-13,,,,,,,,,382,213,587,2507,1419,3581,2678,1515,3803,1.68779232806,1.25456845446,1.98225872828,Canada,ALL,Alberta
2020-03-14,,,,,,,,,429,232,672,2880,1620,4179,3107,1748,4475,1.665508835,1.22579229603,1.97549935496,Canada,ALL,Alberta
2020-03-15,,,,,,,,,487,248,772,3310,1836,4877,3594,1996,5247,1.63810677415,1.19181780525,1.96622507396,Canada,ALL,Alberta
2020-03-16,,,,,,,,,544,269,886,3796,2074,5688,4137,2266,6132,1.60517484394,1.16398129146,1.95317946918,Canada,ALL,Alberta
2020-03-17,,,,,,,,,597,290,992,4336,2333,6605,4734,2557,7123,1.56658299519,1.12471746483,1.93517257842,Canada,ALL,Alberta
2020-03-18,,,,,,,,,649,308,1107,4929,2609,7638,5384,2865,8230,1.52253023191,1.08851426805,1.90913329208,Canada,ALL,Alberta
2020-03-19,,,,,,,,,701,315,1220,5573,2893,8783,6085,3181,9449,1.473535131,1.05354544248,1.87370059308,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,753,325,1337,6170,3130,9910,6838,3506,10786,1.42039547357,1.01134931252,1.82646712234,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,800,336,1446,6815,3378,11146,7638,3843,12232,1.3641444825,0.974451117199,1.76522903737,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,840,345,1546,7492,3631,12469,8477,4188,13778,1.3060101052,0.951510223755,1.68580785029,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,872,351,1601,8184,3883,13820,9349,4540,15378,1.24736524931,0.924581434101,1.61405905418,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,895,353,1688,8865,4115,15204,10244,4894,17065,1.18965488327,0.891239637892,1.55763483396,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,911,355,1758,9510,4319,16574,11156,5250,18823,1.1343014296,0.866863276984,1.4913815209,Canada,ALL,Alberta
2020-03-26,0,2,,,,,,,920,358,1807,10122,4501,17926,12075,5608,20630,1.08260090324,0.848795359471,1.41371473587,Canada,ALL,Alberta
2020-03-27,0,2,,,,,,,920,360,1844,10700,4667,19257,12995,5969,22474,1.03562140839,0.829576515198,1.32361163852,Canada,ALL,Alberta
2020-03-28,0,2,,,,,,,913,358,1833,11231,4812,20504,13909,6327,24307,0.9941134515,0.813506375903,1.2438734229,Canada,ALL,Alberta
2020-03-29,0,2,,,,,,,901,354,1786,11703,4934,21618,14810,6682,26092,0.958447949283,0.791843937228,1.17132854514,Canada,ALL,Alberta
2020-03-30,1,3,,,,,,,885,348,1719,12102,5034,22564,15695,7031,27810,0.928605179045,0.767895474649,1.11376851533,Canada,ALL,Alberta
2020-03-31,5,8,,,,,,,867,341,1646,12425,5106,23325,16562,7372,29456,0.904227318872,0.754411664453,1.0574474963,Canada,ALL,Alberta
2020-04-01,1,9,,,,,,,846,334,1576,12674,5150,23909,17409,7707,31032,0.884720548205,0.747849244902,1.00827914425,Canada,ALL,Alberta
2020-04-02,4,13,,,,,,,825,331,1487,12850,5173,24289,18234,8039,32519,0.869372958182,0.728004326599,0.976568272146,Canada,ALL,Alberta
2020-04-03,0,13,,,,,,,803,328,1413,12951,5185,24482,19036,8367,33931,0.857456116745,0.711421955646,0.950067417986,Canada,ALL,Alberta
2020-04-04,5,18,,,,,,,780,326,1338,12979,5187,24483,19816,8694,35269,0.848294062902,0.699556477012,0.935866766041,Canada,ALL,Alberta
2020-04-05,2,20,,,,,,,758,318,1287,12937,5169,24325,20574,9012,36556,0.841299360202,0.685120829204,0.926392342813,Canada,ALL,Alberta
2020-04-06,3,23,,,,,,,736,308,1233,12834,5132,24011,21311,9321,37788,0.835984251646,0.674614785279,0.917546696096,Canada,ALL,Alberta
2020-04-07,1,24,,,,,,,715,302,1179,12677,5083,23589,22026,9623,38967,0.831956545954,0.666689300269,0.913058170761,Canada,ALL,Alberta
2020-04-08,2,26,,,,,,,695,301,1140,12476,5030,23041,22721,9924,40106,0.828907982504,0.661203785269,0.909302777685,Canada,ALL,Alberta
2020-04-09,3,29,,,,,,,675,298,1084,12240,4972,22367,23395,10222,41190,0.82660013473,0.658288084393,0.906290807361,Canada,ALL,Alberta
2020-04-10,3,32,,,,,,,655,293,1047,11975,4908,21607,24051,10516,42236,0.824850663481,0.655323685779,0.903873647606,Canada,ALL,Alberta
2020-04-11,8,40,,,,,,,637,285,1023,11692,4833,20785,24688,10802,43259,0.823521215642,0.652993516541,0.902529652926,Canada,ALL,Alberta
2020-04-12,0,40,,,,,,,619,275,980,11398,4750,19932,25307,11077,44238,0.822507375827,0.651353071977,0.901513232493,Canada,ALL,Alberta
2020-04-13,6,46,,,,,,,602,269,950,11099,4664,19096,25909,11347,45187,0.821730621437,0.650232950909,0.900671922237,Canada,ALL,Alberta
2020-04-14,2,48,,,,,,,585,263,919,10798,4579,18296,26494,11610,46105,0.821132033035,0.649494155979,0.899878757693,Canada,ALL,Alberta
2020-04-15,0,48,,,,,,,569,256,901,10501,4494,17550,27063,11867,47006,0.820667454972,0.648953451543,0.899315799727,Canada,ALL,Alberta
2020-04-16,0,48,,,,,,,554,251,886,10208,4411,16861,27617,12118,47892,0.82030381229,0.648706942281,0.898993137705,Canada,ALL,Alberta
2020-04-17,2,50,,,,,,,539,241,873,9923,4321,16246,28156,12360,48764,0.820016328624,0.648596688002,0.898771429037,Canada,ALL,Alberta
2020-04-18,1,51,,,,,,,525,234,856,9645,4227,15689,28681,12594,49620,0.819786435352,0.648476747731,0.898616956991,Canada,ALL,Alberta
2020-04-19,0,51,,,,,,,511,226,840,9376,4127,15191,29192,12821,50459,0.819600205364,0.648159901389,0.898561407467,Canada,ALL,Alberta
2020-04-20,8,59,,,,,,,498,218,827,9116,4026,14730,29690,13039,51286,0.819445331242,0.64788389644,0.898420656609,Canada,ALL,Alberta
2020-04-21,2,61,,,,,,,485,211,815,8864,3930,14312,30175,13251,52100,0.819315032223,0.647730500291,0.898354583263,Canada,ALL,Alberta
2020-04-22,5,66,,,,,,,473,206,803,8622,3834,13936,30648,13457,52902,0.819202017184,0.647563919518,0.898314323512,Canada,ALL,Alberta
2020-04-23,2,68,,,,,,,461,197,789,8388,3730,13585,31109,13654,53691,0.819108682524,0.647510239368,0.898271017138,Canada,ALL,Alberta
2020-04-24,4,72,,,,,,,449,189,773,8162,3621,13275,31558,13844,54464,0.81901916635,0.647489509515,0.898234876526,Canada,ALL,Alberta
2020-04-25,1,73,,,,,,,438,182,756,7945,3511,12984,31996,14027,55220,0.818944556769,0.64745021059,0.898198948546,Canada,ALL,Alberta
2020-04-26,0,73,,,,,,,427,175,741,7735,3400,12702,32423,14203,55961,0.818890072547,0.647464603341,0.898163703724,Canada,ALL,Alberta
2020-04-27,2,75,,,,,,,417,167,731,7533,3292,12454,32840,14370,56691,0.818841683787,0.647465082189,0.898128914532,Canada,ALL,Alberta
2020-04-28,5,80,,,,,,,406,160,717,7338,3183,12222,33246,14531,57408,0.818800616931,0.64747832459,0.898094652192,Canada,ALL,Alberta
2020-04-29,7,87,,,,,,,397,154,707,7149,3075,12010,33643,14685,58115,0.81876794209,0.647513590518,0.898061017787,Canada,ALL,Alberta
2020-04-30,3,90,,,,,,,387,148,697,6967,2967,11805,34030,14834,58811,0.818743722603,0.647578571012,0.898028155877,Canada,ALL,Alberta
2020-05-01,2,92,,,,,,,378,143,685,6790,2859,11604,34407,14978,59495,0.818729765992,0.647617765006,0.897996274307,Canada,ALL,Alberta
2020-05-02,2,94,,,,,,,369,139,673,6620,2757,11403,34776,15117,60167,0.818725777422,0.647830001304,0.897967835325,Canada,ALL,Alberta
2020-05-03,1,95,,,,,,,360,134,660,6455,2657,11208,35136,15251,60827,0.818734765431,0.648038993866,0.897982493469,Canada,ALL,Alberta
2020-05-04,9,104,,,,,,,351,128,648,6295,2559,11016,35487,15380,61475,0.818760779145,0.648251683626,0.897977330433,Canada,ALL,Alberta
2020-05-05,2,106,,,,,,,343,123,637,6139,2464,10826,35830,15503,62111,0.818809269609,0.648411836924,0.897995839111,Canada,ALL,Alberta
2020-05-06,6,112,,,,,,,335,118,625,5989,2371,10636,36164,15622,62736,0.81888757819,0.648637016457,0.898038089279,Canada,ALL,Alberta
2020-05-07,2,114,,,,,,,327,113,614,5843,2278,10447,36491,15736,63349,0.819005595837,0.648860951093,0.898113452035,Canada,ALL,Alberta
2020-05-08,1,115,,,,,,,319,108,602,5701,2190,10260,36810,15845,63951,0.819176651302,0.649160641771,0.898293043092,Canada,ALL,Alberta
2020-05-09,1,116,,,,,,,311,104,591,5563,2104,10078,37121,15949,64541,0.819418704208,0.649585895828,0.898627511375,Canada,ALL,Alberta
2020-05-10,1,117,,,,,,,304,99,581,5429,2020,9903,37425,16048,65122,0.819755939592,0.650341284744,0.899048309277,Canada,ALL,Alberta
2020-05-11,0,117,,,,,,,297,94,572,5299,1940,9733,37722,16143,65693,0.820220883176,0.651372901701,0.89977909831,Canada,ALL,Alberta
2020-05-12,1,118,,,,,,,290,90,563,5172,1863,9565,38011,16234,66256,0.820857176228,0.65278238809,0.900995340317,Canada,ALL,Alberta
2020-05-13,2,120,,,,,,,283,86,554,5048,1789,9401,38294,16320,66809,0.821723155147,0.654815905343,0.902300208603,Canada,ALL,Alberta
2020-05-14,1,121,,,,,,,276,83,545,4928,1718,9240,38571,16403,67354,0.822896353191,0.656730021305,0.904319874031,Canada,ALL,Alberta
2020-05-15,4,125,,,,,,,270,79,537,4811,1648,9080,38841,16483,67890,0.824478940071,0.659933356467,0.907051925413,Canada,ALL,Alberta
2020-05-16,1,126,,,,,,,264,76,529,4698,1581,8923,39105,16559,68418,0.82660387062,0.663894078128,0.910729072731,Canada,ALL,Alberta
2020-05-17,1,127,,,,,,,258,73,521,4588,1515,8772,39364,16633,68939,0.829441017448,0.669125690175,0.915611721359,Canada,ALL,Alberta
2020-05-18,1,128,,,,,,,253,70,514,4481,1452,8626,39617,16704,69453,0.833201675195,0.676008542764,0.921842110024,Canada,ALL,Alberta
2020-05-19,0,128,,,,,,,248,68,505,4378,1392,8483,39865,16772,69957,0.838138452517,0.683229764105,0.928537493922,Canada,ALL,Alberta
2020-05-20,0,128,,,,,,,244,67,498,4279,1336,8344,40109,16840,70455,0.844535907547,0.692835695564,0.937086612508,Canada,ALL,Alberta
2020-05-21,4,132,,,,,,,240,65,495,4184,1283,8214,40348,16905,70950,0.852686324187,0.699131799327,0.951321492736,Canada,ALL,Alberta
2020-05-22,2,134,,,,,,,236,64,490,4094,1233,8091,40585,16969,71439,0.862847112517,0.701339836046,0.978181364916,Canada,ALL,Alberta
2020-05-23,1,135,,,,,,,234,61,483,4009,1186,7972,40819,17031,71922,0.875184536864,0.704506207052,1.0026633087,Canada,ALL,Alberta
2020-05-24,0,135,,,,,,,232,58,477,3930,1140,7857,41051,17090,72398,0.889722681856,0.714998511863,1.0401083867,Canada,ALL,Alberta
2020-05-25,3,138,,,,,,,231,57,479,3857,1099,7755,41282,17148,72876,0.906326783191,0.725030782134,1.09495926041,Canada,ALL,Alberta
2020-05-26,1,139,,,,,,,231,58,483,3791,1062,7666,41513,17206,73359,0.924738249007,0.733733859461,1.13260642971,Canada,ALL,Alberta
2020-05-27,2,141,,,,,,,232,58,483,3734,1031,7587,41745,17265,73842,0.944641450797,0.744710437937,1.18528501094,Canada,ALL,Alberta
2020-05-28,2,143,,,,,,,234,59,484,3685,1004,7516,41980,17325,74325,0.9657126197,0.758385126674,1.23423360472,Canada,ALL,Alberta
2020-05-29,0,143,,,,,,,237,61,484,3646,982,7456,42217,17386,74809,0.987619660939,0.775162867952,1.27472323419,Canada,ALL,Alberta
2020-05-30,0,143,,,,,,,241,62,487,3617,965,7405,42458,17448,75295,1.00999624984,0.798041999273,1.3066756008,Canada,ALL,Alberta
2020-05-31,0,143,,,,,,,246,65,492,3599,954,7369,42704,17514,75787,1.03243918566,0.833065639693,1.3309649316,Canada,ALL,Alberta
2020-06-01,0,143,,,,,,,252,67,508,3592,948,7356,42956,17581,76294,1.0545423008,0.867712434208,1.34890689641,Canada,ALL,Alberta
2020-06-02,0,143,,,,,,,259,68,526,3598,946,7367,43215,17650,76819,1.07592763024,0.892011262294,1.36187884453,Canada,ALL,Alberta
2020-06-03,2,145,,,,,,,266,71,544,3616,948,7406,43481,17721,77363,1.09623716987,0.924418531816,1.37158915063,Canada,ALL,Alberta
2020-06-04,1,146,,,,,,,274,74,566,3647,955,7474,43755,17795,77928,1.11510441929,0.943458127145,1.37866139582,Canada,ALL,Alberta
2020-06-05,0,146,,,,,,,283,76,593,3690,966,7571,44039,17872,78520,1.13216026828,0.955265826259,1.38262045447,Canada,ALL,Alberta
2020-06-06,0,146,,,,,,,293,81,618,3747,984,7699,44332,17954,79138,1.14709545602,0.970774153838,1.38526441232,Canada,ALL,Alberta
2020-06-07,0,146,,,,,,,304,85,643,3817,1008,7859,44636,18039,79780,1.15974099266,0.981347729042,1.38748608821,Canada,ALL,Alberta
2020-06-08,3,149,,,,,,,315,90,683,3900,1039,8065,44950,18130,80462,1.17010919978,0.983775862453,1.38919369113,Canada,ALL,Alberta
2020-06-09,2,151,,,,,,,327,94,729,3995,1076,8315,45277,18224,81191,1.17837387451,0.985666873561,1.39024461764,Canada,ALL,Alberta
2020-06-10,0,151,,,,,,,339,98,758,4103,1116,8590,45616,18323,81949,1.18481106604,0.98714098173,1.39092050071,Canada,ALL,Alberta
2020-06-11,-2,149,,,,,,,352,103,810,4223,1161,8917,45968,18426,82759,1.18969525756,0.988278547778,1.39081757193,Canada,ALL,Alberta
2020-06-12,0,149,,,,,,,366,108,867,4355,1209,9300,46334,18534,83625,1.19330508226,0.989331316262,1.39063020203,Canada,ALL,Alberta
2020-06-13,1,150,,,,,,,380,113,918,4498,1261,9734,46715,18648,84542,1.19595297311,0.990093694939,1.39115394189,Canada,ALL,Alberta
2020-06-14,0,150,,,,,,,396,118,964,4652,1317,10212,47110,18766,85506,1.1978434381,0.990645185964,1.39111057118,Canada,ALL,Alberta
2020-06-15,1,151,,,,,,,411,126,1009,4818,1378,10729,47522,18892,86515,1.19913100386,0.991187316878,1.3912231918,Canada,ALL,Alberta
2020-06-16,0,151,,,,,,,428,132,1058,4994,1443,11279,47950,19025,87572,1.19988062993,0.991225517014,1.39154937592,Canada,ALL,Alberta
2020-06-17,0,151,,,,,,,445,140,1117,5180,1515,11869,48395,19165,88688,1.2001161272,0.991381181684,1.39101125415,Canada,ALL,Alberta
2020-06-18,1,152,,,,,,,463,147,1177,5378,1592,12503,48858,19313,89865,1.19986573477,0.991481477846,1.39145429352,Canada,ALL,Alberta
2020-06-19,0,152,,,,,,,482,154,1234,5585,1672,13171,49340,19468,91098,1.19915480486,0.991434460751,1.39168628097,Canada,ALL,Alberta
2020-06-20,0,152,,,,,,,501,161,1278,5802,1757,13856,49841,19629,92376,1.19791431511,0.991460035906,1.39169436265,Canada,ALL,Alberta
2020-06-21,0,152,,,,,,,520,168,1309,6029,1844,14547,50361,19798,93684,1.19599374874,0.991418873826,1.39170832356,Canada,ALL,Alberta
2020-06-22,1,153,,,,,,,540,176,1335,6265,1934,15239,50900,19974,95019,1.19325942037,0.991336172288,1.39144496914,Canada,ALL,Alberta
2020-06-23,0,153,,,,,,,559,183,1378,6509,2028,15934,51459,20158,96396,1.18958921192,0.991223018535,1.39029748338,Canada,ALL,Alberta
2020-06-24,0,153,,,,,,,578,191,1397,6761,2125,16602,52038,20350,97792,1.18494361904,0.991174152818,1.38929668306,Canada,ALL,Alberta
2020-06-25,1,154,,,,,,,597,202,1475,7018,2229,17318,52635,20552,99267,1.17928920094,0.991125850104,1.38786851315,Canada,ALL,Alberta
2020-06-26,0,154,,,,,,,615,208,1483,7281,2334,17991,53250,20761,100749,1.17266489248,0.991076879716,1.3848682793,Canada,ALL,Alberta
2020-06-27,0,154,,,,,,,633,216,1492,7548,2442,18616,53882,20977,102240,1.16516835159,0.99078906381,1.38061092068,Canada,ALL,Alberta
2020-06-28,0,154,,,,,,,649,223,1507,7817,2552,19204,54532,21200,103746,1.15684795839,0.986033818233,1.37488253305,Canada,ALL,Alberta
2020-06-29,0,154,,,,,,,665,228,1522,8086,2662,19762,55196,21429,105268,1.14784511869,0.975601379393,1.36704086762,Canada,ALL,Alberta
2020-06-30,0,154,,,,,,,679,237,1507,8354,2774,20260,55876,21667,106775,1.13824136022,0.963387703553,1.35591995968,Canada,ALL,Alberta
2020-07-01,0,154,,,,,,,693,246,1488,8619,2887,20690,56569,21913,108262,1.12813013746,0.947411127578,1.34104346703,Canada,ALL,Alberta
2020-07-02,1,155,,,,,,,705,253,1510,8879,3000,21084,57274,22166,109772,1.1176245509,0.937831400258,1.32231050627,Canada,ALL,Alberta
2020-07-03,0,155,,,,,,,716,259,1574,9132,3112,21481,57990,22426,111345,1.1068448016,0.932044504816,1.30040009349,Canada,ALL,Alberta
2020-07-04,0,155,,,,,,,726,260,1562,9376,3218,21809,58716,22686,112907,1.09590894211,0.922498261778,1.28632242473,Canada,ALL,Alberta
2020-07-05,0,155,,,,,,,734,266,1572,9609,3324,22103,59450,22953,114478,1.08494788044,0.915798354488,1.28431164666,Canada,ALL,Alberta
2020-07-06,0,155,,,,,,,741,268,1575,9830,3423,22369,60190,23222,116053,1.07413069258,0.911853523399,1.28172057325,Canada,ALL,Alberta
2020-07-07,2,157,,,,,,,746,276,1554,10036,3524,22588,60937,23498,117606,1.0636647859,0.909725032242,1.27839308592,Canada,ALL,Alberta
2020-07-08,1,158,,,,,,,750,281,1542,10228,3622,22752,61687,23780,119148,1.0537565939,0.906738173599,1.274141087,Canada,ALL,Alberta
2020-07-09,3,161,,,,,,,753,288,1523,10403,3718,22879,62440,24068,120671,1.04455755104,0.900296984935,1.26618778888,Canada,ALL,Alberta
2020-07-10,0,161,,,,,,,755,294,1516,10561,3810,22920,63196,24363,122186,1.03613251201,0.89603754592,1.2568451158,Canada,ALL,Alberta
2020-07-11,-1,160,,,,,,,757,299,1476,10703,3901,22914,63952,24662,123662,1.02846541962,0.894539857833,1.2403408697,Canada,ALL,Alberta
