country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,38664,121830,70241,226514,2020-04-16,4591,1.1
US,NY,17671,37996,28703,55480,2020-04-16,3215,1.4
US,NJ,4070,13779,8902,21420,2020-04-16,362,1.2
US,MI,2308,7619,4125,15921,2020-04-17,231,1.7
US,MA,1404,6645,3033,13252,2020-04-15,264,0.8
US,IL,1259,5889,2533,12784,2020-04-08,154,0.7
US,CA,1140,5686,2045,11026,2020-04-18,103,0.7
US,PA,1042,5472,2215,12425,2020-04-18,121,0.8
US,CT,1086,4278,2164,8380,2020-04-15,197,1.9
US,LA,1267,4062,2163,7627,2020-04-14,129,1.2
US,MD,421,3090,1028,5789,2020-04-18,87,0.5
US,OH,451,2164,933,5316,2020-04-14,50,0.9
US,FL,748,2133,1197,4359,2020-04-02,77,2.0
US,IN,545,2124,989,5104,2020-04-10,55,1.5
US,TX,476,2119,917,5535,2020-04-16,39,1.2
US,GA,673,1761,1054,3477,2020-04-07,100,1.6
US,NC,187,1370,519,3564,2020-04-17,27,1.9
US,CO,389,1295,648,3161,2020-04-12,39,1.2
US,VA,258,1279,509,3185,2020-04-09,43,0.7
US,WA,613,1157,768,2272,2020-04-06,45,2.3
US,RI,137,1067,436,2048,2020-04-17,31,0.6
US,AZ,180,921,436,1794,2020-04-17,19,0.9
US,MO,197,907,383,2274,2020-04-14,26,1.0
US,AL,153,902,388,2333,2020-04-17,15,2.0
US,MS,152,683,299,1637,2020-04-14,13,0.8
US,WI,212,662,358,1655,2020-04-05,20,2.0
US,MN,121,661,273,1768,2020-04-17,24,1.0
US,NV,151,487,265,937,2020-04-07,26,0.8
US,OK,136,460,246,1018,2020-04-07,16,
US,TN,142,458,281,809,2020-04-14,15,7.0
US,DE,67,450,184,1029,2020-04-16,9,0.8
US,SC,119,449,217,1195,2020-04-09,16,2.0
US,KY,144,440,243,885,2020-04-07,20,1.1
US,DC,91,422,198,944,2020-04-14,15,1.2
US,IA,74,352,173,670,2020-04-18,10,0.5
US,OR,72,262,122,674,2020-04-09,11,1.5
US,NM,53,249,121,489,2020-04-18,9,0.6
US,KS,85,244,148,450,2020-04-11,13,1.7
US,PR,60,235,113,638,2020-04-09,9,1.5
US,NH,38,208,89,550,2020-04-09,8,3.0
US,ME,32,199,114,344,2020-04-15,4,0.7
US,AR,38,181,100,405,2020-04-16,4,2.0
US,ID,43,175,103,331,2020-04-15,6,1.5
US,VT,38,123,70,233,2020-04-16,4,0.7
US,WV,16,102,54,207,2020-04-17,4,
US,NE,24,101,71,169,2020-04-17,3,
US,UT,25,94,55,179,2020-04-14,5,0.5
US,VI,3,63,26,111,2020-06-25,1,1.0
US,SD,7,62,31,131,2020-04-07,2,
US,MT,10,56,34,107,2020-03-30,4,0.5
US,ND,9,47,32,81,2020-04-23,1,
US,AK,9,44,31,79,2020-04-04,2,
US,HI,9,42,33,64,2020-04-11,2,
US,WY,2,41,28,77,2020-05-05,1,
US,MP,2,37,26,66,2020-04-24,1,
US,GU,5,26,15,56,2020-04-11,1,
US,AS,0,,,,,,
