country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,150710,227011,196221,270806,2020-04-17,2614,1.7,2020-11-01
US,NY,,32658,33731,32711,38354,2020-04-07,1081,193.2,2020-11-01
US,CA,,8908,19982,14275,27971,2020-07-29,229,0.7,2020-11-01
US,TX,,6193,17888,11947,25321,2020-07-27,637,0.6,2020-11-01
US,NJ,,15798,16591,15892,18019,2020-06-25,1796,-11.8,2020-11-01
US,FL,,6333,15174,10905,21074,2020-07-29,216,0.7,2020-11-01
US,MA,,8580,9533,8657,11399,2020-04-19,302,6.1,2020-11-01
US,IL,,7654,9378,7917,11898,2020-07-07,247,8.1,2020-11-01
US,PA,,7171,9102,7321,13285,2020-05-05,341,8.2,2020-11-01
US,GA,,3642,6937,4792,10113,2020-04-07,100,0.6,2020-11-01
US,MI,,6422,6903,6468,8059,2020-04-22,241,149.5,2020-11-01
US,AZ,,3454,6852,5101,9048,2020-07-18,147,1.5,2020-11-01
US,LA,,3883,5721,4446,7772,2020-04-14,129,0.8,2020-11-01
US,OH,,3422,5591,3840,8507,2020-04-29,138,1.2,2020-11-01
US,MD,,3478,4995,3721,7890,2020-05-02,171,3.0,2020-11-01
US,CT,,4425,4658,4458,5140,2020-04-20,204,56.4,2020-11-01
US,SC,,1615,4486,3039,6273,2020-07-25,80,0.9,2020-11-01
US,IN,,2932,4439,3180,7211,2020-05-06,166,6.0,2020-11-01
US,NC,,1888,3889,2549,5937,2020-06-22,55,0.8,2020-11-01
US,AL,,1538,3396,2387,4807,2020-07-22,61,0.6,2020-11-01
US,VA,,2125,3300,2285,5618,2020-05-28,57,1.0,2020-11-01
US,MS,,1563,3097,2107,4482,2020-07-07,44,1.1,2020-11-01
US,MO,,1239,2639,1525,4866,2020-06-18,36,2.5,2020-11-01
US,TN,,1020,2485,1632,3653,2020-07-23,37,0.9,2020-11-01
US,CO,,1822,2479,1916,3739,2020-04-24,122,2.1,2020-11-01
US,MN,,1629,2284,1741,3485,2020-06-10,39,2.9,2020-11-01
US,WA,,1555,2167,1626,3215,2020-04-06,45,2.9,2020-11-01
US,WI,,911,1793,1105,3378,2020-05-27,22,2.1,2020-11-01
US,NV,,780,1734,1175,2483,2020-07-22,28,0.6,2020-11-01
US,KY,,724,1679,913,3215,2020-05-19,20,2.3,2020-11-01
US,IA,,854,1480,1008,2423,2020-05-20,26,0.9,2020-11-01
US,OK,,523,1305,775,2212,2020-04-21,21,0.6,2020-11-01
US,RI,,1007,1170,1034,1389,2020-04-17,31,9.8,2020-11-01
US,NM,,632,1094,757,1657,2020-05-24,15,1.4,2020-11-01
US,AR,,434,1068,671,1643,2020-07-28,20,1.3,2020-11-01
US,OR,,311,1022,527,1820,2020-07-28,14,1.1,2020-11-01
US,UT,,292,841,483,1373,2020-07-14,10,1.0,2020-11-01
US,PR,,211,826,372,1748,2020-07-25,10,3.5,2020-11-01
US,ID,,173,774,412,1264,2020-07-29,13,0.6,2020-11-01
US,KS,,349,714,450,1164,2020-04-11,13,0.5,2020-11-01
US,DE,,581,674,594,837,2020-06-23,69,9.3,2020-11-01
US,DC,,584,647,596,758,2020-05-08,19,11.8,2020-11-01
US,NH,,411,538,428,764,2020-05-07,22,3.7,2020-11-01
US,NE,,324,510,357,794,2020-06-11,21,1.1,2020-11-01
US,MT,,54,263,128,472,2020-07-28,4,0.8,2020-11-01
US,SD,,129,226,159,361,2020-07-29,6,0.2,2020-11-01
US,WV,,111,220,134,438,2020-04-20,6,0.6,2020-11-01
US,ND,,102,216,132,381,2020-05-06,6,0.7,2020-11-01
US,ME,,121,174,130,263,2020-06-02,5,,2020-11-01
US,AK,,22,109,45,233,2020-06-26,2,,2020-11-01
US,HI,,26,79,32,206,2020-07-13,3,,2020-11-01
US,VT,,56,75,61,101,2020-04-16,4,,2020-11-01
US,WY,,26,46,31,75,2020-04-22,4,,2020-11-01
US,VI,,8,26,10,62,2020-07-29,1,0.2,2020-11-01
US,GU,,5,10,6,21,2020-04-11,1,,2020-11-01
US,MP,,2,4,2,8,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
