country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,33.3982782039,19,51
US,FL,Miami-Dade,23.3742406902,14,36
US,AZ,Maricopa,18.38340721,11,27
US,TX,Harris,18.3785594279,11,28
US,TX,Bexar,10.5110943194,6,17
US,NV,Clark,10.2835625726,7,15
US,CA,Orange,9.65517324515,5,15
US,TX,Dallas,7.71627406596,4,11
US,FL,Broward,7.68153429131,4,12
US,CA,Riverside,6.62029299321,4,10
US,FL,Palm Beach,6.49659291378,3,11
US,CA,San Bernardino,5.96023249841,3,9
US,IL,Cook,5.65977551371,0,16
US,CA,Sacramento,5.17806747293,2,9
US,NY,New York City,4.77597335661,0,26
US,TX,Tarrant,4.75481233209,2,7
US,CA,Alameda,3.82030620378,2,7
US,CA,San Diego,3.29216024428,1,5
US,FL,Hillsborough,3.22527509068,1,5
US,FL,Orange,2.70280622685,1,5
US,MA,Middlesex,2.4673111107,0,7
US,MI,Wayne,1.95050680998,0,5
Canada,,Quebec,1.9384719362,0,7
US,CA,Santa Clara,1.83607485704,0,4
US,PA,Philadelphia,1.57964936869,0,5
US,WA,King,1.29581049521,0,4
US,NV,Washoe,1.09798151196,0,2
Canada,,Ontario,0.935428807541,0,4
Canada,,Alberta,0.924256763061,0,2
US,MA,Suffolk,0.822692429233,0,3
US,NJ,Essex,0.711261528797,0,3
US,NJ,Bergen,0.63951574217,0,2
Canada,,British Columbia,0.565381172152,0,2
US,NJ,Hudson,0.466176393772,0,2
US,LA,Orleans,0.463744249547,0,2
US,NY,Suffolk,0.410659281012,0,2
US,NY,Westchester,0.2053426699,0,1
US,NY,Nassau,0.196812920576,0,2
