date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-17,,,,,,,,,229,100,300,229,100,300,229,100,300,1.84450885475
2020-02-18,,,,,,,,,229,100,300,458,200,600,458,200,600,1.84402547568
2020-02-19,,,,,,,,,229,100,300,687,300,900,687,300,900,1.84385544169
2020-02-20,,,,,,,,,229,100,300,915,400,1200,915,400,1200,1.84362537371
2020-02-21,,,,,,,,,229,100,300,1144,500,1500,1144,500,1500,1.84331395506
2020-02-22,,,,,,,,,229,100,300,1373,600,1800,1373,600,1800,1.84289224111
2020-02-23,,,,,,,,,229,100,300,1602,700,2100,1602,700,2100,1.84232090655
2020-02-24,,,,,,,,,229,100,300,1831,800,2400,1831,800,2400,1.84154649568
2020-02-25,,,,,,,,,229,100,300,2060,900,2700,2060,900,2700,1.8404963202
2020-02-26,,,,,,,,,636,299,896,2695,1199,3596,2695,1199,3596,1.8388114658
2020-02-27,,,,,,,,,633,298,891,3328,1498,4487,3328,1498,4487,1.8368454953
2020-02-28,,,,,,,,,667,317,944,3995,1816,5430,3995,1816,5430,1.83412907685
2020-02-29,,,,,,,,,737,356,1055,4731,2173,6484,4731,2173,6484,1.83047460713
2020-03-01,,,,,,,,,883,436,1283,5614,2610,7767,5614,2610,7767,1.82554223941
2020-03-02,,,,,,,,,1109,562,1636,6723,3172,9403,6723,3172,9403,1.81887668121
2020-03-03,,,,,,,,,1284,664,1907,7779,3737,11009,8007,3837,11309,1.80986600074
2020-03-04,,,,,,,,,1436,757,2139,8986,4394,12847,9444,4594,13447,1.79770656653
2020-03-05,,,,,,,,,1616,873,2411,10373,5168,14957,11060,5468,15857,1.78138542399
2020-03-06,,,,,,,,,1827,1018,2732,11972,6086,17389,12887,6486,18589,1.75964374295
2020-03-07,,,,,,,,,2083,1184,3178,13825,7171,20267,14970,7671,21767,1.73102970945
2020-03-08,,,,,,,,,2332,1364,3513,15929,8436,23479,17302,9036,25279,1.69409412045
2020-03-09,,,,,,,,,2561,1558,3747,18261,9894,26925,19863,10594,29025,1.64774150144
2020-03-10,,,,,,,,,2775,1689,3978,20807,11483,30603,22637,12283,33003,1.5916522514
2020-03-11,,,,,,,,,2974,1815,4178,23552,13198,34480,25611,14098,37180,1.52651707761
2020-03-12,1,1,,,,,,,3155,1954,4262,26070,14853,37847,28766,16053,41442,1.45395319794
2020-03-13,0,1,,,,,,,3300,2111,4340,28737,16666,41296,32065,18165,45782,1.37621771741
2020-03-14,0,1,,,,,,,3399,2337,4386,31470,18686,44737,35464,20503,50167,1.29590632734
2020-03-15,0,1,,,,,,,3453,2547,4449,34186,20877,48131,38917,23051,54615,1.21569712092
2020-03-16,2,3,,,,,,,3466,2525,4397,36769,22966,51245,42383,25576,59012,1.13811325025
2020-03-17,0,3,,,,,,,3442,2468,4628,39102,24871,54236,45825,28044,63639,1.06532490407
2020-03-18,1,4,,,,,,,3385,2396,4746,41203,26603,57075,49211,30441,68384,0.999038460828
2020-03-19,2,6,,,,,,,3300,2350,4508,43067,28197,59445,52511,32791,72891,0.940473472412
2020-03-20,0,6,,,,,,,3193,2284,4410,44645,29608,61444,55704,35076,77301,0.890370376849
2020-03-21,2,8,,,,,,,3072,2209,4166,45890,30799,62877,58777,37286,81466,0.848959724802
2020-03-22,8,16,,,,,,,2945,2136,3968,46752,31750,63668,61722,39422,85434,0.815905118725
2020-03-23,5,21,,,,,,,2816,2030,3753,47236,32416,63908,64538,41452,89187,0.790333171719
2020-03-24,7,28,,,,,,,2687,1943,3603,47363,32802,63764,67225,43396,92789,0.771023655604
2020-03-25,2,30,,,,,,,2562,1855,3439,47150,32968,63225,69787,45252,96228,0.756674851486
2020-03-26,19,49,,,,,,,2440,1792,3279,46616,32945,62326,72227,47044,99506,0.746107114345
2020-03-27,9,58,,,,,,,2323,1718,3067,45784,32709,61131,74550,48762,102573,0.738353732795
2020-03-28,10,68,,,,,,,2211,1642,2886,44696,32240,59677,76761,50405,105459,0.7326680827
2020-03-29,18,86,,,,,,,2106,1572,2715,43402,31474,58006,78867,51977,108173,0.728492182217
2020-03-30,22,108,,,,,,,2005,1498,2604,41955,30425,56161,80872,53476,110776,0.725416110613
2020-03-31,20,128,,,,,,,1911,1434,2498,40399,29333,54262,82783,54910,113273,0.723141186811
2020-04-01,18,146,,,,,,,1821,1372,2396,38778,28238,52031,84603,56283,115669,0.721450516351
2020-04-02,12,158,,,,,,,1736,1291,2289,37129,27133,49575,86340,57574,117958,0.720186717541
2020-04-03,10,168,,,,,,,1657,1209,2198,35485,25992,47264,87996,58784,120155,0.719235519045
2020-04-04,18,186,,,,,,,1581,1133,2110,33874,24840,44964,89578,59917,122265,0.718513835017
2020-04-05,18,204,,,,,,,1510,1063,2027,32312,23694,42826,91088,60980,124291,0.717961146243
2020-04-06,16,220,,,,,,,1443,1004,1948,30810,22562,40805,92532,61984,126238,0.717533283439
2020-04-07,23,243,,,,,,,1380,946,1865,29374,21478,38916,93912,62930,128102,0.717197942952
2020-04-08,30,273,,,,,,,1321,894,1795,28008,20429,37108,95233,63825,129897,0.716931448527
2020-04-09,22,295,,,,,,,1264,841,1731,26710,19415,35400,96497,64667,131628,0.716716409354
2020-04-10,24,319,,,,,,,1211,796,1666,25481,18419,33787,97707,65463,133293,0.716540023406
2020-04-11,18,337,,,,,,,1160,754,1603,24318,17455,32323,98868,66218,134895,0.716392845782
2020-04-12,13,350,,,,,,,1112,714,1543,23219,16527,30979,99980,66933,136438,0.716267892536
2020-04-13,18,368,,,,,,,1067,677,1486,22180,15632,29750,101047,67610,137923,0.716159987039
2020-04-14,16,384,,,,,,,1024,642,1431,21199,14776,28578,102071,68252,139353,0.716065282219
2020-04-15,9,393,,,,,,,983,611,1391,20272,13954,27471,103054,68864,140744,0.715980910728
2020-04-16,17,410,,,,,,,944,580,1332,19395,13161,26407,103999,69445,142076,0.715904728386
2020-04-17,21,431,,,,,,,908,547,1281,18566,12417,25398,104906,69992,143356,0.715835125733
2020-04-18,12,443,,,,,,,872,520,1234,17782,11728,24435,105779,70512,144590,0.715770889362
2020-04-19,9,452,,,,,,,839,497,1194,17040,11092,23519,106618,71009,145783,0.715711099736
2020-04-20,18,470,,,,,,,807,475,1165,16336,10504,22658,107425,71485,146948,0.715655055784
2020-04-21,21,491,,,,,,,777,453,1137,15670,9954,21847,108201,71938,148085,0.71560221919
2020-04-22,19,510,,,,,,,747,431,1108,15037,9439,21091,108949,72370,149193,0.715552173215
2020-04-23,12,522,,,,,,,720,409,1069,14436,8953,20365,109668,72779,150261,0.715504592203
2020-04-24,8,530,,,,,,,693,389,1030,13865,8502,19664,110361,73169,151291,0.715464262535
2020-04-25,6,536,,,,,,,667,369,993,13321,8075,18991,111029,73539,152283,0.715429088264
2020-04-26,6,542,,,,,,,643,349,957,12804,7670,18346,111671,73888,153240,0.715400242697
2020-04-27,7,549,,,,,,,619,330,923,12310,7286,17726,112291,74219,154163,0.715377506968
2020-04-28,20,569,,,,,,,597,315,895,11840,6925,17135,112887,74535,155058,0.715360313689
2020-04-29,11,580,,,,,,,575,300,868,11391,6583,16572,113462,74836,155925,0.715349811133
2020-04-30,4,584,,,,,,,554,286,841,10961,6258,16022,114016,75123,156765,0.715334897948
2020-05-01,5,589,,,,,,,533,274,812,10550,5952,15502,114549,75397,157577,0.715325726637
2020-05-02,7,596,,,,,,,514,261,787,10157,5666,15008,115063,75658,158363,0.71532323902
2020-05-03,2,598,,,,,,,495,246,762,9779,5392,14536,115558,75905,159125,0.715328597131
2020-05-04,2,600,,,,,,,477,231,738,9417,5127,14079,116035,76137,159862,0.715343231249
2020-05-05,6,606,,,,,,,459,217,714,9069,4869,13627,116493,76354,160575,0.715368897921
2020-05-06,2,608,,,,,,,442,204,691,8734,4620,13181,116935,76559,161265,0.715407750602
2020-05-07,1,609,,,,,,,425,192,668,8411,4381,12741,117360,76751,161933,0.715462425558
2020-05-08,5,614,,,,,,,409,180,646,8101,4152,12318,117769,76932,162579,0.715536146123
2020-05-09,1,615,,,,,,,393,169,625,7801,3932,11913,118162,77101,163203,0.715632849196
2020-05-10,3,618,,,,,,,378,162,604,7511,3725,11524,118540,77264,163807,0.715757338392
2020-05-11,2,620,,,,,,,363,154,584,7231,3529,11150,118903,77418,164390,0.715915469011
2020-05-12,3,623,,,,,,,348,146,564,6960,3345,10790,119251,77565,164953,0.716114370907
