country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1111.25126246,764,1659
India,,,732.241153299,450,1018
Mexico,,,568.450052348,403,799
Colombia,,,254.881771545,175,315
Iran,,,211.298602219,134,298
South Africa,,,184.954795608,156,243
Peru,,,165.228618971,90,276
Russia,,,141.242778615,68,261
Indonesia,,,97.475350459,56,144
Chile,,,85.8604139139,35,151
Argentina,,,85.726650241,58,117
Bolivia,,,61.4106448524,40,86
United Kingdom,,,59.3027477642,8,154
Egypt,,,46.2163087067,23,78
Pakistan,,,40.720185197,24,66
Bangladesh,,,40.3023679268,18,67
Saudi Arabia,,,37.5055222561,19,62
Ecuador,,,35.1267207854,8,72
Honduras,,,31.2550487135,19,43
Panama,,,30.6392871348,22,41
Romania,,,22.8663247978,16,29
Philippines,,,19.9219174156,5,48
Turkey,,,17.229011653,3,39
Ukraine,,,17.0569158932,11,23
Dominican Republic,,,12.7498856634,6,21
Sweden,,,11.6532038519,3,25
Algeria,,,11.1313883752,4,22
Nigeria,,,10.3470682843,4,20
Italy,,,9.22353339436,0,21
Serbia,,,8.6931343923,6,12
Israel,,,8.40666408302,4,14
Moldova,,,7.40142118177,3,12
Canada,,,7.19535617219,0,14
France,,,6.49470030848,0,35
Poland,,,6.45661569737,2,12
Bulgaria,,,5.37378867536,3,9
Morocco,,,5.05967992737,1,10
Belarus,,,5.02434912273,3,8
Australia,,,5.00948559489,2,9
Spain,,,4.9960389269,0,24
Portugal,,,4.28800464527,1,9
Germany,,,4.08155736214,0,15
Kuwait,,,2.31648414081,0,5
Japan,,,1.53832870357,0,6
Belgium,,,1.20126282945,0,6
Croatia,,,1.06375045504,0,2
Ireland,,,0.914609221208,0,4
Czechia,,,0.888806357333,0,3
Netherlands,,,0.865154334158,0,3
United Arab Emirates,,,0.786544614035,0,2
Switzerland,,,0.548927936915,0,2
Hungary,,,0.51510714246,0,2
South Korea,,,0.497122784453,0,2
China,,,0.476557552896,0,5
Denmark,,,0.340271436539,0,1
Austria,,,0.280520765509,0,1
Greece,,,0.268169759548,0,1
Malaysia,,,0.253786959972,0,1
Finland,,,0.202873692677,0,1
Luxembourg,,,0.148467465015,0,1
Norway,,,0.133596108848,0,1
Slovenia,,,0.12855080846,0,1
Lithuania,,,0.122498199481,0,1
Cuba,,,0.111979150808,0,1
Estonia,,,0.0885045756769,0,1
Latvia,,,0.0465141930073,0,1
Cyprus,,,0.0320904422095,0,1
Slovakia,,,0.0245606175956,0,1
Malta,,,0.0204385277974,0,1
Iceland,,,0.0145793521256,0,1
