country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23684,23890,23695,24928,2020-05-18,4424,134.2,2020-11-01
US,CA,Los Angeles,5878,7478,6587,8909,2020-08-12,113,0.9,2020-11-01
Canada,,Quebec,5764,5901,5780,6359,2020-05-31,202,57.9,2020-11-01
US,IL,Cook,5073,5455,5111,6189,2020-05-13,140,10.3,2020-11-01
US,AZ,Maricopa,2995,3631,3302,4098,2020-08-12,111,2.3,2020-11-01
US,TX,Harris,2247,3251,2684,4103,2020-08-12,63,0.7,2020-11-01
US,FL,Miami-Dade,2554,3174,2872,3660,2020-09-01,100,1.8,2020-11-01
US,MI,Wayne,2889,3013,2917,3241,2020-04-22,173,,2020-11-01
Canada,,Ontario,2858,2937,2867,3186,2020-05-04,120,,2020-11-01
US,NY,Nassau,2198,2210,2202,2253,2020-04-07,338,,2020-11-01
US,MA,Middlesex,2070,2190,2089,2437,2020-04-25,201,-45.9,2020-11-01
US,NJ,Essex,2117,2154,2128,2234,2020-06-25,247,48.7,2020-11-01
US,NJ,Bergen,2035,2068,2044,2137,2020-06-25,265,,2020-11-01
US,NY,Suffolk,2003,2022,2007,2070,2020-05-06,226,50.0,2020-11-01
US,PA,Philadelphia,1758,1855,1774,2077,2020-05-01,97,4.3,2020-11-01
US,NV,Clark,1157,1725,1448,2150,2020-08-20,37,0.7,2020-11-01
US,TX,Bexar,1119,1705,1382,2181,2020-07-27,158,0.8,2020-11-01
US,CA,Orange,1007,1587,1270,2166,2020-08-06,32,0.6,2020-11-01
US,FL,Broward,1197,1585,1383,1860,2020-08-16,40,1.7,2020-11-01
US,NJ,Hudson,1508,1529,1515,1564,2020-04-19,178,,2020-11-01
US,NY,Westchester,1452,1465,1456,1504,2020-04-06,144,,2020-11-01
US,CA,Riverside,1033,1459,1241,1842,2020-08-24,45,1.4,2020-11-01
US,FL,Palm Beach,1134,1424,1270,1712,2020-08-07,27,1.9,2020-11-01
US,TX,Dallas,973,1387,1161,1695,2020-07-29,36,0.7,2020-11-01
US,CA,San Bernardino,743,1200,952,1585,2020-08-22,62,1.3,2020-11-01
US,MA,Suffolk,1104,1166,1120,1287,2020-04-25,106,-4.5,2020-11-01
US,TX,Tarrant,620,991,794,1283,2020-08-31,58,1.2,2020-11-01
US,CA,San Diego,695,953,801,1220,2020-04-22,24,0.7,2020-11-01
US,WA,King,731,799,741,929,2020-03-28,27,3.9,2020-11-01
US,FL,Hillsborough,554,734,638,885,2020-07-16,40,2.7,2020-11-01
US,CA,Sacramento,304,605,425,923,2020-08-31,19,0.5,2020-11-01
US,LA,Orleans,578,598,585,631,2020-04-14,32,12.9,2020-11-01
US,FL,Orange,383,532,450,671,2020-08-06,25,1.3,2020-11-01
US,CA,Alameda,274,451,348,601,2020-09-02,17,0.2,2020-11-01
US,CA,Santa Clara,250,375,301,513,2020-07-14,13,1.4,2020-11-01
Canada,,Alberta,242,335,269,457,2020-05-04,9,2.5,2020-11-01
Canada,,British Columbia,209,258,218,352,2020-04-13,11,,2020-11-01
US,NV,Washoe,139,192,161,239,2020-05-25,6,,2020-11-01
