country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,34.9559017927,21,52
US,TX,Harris,21.0018845514,12,32
US,FL,Miami-Dade,20.5114920875,13,32
US,AZ,Maricopa,20.2024741599,12,30
US,NV,Clark,13.1957090869,9,18
US,TX,Bexar,12.9065983396,7,20
US,FL,Broward,11.6613312945,7,17
US,CA,Orange,10.8939539534,6,17
US,CA,San Bernardino,8.71630016308,5,13
US,CA,Riverside,8.6556402518,5,13
US,TX,Dallas,8.39854467958,5,12
US,FL,Palm Beach,7.43103362972,4,12
US,IL,Cook,7.15694003682,1,18
US,TX,Tarrant,6.70104633205,4,10
US,CA,Sacramento,5.32164894172,2,9
US,FL,Hillsborough,4.94777556137,3,7
US,CA,San Diego,4.51304787535,2,7
US,NY,New York City,4.18525610408,0,21
US,FL,Orange,4.12234189199,2,7
US,CA,Alameda,2.57992382777,1,4
US,MI,Wayne,2.46713970132,0,6
Canada,,Quebec,2.42185428733,0,9
US,MA,Middlesex,2.28041585122,0,7
US,CA,Santa Clara,1.80007029913,0,4
US,PA,Philadelphia,1.78164752751,0,5
Canada,,Ontario,1.36005287471,0,5
US,WA,King,1.27193418154,0,4
US,MA,Suffolk,1.08501556481,0,4
Canada,,Alberta,1.04246358493,0,2
US,NV,Washoe,0.87723250084,0,2
Canada,,British Columbia,0.758754005983,0,2
US,NJ,Essex,0.687589659205,0,3
US,NJ,Bergen,0.629477773255,0,2
US,NY,Suffolk,0.427626239189,0,2
US,LA,Orleans,0.382439514818,0,1
US,NJ,Hudson,0.375773316958,0,1
US,NY,Westchester,0.29415081838,0,2
US,NY,Nassau,0.284206652069,0,2
