country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,953,625,1264
Mexico,,,357,235,455
United Kingdom,,,259,137,450
India,,,157,100,205
Peru,,,139,99,183
Russia,,,136,75,195
Italy,,,120,60,181
Canada,,,99,52,154
France,,,86,21,234
Spain,,,79,30,135
Ecuador,,,55,28,92
Iran,,,55,25,100
Sweden,,,47,24,72
Germany,,,44,18,81
Chile,,,39,28,54
Pakistan,,,34,20,48
Belgium,,,32,12,60
Indonesia,,,31,18,45
South Africa,,,29,22,39
Turkey,,,29,13,55
Netherlands,,,28,13,53
Colombia,,,24,18,31
Bangladesh,,,22,13,30
Egypt,,,19,11,27
Romania,,,16,11,20
Ukraine,,,14,9,20
Argentina,,,13,8,20
Saudi Arabia,,,12,9,15
Poland,,,12,6,20
Bolivia,,,10,7,15
Portugal,,,10,5,15
Philippines,,,9,4,15
Ireland,,,8,3,18
Kuwait,,,7,5,9
Nigeria,,,7,4,11
Japan,,,7,1,18
Moldova,,,6,4,9
Honduras,,,6,4,8
Algeria,,,5,3,10
Belarus,,,5,3,8
Switzerland,,,5,2,11
Hungary,,,5,2,8
Dominican Republic,,,4,2,7
Panama,,,4,2,7
United Arab Emirates,,,4,2,6
Denmark,,,3,1,5
Bulgaria,,,3,1,4
Finland,,,2,1,5
Serbia,,,2,1,4
Czechia,,,2,1,3
Austria,,,2,0,4
Croatia,,,1,0,2
Greece,,,1,0,2
Israel,,,1,0,2
Morocco,,,1,0,2
Norway,,,1,0,2
South Korea,,,1,0,2
Cuba,,,1,0,1
Estonia,,,1,0,1
Lithuania,,,1,0,1
Malaysia,,,1,0,1
China,,,0,0,3
Australia,,,0,0,1
Cyprus,,,0,0,1
Iceland,,,0,0,1
Latvia,,,0,0,1
Luxembourg,,,0,0,1
Malta,,,0,0,1
Slovakia,,,0,0,1
Slovenia,,,0,0,1
