country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,25598,195981,54735,456583,2020-08-22,2515,2.3,2020-09-01
Mexico,,,8597,136769,39775,215212,2020-08-10,2064,4.5,2020-09-01
India,,,4534,60619,12249,119329,2020-09-01,1170,6.2,2020-09-01
United Kingdom,,,37542,54029,41659,77849,2020-04-29,4421,2.0,2020-09-01
Italy,,,33072,39607,35148,48878,2020-03-27,919,6.7,2020-09-01
Spain,,,28752,32402,29551,39637,2020-04-02,961,,2020-09-01
France,,,28599,32326,28959,43893,2020-04-15,1440,13.7,2020-09-01
Peru,,,3983,31695,11270,52598,2020-08-24,437,2.2,2020-09-01
Russia,,,3968,22642,6526,54822,2020-08-06,242,1.5,2020-09-01
South Africa,,,552,18165,8635,29904,2020-09-01,469,16.8,2020-09-01
Canada,,,6876,13814,8218,29010,2020-04-16,251,1.3,2020-09-01
Iran,,,7564,12568,8508,22337,2020-04-04,158,2.6,2020-09-01
Chile,,,841,11846,5762,18835,2020-08-26,175,5.0,2020-09-01
Germany,,,8428,11378,8924,19862,2020-04-15,510,4.2,2020-09-01
Belgium,,,9364,10452,9592,12605,2020-04-10,496,10.5,2020-09-01
Colombia,,,803,9155,3291,17647,2020-09-01,160,5.9,2020-09-01
Pakistan,,,1225,8545,2318,20194,2020-08-15,103,3.7,2020-09-01
Ecuador,,,3275,7679,4095,18401,2020-05-10,410,1.2,2020-09-01
Netherlands,,,5890,7532,6259,10113,2020-04-07,234,10.4,2020-09-01
Bangladesh,,,544,7256,2250,13185,2020-08-20,104,4.7,2020-09-01
Sweden,,,4220,6141,4820,7761,2020-04-21,185,0.9,2020-09-01
Turkey,,,4431,5568,4696,8150,2020-04-19,127,3.5,2020-09-01
Indonesia,,,1473,5400,2232,12219,2020-09-01,79,1.4,2020-09-01
Egypt,,,816,4816,1520,10608,2020-08-29,69,3.6,2020-09-01
China,,,4638,4653,4638,4748,2020-04-17,1290,,2020-09-01
Argentina,,,500,4104,1247,8500,2020-09-01,78,4.9,2020-09-01
Ukraine,,,658,3870,1391,7693,2020-08-18,46,3.3,2020-09-01
Saudi Arabia,,,425,3563,1216,6728,2020-08-14,45,3.2,2020-09-01
Romania,,,1227,2759,1717,4881,2020-05-08,35,2.1,2020-09-01
Poland,,,1028,2613,1301,5742,2020-04-24,40,5.2,2020-09-01
Bolivia,,,280,2209,903,4022,2020-09-01,37,6.2,2020-09-01
Switzerland,,,1917,2196,1974,2925,2020-04-04,75,30.0,2020-09-01
Portugal,,,1356,2055,1563,3062,2020-04-03,37,2.2,2020-09-01
Ireland,,,1631,1967,1697,2956,2020-04-24,220,3.3,2020-09-01
Moldova,,,274,1632,672,3026,2020-08-10,19,2.7,2020-09-01
Philippines,,,904,1628,1047,2917,2020-04-12,50,0.9,2020-09-01
Nigeria,,,254,1538,448,4502,2020-08-31,23,4.6,2020-09-01
Kuwait,,,175,1493,634,2669,2020-08-23,21,7.0,2020-09-01
Honduras,,,194,1167,464,2602,2020-09-01,19,3.2,2020-09-01
Japan,,,858,1163,876,1643,2020-05-04,49,1.7,2020-09-01
Algeria,,,623,992,728,1959,2020-04-09,30,2.5,2020-09-01
Dominican Republic,,,474,941,585,1875,2020-04-12,38,1.7,2020-09-01
Hungary,,,505,938,584,2073,2020-04-24,23,2.2,2020-09-01
Panama,,,315,902,419,2237,2020-04-29,11,4.5,2020-09-01
Austria,,,645,747,676,942,2020-04-08,30,10.5,2020-09-01
Belarus,,,214,731,367,1936,2020-05-12,7,1.0,2020-09-01
Denmark,,,565,729,620,956,2020-04-04,22,7.5,2020-09-01
Bulgaria,,,133,682,257,1434,2020-08-18,8,2.7,2020-09-01
United Arab Emirates,,,255,634,331,1692,2020-05-10,13,3.0,2020-09-01
Finland,,,313,483,346,888,2020-04-21,43,9.0,2020-09-01
Czechia,,,317,387,353,442,2020-04-14,18,,2020-09-01
Serbia,,,240,377,285,614,2020-04-30,54,5.0,2020-09-01
Israel,,,281,347,305,466,2020-04-18,13,,2020-09-01
South Korea,,,269,323,277,440,2020-03-02,11,,2020-09-01
Norway,,,235,272,246,317,2020-04-20,16,,2020-09-01
Morocco,,,202,239,218,291,2020-03-27,12,,2020-09-01
Greece,,,173,221,193,312,2020-04-03,10,,2020-09-01
Croatia,,,101,184,123,361,2020-04-19,8,,2020-09-01
Malaysia,,,115,147,129,174,2020-03-29,8,,2020-09-01
Slovenia,,,108,132,114,189,2020-04-07,6,,2020-09-01
Luxembourg,,,110,129,116,152,2020-04-11,8,,2020-09-01
Australia,,,103,114,105,140,2020-04-23,8,,2020-09-01
Cuba,,,82,108,92,140,2020-04-24,6,,2020-09-01
Lithuania,,,66,107,81,146,2020-04-10,6,1.0,2020-09-01
Estonia,,,66,85,79,95,2020-04-02,6,2.0,2020-09-01
Slovakia,,,28,36,30,44,2020-04-15,4,,2020-09-01
Latvia,,,23,34,32,36,2020-04-21,4,1.0,2020-09-01
Cyprus,,,17,21,20,24,2020-03-30,2,,2020-09-01
Iceland,,,10,11,11,12,2020-04-06,2,,2020-09-01
Malta,,,7,10,9,12,2020-05-27,1,,2020-09-01
