country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,39.0558999502,21,58
US,AZ,Maricopa,33.7460691861,24,45
US,FL,Miami-Dade,28.5719922782,18,42
US,TX,Harris,23.9183695126,13,34
US,FL,Broward,18.2516481398,12,26
US,TX,Bexar,15.3737518533,10,23
US,NV,Clark,15.3170772819,10,21
US,CA,Orange,11.030182504,6,17
US,FL,Palm Beach,10.9463090308,7,16
US,CA,Riverside,10.4126190307,7,15
US,CA,San Bernardino,9.86343653834,6,14
US,TX,Dallas,9.34449945724,6,13
US,FL,Hillsborough,8.78632692308,6,12
US,FL,Orange,7.41816193559,4,11
US,TX,Tarrant,7.39889637187,5,11
US,IL,Cook,6.2142438905,1,13
US,CA,San Diego,5.0443434968,2,8
US,NY,New York City,5.00129613987,0,27
US,CA,Sacramento,4.11942044964,1,9
Canada,,Quebec,3.19902119731,0,9
US,MA,Middlesex,2.51824631674,0,7
US,MI,Wayne,2.42931354995,0,7
US,CA,Alameda,2.18261247173,1,4
US,PA,Philadelphia,1.94983988698,0,5
US,WA,King,1.89437110455,0,5
Canada,,Alberta,1.53094699902,0,3
US,MA,Suffolk,1.40913068059,0,4
US,CA,Santa Clara,1.38060836205,0,3
Canada,,Ontario,1.13365469342,0,3
US,NJ,Bergen,1.0127664221,0,4
US,NV,Washoe,0.972999064041,0,2
US,NJ,Essex,0.900903199736,0,4
US,NY,Suffolk,0.622914299178,0,3
US,LA,Orleans,0.551152387256,0,2
US,NJ,Hudson,0.503223833705,0,2
Canada,,British Columbia,0.383651705152,0,1
US,NY,Nassau,0.369617584137,0,3
US,NY,Westchester,0.369576596918,0,2
