country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,1068,601,1625
US,NY,,124,60,237
US,NJ,,100,51,153
US,IL,,88,60,112
US,PA,,80,43,116
US,MA,,77,42,120
US,CA,,63,31,95
US,OH,,43,29,57
US,CT,,42,22,65
US,MI,,40,23,64
US,MD,,38,21,55
US,FL,,34,19,52
US,IN,,30,18,43
US,GA,,28,16,41
US,TX,,26,17,36
US,VA,,24,13,36
US,LA,,21,12,34
US,MN,,20,12,28
US,CO,,18,10,25
US,AZ,,17,13,22
US,MS,,14,10,19
US,RI,,13,9,18
US,IA,,13,9,17
US,NC,,13,8,19
US,MO,,11,7,16
US,AL,,10,7,13
US,NM,,7,5,10
US,SC,,7,4,10
US,WI,,7,4,10
US,WA,,7,3,14
US,DC,,7,3,10
US,KY,,6,3,9
US,DE,,6,3,8
US,NH,,5,3,7
US,NV,,5,3,7
US,TN,,5,3,7
US,NE,,3,2,5
US,OK,,3,1,5
US,AR,,2,1,3
US,UT,,2,1,3
US,KS,,2,0,3
US,ME,,1,0,2
US,ND,,1,0,2
US,OR,,1,0,2
US,PR,,1,0,2
US,SD,,1,0,2
US,WV,,1,0,2
US,ID,,1,0,1
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
