date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,92,25,125,92,25,125,92,25,125
2020-02-17,,,,,,,,,92,25,125,184,50,250,184,50,250
2020-02-18,,,,,,,,,92,25,125,276,75,375,276,75,375
2020-02-19,,,,,,,,,92,25,125,369,100,500,369,100,500
2020-02-20,,,,,,,,,92,25,125,461,125,625,461,125,625
2020-02-21,,,,,,,,,92,25,125,553,150,750,553,150,750
2020-02-22,,,,,,,,,92,25,125,645,175,875,645,175,875
2020-02-23,,,,,,,,,92,25,125,737,200,1000,737,200,1000
2020-02-24,,,,,,,,,92,25,125,829,225,1125,829,225,1125
2020-02-25,,,,,,,,,248,84,373,1077,309,1498,1077,309,1498
2020-02-26,,,,,,,,,246,84,366,1323,393,1864,1323,393,1864
2020-02-27,,,,,,,,,256,90,384,1580,484,2247,1580,484,2247
2020-02-28,,,,,,,,,279,104,419,1859,588,2666,1859,588,2666
2020-02-29,,,,,,,,,326,132,491,2184,720,3157,2184,720,3157
2020-03-01,,,,,,,,,396,175,590,2580,896,3747,2580,896,3747
2020-03-02,,,,,,,,,441,209,634,2929,1081,4256,3021,1106,4381
2020-03-03,,,,,,,,,470,242,651,3307,1298,4781,3491,1348,5031
2020-03-04,,,,,,,,,500,282,684,3714,1555,5339,3991,1630,5714
2020-03-05,,,,,,,,,528,329,712,4151,1859,5925,4519,1959,6425
2020-03-06,,,,,,,,,559,386,751,4618,2221,6551,5078,2346,7176
2020-03-07,,,,,,,,,580,423,791,5106,2620,7216,5658,2770,7966
2020-03-08,,,,,,,,,589,436,817,5602,3032,7908,6247,3207,8783
2020-03-09,,,,,,,,,590,443,817,6100,3451,8599,6837,3651,9599
2020-03-10,,,,,,,,,585,434,819,6594,3860,9292,7423,4085,10417
2020-03-11,1,1,,,,,,,578,424,820,6923,4200,9740,8000,4509,11237
2020-03-12,0,1,,,,,,,566,416,814,7243,4532,10188,8566,4925,12051
2020-03-13,0,1,,,,,,,550,408,787,7536,4850,10590,9116,5334,12837
2020-03-14,2,3,,,,,,,532,398,759,7790,5144,10930,9648,5732,13596
2020-03-15,1,4,,,,,,,514,387,733,7978,5399,11172,10162,6120,14329
2020-03-16,0,4,,,,,,,496,375,701,8078,5599,11282,10658,6496,15029
2020-03-17,1,5,,,,,,,478,364,674,8115,5754,11322,11136,6860,15703
