date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-10,,,,,,,,,200,100,300,200,100,300,200,100,300
2020-02-11,,,,,,,,,200,100,300,400,200,600,400,200,600
2020-02-12,,,,,,,,,200,100,300,600,300,900,600,300,900
2020-02-13,,,,,,,,,200,100,300,800,400,1200,800,400,1200
2020-02-14,,,,,,,,,200,100,300,1000,500,1500,1000,500,1500
2020-02-15,,,,,,,,,200,100,300,1200,600,1800,1200,600,1800
2020-02-16,,,,,,,,,200,100,300,1400,700,2100,1400,700,2100
2020-02-17,,,,,,,,,200,100,300,1600,800,2400,1600,800,2400
2020-02-18,,,,,,,,,200,100,300,1799,900,2700,1799,900,2700
2020-02-19,,,,,,,,,607,319,946,2407,1219,3646,2407,1219,3646
2020-02-20,,,,,,,,,605,318,940,3012,1537,4586,3012,1537,4586
2020-02-21,,,,,,,,,645,341,1003,3656,1878,5588,3656,1878,5588
2020-02-22,,,,,,,,,726,387,1131,4382,2266,6719,4382,2266,6719
2020-02-23,,,,,,,,,894,484,1398,5276,2750,8116,5276,2750,8116
2020-02-24,,,,,,,,,1156,635,1809,6432,3385,9925,6432,3385,9925
2020-02-25,,,,,,,,,1366,758,2129,7599,4044,11753,7799,4144,12053
2020-02-26,,,,,,,,,1560,875,2413,8958,4819,13866,9358,5019,14466
2020-02-27,,,,,,,,,1800,1022,2770,10559,5742,16336,11159,6042,17236
2020-02-28,,,,,,,,,2099,1209,3192,12458,6851,19227,13258,7251,20427
2020-02-29,,,,,,,,,2473,1446,3705,14731,8198,22631,15731,8698,24131
2020-03-01,,,,,,,,,2871,1697,4250,17402,9795,26580,18602,10395,28380
2020-03-02,,,,,,,,,3286,1963,4856,20488,11659,31136,21887,12359,33236
2020-03-03,,,,,,,,,3737,2272,5525,24024,13832,36360,25624,14632,38760
2020-03-04,,,,,,,,,4233,2628,6235,28057,16360,42294,29857,17260,44994
2020-03-05,1,1,,,,,,,4771,3034,6996,32221,19076,48344,34627,20295,51989
2020-03-06,0,1,,,,,,,5322,3480,7714,36938,22238,55118,39949,23776,59703
2020-03-07,0,1,,,,,,,5861,3907,8350,42154,25805,62465,45810,27683,68053
2020-03-08,1,2,,,,,,,6373,4316,8872,47802,29734,70206,52184,32000,76924
2020-03-09,0,2,,,,,,,6845,4671,9252,53753,33921,78060,59029,36671,86175
2020-03-10,1,3,,,,,,,7260,5018,9612,59856,38304,85862,66289,41690,95787
2020-03-11,1,4,,,,,,,7597,5408,10060,66087,42954,93793,73885,47098,105846
2020-03-12,0,4,,,,,,,7841,5686,10568,72368,47765,101948,81726,52784,116413
2020-03-13,7,11,,,,,,,7989,5791,10560,78556,52533,109738,89715,58576,126973
2020-03-14,2,13,,,,,,,8046,5848,10459,84504,57173,117005,97761,64425,137431
2020-03-15,1,14,,,,,,,8020,5793,10472,90051,61520,123772,105782,70218,147902
2020-03-16,0,14,,,,,,,7924,5729,10366,95104,65552,129888,113706,75948,158267
2020-03-17,13,27,,,,,,,7770,5604,10170,99588,69193,135202,121476,81552,168437
2020-03-18,1,28,,,,,,,7570,5477,9866,103422,72397,139543,129046,87030,178303
