date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-23,,,,,,,,,96,75,125,96,75,125,96,75,125
2020-02-24,,,,,,,,,96,75,125,193,150,250,193,150,250
2020-02-25,,,,,,,,,96,75,125,289,225,375,289,225,375
2020-02-26,,,,,,,,,96,75,125,386,300,500,386,300,500
2020-02-27,,,,,,,,,96,75,125,482,375,625,482,375,625
2020-02-28,,,,,,,,,96,75,125,579,450,750,579,450,750
2020-02-29,,,,,,,,,96,75,125,675,525,875,675,525,875
2020-03-01,,,,,,,,,96,75,125,771,600,1000,771,600,1000
2020-03-02,,,,,,,,,96,75,125,868,675,1125,868,675,1125
2020-03-03,,,,,,,,,253,194,325,1121,869,1450,1121,869,1450
2020-03-04,,,,,,,,,252,194,324,1372,1064,1774,1372,1064,1774
2020-03-05,,,,,,,,,264,203,339,1636,1267,2113,1636,1267,2113
2020-03-06,,,,,,,,,288,221,370,1924,1489,2483,1924,1489,2483
2020-03-07,,,,,,,,,339,260,434,2262,1749,2916,2262,1749,2916
2020-03-08,,,,,,,,,417,319,533,2679,2068,3449,2679,2068,3449
2020-03-09,,,,,,,,,479,365,611,3062,2359,3934,3158,2434,4059
2020-03-10,,,,,,,,,531,405,676,3496,2689,4485,3689,2839,4735
2020-03-11,,,,,,,,,592,451,753,3992,3066,5113,4281,3291,5488
2020-03-12,,,,,,,,,666,505,844,4561,3496,5831,4947,3796,6331
2020-03-13,,,,,,,,,758,574,959,5223,3995,6665,5705,4370,7290
2020-03-14,,,,,,,,,855,646,1080,5982,4567,7619,6560,5017,8369
2020-03-15,,,,,,,,,956,720,1204,6841,5212,8697,7516,5737,9572
2020-03-16,,,,,,,,,1064,800,1338,7809,5937,9910,8580,6537,10910
2020-03-17,,,,,,,,,1186,889,1488,8898,6751,11273,9766,7426,12398
2020-03-18,,,,,,,,,1324,989,1658,9970,7546,12605,11090,8416,14055
2020-03-19,,,,,,,,,1476,1100,1845,11194,8452,14126,12566,9517,15899
2020-03-20,3,3,,,,,,,1640,1219,2048,12570,9469,15834,14206,10736,17947
2020-03-21,2,5,,,,,,,1819,1349,2269,14102,10597,17733,16026,12086,20216
2020-03-22,0,5,,,,,,,2016,1491,2512,15779,11828,19812,18041,13577,22728
2020-03-23,0,5,,,,,,,2231,1646,2781,17593,13155,22059,20273,15224,25508
2020-03-24,2,7,,,,,,,2468,1816,3077,19582,14606,24526,22740,17041,28585
2020-03-25,2,9,,,,,,,2724,2001,3401,21776,16202,27250,25465,19042,31985
2020-03-26,0,9,,,,,,,3002,2187,3757,24185,17939,30254,28466,21230,35741
2020-03-27,2,11,,,,,,,3301,2376,4193,26820,19810,33603,31767,23606,39934
2020-03-28,5,16,,,,,,,3622,2595,4692,29684,21832,37336,35389,26202,44625
2020-03-29,2,18,,,,,,,3966,2829,5226,32794,24014,41482,39355,29032,49851
2020-03-30,6,24,,,,,,,4329,3074,5784,36168,26369,46062,43684,32106,55634
2020-03-31,6,30,,,,,,,4709,3330,6347,39812,28899,51071,48393,35437,61981
2020-04-01,8,38,,,,,,,5103,3594,6893,43729,31605,56477,53496,39032,68874
