date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-13,,,,,,,,,50,40,60,50,40,60,50,40,60
2020-02-14,,,,,,,,,50,40,60,100,80,120,100,80,120
2020-02-15,,,,,,,,,50,40,60,150,120,180,150,120,180
2020-02-16,,,,,,,,,50,40,60,200,160,240,200,160,240
2020-02-17,,,,,,,,,50,40,60,250,200,300,250,200,300
2020-02-18,,,,,,,,,50,40,60,300,240,360,300,240,360
2020-02-19,,,,,,,,,50,40,60,351,280,420,351,280,420
2020-02-20,,,,,,,,,50,40,60,401,320,480,401,320,480
2020-02-21,,,,,,,,,50,40,60,451,360,540,451,360,540
2020-02-22,,,,,,,,,110,87,132,561,447,672,561,447,672
2020-02-23,,,,,,,,,110,87,132,671,535,804,671,535,804
2020-02-24,,,,,,,,,113,90,136,784,625,939,784,625,939
2020-02-25,,,,,,,,,120,95,144,903,721,1083,903,721,1083
2020-02-26,,,,,,,,,134,106,161,1037,828,1243,1037,828,1243
2020-02-27,,,,,,,,,156,124,187,1194,952,1430,1194,952,1430
2020-02-28,,,,,,,,,173,137,207,1316,1049,1576,1367,1089,1636
2020-02-29,,,,,,,,,185,147,222,1452,1156,1737,1552,1236,1857
2020-03-01,,,,,,,,,199,157,238,1601,1274,1914,1751,1394,2094
2020-03-02,,,,,,,,,214,169,255,1765,1403,2109,1965,1563,2349
2020-03-03,,,,,,,,,233,183,277,1948,1546,2325,2198,1746,2625
2020-03-04,,,,,,,,,252,197,299,2150,1704,2564,2450,1944,2924
2020-03-05,,,,,,,,,270,211,320,2369,1875,2823,2720,2155,3243
2020-03-06,,,,,,,,,288,224,341,2607,2059,3103,3008,2379,3583
2020-03-07,,,,,,,,,307,238,362,2864,2257,3405,3314,2617,3945
2020-03-08,1,1,,,,,,,327,252,386,3080,2422,3658,3641,2870,4330
2020-03-09,0,1,,,,,,,348,267,410,3318,2603,3936,3989,3138,4740
2020-03-10,0,1,,,,,,,369,283,440,3574,2795,4240,4357,3421,5179
2020-03-11,0,1,,,,,,,390,293,476,3844,2994,4572,4747,3715,5654
