date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-28,,,,,,,,,35,25,50,35,25,50,35,25,50
2020-02-29,,,,,,,,,35,25,50,70,50,100,70,50,100
2020-03-01,,,,,,,,,35,25,50,104,75,150,104,75,150
2020-03-02,,,,,,,,,35,25,50,139,100,200,139,100,200
2020-03-03,,,,,,,,,35,25,50,174,125,250,174,125,250
2020-03-04,,,,,,,,,35,25,50,209,150,300,209,150,300
2020-03-05,,,,,,,,,35,25,50,243,175,350,243,175,350
2020-03-06,,,,,,,,,35,25,50,278,200,400,278,200,400
2020-03-07,,,,,,,,,35,25,50,313,225,450,313,225,450
2020-03-08,,,,,,,,,78,54,110,391,279,560,391,279,560
2020-03-09,,,,,,,,,78,54,110,469,334,670,469,334,670
2020-03-10,,,,,,,,,81,56,113,550,391,783,550,391,783
2020-03-11,,,,,,,,,86,59,120,636,450,902,636,450,902
2020-03-12,,,,,,,,,97,66,134,733,517,1036,733,517,1036
2020-03-13,,,,,,,,,113,77,156,846,595,1191,846,595,1191
2020-03-14,,,,,,,,,126,85,172,937,655,1313,972,680,1363
2020-03-15,,,,,,,,,136,91,184,1038,722,1446,1108,772,1546
2020-03-16,,,,,,,,,147,98,198,1150,796,1594,1255,871,1744
2020-03-17,,,,,,,,,159,105,212,1274,877,1755,1413,977,1955
2020-03-18,,,,,,,,,173,114,230,1413,967,1935,1586,1092,2185
2020-03-19,,,,,,,,,188,123,248,1566,1065,2133,1775,1215,2433
2020-03-20,,,,,,,,,203,132,266,1735,1173,2348,1978,1348,2698
2020-03-21,,,,,,,,,218,141,283,1918,1289,2580,2196,1489,2980
2020-03-22,,,,,,,,,234,150,301,2117,1414,2830,2429,1639,3280
2020-03-23,1,1,,,,,,,251,159,320,2289,1519,3040,2680,1799,3600
2020-03-24,0,1,,,,,,,269,169,340,2479,1634,3270,2949,1969,3940
2020-03-25,0,1,,,,,,,287,180,361,2686,1757,3518,3236,2149,4300
2020-03-26,0,1,,,,,,,307,190,382,2906,1888,3780,3542,2339,4682
2020-03-27,0,1,,,,,,,327,201,404,3136,2023,4050,3869,2540,5085
2020-03-28,0,1,,,,,,,348,212,426,3371,2157,4320,4217,2753,5510
2020-03-29,0,1,,,,,,,370,223,450,3614,2295,4597,4586,2976,5960
2020-03-30,1,2,,,,,,,393,235,474,3871,2439,4887,4979,3212,6433
2020-03-31,0,2,,,,,,,417,248,499,4142,2589,5188,5396,3460,6931
2020-04-01,0,2,,,,,,,442,260,524,4425,2744,5500,5838,3721,7455
2020-04-02,0,2,,,,,,,468,273,551,4720,2902,5821,6306,3994,8005
2020-04-03,2,4,,,,,,,494,286,578,5026,3065,6151,6800,4281,8583
2020-04-04,0,4,,,,,,,522,300,607,5344,3233,6492,7322,4581,9189
2020-04-05,1,5,,,,,,,550,314,636,5677,3406,6845,7872,4896,9825
2020-04-06,0,5,,,,,,,579,328,676,6022,3585,7221,8451,5224,10501
2020-04-07,1,6,,,,,,,607,342,724,6378,3768,7624,9058,5567,11224
2020-04-08,0,6,,,,,,,636,357,772,6746,3956,8056,9694,5925,11996
2020-04-09,1,7,,,,,,,664,372,822,7122,4148,8517,10358,6297,12817
2020-04-10,0,7,,,,,,,690,387,869,7506,4345,9004,11048,6684,13686
2020-04-11,3,10,,,,,,,715,402,914,7894,4546,9515,11763,7086,14599
2020-04-12,0,10,,,,,,,737,416,953,8284,4750,10041,12500,7503,15551
2020-04-13,0,10,,,,,,,756,431,982,8670,4957,10574,13256,7934,16533
2020-04-14,1,11,,,,,,,771,445,999,9048,5167,11100,14027,8379,17532
2020-04-15,1,12,,,,,,,783,458,1024,9414,5377,11626,14810,8838,18556
