date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,50,40,60,50,40,60,50,40,60
2020-02-17,,,,,,,,,50,40,60,99,80,120,99,80,120
2020-02-18,,,,,,,,,50,40,60,149,120,180,149,120,180
2020-02-19,,,,,,,,,50,40,60,199,160,240,199,160,240
2020-02-20,,,,,,,,,50,40,60,248,200,300,248,200,300
2020-02-21,,,,,,,,,50,40,60,298,240,360,298,240,360
2020-02-22,,,,,,,,,50,40,60,348,280,420,348,280,420
2020-02-23,,,,,,,,,50,40,60,397,320,480,397,320,480
2020-02-24,,,,,,,,,50,40,60,447,360,540,447,360,540
2020-02-25,,,,,,,,,113,87,144,560,447,684,560,447,684
2020-02-26,,,,,,,,,113,87,144,673,535,828,673,535,828
2020-02-27,,,,,,,,,117,90,149,790,625,976,790,625,976
2020-02-28,,,,,,,,,124,95,160,915,721,1136,915,721,1136
2020-02-29,,,,,,,,,141,106,183,1055,828,1319,1055,828,1319
2020-03-01,,,,,,,,,166,124,219,1221,952,1537,1221,952,1537
2020-03-02,,,,,,,,,185,137,246,1356,1049,1723,1406,1089,1783
2020-03-03,,,,,,,,,200,146,268,1506,1156,1930,1605,1236,2050
2020-03-04,,,,,,,,,216,157,292,1672,1273,2161,1821,1393,2341
2020-03-05,,,,,,,,,234,168,319,1856,1402,2420,2055,1562,2660
2020-03-06,,,,,,,,,256,183,352,2062,1545,2712,2311,1745,3012
2020-03-07,,,,,,,,,278,197,386,2291,1702,3037,2589,1942,3397
2020-03-08,,,,,,,,,300,210,419,2542,1873,3395,2889,2153,3815
2020-03-09,,,,,,,,,321,223,451,2813,2057,3785,3211,2377,4265
2020-03-10,,,,,,,,,344,237,483,3107,2254,4208,3554,2614,4748
2020-03-11,1,1,,,,,,,367,251,517,3361,2418,4581,3921,2866,5265
2020-03-12,0,1,,,,,,,391,266,555,3639,2598,4992,4312,3133,5819
2020-03-13,0,1,,,,,,,414,281,592,3936,2789,5435,4726,3415,6411
2020-03-14,0,1,,,,,,,436,293,617,4248,2987,5891,5162,3708,7027
2020-03-15,0,1,,,,,,,457,302,639,4564,3183,6347,5620,4011,7666
2020-03-16,0,1,,,,,,,477,312,661,4876,3371,6789,6097,4323,8326
2020-03-17,0,1,,,,,,,496,322,681,5187,3556,7224,6593,4645,9006
2020-03-18,0,1,,,,,,,513,331,698,5500,3741,7654,7106,4977,9704
2020-03-19,0,1,,,,,,,527,341,706,5812,3925,8069,7633,5319,10409
2020-03-20,0,1,,,,,,,540,350,717,6118,4107,8467,8173,5669,11126
2020-03-21,0,1,,,,,,,550,359,741,6412,4283,8856,8723,6029,11867
2020-03-22,2,3,,,,,,,558,368,753,6692,4455,9222,9281,6398,12619
2020-03-23,0,3,,,,,,,564,377,760,6956,4622,9563,9845,6776,13378
2020-03-24,3,6,,,,,,,569,386,759,7203,4785,9872,10414,7163,14137
2020-03-25,2,8,,,,,,,571,395,753,7431,4943,10142,10985,7558,14889
2020-03-26,0,8,,,,,,,572,404,752,7636,5096,10376,11557,7963,15640
2020-03-27,1,9,,,,,,,573,412,755,7818,5242,10577,12130,8376,16395
2020-03-28,5,14,,,,,,,572,421,744,7975,5382,10728,12702,8797,17138
2020-03-29,3,17,,,,,,,570,429,736,8109,5519,10847,13272,9227,17873
2020-03-30,7,24,,,,,,,568,438,727,8220,5654,10935,13840,9665,18600
2020-03-31,6,30,,,,,,,566,446,721,8309,5788,10995,14406,10112,19321
2020-04-01,0,30,,,,,,,563,446,716,8376,5912,11031,14969,10558,20036
2020-04-02,2,32,,,,,,,560,443,712,8423,6024,11045,15528,11001,20748
2020-04-03,5,37,,,,,,,557,442,708,8452,6125,11046,16085,11444,21455
2020-04-04,4,41,,,,,,,553,438,705,8465,6213,11034,16638,11882,22159
2020-04-05,5,46,,,,,,,550,436,705,8465,6290,10997,17188,12319,22863
2020-04-06,8,54,,,,,,,546,431,697,8453,6352,10942,17734,12750,23560
2020-04-07,1,55,,,,,,,543,425,699,8432,6399,10880,18277,13176,24258
2020-04-08,4,59,,,,,,,539,412,690,8403,6425,10811,18816,13588,24947
2020-04-09,4,63,,,,,,,536,405,691,8368,6435,10749,19353,13993,25638
2020-04-10,3,66,,,,,,,533,399,696,8328,6430,10694,19886,14393,26334
2020-04-11,8,74,,,,,,,530,391,701,8286,6409,10640,20415,14785,27034
2020-04-12,5,79,,,,,,,527,382,703,8241,6370,10600,20942,15168,27737
