date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-01-20,,,,,,,,,47,40,60,47,40,60,47,40,60
2020-01-21,,,,,,,,,47,40,60,93,80,120,93,80,120
2020-01-22,,,,,,,,,47,40,60,140,120,180,140,120,180
2020-01-23,,,,,,,,,47,40,60,186,160,240,186,160,240
2020-01-24,,,,,,,,,47,40,60,233,200,300,233,200,300
2020-01-25,,,,,,,,,47,40,60,279,240,360,279,240,360
2020-01-26,,,,,,,,,47,40,60,326,280,420,326,280,420
2020-01-27,,,,,,,,,47,40,60,372,320,480,372,320,480
2020-01-28,,,,,,,,,47,40,60,419,360,540,419,360,540
2020-01-29,,,,,,,,,101,87,132,520,447,672,520,447,672
2020-01-30,,,,,,,,,101,87,132,621,535,804,621,535,804
2020-01-31,,,,,,,,,104,90,136,725,626,940,725,626,940
2020-02-01,,,,,,,,,110,95,144,835,721,1083,835,721,1083
2020-02-02,,,,,,,,,123,107,161,957,828,1244,957,828,1244
2020-02-03,,,,,,,,,142,124,188,1100,953,1431,1100,953,1431
2020-02-04,,,,,,,,,157,137,207,1210,1051,1578,1257,1091,1638
2020-02-05,,,,,,,,,168,147,222,1332,1159,1739,1425,1239,1859
2020-02-06,,,,,,,,,180,158,238,1466,1277,1917,1605,1397,2097
2020-02-07,,,,,,,,,193,170,256,1612,1408,2113,1798,1568,2353
2020-02-08,,,,,,,,,209,184,278,1775,1553,2330,2008,1753,2630
2020-02-09,,,,,,,,,226,199,300,1954,1712,2570,2233,1952,2930
2020-02-10,,,,,,,,,241,213,321,2149,1886,2831,2474,2166,3251
2020-02-11,,,,,,,,,257,227,342,2359,2074,3113,2731,2394,3593
2020-02-12,,,,,,,,,273,242,364,2585,2277,3416,3003,2637,3956
2020-02-13,1,1,,,,,,,290,258,388,2773,2447,3672,3293,2895,4344
2020-02-14,0,1,,,,,,,308,274,413,2980,2634,3953,3601,3170,4756
2020-02-15,0,1,,,,,,,326,286,438,3203,2830,4255,3927,3456,5194
2020-02-16,0,1,,,,,,,345,296,464,3437,3031,4575,4272,3752,5658
2020-02-17,0,1,,,,,,,364,306,491,3679,3230,4904,4636,4059,6148
2020-02-18,0,1,,,,,,,384,316,518,3920,3422,5235,5020,4375,6666
2020-02-19,0,1,,,,,,,405,326,547,4168,3610,5575,5424,4702,7212
2020-02-20,0,1,,,,,,,426,336,577,4425,3799,5930,5850,5038,7789
2020-02-21,0,1,,,,,,,448,346,608,4693,3987,6299,6298,5385,8396
2020-02-22,0,1,,,,,,,471,356,640,4971,4172,6683,6769,5741,9035
2020-02-23,0,1,,,,,,,494,365,673,5255,4353,7078,7263,6106,9707
2020-02-24,0,1,,,,,,,518,375,707,5548,4529,7484,7781,6482,10413
2020-02-25,0,1,,,,,,,543,384,742,5850,4700,7905,8325,6866,11155
2020-02-26,1,2,,,,,,,569,394,779,6163,4866,8341,8894,7261,11933
2020-02-27,2,4,,,,,,,596,403,816,6487,5027,8793,9490,7664,12749
2020-02-28,0,4,,,,,,,623,412,855,6820,5181,9260,10113,8077,13604
2020-02-29,1,5,,,,,,,652,421,896,7164,5328,9743,10765,8499,14499
2020-03-01,1,6,,,,,,,681,430,938,7519,5473,10243,11447,8930,15437
2020-03-02,0,6,,,,,,,711,439,981,7886,5617,10761,12158,9370,16418
2020-03-03,0,6,,,,,,,743,448,1026,8265,5759,11296,12901,9818,17444
2020-03-04,0,6,,,,,,,775,457,1073,8656,5900,11851,13675,10276,18516
2020-03-05,0,6,,,,,,,808,466,1121,9059,6040,12425,14483,10742,19637
2020-03-06,0,6,,,,,,,842,474,1171,9474,6179,13019,15325,11217,20808
2020-03-07,0,6,,,,,,,876,483,1223,9903,6316,13634,16201,11701,22030
2020-03-08,0,6,,,,,,,912,491,1276,10344,6452,14271,17113,12193,23306
2020-03-09,4,10,,,,,,,949,500,1331,10799,6587,14930,18062,12693,24636
2020-03-10,0,10,,,,,,,986,508,1388,11266,6720,15611,19047,13202,26024
2020-03-11,5,15,,,,,,,1023,516,1447,11746,6852,16317,20071,13719,27471
2020-03-12,1,16,,,,,,,1061,525,1508,12237,6983,17046,21132,14244,28978
2020-03-13,3,19,,,,,,,1099,533,1570,12740,7113,17799,22230,14777,30548
2020-03-14,3,22,,,,,,,1137,541,1633,13254,7241,18577,23367,15318,32180
2020-03-15,0,22,,,,,,,1174,549,1697,13776,7368,19378,24541,15867,33877
2020-03-16,5,27,,,,,,,1210,557,1762,14304,7494,20202,25751,16425,35638
2020-03-17,2,29,,,,,,,1245,565,1825,14837,7619,21046,26995,16990,37463
2020-03-18,0,29,,,,,,,1277,573,1886,15372,7744,21905,28273,17563,39349
2020-03-19,0,29,,,,,,,1308,581,1944,15905,7867,22776,29580,18144,41292
2020-03-20,4,33,,,,,,,1336,589,1996,16433,7990,23651,30916,18733,43287
2020-03-21,2,35,,,,,,,1361,598,2041,16952,8113,24520,32277,19331,45327
2020-03-22,1,36,,,,,,,1383,607,2078,17459,8237,25375,33660,19938,47404
2020-03-23,6,42,,,,,,,1402,616,2099,17948,8362,26198,35062,20555,49503
2020-03-24,1,43,,,,,,,1417,626,2128,18417,8488,26994,36479,21182,51630
2020-03-25,2,45,,,,,,,1430,637,2133,18861,8617,27739,37909,21819,53763
2020-03-26,2,47,,,,,,,1440,648,2145,19278,8749,28437,39348,22468,55908
2020-03-27,2,49,,,,,,,1447,660,2159,19664,8885,29088,40796,23129,58066
2020-03-28,3,52,,,,,,,1453,673,2168,20018,9025,29686,42249,23803,60233
2020-03-29,2,54,,,,,,,1457,685,2165,20339,9170,30218,43706,24488,62398
