date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-14,,,,,,,,,356,100,500,356,100,500,356,100,500
2020-02-15,,,,,,,,,356,100,500,711,200,1000,711,200,1000
2020-02-16,,,,,,,,,356,100,500,1067,300,1500,1067,300,1500
2020-02-17,,,,,,,,,356,100,500,1423,400,2000,1423,400,2000
2020-02-18,,,,,,,,,356,100,500,1778,500,2500,1778,500,2500
2020-02-19,,,,,,,,,356,100,500,2134,600,3000,2134,600,3000
2020-02-20,,,,,,,,,356,100,500,2490,700,3500,2490,700,3500
2020-02-21,,,,,,,,,356,100,500,2845,800,4000,2845,800,4000
2020-02-22,,,,,,,,,356,100,500,3201,900,4500,3201,900,4500
2020-02-23,,,,,,,,,1160,359,1700,4361,1259,6200,4361,1259,6200
2020-02-24,,,,,,,,,1157,359,1696,5518,1619,7896,5518,1619,7896
2020-02-25,,,,,,,,,1246,392,1836,6764,2011,9731,6764,2011,9731
2020-02-26,,,,,,,,,1427,458,2118,8190,2470,11848,8190,2470,11848
2020-02-27,,,,,,,,,1801,597,2705,9992,3067,14553,9992,3067,14553
2020-02-28,,,,,,,,,2390,815,3628,12382,3883,18181,12382,3883,18181
2020-02-29,,,,,,,,,2879,1001,4400,14905,4785,22080,15260,4885,22580
2020-03-01,,,,,,,,,3357,1193,5165,17906,5878,26744,18617,6078,27744
2020-03-02,,,,,,,,,3975,1447,6163,21525,7225,32407,22592,7525,33907
2020-03-03,,,,,,,,,4771,1784,7457,25940,8910,39363,27363,9310,41363
2020-03-04,,,,,,,,,5800,2227,9132,31385,11037,47995,33163,11537,50495
2020-03-05,,,,,,,,,6956,2738,11046,37985,13676,58541,40119,14276,61541
2020-03-06,,,,,,,,,8252,3334,13190,45882,16911,71230,48371,17611,74730
2020-03-07,,,,,,,,,9773,4063,15714,55299,20874,86444,58144,21674,90444
2020-03-08,,,,,,,,,11585,4970,18717,66528,25745,104660,69729,26645,109160
2020-03-09,,,,,,,,,13727,6092,22512,79095,31477,125472,83456,32737,131672
2020-03-10,,,,,,,,,16171,7451,26664,94110,38569,150440,99628,40188,158335
2020-03-11,3,3,,,,,,,18895,9089,31222,111759,47266,179827,118523,49277,189557
2020-03-12,0,3,,,,,,,21896,11076,36032,132229,57884,213741,140419,60354,225589
2020-03-13,0,3,,,,,,,25139,13429,39677,155566,70716,250713,165558,73783,265265
2020-03-14,1,4,,,,,,,28535,15791,43595,181711,85692,290679,194093,89575,308859
2020-03-15,0,4,,,,,,,31933,18174,47168,210765,102864,333448,226025,107749,356027
2020-03-16,1,5,,,,,,,35152,20731,49925,242560,122402,378208,261178,128480,405952
2020-03-17,5,10,,,,,,,38018,23543,51921,276604,144498,423966,299196,152024,457872
2020-03-18,4,14,,,,,,,40373,26028,54083,312206,168742,470593,339569,178053,511955
2020-03-19,7,21,,,,,,,42091,27862,55986,348497,194378,517446,381660,205915,567941
2020-03-20,16,37,,,,,,,43108,29385,56843,384648,221025,563243,424768,235301,624783
2020-03-21,30,67,,,,,,,43426,30088,57687,419823,247778,607740,468194,265389,682469
2020-03-22,8,75,,,,,,,43119,29771,58085,453169,273486,650110,511313,295161,740553
2020-03-23,13,88,,,,,,,42305,29124,57260,483889,297640,688653,553618,324285,797813
2020-03-24,34,122,,,,,,,41119,28528,56356,511280,320076,722498,594737,352813,854169
2020-03-25,56,178,,,,,,,39686,27806,54222,534795,340431,750055,634423,380619,908390
2020-03-26,42,220,,,,,,,38106,26980,51729,554006,358322,770562,672529,407600,960119
2020-03-27,69,289,,,,,,,36448,26174,49509,568557,373420,784039,708977,433775,1009628
2020-03-28,64,353,,,,,,,34762,25345,46680,578180,385337,791042,743738,459121,1056307
2020-03-29,78,431,,,,,,,33083,24316,43922,582728,393862,791369,776821,483437,1100228
2020-03-30,82,513,,,,,,,31435,23472,41185,582230,399160,785386,808256,506910,1141413
2020-03-31,192,705,,,,,,,29837,22276,39416,576915,400706,774878,838093,529187,1180829
2020-04-01,123,828,,,,,,,28298,21039,37378,567194,398201,760334,866390,550226,1218206
