country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1053.529016,673,1638
India,,,774.926800512,493,965
Mexico,,,614.987364124,471,805
Colombia,,,296.216496851,197,381
Iran,,,215.787546984,111,323
South Africa,,,213.468782551,123,291
Peru,,,148.122360874,73,259
Russia,,,130.36031825,58,225
Argentina,,,102.747875172,71,140
Bolivia,,,74.1142313744,47,107
Indonesia,,,72.8090507956,44,107
Chile,,,70.3859006476,28,145
United Kingdom,,,66.9539602557,11,148
Honduras,,,38.0612764882,25,53
Egypt,,,37.4272725689,14,62
Bangladesh,,,35.5472002129,20,58
Ecuador,,,34.9137098397,9,67
Romania,,,30.6277442956,22,42
Saudi Arabia,,,28.2986751466,14,45
Pakistan,,,28.2805705179,15,49
Panama,,,26.3585629791,17,38
Philippines,,,20.7165959504,5,44
Ukraine,,,17.9000385407,11,24
Dominican Republic,,,16.5144662316,8,27
Turkey,,,15.9151939655,3,36
Algeria,,,11.4040322596,4,22
Israel,,,9.87170266875,5,16
France,,,9.31070852311,0,45
Morocco,,,8.9007452376,4,15
Serbia,,,8.28249917349,5,12
Moldova,,,8.03378417862,4,13
Sweden,,,7.94140533876,2,17
Poland,,,7.66483754748,3,14
Canada,,,7.34600453171,0,18
Australia,,,6.79501230021,3,12
Bulgaria,,,6.75907229516,4,10
Italy,,,6.65775519159,0,20
Nigeria,,,5.6115000469,2,11
Belarus,,,4.76469961932,3,7
Germany,,,3.8117862463,0,15
Spain,,,3.69540300817,0,18
Portugal,,,3.53054493647,0,8
Kuwait,,,3.29656038967,1,7
Japan,,,2.21469924212,0,10
Czechia,,,1.80319819137,0,4
Croatia,,,1.76450930938,1,3
China,,,1.42742230602,0,10
United Arab Emirates,,,0.995901151417,0,3
Belgium,,,0.838247880693,0,3
Netherlands,,,0.66525433266,0,2
Austria,,,0.517190580212,0,2
Switzerland,,,0.513000164503,0,2
Hungary,,,0.500730601085,0,2
South Korea,,,0.460558008597,0,2
Ireland,,,0.446775817162,0,2
Luxembourg,,,0.44479853774,0,1
Denmark,,,0.315528901762,0,1
Greece,,,0.294636053167,0,1
Malaysia,,,0.250501258762,0,1
Finland,,,0.22576675572,0,1
Slovenia,,,0.200448089956,0,1
Norway,,,0.137841952816,0,1
Cuba,,,0.13532507491,0,1
Lithuania,,,0.0996439140414,0,1
Latvia,,,0.0867022288054,0,1
Estonia,,,0.0852845536635,0,1
Slovakia,,,0.04969871401,0,1
Cyprus,,,0.0361628091724,0,1
Malta,,,0.0199071851154,0,1
Iceland,,,0.0157833228283,0,1
