country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,14495,49173,29159,79498,2020-04-07,1943,1.0
US,NY,6268,16896,11082,24253,2020-04-08,779,1.0
US,NJ,1504,6095,3341,9620,2020-04-13,272,1.0
US,MI,959,3593,2008,6172,2020-04-12,126,1.1
US,MA,433,2535,1310,4341,2020-04-07,96,1.2
US,IL,462,2123,1167,3329,2020-04-08,82,0.9
US,LA,652,1955,1300,2983,2020-04-08,70,0.9
US,PA,309,1879,992,3060,2020-04-07,78,1.0
US,GA,362,1754,905,2866,2020-04-07,100,2.0
US,CA,442,1325,794,2064,2020-04-08,68,0.7
US,CT,277,1075,667,1729,2020-04-07,71,
US,FL,309,961,572,1905,2020-04-07,60,2.8
US,OH,193,826,478,1463,2020-04-12,26,1.0
US,IN,203,757,416,1416,2020-04-07,34,0.9
US,WA,394,642,469,1844,2020-04-07,34,1.3
US,TX,177,579,346,1027,2020-04-08,23,0.9
US,CO,179,532,328,904,2020-04-08,29,0.7
US,MD,124,531,282,995,2020-04-06,24,0.9
US,AL,66,398,267,614,2020-04-01,13,1.0
US,OK,79,346,160,710,2020-04-07,16,1.0
US,NC,53,337,162,600,2020-04-07,13,1.4
US,WI,99,320,203,526,2020-04-04,19,1.6
US,VA,75,288,150,606,2020-04-08,12,0.9
US,TN,79,287,169,500,2020-04-06,21,1.3
US,AZ,80,254,158,414,2020-04-05,12,1.1
US,MO,58,239,139,418,2020-04-07,14,1.6
US,MS,67,236,108,484,2020-04-12,8,1.0
US,NV,71,217,128,379,2020-04-08,13,0.6
US,RI,35,212,138,331,2020-04-05,8,1.0
US,KY,65,208,120,363,2020-04-07,14,1.3
US,SC,63,200,117,346,2020-04-08,12,0.7
US,MN,39,176,99,332,2020-04-11,6,1.2
US,NH,18,137,60,274,2020-04-08,9,0.6
US,KS,27,123,47,302,2020-04-10,6,
US,OR,33,111,51,240,2020-04-10,4,1.0
US,DC,27,86,44,168,2020-04-04,6,0.6
US,ME,14,83,47,139,2020-04-18,2,1.0
US,VT,23,82,36,174,2020-04-11,3,
US,IA,27,77,44,144,2020-04-05,8,2.0
US,PR,24,71,39,136,2020-04-04,3,2.0
US,HI,5,70,9,153,2020-04-21,2,
US,ID,15,59,28,103,2020-04-07,3,1.0
US,NE,12,59,24,121,2020-04-15,2,1.0
US,UT,13,57,23,121,2020-04-06,5,
US,AR,18,56,29,109,2020-04-13,2,1.0
US,DE,16,51,27,93,2020-03-31,4,
US,NM,13,47,23,97,2020-04-04,3,2.0
US,WV,4,36,5,87,2020-04-21,1,
US,MT,6,31,9,84,2020-03-30,3,
US,VI,1,31,5,52,2020-04-30,1,
US,MP,2,30,2,48,2020-04-26,1,
US,AK,7,28,13,66,2020-04-04,2,1.0
US,ND,4,27,7,79,2020-04-18,1,
US,SD,6,27,7,70,2020-04-10,2,
US,GU,4,18,5,44,2020-04-12,1,
US,AS,0,,,,,,
US,WY,0,,,,,,
