country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1031.58296704,629,1598
India,,,971.503018924,609,1299
Mexico,,,574.32142141,410,797
Colombia,,,302.010182692,202,438
Peru,,,215.789518769,95,351
South Africa,,,196.634838243,116,271
Argentina,,,185.048799016,119,249
Iran,,,154.366685422,80,252
Russia,,,102.155571805,49,177
Indonesia,,,68.392505054,37,109
Bolivia,,,60.0154448292,37,90
Philippines,,,59.9866781693,31,102
Chile,,,54.0154677953,17,104
Romania,,,42.1733048481,31,56
Bangladesh,,,37.6194021481,15,67
Saudi Arabia,,,33.5303170134,16,52
Ecuador,,,31.4305567671,5,69
Morocco,,,30.1237882148,17,45
Ukraine,,,28.8401942069,18,41
Spain,,,27.5512680482,0,107
Turkey,,,21.114187423,4,46
Panama,,,18.4695426265,11,27
Israel,,,17.5353835762,11,27
Dominican Republic,,,17.1783083513,10,27
Pakistan,,,16.6152425131,4,34
France,,,16.4466431199,0,77
Egypt,,,16.429468593,4,34
Honduras,,,13.9523447983,8,21
Australia,,,13.7988064443,8,21
United Kingdom,,,13.3125855216,0,51
Poland,,,11.7766365499,6,20
Japan,,,11.623414922,2,28
Algeria,,,9.72083972273,3,18
Belgium,,,8.85449550972,0,39
Italy,,,8.35076153241,0,34
Bulgaria,,,6.97142827789,4,10
Moldova,,,6.7126791648,3,10
Germany,,,6.51337240398,0,22
Canada,,,6.25168681547,0,17
Sweden,,,4.43086437677,0,7
Nigeria,,,4.38960704535,1,10
Netherlands,,,4.3138859364,0,15
Belarus,,,4.13411359028,2,7
Serbia,,,4.13317336895,2,6
Portugal,,,2.98155182624,0,7
Kuwait,,,2.58448597356,0,6
Czechia,,,2.33085985539,0,5
Greece,,,2.11704999541,1,4
China,,,1.38237050852,0,10
Switzerland,,,1.33138107229,0,5
United Arab Emirates,,,1.30460050358,0,4
Croatia,,,0.950019498708,0,2
Ireland,,,0.737784150929,0,3
Hungary,,,0.665790575211,0,2
Norway,,,0.647442197254,0,2
Austria,,,0.635574269909,0,2
Denmark,,,0.587429356852,0,2
South Korea,,,0.558343593229,0,2
Luxembourg,,,0.32303979756,0,1
Cuba,,,0.31250224486,0,1
Finland,,,0.277067208355,0,1
Lithuania,,,0.257509190922,0,1
Slovakia,,,0.221479190214,0,1
Slovenia,,,0.217480982613,0,1
Malaysia,,,0.165401448788,0,1
Malta,,,0.138072032965,0,1
Latvia,,,0.113610135676,0,1
Estonia,,,0.0737769292723,0,1
Cyprus,,,0.0569562870802,0,1
Iceland,,,0.0188243852166,0,1
