country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,119504,169024,139265,218807,2020-07-29,1595,1.2,2020-11-01
India,,,62550,115062,83234,154452,2020-06-16,2003,1.0,2020-11-01
Mexico,,,63146,88108,76308,109298,2020-06-03,1092,1.1,2020-11-01
United Kingdom,,,41573,42258,41595,44756,2020-04-21,1224,110.4,2020-11-01
Italy,,,35472,36137,35500,38694,2020-03-27,919,92.8,2020-11-01
Peru,,,28277,34799,30051,42580,2020-08-14,4143,1.6,2020-11-01
France,,,30601,32088,30647,38056,2020-04-15,1438,43.9,2020-11-01
Spain,,,29011,31144,29061,37480,2020-06-19,1179,56.7,2020-11-01
Colombia,,,18766,30907,24049,41911,2020-08-23,748,1.1,2020-11-01
Iran,,,21249,27228,23120,34173,2020-07-28,235,1.7,2020-11-01
Russia,,,16866,21899,18348,28749,2020-05-29,232,1.5,2020-11-01
South Africa,,,13743,20861,16154,28369,2020-07-22,572,1.8,2020-11-01
Argentina,,,8271,20245,13369,30229,2020-08-24,381,1.0,2020-11-01
Chile,,,11132,13858,11617,19780,2020-07-17,1057,3.1,2020-11-01
Indonesia,,,7169,12222,8966,18153,2020-07-22,139,0.9,2020-11-01
Belgium,,,9886,10217,9918,11411,2020-04-10,496,160.7,2020-11-01
Germany,,,9290,9839,9329,11602,2020-04-15,510,,2020-11-01
Canada,,,9155,9523,9196,10343,2020-04-16,251,26.7,2020-11-01
Ecuador,,,6504,7735,6637,10336,2020-05-10,410,2.6,2020-11-01
Bolivia,,,4846,7725,5997,10321,2020-08-04,92,1.2,2020-11-01
Turkey,,,6245,7532,6358,10565,2020-04-19,127,3.2,2020-11-01
Philippines,,,3325,7152,4436,12253,2020-07-12,162,0.7,2020-11-01
Pakistan,,,6283,6866,6354,7763,2020-06-14,178,13.4,2020-11-01
Netherlands,,,6247,6569,6270,7807,2020-04-07,234,54.8,2020-11-01
Romania,,,3507,6278,4641,9013,2020-08-25,58,1.0,2020-11-01
Bangladesh,,,4174,6053,4952,8759,2020-06-30,64,0.9,2020-11-01
Sweden,,,5821,5910,5833,6002,2020-04-14,115,109.8,2020-11-01
Egypt,,,5362,5891,5430,6824,2020-06-15,97,3.8,2020-11-01
Saudi Arabia,,,3813,5385,4270,6961,2020-07-05,58,1.5,2020-11-01
Ukraine,,,2499,5273,3454,8679,2020-11-01,54,1.1,2020-11-01
China,,,4718,4810,4718,5495,2020-04-17,1290,39.7,2020-11-01
Morocco,,,1052,3508,1889,6547,2020-11-01,46,1.1,2020-11-01
Poland,,,2018,2907,2288,4042,2020-04-24,40,2.5,2020-11-01
Honduras,,,1827,2794,2140,4024,2020-08-27,56,1.0,2020-11-01
Panama,,,1966,2639,2235,3430,2020-07-24,41,1.5,2020-11-01
Dominican Republic,,,1648,2573,1971,3756,2020-04-12,38,1.0,2020-11-01
Algeria,,,1483,2152,1601,3352,2020-04-09,30,1.6,2020-11-01
Switzerland,,,2004,2108,2020,2387,2020-04-04,75,60.0,2020-11-01
Japan,,,1251,2044,1401,3562,2020-05-01,29,2.0,2020-11-01
Portugal,,,1815,2031,1823,2520,2020-04-03,37,5.0,2020-11-01
Israel,,,894,1896,1205,3132,2020-08-19,73,1.9,2020-11-01
Ireland,,,1777,1840,1786,2020,2020-04-24,220,,2020-11-01
Moldova,,,981,1376,1130,1862,2020-08-25,15,1.9,2020-11-01
Bulgaria,,,603,1249,833,2013,2020-08-24,18,1.4,2020-11-01
Nigeria,,,1011,1245,1055,1735,2020-06-16,31,,2020-11-01
Australia,,,600,1027,774,1403,2020-08-16,25,0.9,2020-11-01
Serbia,,,709,908,787,1078,2020-07-10,18,4.0,2020-11-01
Belarus,,,667,861,768,1000,2020-08-16,7,1.2,2020-11-01
Austria,,,733,811,749,992,2020-04-08,30,,2020-11-01
Denmark,,,624,693,639,845,2020-04-04,22,,2020-11-01
Hungary,,,614,676,620,819,2020-04-24,23,,2020-11-01
Kuwait,,,525,674,549,984,2020-05-30,11,2.4,2020-11-01
Czechia,,,419,556,449,769,2020-04-14,18,8.0,2020-11-01
Greece,,,259,523,348,882,2020-04-03,10,1.3,2020-11-01
United Arab Emirates,,,379,459,383,655,2020-05-10,13,7.4,2020-11-01
South Korea,,,321,395,321,617,2020-03-02,11,1.2,2020-11-01
Finland,,,335,367,341,451,2020-04-21,43,,2020-11-01
Norway,,,264,301,275,372,2020-04-20,16,,2020-11-01
Croatia,,,180,291,217,429,2020-04-19,8,0.8,2020-11-01
Slovenia,,,133,163,138,213,2020-04-07,6,,2020-11-01
Luxembourg,,,124,155,134,194,2020-04-11,8,,2020-11-01
Malaysia,,,125,138,128,152,2020-03-29,8,,2020-11-01
Cuba,,,92,134,102,222,2020-04-24,6,,2020-11-01
Lithuania,,,86,114,94,154,2020-04-10,6,1.2,2020-11-01
Estonia,,,64,72,68,84,2020-04-02,6,,2020-11-01
Slovakia,,,33,46,35,70,2020-04-15,4,,2020-11-01
Latvia,,,34,45,36,63,2020-04-21,4,,2020-11-01
Cyprus,,,20,26,22,33,2020-03-30,2,,2020-11-01
Malta,,,10,15,12,22,2020-05-29,2,,2020-11-01
Iceland,,,10,12,10,16,2020-03-15,5,,2020-11-01
