country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,64867,130783,104569,193074,2020-06-04,1473,1.9,2020-10-01
India,,,19693,93091,41967,184553,2020-06-16,2003,2.3,2020-10-01
Mexico,,,30639,77152,59139,91749,2020-06-03,1092,2.5,2020-10-01
United Kingdom,,,44305,48521,44985,52058,2020-04-21,1172,42.8,2020-10-01
Italy,,,34861,35899,34994,37005,2020-03-27,919,122.9,2020-10-01
France,,,29896,30853,29924,35365,2020-04-15,1438,,2020-10-01
Spain,,,28385,29190,28430,31116,2020-06-19,1179,,2020-10-01
Peru,,,10589,22371,16133,31310,2020-06-14,380,1.1,2020-10-01
Iran,,,11571,21833,18170,27005,2020-07-05,163,0.9,2020-10-01
Russia,,,10145,20946,13193,37669,2020-05-29,232,1.2,2020-10-01
Colombia,,,4178,17628,11449,25697,2020-06-28,310,1.0,2020-10-01
South Africa,,,3199,14948,9238,20923,2020-07-05,173,0.9,2020-10-01
Egypt,,,3343,12150,7572,16430,2020-08-25,114,1.8,2020-10-01
Pakistan,,,4762,11801,7793,16767,2020-06-14,178,0.7,2020-10-01
Chile,,,6308,11361,7529,15163,2020-06-08,627,1.4,2020-10-01
Canada,,,8739,10126,8962,12901,2020-04-16,251,24.4,2020-10-01
Belgium,,,9771,10026,9792,10733,2020-04-10,496,,2020-10-01
Germany,,,9023,9624,9078,11165,2020-04-15,510,84.0,2020-10-01
Indonesia,,,3171,9562,5508,14900,2020-10-01,97,1.2,2020-10-01
Ecuador,,,4781,8404,5261,13147,2020-05-10,410,7.2,2020-10-01
Argentina,,,1507,7452,3679,12657,2020-09-18,88,3.4,2020-10-01
Saudi Arabia,,,1916,7228,4370,9719,2020-08-26,70,1.2,2020-10-01
Turkey,,,5225,6710,5311,11352,2020-04-19,127,6.1,2020-10-01
Bangladesh,,,2052,6682,4275,12128,2020-06-30,64,1.1,2020-10-01
Netherlands,,,6146,6354,6168,6646,2020-04-07,234,12.6,2020-10-01
Sweden,,,5420,6284,5776,7479,2020-04-21,185,,2020-10-01
Bolivia,,,1434,6000,3149,9787,2020-07-01,78,1.1,2020-10-01
China,,,4641,4646,4641,4676,2020-04-17,1290,,2020-10-01
Romania,,,1750,3767,2528,5010,2020-05-08,35,1.4,2020-10-01
Honduras,,,639,3339,2235,5050,2020-07-02,49,3.5,2020-10-01
Dominican Republic,,,794,2891,1088,5522,2020-04-12,38,4.0,2020-10-01
Panama,,,747,2767,2080,3941,2020-07-03,31,1.0,2020-10-01
Poland,,,1517,2744,1862,4242,2020-04-24,40,3.8,2020-10-01
Ukraine,,,1265,2723,1846,3842,2020-06-17,31,0.9,2020-10-01
Philippines,,,1297,2662,1441,4944,2020-04-12,50,2.7,2020-10-01
Algeria,,,952,2126,1294,4188,2020-04-09,30,3.8,2020-10-01
Portugal,,,1614,2082,1684,2865,2020-04-03,37,3.4,2020-10-01
Switzerland,,,1965,2051,1976,2375,2020-04-04,75,,2020-10-01
Nigeria,,,645,1834,898,3769,2020-06-16,31,1.4,2020-10-01
Ireland,,,1741,1823,1748,2195,2020-04-24,220,,2020-10-01
Japan,,,977,1348,982,1899,2020-05-04,49,,2020-10-01
Moldova,,,585,1202,968,1639,2020-06-20,14,1.8,2020-10-01
Belarus,,,423,876,562,1626,2020-07-03,7,1.0,2020-10-01
Austria,,,706,804,720,954,2020-04-08,30,20.0,2020-10-01
Hungary,,,589,711,606,1008,2020-04-24,23,,2020-10-01
Bulgaria,,,246,711,403,1021,2020-06-05,12,1.2,2020-10-01
Denmark,,,606,668,620,821,2020-04-04,22,,2020-10-01
Kuwait,,,368,615,415,1041,2020-05-30,11,2.0,2020-10-01
Serbia,,,311,537,356,821,2020-04-01,12,1.2,2020-10-01
Israel,,,331,454,344,713,2020-04-18,13,8.0,2020-10-01
United Arab Emirates,,,323,439,342,750,2020-05-10,13,3.5,2020-10-01
Czechia,,,348,438,355,568,2020-04-14,18,-3.0,2020-10-01
Morocco,,,235,387,259,618,2020-03-27,12,1.7,2020-10-01
Finland,,,329,367,335,478,2020-04-21,43,,2020-10-01
South Korea,,,284,324,285,424,2020-03-02,11,6.0,2020-10-01
Norway,,,251,271,257,309,2020-04-20,16,,2020-10-01
Greece,,,192,220,202,264,2020-04-03,10,,2020-10-01
Croatia,,,113,188,126,260,2020-04-19,8,,2020-10-01
Australia,,,106,173,106,491,2020-04-23,8,1.5,2020-10-01
Malaysia,,,121,154,135,180,2020-03-29,8,,2020-10-01
Slovenia,,,111,122,112,151,2020-04-07,6,,2020-10-01
Luxembourg,,,110,118,112,136,2020-04-11,8,,2020-10-01
Lithuania,,,79,112,87,158,2020-04-10,6,,2020-10-01
Cuba,,,86,102,90,137,2020-04-24,6,,2020-10-01
Estonia,,,69,87,74,147,2020-04-02,6,,2020-10-01
Latvia,,,30,38,32,67,2020-04-21,4,,2020-10-01
Slovakia,,,28,35,28,58,2020-04-15,4,,2020-10-01
Cyprus,,,19,29,20,46,2020-03-30,2,,2020-10-01
Malta,,,9,13,11,15,2020-05-29,2,,2020-10-01
Iceland,,,10,12,10,19,2020-03-15,5,,2020-10-01
