date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-11,,,,,,,,,560,250,750,560,250,750,560,250,750,2.63574868961
2020-02-12,,,,,,,,,560,250,750,1121,500,1500,1121,500,1500,2.63348409732
2020-02-13,,,,,,,,,560,250,750,1681,750,2250,1681,750,2250,2.63298386121
2020-02-14,,,,,,,,,560,250,750,2241,1000,3000,2241,1000,3000,2.6323734318
2020-02-15,,,,,,,,,560,250,750,2802,1250,3750,2802,1250,3750,2.63162868297
2020-02-16,,,,,,,,,560,250,750,3362,1500,4500,3362,1500,4500,2.63072027655
2020-02-17,,,,,,,,,560,250,750,3922,1750,5250,3922,1750,5250,2.62961256901
2020-02-18,,,,,,,,,560,250,750,4483,2000,6000,4483,2000,6000,2.62826230363
2020-02-19,,,,,,,,,560,250,750,5043,2250,6750,5043,2250,6750,2.62661705207
2020-02-20,,,,,,,,,2008,899,2966,7051,3149,9716,7051,3149,9716,2.6244238634
2020-02-21,,,,,,,,,2001,897,2950,9052,4047,12665,9052,4047,12665,2.62196162817
2020-02-22,,,,,,,,,2181,978,3258,11233,5026,15922,11233,5026,15922,2.61891031005
2020-02-23,,,,,,,,,2548,1144,3881,13781,6170,19803,13781,6170,19803,2.61522098771
2020-02-24,,,,,,,,,3311,1489,5178,17092,7660,24980,17092,7660,24980,2.61075229776
2020-02-25,,,,,,,,,4513,2035,7220,21605,9696,32200,21605,9696,32200,2.6053368038
2020-02-26,,,,,,,,,5526,2498,8945,26570,11944,40394,27131,12194,41144,2.59876731326
2020-02-27,,,,,,,,,6555,2973,10734,32565,14668,50378,33686,15168,51878,2.59079869841
2020-02-28,,,,,,,,,7920,3607,13131,39925,18025,62759,41606,18775,65009,2.58117001818
2020-02-29,,,,,,,,,9709,4445,16275,49074,22220,78283,51315,23220,81283,2.56956094738
2020-03-01,,,,,,,,,12029,5545,20294,60543,27516,97827,63345,28766,101577,2.55557766758
2020-03-02,,,,,,,,,14655,6815,24751,74637,34082,121827,78000,35582,126327,2.53875069392
2020-03-03,,,,,,,,,17638,8294,30134,91715,42126,151210,95637,43876,156460,2.51851927435
2020-03-04,,,,,,,,,21178,10098,36903,112332,51975,187363,116815,53975,193363,2.49422754682
2020-03-05,,,,,,,,,25424,12335,45147,137196,64061,231759,142240,66311,238509,2.46509505756
2020-03-06,1,1,,,,,,,30450,15093,54965,165638,78254,283759,172689,81404,293474,2.43020024663
2020-03-07,1,2,,,,,,,36185,18412,66119,199822,95769,346928,208874,99817,359592,2.38849323103
2020-03-08,0,2,,,,,,,42592,22372,78257,240233,117162,421927,251466,122189,437849,2.33884992873
2020-03-09,1,3,,,,,,,49685,27064,91025,287370,143082,509072,301151,149253,528874,2.28018856879
2020-03-10,4,7,,,,,,,57418,30816,103799,341477,172408,607693,358569,180069,632673,2.21164641792
2020-03-11,0,7,,,,,,,65639,34959,115480,402603,205332,715953,424208,215028,748152,2.13280663614
2020-03-12,2,9,,,,,,,74079,40895,120395,471156,243729,827403,498287,255924,868546,2.04393672236
2020-03-13,1,10,,,,,,,82434,47292,125119,547034,288048,941788,580720,303216,993665,1.9461743684
2020-03-14,18,28,,,,,,,90421,54224,133741,629535,338666,1062398,671141,357441,1127406,1.84159799659
2020-03-15,15,43,,,,,,,97781,61922,140366,717607,396143,1186489,768922,419364,1267771,1.73313474907
2020-03-16,23,66,,,,,,,104285,66763,144598,809863,457361,1310793,873207,486127,1412369,1.62429275004
2020-03-17,16,82,,,,,,,109763,72957,150321,904971,523502,1436364,982970,559085,1562690,1.51874848945
2020-03-18,34,116,,,,,,,114133,79045,154938,1001466,594254,1561167,1097103,638130,1717627,1.41987098408
2020-03-19,43,159,,,,,,,117416,85044,164435,1097704,669199,1688700,1214519,723175,1882062,1.33030002765
2020-03-20,36,195,,,,,,,119702,89268,172738,1191981,746132,1816291,1334221,812443,2054800,1.25168168841
2020-03-21,56,251,,,,,,,121120,90130,174148,1282652,821169,1935473,1455341,902573,2228947,1.18460637865
2020-03-22,35,286,,,,,,,121803,91471,172216,1368270,894228,2041571,1577145,994045,2401163,1.12873261736
2020-03-23,74,360,,,,,,,121874,90624,175099,1447553,962480,2138412,1699019,1084669,2576261,1.08303850415
2020-03-24,149,509,,,,,,,121442,92988,172635,1519311,1028404,2220022,1820461,1177657,2748895,1.04612334789
2020-03-25,186,695,,,,,,,120600,92221,169642,1582492,1089808,2285865,1941061,1269878,2918537,1.01648216698
2020-03-26,184,879,,,,,,,119424,90873,169579,1636278,1145722,2339964,2060485,1360751,3088116,0.99270055561
2020-03-27,284,1163,,,,,,,117980,89426,165391,1680179,1194254,2384961,2178465,1450178,3253506,0.973557303147
2020-03-28,294,1457,,,,,,,116319,87971,162616,1714064,1234933,2422457,2294784,1538150,3416121,0.958053795209
2020-03-29,215,1672,,,,,,,114486,86510,158933,1738128,1267218,2447648,2409270,1624660,3575054,0.94539999601
2020-03-30,374,2046,,,,,,,112517,85044,157211,1752864,1290340,2464494,2521786,1709705,3732264,0.934981966754
2020-03-31,383,2429,,,,,,,110443,83577,154200,1759022,1307154,2474095,2632230,1793282,3886464,0.926326136678
2020-04-01,671,3100,,,,,,,108291,82111,150895,1757551,1316308,2474669,2740521,1875393,4037358,0.919067420787
2020-04-02,652,3752,,,,,,,106082,80647,147735,1749500,1317910,2467466,2846604,1956041,4185093,0.912923379725
2020-04-03,715,4467,,,,,,,103834,79188,144545,1735919,1312054,2447575,2950437,2035230,4329637,0.90767427933
2020-04-04,761,5228,,,,,,,101560,77734,139281,1717776,1300521,2414117,3051997,2112965,4468917,0.903148066221
2020-04-05,646,5874,,,,,,,99274,76287,135696,1695930,1286678,2375666,3151271,2189252,4604612,0.899209149056
2020-04-06,571,6445,,,,,,,96985,74847,132623,1671111,1270055,2336072,3248256,2264100,4737235,0.895750022857
2020-04-07,1038,7483,,,,,,,94701,73416,129674,1643938,1252848,2290648,3342957,2337517,4866908,0.892684985106
2020-04-08,1036,8519,,,,,,,92430,71994,127070,1614926,1231855,2245083,3435387,2409512,4993978,0.88994538516
2020-04-09,1104,9623,,,,,,,90176,70583,123808,1584502,1210217,2199248,3525563,2480095,5117785,0.887476000808
2020-04-10,1153,10776,,,,,,,87944,69183,119890,1553022,1188527,2149559,3613508,2549279,5237674,0.885232248967
2020-04-11,840,11616,,,,,,,85739,66931,116441,1520781,1166032,2100609,3699246,2616211,5354115,0.883178019507
2020-04-12,686,12302,,,,,,,83562,65665,113584,1488024,1143726,2051577,3782808,2681876,5467698,0.881283979668
2020-04-13,745,13047,,,,,,,81416,63962,110227,1454955,1121179,2002871,3864224,2745839,5577925,0.879526237824
2020-04-14,1048,14095,,,,,,,79304,62728,107308,1421742,1098863,1952968,3943528,2808568,5685232,0.877885284297
2020-04-15,846,14941,,,,,,,77226,61503,104428,1388524,1076789,1903197,4020754,2870072,5789660,0.876345147562
