date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-24,,,,,,,,,149,100,300,149,100,300,149,100,300
2020-02-25,,,,,,,,,149,100,300,297,200,600,297,200,600
2020-02-26,,,,,,,,,149,100,300,446,300,900,446,300,900
2020-02-27,,,,,,,,,149,100,300,595,400,1200,595,400,1200
2020-02-28,,,,,,,,,149,100,300,743,500,1500,743,500,1500
2020-02-29,,,,,,,,,149,100,300,892,600,1800,892,600,1800
2020-03-01,,,,,,,,,149,100,300,1041,700,2100,1041,700,2100
2020-03-02,,,,,,,,,149,100,300,1189,800,2400,1189,800,2400
2020-03-03,,,,,,,,,149,100,300,1338,900,2700,1338,900,2700
2020-03-04,,,,,,,,,420,279,779,1758,1179,3479,1758,1179,3479
2020-03-05,,,,,,,,,419,279,776,2177,1459,4255,2177,1459,4255
2020-03-06,,,,,,,,,443,294,811,2620,1753,5066,2620,1753,5066
2020-03-07,,,,,,,,,491,325,884,3111,2079,5949,3111,2079,5949
2020-03-08,,,,,,,,,592,390,1034,3703,2470,6983,3703,2470,6983
2020-03-09,,,,,,,,,749,492,1267,4452,2962,8249,4452,2962,8249
2020-03-10,,,,,,,,,873,572,1445,5175,3435,9394,5324,3535,9694
2020-03-11,,,,,,,,,983,644,1593,6010,3980,10686,6307,4180,11286
2020-03-12,,,,,,,,,1117,730,1769,6978,4610,12155,7424,4910,13055
2020-03-13,,,,,,,,,1280,836,1982,8110,5347,13836,8704,5747,15036
2020-03-14,,,,,,,,,1485,969,2245,9446,6216,15781,10189,6716,17281
2020-03-15,,,,,,,,,1701,1113,2512,10999,7229,17992,11891,7829,19792
2020-03-16,,,,,,,,,1925,1264,2788,12775,8394,20479,13816,9094,22579
2020-03-17,,,,,,,,,2166,1432,3086,14793,9727,23265,15982,10527,25665
2020-03-18,,,,,,,,,2432,1623,3403,17076,11250,26368,18414,12150,29068
2020-03-19,1,1,,,,,,,2723,1842,3802,19379,12813,29390,21137,13993,32869
2020-03-20,0,1,,,,,,,3029,2085,4138,21988,14619,32751,24166,16079,37006
2020-03-21,1,2,,,,,,,3337,2349,4427,24883,16674,36367,27503,18428,41432
2020-03-22,1,3,,,,,,,3645,2633,4735,28038,18982,40218,31148,21062,46166
2020-03-23,0,3,,,,,,,3949,2931,5068,31395,21523,44251,35098,23993,51233
2020-03-24,1,4,,,,,,,4243,3221,5371,34889,24252,48355,39340,27215,56604
2020-03-25,0,4,,,,,,,4515,3505,5629,38532,27184,52539,43856,30720,62232
2020-03-26,0,4,,,,,,,4756,3708,5947,42305,30249,56893,48612,34429,68179
2020-03-27,1,5,,,,,,,4958,3863,6249,46146,33382,61372,53570,38293,74427
2020-03-28,0,5,,,,,,,5117,3975,6544,49983,36521,65934,58687,42268,80970
2020-03-29,5,10,,,,,,,5234,4058,6705,53732,39609,70395,63921,46326,87675
2020-03-30,5,15,,,,,,,5311,4086,6851,57342,42583,74734,69232,50413,94525
2020-03-31,3,18,,,,,,,5354,4087,6937,60771,45406,78882,74587,54500,101461
2020-04-01,13,31,,,,,,,5370,4054,7089,63975,48027,82886,79957,58555,108550
2020-04-02,5,36,,,,,,,5364,4008,7189,66907,50412,86672,85321,62563,115739
2020-04-03,7,43,,,,,,,5341,3942,7200,69525,52512,90070,90662,66505,122938
2020-04-04,11,54,,,,,,,5305,3847,7217,71802,54273,93149,95968,70352,130155
2020-04-05,13,67,,,,,,,5259,3739,7257,73723,55663,95979,101226,74092,137411
2020-04-06,24,91,,,,,,,5204,3618,7220,75282,56648,98465,106430,77710,144631
2020-04-07,12,103,,,,,,,5143,3468,7242,76476,57185,100640,111573,81178,151873
2020-04-08,21,124,,,,,,,5078,3319,7246,77311,57283,102514,116652,84498,159118
2020-04-09,14,138,,,,,,,5011,3206,7228,77806,56983,104114,121662,87704,166345
2020-04-10,33,171,,,,,,,4941,3054,7152,77991,56329,105318,126603,90758,173497
2020-04-11,35,206,,,,,,,4870,2921,7140,77903,55387,106210,131473,93680,180636
2020-04-12,30,236,,,,,,,4799,2803,7129,77584,54215,106795,136272,96484,187764
2020-04-13,26,262,,,,,,,4728,2692,7161,77078,52850,107250,140999,99177,194924
2020-04-14,40,302,,,,,,,4657,2586,7171,76424,51349,107571,145656,101763,202095
2020-04-15,9,311,,,,,,,4587,2483,7174,75656,49745,107808,150243,104246,209269
2020-04-16,8,319,,,,,,,4518,2362,7179,74804,48054,107898,154761,106609,216448
2020-04-17,15,334,,,,,,,4450,2240,7181,73890,46286,107890,159211,108849,223628
2020-04-18,87,421,,,,,,,4383,2125,7179,72931,44469,107868,163593,110975,230806
2020-04-19,40,461,,,,,,,4317,2017,7174,71943,42639,107825,167911,112992,237979
2020-04-20,121,582,,,,,,,4253,1928,7166,70938,40828,107734,172164,114920,245144
2020-04-21,70,652,,,,,,,4190,1852,7151,69924,39062,107665,176354,116773,252295
2020-04-22,46,698,,,,,,,4129,1780,7133,68910,37375,107556,180483,118554,259428
2020-04-23,50,748,,,,,,,4068,1690,7114,67900,35746,107424,184551,120245,266541
2020-04-24,50,798,,,,,,,4010,1615,7094,66899,34156,107290,188561,121861,273635
2020-04-25,77,875,,,,,,,3952,1534,7057,65910,32636,107196,192513,123395,280692
2020-04-26,35,910,,,,,,,3896,1458,7036,64935,31173,107092,196408,124853,287728
2020-04-27,35,945,,,,,,,3840,1395,7014,63977,29764,106978,200249,126248,294741
2020-04-28,,,52,36,72,997,981,1017,3786,1333,6991,63036,28405,106808,204035,127582,301732
2020-04-29,,,51,34,72,1048,1015,1089,3734,1278,6967,62112,27097,106604,207769,128860,308699
2020-04-30,,,51,33,73,1099,1049,1161,3682,1225,6942,61207,25839,106372,211450,130086,315640
2020-05-01,,,50,32,72,1149,1081,1233,3631,1176,6915,60321,24652,106108,215082,131262,322555
2020-05-02,,,49,30,72,1198,1112,1304,3582,1128,6888,59453,23540,105815,218663,132390,329442
2020-05-03,,,49,29,72,1247,1141,1375,3533,1073,6860,58603,22489,105496,222196,133464,336302
2020-05-04,,,48,28,72,1295,1169,1446,3485,1031,6831,57771,21504,105153,225681,134496,343132
2020-05-05,,,47,27,72,1342,1196,1518,3438,984,6801,56956,20560,104788,229120,135480,349932
2020-05-06,,,47,25,72,1389,1222,1589,3393,940,6770,56158,19647,104407,232513,136421,356701
2020-05-07,,,46,24,72,1435,1247,1661,3348,895,6738,55377,18762,104011,235860,137316,363438
