country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Canada,,Quebec,69,40,101
US,IL,Cook,57,38,71
US,NY,New York City,55,16,132
US,CA,Los Angeles,37,23,53
Canada,,Ontario,26,13,42
US,PA,Philadelphia,16,10,23
US,MI,Wayne,14,8,25
US,MA,Middlesex,13,7,22
US,NY,Suffolk,11,5,19
US,FL,Miami-Dade,10,7,14
US,NJ,Essex,9,5,16
US,NJ,Bergen,9,4,15
US,AZ,Maricopa,8,5,10
US,NY,Nassau,7,3,16
US,NJ,Hudson,6,3,11
US,MA,Suffolk,6,3,10
US,CA,Riverside,6,3,8
US,NY,Westchester,6,2,12
US,CA,Orange,4,3,6
US,CA,San Bernardino,4,3,6
US,FL,Palm Beach,4,3,5
US,CA,San Diego,3,2,5
US,NV,Clark,3,2,5
US,TX,Dallas,3,2,5
US,TX,Tarrant,3,2,4
US,WA,King,3,1,6
US,FL,Broward,3,1,4
US,TX,Harris,3,1,4
US,FL,Hillsborough,2,1,3
US,LA,Orleans,2,1,3
Canada,,British Columbia,1,0,3
Canada,,Alberta,1,0,2
US,NV,Washoe,1,0,2
US,TX,Bexar,1,0,2
US,CA,Alameda,1,0,1
US,CA,Santa Clara,1,0,1
US,CA,Sacramento,0,0,1
US,FL,Orange,0,0,1
