country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,21477,22626,21672,25329,2020-04-16,3022,9.8,2020-09-01
Canada,,Quebec,4363,9005,5503,15239,2020-05-01,163,1.7,2020-09-01
US,IL,Cook,3570,8841,5682,12143,2020-05-13,140,1.4,2020-09-01
US,CA,Los Angeles,2294,6308,3358,11186,2020-04-18,79,1.2,2020-09-01
Canada,,Ontario,2313,3804,2633,7658,2020-05-04,120,2.8,2020-09-01
US,MI,Wayne,2425,2967,2611,4055,2020-04-22,171,4.5,2020-09-01
US,PA,Philadelphia,1300,2717,1821,4369,2020-05-01,97,1.4,2020-09-01
US,NY,Suffolk,1879,2616,2072,4193,2020-05-06,226,5.6,2020-09-01
US,NY,Nassau,2118,2435,2203,3106,2020-04-07,338,18.0,2020-09-01
US,AZ,Maricopa,419,2398,917,4532,2020-05-08,34,1.7,2020-09-01
US,MA,Middlesex,1583,2188,1747,3288,2020-04-25,201,2.4,2020-09-01
US,NJ,Essex,1647,1975,1760,2498,2020-04-22,137,4.3,2020-09-01
US,NJ,Bergen,1567,1949,1681,2553,2020-04-22,89,3.1,2020-09-01
US,NY,Westchester,1359,1572,1429,1896,2020-04-06,144,22.5,2020-09-01
US,FL,Miami-Dade,685,1550,966,2909,2020-04-16,37,0.9,2020-09-01
US,NJ,Hudson,1168,1369,1242,1662,2020-04-19,178,5.3,2020-09-01
US,CA,Riverside,323,1236,590,2322,2020-04-27,23,1.3,2020-09-01
US,MA,Suffolk,861,1026,928,1335,2020-04-25,106,3.0,2020-09-01
US,CA,Orange,145,954,393,1803,2020-05-21,14,4.3,2020-09-01
US,CA,San Diego,260,773,411,1499,2020-04-22,24,,2020-09-01
US,CA,San Bernardino,199,761,377,1496,2020-05-13,18,0.9,2020-09-01
US,FL,Palm Beach,335,749,501,1221,2020-04-08,18,0.8,2020-09-01
US,WA,King,564,743,602,1132,2020-03-22,75,6.5,2020-09-01
US,NV,Clark,339,697,450,1370,2020-04-12,25,,2020-09-01
US,TX,Dallas,223,682,382,1569,2020-05-19,14,5.0,2020-09-01
US,FL,Hillsborough,79,670,218,1280,2020-08-19,9,3.0,2020-09-01
US,TX,Tarrant,155,663,287,1340,2020-05-28,11,,2020-09-01
US,LA,Orleans,505,603,559,668,2020-04-14,32,,2020-09-01
US,TX,Harris,228,507,322,1023,2020-04-28,14,1.0,2020-09-01
US,FL,Broward,308,499,384,801,2020-05-08,18,7.0,2020-09-01
Canada,,British Columbia,164,286,193,559,2020-04-13,11,,2020-09-01
Canada,,Alberta,143,237,174,367,2020-05-04,9,,2020-09-01
US,CA,Santa Clara,140,188,170,214,2020-04-22,11,,2020-09-01
US,CA,Alameda,95,159,119,227,2020-04-15,13,2.0,2020-09-01
US,TX,Bexar,71,138,95,300,2020-04-08,6,,2020-09-01
US,NV,Washoe,55,124,78,304,2020-05-25,6,,2020-09-01
US,CA,Sacramento,56,82,66,127,2020-04-05,6,,2020-09-01
US,FL,Orange,41,61,47,84,2020-04-15,5,1.0,2020-09-01
