date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,123,50,150,123,50,150,123,50,150
2020-03-04,,,,,,,,,123,50,150,247,100,300,247,100,300
2020-03-05,,,,,,,,,123,50,150,370,150,450,370,150,450
2020-03-06,,,,,,,,,123,50,150,493,200,600,493,200,600
2020-03-07,,,,,,,,,123,50,150,616,250,750,616,250,750
2020-03-08,,,,,,,,,123,50,150,740,300,900,740,300,900
2020-03-09,,,,,,,,,123,50,150,863,350,1050,863,350,1050
2020-03-10,,,,,,,,,123,50,150,986,400,1200,986,400,1200
2020-03-11,,,,,,,,,123,50,150,1110,450,1350,1110,450,1350
2020-03-12,,,,,,,,,324,168,419,1433,618,1769,1433,618,1769
2020-03-13,,,,,,,,,322,167,416,1755,786,2184,1755,786,2184
2020-03-14,,,,,,,,,336,180,437,2092,967,2621,2092,967,2621
2020-03-15,,,,,,,,,367,207,481,2459,1175,3102,2459,1175,3102
2020-03-16,,,,,,,,,431,262,567,2889,1437,3669,2889,1437,3669
2020-03-17,,,,,,,,,528,347,700,3417,1784,4369,3417,1784,4369
2020-03-18,,,,,,,,,601,408,807,3895,2143,5025,4018,2193,5175
2020-03-19,,,,,,,,,659,446,881,4431,2540,5756,4677,2640,6056
2020-03-20,,,,,,,,,724,516,963,5031,3007,6569,5401,3157,7019
2020-03-21,,,,,,,,,796,607,1048,5703,3565,7466,6196,3765,8066
2020-03-22,,,,,,,,,880,673,1153,6460,4189,8469,7077,4439,9219
2020-03-23,,,,,,,,,958,727,1225,7294,4866,9544,8034,5166,10444
2020-03-24,,,,,,,,,1023,778,1288,8194,5594,10681,9057,5944,11731
