date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,14,10,25,14,10,25,14,10,25
2020-03-04,,,,,,,,,14,10,25,28,20,50,28,20,50
2020-03-05,,,,,,,,,14,10,25,42,30,75,42,30,75
2020-03-06,,,,,,,,,14,10,25,56,40,100,56,40,100
2020-03-07,,,,,,,,,14,10,25,70,50,125,70,50,125
2020-03-08,,,,,,,,,14,10,25,84,60,150,84,60,150
2020-03-09,,,,,,,,,14,10,25,98,70,175,98,70,175
2020-03-10,,,,,,,,,14,10,25,112,80,200,112,80,200
2020-03-11,,,,,,,,,14,10,25,126,90,225,126,90,225
2020-03-12,,,,,,,,,27,19,41,153,109,266,153,109,266
2020-03-13,,,,,,,,,27,19,40,179,129,306,179,129,306
2020-03-14,,,,,,,,,27,20,41,206,150,346,206,150,346
2020-03-15,,,,,,,,,28,21,41,235,171,387,235,171,387
2020-03-16,,,,,,,,,31,22,43,265,194,429,265,194,429
2020-03-17,,,,,,,,,35,25,46,300,219,474,300,219,474
2020-03-18,,,,,,,,,37,27,48,323,237,496,337,247,521
2020-03-19,,,,,,,,,39,29,49,348,257,520,376,277,570
2020-03-20,,,,,,,,,41,30,50,375,277,545,417,307,620
2020-03-21,,,,,,,,,43,31,53,404,299,572,459,339,672
2020-03-22,,,,,,,,,45,33,58,434,323,605,504,373,730
2020-03-23,,,,,,,,,46,34,61,467,347,640,550,407,790
2020-03-24,,,,,,,,,48,36,63,500,374,678,598,444,853
2020-03-25,,,,,,,,,49,37,64,535,401,717,647,481,917
2020-03-26,,,,,,,,,49,37,66,570,428,757,696,518,982
2020-03-27,1,1,,,,,,,50,38,66,593,447,782,746,557,1047
2020-03-28,0,1,,,,,,,50,38,65,617,465,807,796,595,1112
2020-03-29,0,1,,,,,,,50,38,66,640,484,833,846,634,1178
2020-03-30,4,5,,,,,,,50,38,65,661,501,856,896,672,1242
2020-03-31,0,5,,,,,,,49,37,64,680,515,877,945,709,1306
2020-04-01,0,5,,,,,,,49,36,63,694,526,895,994,745,1368
2020-04-02,0,5,,,,,,,48,35,61,705,533,908,1042,781,1429
2020-04-03,0,5,,,,,,,48,34,61,714,538,920,1090,815,1489
2020-04-04,1,6,,,,,,,47,33,60,720,541,930,1137,849,1549
2020-04-05,0,6,,,,,,,46,32,61,723,541,937,1183,881,1609
2020-04-06,0,6,,,,,,,45,31,61,724,539,940,1228,912,1669
2020-04-07,0,6,,,,,,,45,30,61,722,535,940,1273,942,1730
2020-04-08,0,6,,,,,,,44,29,61,719,528,938,1317,972,1791
2020-04-09,0,6,,,,,,,43,28,61,713,519,935,1360,1000,1851
