country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,18859,132207,44366,244646,2020-08-04,2288,2.6,2020-08-04
Mexico,,,6090,85358,24020,168004,2020-07-28,2119,5.0,2020-08-04
United Kingdom,,,35786,50480,40502,70794,2020-04-29,4421,2.2,2020-08-04
Italy,,,32330,38743,34690,47263,2020-03-27,919,4.9,2020-08-04
India,,,3434,34155,7960,97748,2020-07-31,653,4.9,2020-08-04
France,,,28135,31809,28573,43225,2020-04-15,1440,8.3,2020-08-04
Spain,,,27888,31643,29100,37720,2020-04-02,961,7.7,2020-08-04
Russia,,,2972,17036,4924,53719,2020-07-23,257,1.9,2020-08-04
Canada,,,6150,13744,8540,25969,2020-04-16,251,1.3,2020-08-04
Iran,,,7183,12302,8179,22411,2020-04-04,158,2.3,2020-08-04
Peru,,,3024,11370,4476,18050,2020-05-18,141,1.1,2020-08-04
Germany,,,8144,10652,8811,15764,2020-04-15,510,3.7,2020-08-04
Belgium,,,9150,10374,9455,12592,2020-04-10,496,7.5,2020-08-04
Netherlands,,,5767,7387,6211,9838,2020-04-07,234,4.7,2020-08-04
Ecuador,,,2888,6641,3700,14403,2020-05-10,410,1.9,2020-08-04
Sweden,,,3831,6510,5023,10012,2020-04-21,185,1.0,2020-08-04
South Africa,,,339,6085,2124,12403,2020-07-28,128,4.7,2020-08-04
Chile,,,544,5625,2569,10488,2020-07-22,103,2.9,2020-08-04
Turkey,,,4222,5483,4691,7745,2020-04-19,127,5.2,2020-08-04
Pakistan,,,985,5332,1473,12343,2020-07-29,83,1.8,2020-08-04
Ukraine,,,564,5190,1816,9687,2020-07-27,97,6.1,2020-08-04
Colombia,,,630,4825,1890,10859,2020-07-28,86,5.1,2020-08-04
China,,,4638,4649,4638,4679,2020-04-17,1290,,2020-08-04
Bangladesh,,,386,3633,1179,8042,2020-07-31,69,4.3,2020-08-04
Egypt,,,680,3367,1148,9982,2020-08-04,70,3.3,2020-08-04
Indonesia,,,1242,3069,1742,5675,2020-04-14,60,1.7,2020-08-04
Romania,,,1147,2626,1792,4283,2020-05-08,35,2.2,2020-08-04
Saudi Arabia,,,339,2335,914,4478,2020-07-29,40,4.0,2020-08-04
Argentina,,,403,2268,800,6435,2020-08-03,49,4.9,2020-08-04
Poland,,,962,2244,1265,4403,2020-04-24,40,1.5,2020-08-04
Switzerland,,,1892,2183,1976,2708,2020-04-04,75,60.0,2020-08-04
Ireland,,,1571,1931,1664,2740,2020-04-24,220,5.2,2020-08-04
Portugal,,,1263,1851,1505,2596,2020-04-03,37,1.9,2020-08-04
Japan,,,768,1760,898,3195,2020-05-04,49,,2020-08-04
Philippines,,,842,1635,1033,2977,2020-04-12,50,3.2,2020-08-04
Moldova,,,228,1120,503,2188,2020-07-17,16,2.3,2020-08-04
Austria,,,633,762,684,907,2020-04-08,30,20.0,2020-08-04
Hungary,,,470,758,543,1268,2020-04-24,23,4.3,2020-08-04
Dominican Republic,,,446,758,538,1299,2020-04-12,38,2.0,2020-08-04
Panama,,,287,729,381,1677,2020-04-29,11,1.2,2020-08-04
Denmark,,,554,727,631,906,2020-04-04,22,5.0,2020-08-04
Algeria,,,568,679,597,895,2020-04-09,30,2.7,2020-08-04
Nigeria,,,200,623,288,1785,2020-05-02,17,0.9,2020-08-04
Finland,,,304,504,360,845,2020-04-21,43,2.7,2020-08-04
Czechia,,,304,397,358,445,2020-04-14,18,5.0,2020-08-04
Bulgaria,,,116,385,220,732,2020-04-29,6,1.0,2020-08-04
Serbia,,,235,377,301,613,2020-04-30,54,5.0,2020-08-04
Israel,,,279,359,313,462,2020-04-18,13,9.0,2020-08-04
South Korea,,,264,320,283,393,2020-03-02,11,6.0,2020-08-04
Norway,,,234,279,250,320,2020-04-20,16,8.0,2020-08-04
Morocco,,,194,224,208,250,2020-03-27,12,6.0,2020-08-04
Greece,,,166,214,190,251,2020-04-03,10,4.0,2020-08-04
Croatia,,,96,163,117,258,2020-04-19,8,,2020-08-04
Malaysia,,,114,146,131,162,2020-03-29,8,,2020-08-04
Luxembourg,,,109,134,121,150,2020-04-11,8,,2020-08-04
Slovenia,,,105,129,113,156,2020-04-07,6,3.0,2020-08-04
Estonia,,,64,90,80,101,2020-04-02,6,,2020-08-04
Lithuania,,,60,86,75,100,2020-04-10,6,,2020-08-04
Latvia,,,21,37,33,45,2020-04-21,4,,2020-08-04
Slovakia,,,28,37,31,44,2020-04-15,4,,2020-08-04
Cyprus,,,17,23,22,25,2020-03-30,2,,2020-08-04
Iceland,,,10,12,12,13,2020-04-06,2,,2020-08-04
Malta,,,6,9,8,10,2020-05-13,1,,2020-08-04
