country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,591,417,795
US,CA,,63,35,97
US,IL,,42,25,53
US,NY,,40,5,105
US,FL,,38,24,54
US,NJ,,35,11,46
US,AZ,,30,21,38
US,MA,,29,12,51
US,TX,,28,19,37
US,PA,,28,12,49
US,GA,,21,11,30
US,OH,,19,8,29
US,NC,,17,9,25
US,MD,,16,7,24
US,IN,,15,5,28
US,AL,,13,7,18
US,LA,,13,6,25
US,MS,,12,5,21
US,MN,,11,5,16
US,VA,,11,4,20
US,MI,,10,3,19
US,SC,,9,5,13
US,CT,,9,3,13
US,TN,,8,5,11
US,WA,,8,2,15
US,WI,,6,3,10
US,AR,,6,3,8
US,RI,,6,3,8
US,MO,,6,2,11
US,CO,,6,1,12
US,NE,,4,2,6
US,IA,,4,1,8
US,NM,,4,1,7
US,KY,,3,1,6
US,NH,,3,1,5
US,NV,,2,1,5
US,UT,,2,1,4
US,DC,,2,0,5
US,DE,,2,0,4
US,OK,,2,0,3
US,OR,,2,0,3
US,KS,,1,0,4
US,SD,,1,0,2
US,WV,,1,0,2
US,ND,,1,0,1
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,ME,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,PR,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
