country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1017.54797795,668,1461
Brazil,,,902.267896378,489,1395
Mexico,,,540.263745127,398,765
Colombia,,,261.73843868,161,388
Argentina,,,209.202965891,146,275
Peru,,,164.905514473,62,280
South Africa,,,128.984919365,52,181
Iran,,,119.276984797,61,196
Russia,,,103.537421582,37,222
Indonesia,,,94.5286452586,55,160
Bolivia,,,67.4694000614,41,98
Philippines,,,59.116297811,31,99
Chile,,,51.9596894613,15,109
Ukraine,,,45.3531097327,28,62
Romania,,,44.3531056345,31,58
Spain,,,35.43383916,0,152
Bangladesh,,,34.6181083405,16,58
Morocco,,,34.0013550454,20,49
Turkey,,,31.7754890902,5,67
Saudi Arabia,,,28.205431624,13,48
Ecuador,,,26.3315679344,3,64
Honduras,,,23.698673234,13,37
Dominican Republic,,,20.6942151582,11,32
Egypt,,,18.680488013,2,57
France,,,18.4744111231,0,108
Australia,,,15.3258914725,7,25
Panama,,,14.2625125788,7,24
Israel,,,13.3384910084,7,21
Japan,,,13.0506732824,4,26
Poland,,,12.0472410545,5,19
Pakistan,,,9.81688015042,1,27
Moldova,,,9.37533006155,5,14
United Kingdom,,,9.20279211713,0,37
Bulgaria,,,9.10426736753,6,12
Algeria,,,8.40435618801,2,16
Italy,,,7.83628061142,0,32
Nigeria,,,5.5285485037,1,12
Germany,,,5.2869409083,0,19
Canada,,,4.92790703206,0,16
Belarus,,,4.85788155425,2,9
Netherlands,,,3.34621028386,0,14
Greece,,,3.20771219858,2,5
Belgium,,,2.90531776077,0,14
Serbia,,,2.89451204315,1,5
Portugal,,,2.79995367959,0,8
Croatia,,,2.04541549616,1,4
Kuwait,,,1.87585588466,0,4
South Korea,,,1.67823269062,0,5
Sweden,,,1.53347191454,0,6
Czechia,,,1.3404985895,0,3
Switzerland,,,1.17167894508,0,4
China,,,1.14303376374,0,11
United Arab Emirates,,,1.03522599265,0,3
Hungary,,,0.904031221527,0,3
Cuba,,,0.855911058663,0,2
Ireland,,,0.559835651865,0,2
Austria,,,0.53816208612,0,2
Slovakia,,,0.485372740341,0,1
Denmark,,,0.467180755417,0,2
Malta,,,0.309244070904,0,1
Malaysia,,,0.270217576503,0,1
Luxembourg,,,0.245239366591,0,1
Norway,,,0.238676761294,0,1
Finland,,,0.204956465156,0,1
Slovenia,,,0.199653912335,0,1
Lithuania,,,0.143653619215,0,1
Latvia,,,0.137958399544,0,1
Cyprus,,,0.117122568531,0,1
Estonia,,,0.0730673286789,0,1
Iceland,,,0.0205008842049,0,1
