date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,,,,,,,,,101,50,150,101,50,150,101,50,150,1.62139110069
2020-02-06,,,,,,,,,101,50,150,202,100,300,202,100,300,1.62091043936
2020-02-07,,,,,,,,,101,50,150,302,150,450,302,150,450,1.6208040841
2020-02-08,,,,,,,,,101,50,150,403,200,600,403,200,600,1.62067421299
2020-02-09,,,,,,,,,101,50,150,504,250,750,504,250,750,1.6205156349
2020-02-10,,,,,,,,,101,50,150,605,300,900,605,300,900,1.62032201673
2020-02-11,,,,,,,,,101,50,150,706,350,1050,706,350,1050,1.62008563418
2020-02-12,,,,,,,,,101,50,150,807,400,1200,807,400,1200,1.61979706883
2020-02-13,,,,,,,,,101,50,150,907,450,1350,907,450,1350,1.61944484065
2020-02-14,,,,,,,,,257,129,390,1164,579,1740,1164,579,1740,1.61893306781
2020-02-15,,,,,,,,,256,129,388,1420,709,2128,1420,709,2128,1.61839829652
2020-02-16,,,,,,,,,267,135,405,1686,844,2532,1686,844,2532,1.61773205247
2020-02-17,,,,,,,,,290,147,442,1976,992,2974,1976,992,2974,1.61692532589
2020-02-18,,,,,,,,,338,172,517,2314,1165,3490,2314,1165,3490,1.61594619744
2020-02-19,,,,,,,,,413,212,634,2728,1377,4124,2728,1377,4124,1.61475619223
2020-02-20,,,,,,,,,471,243,724,3098,1570,4697,3199,1620,4847,1.613307531
2020-02-21,,,,,,,,,520,269,800,3518,1789,5346,3719,1889,5646,1.6115426801
2020-02-22,,,,,,,,,577,299,887,3994,2039,6083,4297,2189,6533,1.60939715411
2020-02-23,,,,,,,,,644,335,991,4538,2325,6923,4941,2525,7523,1.60679163801
2020-02-24,,,,,,,,,729,381,1119,5166,2656,7892,5670,2906,8642,1.60362817152
2020-02-25,,,,,,,,,817,428,1253,5882,3035,8995,6487,3335,9895,1.59978815684
2020-02-26,,,,,,,,,907,478,1388,6687,3463,10232,7393,3813,11282,1.59512756913
2020-02-27,,,,,,,,,1002,531,1529,7589,3944,11610,8395,4344,12810,1.5894736387
2020-02-28,,,,,,,,,1107,590,1682,8595,4484,13142,9503,4934,14492,1.58261717869
2020-02-29,1,1,,,,,,,1225,657,1851,9563,5011,14602,10727,5591,16342,1.57430411763
2020-03-01,0,1,,,,,,,1351,730,2066,10659,5613,16280,12078,6322,18407,1.5642272672
2020-03-02,5,6,,,,,,,1484,810,2317,11876,6288,18192,13562,7133,20724,1.55201956045
2020-03-03,1,7,,,,,,,1622,897,2519,13208,7038,20269,15184,8030,23242,1.53725359859
2020-03-04,3,10,,,,,,,1766,991,2729,14636,7856,22481,16950,9022,25970,1.51945458079
2020-03-05,1,11,,,,,,,1916,1095,2946,16139,8739,24793,18866,10117,28916,1.49813765757
2020-03-06,2,13,,,,,,,2067,1208,3128,17734,9704,27197,20933,11325,32043,1.47287781585
2020-03-07,3,16,,,,,,,2216,1307,3287,19430,10742,29684,23149,12632,35329,1.44340544479
2020-03-08,2,18,,,,,,,2357,1363,3585,21210,11806,32381,25507,13995,38914,1.40969860177
2020-03-09,1,19,,,,,,,2489,1462,3735,23055,12933,35126,27996,15458,42648,1.37203173872
2020-03-10,4,23,,,,,,,2608,1529,3774,24934,14081,37781,30604,16987,46422,1.33096043668
2020-03-11,1,24,,,,,,,2710,1599,3851,26827,15251,40378,33314,18586,50272,1.28725971933
2020-03-12,7,31,,,,,,,2794,1670,3946,28715,16444,42937,36108,20257,54218,1.24185341533
2020-03-13,6,37,,,,,,,2856,1641,4080,30569,17554,45488,38964,21898,58298,1.19575877296
2020-03-14,2,39,,,,,,,2898,1678,4103,32359,18642,47909,41862,23577,62400,1.15004272164
2020-03-15,1,40,,,,,,,2918,1710,4254,34052,19696,50313,44780,25287,66654,1.10577116412
2020-03-16,8,48,,,,,,,2918,1713,4330,35619,20678,52576,47698,27000,70983,1.06394134703
2020-03-17,7,55,,,,,,,2900,1709,4312,37036,21577,54571,50598,28710,75294,1.02540587245
2020-03-18,12,67,,,,,,,2868,1707,4272,38282,22387,56324,53466,30417,79565,0.990804097385
2020-03-19,6,73,,,,,,,2823,1694,4179,39338,23090,57775,56288,32112,83744,0.960512400455
2020-03-20,10,83,,,,,,,2768,1660,4062,40190,23655,58891,59056,33772,87806,0.934624270867
2020-03-21,11,94,,,,,,,2707,1623,3936,40830,24070,59699,61763,35396,91742,0.912973106091
2020-03-22,3,97,,,,,,,2641,1603,3839,41255,24366,60252,64404,36999,95581,0.895199188572
2020-03-23,12,109,,,,,,,2571,1575,3742,41469,24578,60408,66975,38574,99322,0.880840242194
2020-03-24,7,116,,,,,,,2500,1542,3678,41480,24658,60352,69476,40117,102999,0.869414955632
