country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,550,375,750
US,CA,,66,38,102
US,FL,,46,22,73
US,AZ,,38,26,48
US,TX,,35,18,53
US,NJ,,27,6,34
US,IL,,26,14,35
US,PA,,26,9,49
US,NY,,25,2,67
US,MA,,21,7,41
US,GA,,20,10,32
US,OH,,17,7,26
US,AL,,14,7,21
US,LA,,14,6,23
US,SC,,13,7,19
US,MD,,13,5,19
US,NC,,12,6,21
US,IN,,12,4,23
US,MS,,11,5,20
US,VA,,11,3,19
US,MI,,10,3,23
US,TN,,9,5,12
US,MN,,8,4,13
US,WA,,7,2,14
US,MO,,6,2,12
US,KY,,5,2,9
US,RI,,5,2,8
US,AR,,5,2,7
US,CO,,5,1,11
US,CT,,5,1,9
US,WI,,4,2,8
US,NM,,4,1,7
US,NV,,4,1,7
US,IA,,3,1,7
US,NE,,3,1,6
US,OK,,3,0,6
US,NH,,2,1,5
US,UT,,2,1,4
US,KS,,2,0,5
US,DE,,2,0,4
US,DC,,2,0,3
US,OR,,1,0,3
US,SD,,1,0,3
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,ME,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,ND,,0,0,1
US,PR,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WV,,0,0,1
US,WY,,0,0,1
US,AS,,,,
