country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,690,478,927
US,CA,,96,40,147
US,TX,,88,64,114
US,FL,,87,46,119
US,AZ,,64,45,83
US,GA,,25,10,44
US,AL,,22,15,30
US,NY,,20,2,60
US,PA,,19,5,39
US,SC,,18,12,23
US,NC,,18,7,34
US,MA,,17,6,32
US,LA,,17,5,27
US,IL,,17,5,26
US,NJ,,17,2,25
US,MS,,16,7,26
US,TN,,14,9,19
US,OH,,14,5,29
US,VA,,10,3,19
US,MI,,10,2,23
US,MD,,9,3,16
US,IN,,9,2,20
US,NV,,8,4,11
US,MO,,7,2,14
US,CO,,6,1,14
US,KY,,5,2,10
US,MN,,5,2,9
US,AR,,5,2,8
US,UT,,5,2,8
US,IA,,5,1,12
US,WA,,4,1,10
US,NM,,4,1,8
US,WI,,4,1,7
US,OK,,3,1,7
US,OR,,3,1,6
US,CT,,3,0,5
US,NE,,2,1,4
US,KS,,2,0,5
US,RI,,2,0,4
US,ID,,2,0,3
US,SD,,2,0,3
US,DE,,1,0,3
US,NH,,1,0,3
US,DC,,1,0,2
US,MT,,1,0,2
US,ND,,1,0,2
US,PR,,1,0,2
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ME,,0,0,1
US,MP,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WV,,0,0,1
US,WY,,0,0,1
US,AS,,,,
