country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,907,494,1369
US,NY,,87,34,152
US,NJ,,76,43,119
US,IL,,74,48,101
US,CA,,65,32,99
US,PA,,64,40,89
US,MA,,58,36,82
US,OH,,36,22,46
US,MD,,34,18,49
US,FL,,34,17,49
US,MI,,30,17,47
US,GA,,27,15,40
US,TX,,26,16,37
US,CT,,24,12,37
US,IN,,23,12,34
US,MN,,22,13,29
US,AZ,,20,11,28
US,LA,,19,10,32
US,NC,,18,12,26
US,VA,,18,8,28
US,MS,,15,8,23
US,CO,,15,7,26
US,RI,,12,8,15
US,MO,,12,7,16
US,IA,,11,8,15
US,WI,,10,6,14
US,AL,,9,5,12
US,TN,,7,4,10
US,NM,,6,4,9
US,KY,,6,3,10
US,NH,,6,3,9
US,WA,,6,2,12
US,SC,,5,3,8
US,DE,,5,2,9
US,NE,,4,2,6
US,NV,,4,1,6
US,AR,,3,2,5
US,DC,,3,1,6
US,OK,,3,1,5
US,UT,,2,1,3
US,KS,,2,0,4
US,SD,,1,0,3
US,ME,,1,0,2
US,ND,,1,0,2
US,OR,,1,0,2
US,PR,,1,0,2
US,WV,,1,0,2
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
