country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23563,23958,23606,25509,2020-04-07,814,,2020-11-01
US,CA,Los Angeles,4869,7640,5875,10458,2020-07-29,92,1.0,2020-11-01
Canada,,Quebec,5687,5963,5720,6675,2020-05-31,202,,2020-11-01
US,IL,Cook,4912,5797,5034,7530,2020-05-13,140,27.1,2020-11-01
US,AZ,Maricopa,2259,4292,3269,5402,2020-07-30,96,0.8,2020-11-01
US,FL,Miami-Dade,1784,3496,2630,4757,2020-07-31,96,3.9,2020-11-01
US,MI,Wayne,2821,3118,2904,3625,2020-04-22,173,5.9,2020-11-01
Canada,,Ontario,2829,3090,2850,3836,2020-05-04,120,,2020-11-01
US,TX,Harris,1459,2772,1990,3852,2020-08-06,50,0.5,2020-11-01
US,MA,Middlesex,1998,2373,2069,3058,2020-04-25,201,5.0,2020-11-01
US,NJ,Essex,2107,2222,2135,2510,2020-06-25,247,23.4,2020-11-01
US,NY,Nassau,2194,2217,2200,2302,2020-04-07,338,,2020-11-01
US,NJ,Bergen,2037,2153,2063,2402,2020-06-25,265,-42.7,2020-11-01
US,NY,Suffolk,1998,2036,2005,2125,2020-05-06,226,51.7,2020-11-01
US,NV,Clark,752,1865,1208,2745,2020-08-05,28,1.7,2020-11-01
US,PA,Philadelphia,1695,1836,1722,2157,2020-05-01,97,,2020-11-01
US,TX,Bexar,705,1815,1270,2527,2020-07-27,158,0.6,2020-11-01
US,FL,Broward,782,1815,1235,2566,2020-07-30,38,-17.1,2020-11-01
US,CA,Orange,697,1756,1088,2791,2020-08-06,32,0.4,2020-11-01
US,FL,Palm Beach,892,1708,1265,2340,2020-08-05,21,1.3,2020-11-01
US,CA,Riverside,770,1581,1089,2309,2020-08-04,43,0.3,2020-11-01
US,NJ,Hudson,1502,1564,1521,1669,2020-04-19,178,,2020-11-01
US,TX,Dallas,736,1548,1092,2177,2020-07-29,36,1.2,2020-11-01
US,NY,Westchester,1447,1471,1453,1546,2020-04-06,144,40.3,2020-11-01
US,CA,San Bernardino,490,1332,849,2020,2020-08-04,59,3.4,2020-11-01
US,MA,Suffolk,1066,1228,1092,1550,2020-04-25,106,9.0,2020-11-01
US,CA,San Diego,583,1079,770,1676,2020-04-22,24,0.4,2020-11-01
US,TX,Tarrant,422,1028,675,1538,2020-07-25,15,0.6,2020-11-01
US,FL,Orange,275,941,599,1387,2020-08-06,25,0.4,2020-11-01
US,WA,King,664,879,701,1273,2020-03-28,27,2.2,2020-11-01
US,FL,Hillsborough,378,866,594,1253,2020-07-16,40,7.8,2020-11-01
US,LA,Orleans,561,614,577,698,2020-04-14,32,13.3,2020-11-01
US,CA,Sacramento,155,577,262,1230,2020-04-09,11,0.8,2020-11-01
Canada,,Alberta,205,493,275,988,2020-05-04,9,2.3,2020-11-01
US,CA,Alameda,206,481,302,779,2020-08-06,13,0.3,2020-11-01
US,CA,Santa Clara,196,365,243,629,2020-07-14,13,0.7,2020-11-01
Canada,,British Columbia,195,249,205,345,2020-04-13,11,,2020-11-01
US,NV,Washoe,117,234,153,358,2020-05-25,6,0.8,2020-11-01
