date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-21,,,,,,,,,55,25,75,55,25,75,55,25,75
2020-02-22,,,,,,,,,55,25,75,111,50,150,111,50,150
2020-02-23,,,,,,,,,55,25,75,166,75,225,166,75,225
2020-02-24,,,,,,,,,55,25,75,221,100,300,221,100,300
2020-02-25,,,,,,,,,55,25,75,277,125,375,277,125,375
2020-02-26,,,,,,,,,55,25,75,332,150,450,332,150,450
2020-02-27,,,,,,,,,55,25,75,388,175,525,388,175,525
2020-02-28,,,,,,,,,55,25,75,443,200,600,443,200,600
2020-02-29,,,,,,,,,55,25,75,498,225,675,498,225,675
2020-03-01,,,,,,,,,140,69,195,638,294,870,638,294,870
2020-03-02,,,,,,,,,139,69,195,778,364,1065,778,364,1065
2020-03-03,,,,,,,,,145,73,204,923,437,1268,923,437,1268
2020-03-04,,,,,,,,,158,80,222,1081,518,1489,1081,518,1489
2020-03-05,,,,,,,,,184,96,260,1265,615,1749,1265,615,1749
2020-03-06,,,,,,,,,224,121,319,1489,737,2068,1489,737,2068
2020-03-07,,,,,,,,,255,141,364,1689,853,2356,1744,878,2431
2020-03-08,,,,,,,,,280,158,402,1914,986,2683,2024,1036,2833
2020-03-09,,,,,,,,,309,178,445,2168,1139,3052,2334,1214,3277
2020-03-10,,,,,,,,,343,202,495,2455,1317,3472,2676,1417,3772
2020-03-11,,,,,,,,,384,233,558,2783,1525,3955,3060,1650,4330
2020-03-12,,,,,,,,,424,265,618,3152,1765,4497,3484,1915,4947
2020-03-13,,,,,,,,,463,298,672,3560,2038,5093,3947,2213,5618
2020-03-14,,,,,,,,,501,332,721,4006,2346,5738,4448,2546,6338
2020-03-15,,,,,,,,,539,369,767,4489,2690,6430,4987,2915,7105
2020-03-16,1,1,,,,,,,578,407,805,4927,3027,7040,5565,3322,7910
2020-03-17,0,1,,,,,,,615,437,848,5402,3396,7693,6180,3760,8757
2020-03-18,0,1,,,,,,,649,457,876,5906,3779,8365,6829,4217,9632
2020-03-19,0,1,,,,,,,679,480,900,6427,4179,9043,7508,4698,10531
2020-03-20,0,1,,,,,,,707,497,930,6950,4579,9712,8215,5195,11461
2020-03-21,2,3,,,,,,,731,515,960,7456,4974,10354,8946,5711,12421
2020-03-22,0,3,,,,,,,752,528,988,7954,5361,10977,9698,6239,13408
2020-03-23,2,5,,,,,,,771,539,1015,8444,5743,11590,10469,6779,14423
2020-03-24,0,5,,,,,,,786,553,1040,8921,6118,12185,11255,7332,15462
2020-03-25,2,7,,,,,,,799,564,1061,9377,6479,12751,12054,7897,16522
