date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-26,,,,,,,,,42,25,75,42,25,75,42,25,75
2020-02-27,,,,,,,,,42,25,75,84,50,150,84,50,150
2020-02-28,,,,,,,,,42,25,75,126,75,225,126,75,225
2020-02-29,,,,,,,,,42,25,75,168,100,300,168,100,300
2020-03-01,,,,,,,,,42,25,75,210,125,375,210,125,375
2020-03-02,,,,,,,,,42,25,75,252,150,450,252,150,450
2020-03-03,,,,,,,,,42,25,75,294,175,525,294,175,525
2020-03-04,,,,,,,,,42,25,75,336,200,600,336,200,600
2020-03-05,,,,,,,,,42,25,75,378,225,675,378,225,675
2020-03-06,,,,,,,,,118,74,195,496,299,870,496,299,870
2020-03-07,,,,,,,,,117,74,195,613,374,1065,613,374,1065
2020-03-08,,,,,,,,,124,79,204,737,453,1268,737,453,1268
2020-03-09,,,,,,,,,137,88,222,874,542,1490,874,542,1490
2020-03-10,,,,,,,,,165,108,261,1039,651,1750,1039,651,1750
2020-03-11,,,,,,,,,208,139,320,1247,790,2069,1247,790,2069
2020-03-12,,,,,,,,,242,164,366,1446,930,2360,1489,955,2435
2020-03-13,,,,,,,,,272,187,412,1677,1092,2697,1761,1142,2847
2020-03-14,,,,,,,,,309,215,474,1944,1282,3095,2070,1357,3320
2020-03-15,,,,,,,,,354,249,549,2255,1507,3568,2424,1607,3868
2020-03-16,,,,,,,,,410,293,642,2624,1776,4134,2834,1901,4509
2020-03-17,,,,,,,,,471,340,726,3053,2091,4785,3305,2241,5235
2020-03-18,,,,,,,,,534,390,808,3544,2457,5517,3839,2632,6042
2020-03-19,,,,,,,,,603,446,903,4105,2878,6345,4441,3078,6945
2020-03-20,,,,,,,,,680,509,1000,4744,3363,7269,5122,3588,7944
2020-03-21,1,1,,,,,,,767,581,1109,5393,3869,8183,5889,4169,9053
2020-03-22,0,1,,,,,,,861,659,1224,6137,4454,9212,6751,4828,10276
2020-03-23,0,1,,,,,,,960,743,1338,6974,5118,10345,7711,5572,11613
2020-03-24,0,1,,,,,,,1063,829,1435,7900,5859,11559,8774,6401,13048
2020-03-25,0,1,,,,,,,1170,908,1539,8905,6659,12838,9944,7310,14587
2020-03-26,1,2,,,,,,,1279,995,1643,9976,7514,14161,11222,8305,16230
2020-03-27,2,4,,,,,,,1386,1076,1761,11120,8426,15555,12609,9381,17990
2020-03-28,1,5,,,,,,,1490,1148,1858,12338,9387,17001,14099,10529,19847
2020-03-29,4,9,,,,,,,1586,1222,1959,13615,10395,18486,15685,11752,21805
2020-03-30,1,10,,,,,,,1672,1295,2065,14933,11441,20002,17356,13048,23870
2020-03-31,2,12,,,,,,,1745,1351,2142,16267,12498,21503,19101,14400,26011
2020-04-01,5,17,,,,,,,1804,1405,2228,17600,13563,23005,20905,15805,28239
2020-04-02,1,18,,,,,,,1849,1433,2306,18915,14605,24502,22754,17238,30544
2020-04-03,4,22,,,,,,,1880,1450,2363,20193,15610,25962,24634,18689,32906
2020-04-04,2,24,,,,,,,1899,1447,2398,21412,16548,27360,26533,20136,35303
2020-04-05,5,29,,,,,,,1909,1440,2436,22554,17407,28687,28443,21576,37739
2020-04-06,1,30,,,,,,,1912,1430,2456,23604,18178,29919,30354,23006,40195
2020-04-07,4,34,,,,,,,1908,1416,2478,24551,18850,31060,32262,24423,42672
2020-04-08,5,39,,,,,,,1898,1393,2485,25386,19415,32110,34160,25817,45157
2020-04-09,11,50,,,,,,,1885,1360,2516,26102,19867,33086,36046,27178,47673
2020-04-10,7,57,,,,,,,1869,1330,2563,26692,20203,34006,37915,28508,50235
2020-04-11,7,64,,,,,,,1850,1285,2541,27156,20412,34786,39765,29794,52776
2020-04-12,6,70,,,,,,,1830,1245,2536,27496,20509,35465,41595,31039,55311
2020-04-13,0,70,,,,,,,1809,1204,2520,27719,20491,36026,43404,32244,57831
2020-04-14,9,79,,,,,,,1786,1148,2536,27834,20343,36497,45190,33392,60366
2020-04-15,8,87,,,,,,,1763,1103,2549,27853,20095,36904,46954,34495,62915
2020-04-16,0,87,,,,,,,1740,1062,2540,27789,19752,37216,48694,35558,65454
2020-04-17,24,111,,,,,,,1717,1041,2552,27657,19360,37462,50411,36599,68006
2020-04-18,10,121,,,,,,,1694,976,2558,27471,18886,37658,52105,37575,70564
2020-04-19,13,134,,,,,,,1671,937,2559,27242,18376,37819,53776,38513,73122
2020-04-20,9,143,,,,,,,1648,888,2550,26981,17825,37933,55424,39402,75672
2020-04-21,17,160,,,,,,,1626,843,2527,26696,17238,38004,57050,40245,78198
2020-04-22,19,179,,,,,,,1604,809,2515,26392,16631,38041,58654,41055,80713
2020-04-23,21,200,,,,,,,1583,776,2515,26077,16014,38071,60237,41831,83227
2020-04-24,21,221,,,,,,,1562,738,2516,25753,15392,38070,61799,42570,85743
2020-04-25,23,244,,,,,,,1541,703,2517,25425,14765,38025,63340,43274,88259
2020-04-26,28,272,,,,,,,1521,673,2513,25096,14153,37996,64861,43947,90771
2020-04-27,14,286,,,,,,,1502,645,2510,24768,13553,37970,66363,44593,93281
2020-04-28,15,301,,,,,,,1483,613,2510,24442,12962,37960,67846,45206,95790
2020-04-29,18,319,,,,,,,1464,586,2510,24120,12400,37934,69310,45792,98300
2020-04-30,24,343,,,,,,,1446,558,2509,23802,11854,37894,70756,46350,100809
2020-05-01,,,19,13,25,362,356,368,1428,530,2508,23490,11322,37862,72184,46881,103316
2020-05-02,,,19,13,26,380,369,394,1411,503,2506,23184,10785,37816,73595,47384,105821
2020-05-03,,,18,12,26,399,382,419,1394,478,2504,22885,10287,37761,74989,47863,108324
2020-05-04,,,18,12,26,417,395,444,1378,455,2501,22591,9805,37704,76367,48318,110825
2020-05-05,,,18,12,26,435,407,469,1362,432,2499,22305,9349,37652,77729,48751,113324
2020-05-06,,,18,11,26,453,419,495,1346,410,2496,22025,8916,37622,79075,49161,115819
2020-05-07,,,18,11,26,471,430,520,1331,391,2493,21751,8497,37600,80405,49553,118312
2020-05-08,,,17,10,26,488,440,545,1316,373,2490,21484,8094,37576,81721,49926,120802
2020-05-09,,,17,10,26,505,451,571,1301,357,2487,21224,7712,37547,83022,50283,123289
2020-05-10,,,17,9,26,522,460,596,1287,341,2483,20969,7350,37513,84309,50625,125771
