country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,21.4954555654,8,45
US,FL,Miami-Dade,19.7485641156,9,35
US,AZ,Maricopa,13.6864489454,6,24
US,TX,Harris,12.53098363,5,21
US,CA,Orange,9.88304077715,4,19
US,FL,Broward,8.48270632563,4,14
US,FL,Palm Beach,8.28136287742,4,15
US,TX,Bexar,7.52722807068,3,14
US,IL,Cook,6.49550058904,0,17
Canada,,Quebec,6.34489537761,0,21
US,NV,Clark,5.99355443185,2,11
US,CA,Riverside,5.88971082628,2,11
US,CA,San Bernardino,5.78979434309,2,12
US,NY,New York City,4.8774601682,0,23
US,TX,Dallas,4.84466611362,2,8
US,FL,Hillsborough,4.46410414591,2,8
US,TX,Tarrant,4.02760726682,1,7
US,CA,Sacramento,3.84524488237,1,8
US,FL,Orange,3.7645318181,1,7
Canada,,Ontario,3.73069288743,0,12
US,MA,Middlesex,3.38941242976,0,9
US,CA,San Diego,3.22931997182,1,7
US,CA,Alameda,3.15293551161,1,6
US,MI,Wayne,2.72197221274,0,7
US,CA,Santa Clara,2.65233150449,1,6
US,PA,Philadelphia,2.51168580413,0,7
Canada,,Alberta,1.53424633591,0,3
US,WA,King,1.40504131697,0,4
US,MA,Suffolk,1.39051679666,0,4
Canada,,British Columbia,1.20460242797,0,3
US,NJ,Essex,0.707185214321,0,3
US,NJ,Bergen,0.656421523367,0,3
US,NV,Washoe,0.604691274127,0,2
US,NJ,Hudson,0.523793027434,0,2
US,LA,Orleans,0.516347963919,0,2
US,NY,Suffolk,0.374500923666,0,2
US,NY,Westchester,0.242732918991,0,1
US,NY,Nassau,0.231658008669,0,2
