country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,77851,155622,117251,237503,2020-06-04,1473,1.0,2020-11-01
India,,,26273,107904,59771,226318,2020-06-16,2003,1.2,2020-11-01
Mexico,,,38310,80392,57838,114685,2020-06-03,1092,0.9,2020-11-01
United Kingdom,,,45318,49306,45808,53236,2020-04-21,1173,8.3,2020-11-01
Italy,,,35028,35609,35087,36155,2020-03-27,919,78.7,2020-11-01
Iran,,,13791,31029,22475,45479,2020-07-09,221,1.0,2020-11-01
France,,,30155,30817,30174,33900,2020-04-15,1438,64.7,2020-11-01
Spain,,,28420,28766,28449,29660,2020-06-19,1179,216.8,2020-11-01
Peru,,,12799,23022,18458,31120,2020-06-14,380,1.0,2020-11-01
Russia,,,12106,22721,15354,38326,2020-05-29,232,0.9,2020-11-01
South Africa,,,4804,21453,13187,32149,2020-07-16,216,1.4,2020-11-01
Colombia,,,6288,20564,15856,28976,2020-07-17,259,0.7,2020-11-01
Indonesia,,,3957,14407,7291,27125,2020-09-13,107,1.3,2020-11-01
Chile,,,8347,12084,9199,14512,2020-07-17,1057,0.2,2020-11-01
Pakistan,,,5522,10367,7038,16458,2020-06-14,178,0.8,2020-11-01
Belgium,,,9800,9971,9816,10441,2020-04-10,496,64.8,2020-11-01
Egypt,,,4188,9816,6036,16913,2020-06-15,97,1.1,2020-11-01
Canada,,,8884,9806,8979,11052,2020-04-16,251,20.3,2020-11-01
Germany,,,9088,9410,9116,10130,2020-04-15,510,256.0,2020-11-01
Argentina,,,2178,9320,4275,17004,2020-07-15,82,1.2,2020-11-01
Ecuador,,,5250,8151,5614,12893,2020-05-10,410,2.0,2020-11-01
Turkey,,,5458,6865,5545,11378,2020-04-19,127,6.6,2020-11-01
Netherlands,,,6157,6255,6174,6363,2020-04-07,234,178.0,2020-11-01
Bolivia,,,2049,6196,3657,10845,2020-07-01,78,0.8,2020-11-01
Sweden,,,5619,6027,5747,6197,2020-04-21,185,3.7,2020-11-01
Bangladesh,,,2547,5997,3811,10298,2020-06-30,64,0.9,2020-11-01
Saudi Arabia,,,2407,5810,3930,8380,2020-07-05,58,1.3,2020-11-01
China,,,4644,4647,4644,4669,2020-04-17,1290,,2020-11-01
Philippines,,,1660,4000,2145,8464,2020-07-12,162,1.4,2020-11-01
Romania,,,1988,3761,2720,5130,2020-05-08,35,1.4,2020-11-01
Honduras,,,857,3502,2289,6194,2020-07-02,49,1.3,2020-11-01
Dominican Republic,,,942,3397,1416,7511,2020-04-12,38,26.0,2020-11-01
Panama,,,1038,3276,2411,5222,2020-07-17,38,0.7,2020-11-01
Algeria,,,1057,3025,1441,8171,2020-11-01,40,8.0,2020-11-01
Serbia,,,452,2926,946,7318,2020-09-06,30,3.0,2020-11-01
Ukraine,,,1473,2697,1966,3946,2020-06-17,31,1.5,2020-11-01
Poland,,,1612,2361,1852,3425,2020-04-24,40,2.9,2020-11-01
Portugal,,,1682,2166,1762,2973,2020-04-03,37,10.3,2020-11-01
Switzerland,,,1969,2060,1981,2422,2020-04-04,75,,2020-11-01
Ireland,,,1752,1838,1759,2247,2020-04-24,220,18.0,2020-11-01
Nigeria,,,772,1765,976,3776,2020-06-16,31,3.7,2020-11-01
Israel,,,392,1609,619,4752,2020-10-31,14,1.8,2020-11-01
Japan,,,985,1505,991,2563,2020-05-01,29,,2020-11-01
Moldova,,,675,1154,983,1493,2020-06-20,14,0.9,2020-11-01
Belarus,,,491,1117,641,2111,2020-10-29,8,1.3,2020-11-01
Bulgaria,,,297,895,505,1442,2020-06-05,12,1.5,2020-11-01
Austria,,,711,829,725,1039,2020-04-08,30,,2020-11-01
Hungary,,,595,690,607,936,2020-04-24,23,,2020-11-01
Kuwait,,,404,660,438,1202,2020-05-30,11,3.5,2020-11-01
Denmark,,,611,654,624,732,2020-04-04,22,16.0,2020-11-01
Czechia,,,358,497,368,710,2020-04-14,18,3.0,2020-11-01
Morocco,,,264,487,300,885,2020-03-27,12,6.0,2020-11-01
United Arab Emirates,,,337,473,351,866,2020-05-10,13,3.5,2020-11-01
Finland,,,328,362,332,455,2020-04-21,43,,2020-11-01
South Korea,,,294,340,296,460,2020-03-02,11,6.0,2020-11-01
Norway,,,255,277,262,320,2020-04-20,16,8.0,2020-11-01
Australia,,,118,260,118,834,2020-04-23,8,1.5,2020-11-01
Croatia,,,120,228,139,354,2020-04-19,8,,2020-11-01
Greece,,,194,223,205,281,2020-04-03,10,5.0,2020-11-01
Malaysia,,,122,150,133,179,2020-03-29,8,,2020-11-01
Luxembourg,,,111,144,117,181,2020-04-11,8,,2020-11-01
Slovenia,,,111,121,112,148,2020-04-07,6,,2020-11-01
Cuba,,,87,117,91,198,2020-04-24,6,,2020-11-01
Lithuania,,,79,107,85,168,2020-04-10,6,,2020-11-01
Estonia,,,69,85,75,111,2020-04-02,6,,2020-11-01
Latvia,,,31,40,33,86,2020-04-21,4,,2020-11-01
Slovakia,,,28,40,28,71,2020-04-15,4,,2020-11-01
Cyprus,,,19,29,20,57,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,24,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,13,2020-05-29,2,,2020-11-01
