country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,21919,71959,42675,124218,2020-04-10,2064,1.3
US,NY,9385,21479,15558,28278,2020-04-09,799,1.0
US,NJ,2350,6358,4397,10185,2020-04-08,272,1.3
US,MI,1487,6138,3606,9940,2020-04-10,205,1.7
US,MA,756,3855,2055,7173,2020-04-16,97,1.4
US,IL,720,3074,1588,6559,2020-04-08,82,1.8
US,GA,433,2879,1202,5082,2020-04-07,100,12.6
US,PA,507,2612,1284,5620,2020-04-11,78,5.1
US,CA,651,2299,1184,4130,2020-04-12,110,0.5
US,CT,554,2241,1289,3705,2020-04-09,103,1.0
US,LA,840,2218,1462,4017,2020-04-08,70,1.7
US,FL,465,1752,873,3834,2020-04-07,60,1.5
US,IN,343,1726,848,3388,2020-04-10,55,3.2
US,CO,274,1513,663,2779,2020-04-10,57,1.4
US,MD,235,1407,638,2905,2020-04-11,35,1.1
US,TX,271,1126,560,2149,2020-04-11,28,1.4
US,OH,253,935,587,1843,2020-04-08,26,3.7
US,WA,491,912,602,1666,2020-04-08,53,
US,VA,141,704,318,1422,2020-04-09,34,1.5
US,MO,110,581,260,1316,2020-04-10,19,14.0
US,WI,144,549,273,1271,2020-04-04,19,1.9
US,AZ,115,527,279,1081,2020-04-05,12,1.4
US,RI,63,526,244,950,2020-04-09,8,1.0
US,NV,112,493,226,914,2020-04-11,16,1.0
US,AL,93,488,277,1097,2020-04-01,13,4.5
US,NC,81,447,262,1033,2020-04-07,13,9.0
US,MS,96,430,196,1052,2020-04-11,11,3.0
US,KY,94,387,185,906,2020-04-10,17,2.5
US,OK,96,381,176,896,2020-04-07,16,4.5
US,MN,70,369,163,786,2020-04-09,11,1.3
US,TN,101,353,222,654,2020-04-06,21,
US,SC,82,281,142,665,2020-04-08,12,3.5
US,KS,56,279,110,744,2020-04-09,15,7.0
US,PR,44,249,96,515,2020-04-09,9,2.0
US,DC,50,247,106,480,2020-04-11,9,1.7
US,DE,33,234,88,509,2020-04-11,10,
US,IA,41,203,83,461,2020-04-05,8,0.6
US,ID,27,169,69,423,2020-04-10,6,1.5
US,OR,52,150,75,320,2020-04-09,11,1.0
US,ME,19,150,55,354,2020-05-02,2,
US,WV,8,140,26,296,2020-04-12,3,0.7
US,NH,23,138,48,370,2020-04-08,9,3.0
US,AR,27,137,54,364,2020-04-16,3,1.0
US,NE,17,122,47,336,2020-04-24,2,
US,SD,6,119,30,382,2020-04-19,4,
US,NM,20,106,40,264,2020-04-10,3,2.0
US,HI,8,89,20,164,2020-04-11,2,
US,VT,27,71,41,168,2020-04-04,3,0.5
US,UT,18,65,26,180,2020-04-06,5,
US,ND,8,49,14,106,2020-04-26,1,1.0
US,VI,1,48,6,92,2020-05-09,1,
US,AK,8,43,8,118,2020-04-04,2,
US,MT,6,42,6,93,2020-03-30,3,
US,GU,5,40,6,126,2020-04-21,1,
US,MP,2,29,2,57,2020-05-02,1,
US,AS,0,,,,,,
US,WY,0,,,,,,
