date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-01-25,,,,,,,,,200,100,300,200,100,300,200,100,300
2020-01-26,,,,,,,,,200,100,300,401,200,600,401,200,600
2020-01-27,,,,,,,,,200,100,300,601,300,900,601,300,900
2020-01-28,,,,,,,,,200,100,300,802,400,1200,802,400,1200
2020-01-29,,,,,,,,,200,100,300,1002,500,1500,1002,500,1500
2020-01-30,,,,,,,,,200,100,300,1202,600,1800,1202,600,1800
2020-01-31,,,,,,,,,200,100,300,1403,700,2100,1403,700,2100
2020-02-01,,,,,,,,,200,100,300,1603,800,2400,1603,800,2400
2020-02-02,,,,,,,,,200,100,300,1803,900,2700,1803,900,2700
2020-02-03,,,,,,,,,635,338,960,2439,1238,3660,2439,1238,3660
2020-02-04,,,,,,,,,633,337,958,3072,1576,4618,3072,1576,4618
2020-02-05,,,,,,,,,679,364,1028,3751,1940,5646,3751,1940,5646
2020-02-06,,,,,,,,,773,419,1171,4524,2360,6816,4524,2360,6816
2020-02-07,,,,,,,,,966,534,1466,5490,2895,8281,5490,2895,8281
2020-02-08,,,,,,,,,1269,713,1928,6758,3608,10209,6758,3608,10209
2020-02-09,,,,,,,,,1516,861,2308,8074,4370,12216,8275,4470,12516
2020-02-10,,,,,,,,,1753,1005,2671,9627,5276,14587,10028,5476,15187
2020-02-11,,,,,,,,,2055,1191,3134,11482,6368,17420,12083,6668,18320
2020-02-12,,,,,,,,,2438,1429,3721,13719,7697,20840,14521,8097,22040
2020-02-13,,,,,,,,,2927,1733,4469,16446,9331,25009,17448,9831,26509
2020-02-14,,,,,,,,,3464,2068,5325,19709,11299,30034,20912,11899,31834
2020-02-15,,,,,,,,,4049,2437,6261,23558,13637,35995,24961,14337,38095
2020-02-16,,,,,,,,,4715,2848,7262,28073,16385,42956,29676,17185,45356
2020-02-17,,,,,,,,,5483,3278,8420,33356,19564,51076,35160,20464,53776
2020-02-18,,,,,,,,,6357,3775,9686,39078,23000,59802,41516,24239,63462
2020-02-19,2,2,,,,,,,7306,4350,10983,45750,27014,69827,48822,28590,74444
2020-02-20,0,2,,,,,,,8300,4929,12344,53371,31579,81143,57122,33519,86788
2020-02-21,2,4,,,,,,,9319,5676,13490,61917,36835,93462,66441,39196,100278
2020-02-22,1,5,,,,,,,10334,6606,14695,71286,42907,106692,76775,45802,114973
2020-02-23,3,8,,,,,,,11307,7511,15499,81324,49705,120263,88082,53314,130471
2020-02-24,4,12,,,,,,,12188,8313,16374,91995,57156,134329,100270,61627,146845
