country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,939.392115316,598,1220
Brazil,,,915.460009696,472,1445
Mexico,,,573.287174036,400,781
Colombia,,,313.511415178,211,437
Peru,,,235.057298906,112,385
South Africa,,,197.544556363,111,269
Iran,,,168.99013228,90,273
Argentina,,,141.65338964,95,199
Russia,,,102.898355203,50,180
Indonesia,,,63.7341444693,35,101
Bolivia,,,60.1769089669,38,91
Chile,,,55.6173496807,19,104
Philippines,,,53.7798587261,26,95
Romania,,,42.5941656648,29,57
Bangladesh,,,35.3811575999,15,62
Saudi Arabia,,,32.9144044825,16,52
Ukraine,,,25.2451891718,15,37
Morocco,,,24.0238146573,13,37
Ecuador,,,23.2713214771,4,52
Dominican Republic,,,20.9565469037,12,33
Turkey,,,20.0008924264,2,44
Egypt,,,19.9708915602,6,39
Panama,,,19.1977033647,11,29
Pakistan,,,18.5118710786,5,36
Australia,,,15.5178577211,9,24
Honduras,,,15.4375047706,9,23
Spain,,,15.2926087423,0,67
United Kingdom,,,14.0697320496,0,53
France,,,13.3815295711,0,64
Israel,,,10.7033047299,6,16
Poland,,,10.3505073594,4,18
Algeria,,,9.7607407519,3,19
Italy,,,8.63180501549,0,33
Belgium,,,8.26491366966,0,39
Moldova,,,7.97471407626,4,12
Japan,,,7.20102141121,1,20
Bulgaria,,,7.18938602004,5,10
Germany,,,6.43206013657,0,21
Canada,,,5.18278196057,0,14
Serbia,,,4.7962775059,3,7
Nigeria,,,4.69689024609,1,10
Sweden,,,3.80788094264,0,6
Belarus,,,3.42639769033,2,6
Portugal,,,3.0858729577,0,8
Kuwait,,,2.98708667774,1,7
Netherlands,,,2.56364201669,0,10
Greece,,,2.28478094229,1,4
China,,,1.83192913814,0,13
Czechia,,,1.24148614087,0,3
Croatia,,,1.10749951454,0,2
Switzerland,,,1.02144885864,0,4
United Arab Emirates,,,1.00538913906,0,3
Austria,,,0.925912666493,0,3
Ireland,,,0.743889398505,0,3
Hungary,,,0.63907827168,0,2
Denmark,,,0.628318063119,0,2
Norway,,,0.583482413367,0,2
Luxembourg,,,0.484409333991,0,1
South Korea,,,0.368287172269,0,2
Cuba,,,0.302261158722,0,1
Finland,,,0.277170858394,0,1
Slovenia,,,0.222767468972,0,1
Malaysia,,,0.166711161795,0,1
Lithuania,,,0.101477646009,0,1
Cyprus,,,0.0928312026494,0,1
Estonia,,,0.0716739593393,0,1
Slovakia,,,0.066571825347,0,1
Latvia,,,0.0497552478478,0,1
Malta,,,0.0218362900203,0,1
Iceland,,,0.0192514610392,0,1
